fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_steilb,results_polackr,results_absentee_steilb,results_absentee_polackr,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,edison_certified_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
55059,Kenosha,86861,0,126,126,Merged into voters' home precincts and released with cumulative results,100,86861,>98%,>98% reported,edison,10,some,41542,48524,38337,0,0,2020-11-24T13:22:24Z,11.72793,R+12,Steil +12,republican,WI-G-H-1-2020-11-03,wi-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401441,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,381,381,100% reporting,100%,100,401441,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:24:03Z,TRUE,18.70785,75101,R+19,Steil +19,republican,TRUE,"","",0,0,1604465393728
55079,Milwaukee,55598,0,55,55,Merged into voters' home precincts and released with cumulative results,100,55598,>98%,>98% reported,edison,10,unknown,182432,32032,23566,0,0,2020-11-24T13:22:26Z,15.22717,R+15,Steil +15,republican,WI-G-H-1-2020-11-03,wi-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401441,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,381,381,100% reporting,100%,100,401441,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:24:03Z,TRUE,18.70785,75101,R+19,Steil +19,republican,TRUE,"","",0,0,1604465393728
55101,Racine,104422,0,64,64,Merged into voters' home precincts and released with cumulative results,100,104422,>98%,>98% reported,edison,10,unknown,50558,59331,45091,0,0,2020-11-24T13:22:27Z,13.63697,R+14,Steil +14,republican,WI-G-H-1-2020-11-03,wi-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401441,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,381,381,100% reporting,100%,100,401441,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:24:03Z,TRUE,18.70785,75101,R+19,Steil +19,republican,TRUE,"","",0,0,1604465393728
55105,Rock,42716,0,51,51,Merged into voters' home precincts and released with cumulative results,100,42716,>98%,>98% reported,edison,10,unknown,26755,20845,21871,0,0,2020-11-24T13:22:29Z,2.40191,D+2,Polack +2,democrat,WI-G-H-1-2020-11-03,wi-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401441,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,381,381,100% reporting,100%,100,401441,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:24:03Z,TRUE,18.70785,75101,R+19,Steil +19,republican,TRUE,"","",0,0,1604465393728
55127,Walworth,52554,0,37,37,Merged into voters' home precincts and released with cumulative results,100,52554,>98%,>98% reported,edison,10,unknown,15985,34497,18057,0,0,2020-11-24T13:22:30Z,31.28211,R+31,Steil +31,republican,WI-G-H-1-2020-11-03,wi-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401441,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,381,381,100% reporting,100%,100,401441,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:24:03Z,TRUE,18.70785,75101,R+19,Steil +19,republican,TRUE,"","",0,0,1604465393728
55133,Waukesha,59290,0,48,48,Merged into voters' home precincts and released with cumulative results,100,59290,>98%,>98% reported,edison,10,unknown,137354,43042,16248,0,0,2020-11-24T13:22:32Z,45.19143,R+45,Steil +45,republican,WI-G-H-1-2020-11-03,wi-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401441,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,381,381,100% reporting,100%,100,401441,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:24:03Z,TRUE,18.70785,75101,R+19,Steil +19,republican,TRUE,"","",0,0,1604465393728
