fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_horsfords,results_marchantj,results_estebanj,results_rubinsonb,results_absentee_horsfords,results_absentee_marchantj,results_absentee_estebanj,results_absentee_rubinsonb,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,state_aspect_ratio_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
32003,Clark,277751,0,335,367,Merged into voters' home precincts and released with cumulative results,92,303445,92%,92% reported,edison,2,some,781405,150086,118283,6578,2804,0,0,0,0,2020-11-10T21:52:52Z,11.45018,D+11,Horsford +11,democrat,NV-G-H-4-2020-11-03,nv-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-nevada.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,likely-dem,4,District 4,NV,nevada,Nevada,Nev.,vertical,1.1,"",FALSE,TRUE,winner,AP,FALSE,"",315223,0,unknown,Polls closed at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,402,440,91% reporting,91%,92,344000,edison,92%,92% reported,edison,democrat,FALSE,2020-11-10T21:52:55Z,TRUE,4.96633,15655,D+5,Horsford +5,democrat,"","",7,0,1604692222853
32009,Esmeralda,461,0,4,5,Merged into voters' home precincts and released with cumulative results,88,525,88%,88% reported,edison,4,some,206,69,379,6,7,0,0,0,0,2020-11-04T10:43:36Z,67.24512,R+67,Marchant +67,republican,NV-G-H-4-2020-11-03,nv-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-nevada.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,likely-dem,4,District 4,NV,nevada,Nevada,Nev.,vertical,1.1,"",FALSE,TRUE,winner,AP,FALSE,"",315223,0,unknown,Polls closed at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,402,440,91% reporting,91%,92,344000,edison,92%,92% reported,edison,democrat,FALSE,2020-11-10T21:52:55Z,TRUE,4.96633,15655,D+5,Horsford +5,democrat,"","",7,0,1604692222853
32017,Lincoln,2253,0,5,6,Merged into voters' home precincts and released with cumulative results,85,2644,85%,85% reported,edison,4,some,1603,346,1860,24,23,0,0,0,0,2020-11-04T10:43:36Z,67.19929,R+67,Marchant +67,republican,NV-G-H-4-2020-11-03,nv-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-nevada.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,likely-dem,4,District 4,NV,nevada,Nevada,Nev.,vertical,1.1,"",FALSE,TRUE,winner,AP,FALSE,"",315223,0,unknown,Polls closed at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,402,440,91% reporting,91%,92,344000,edison,92%,92% reported,edison,democrat,FALSE,2020-11-10T21:52:55Z,TRUE,4.96633,15655,D+5,Horsford +5,democrat,"","",7,0,1604692222853
32019,Lyon,4978,0,7,7,Merged into voters' home precincts and released with cumulative results,93,5330,93%,93% reported,edison,4,some,20256,1126,3708,89,55,0,0,0,0,2020-11-06T17:03:39Z,51.86822,R+52,Marchant +52,republican,NV-G-H-4-2020-11-03,nv-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-nevada.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,likely-dem,4,District 4,NV,nevada,Nevada,Nev.,vertical,1.1,"",FALSE,TRUE,winner,AP,FALSE,"",315223,0,unknown,Polls closed at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,402,440,91% reporting,91%,92,344000,edison,92%,92% reported,edison,democrat,FALSE,2020-11-10T21:52:55Z,TRUE,4.96633,15655,D+5,Horsford +5,democrat,"","",7,0,1604692222853
32021,Mineral,2125,0,10,12,Merged into voters' home precincts and released with cumulative results,86,2476,86%,86% reported,edison,4,none,2413,753,1286,46,40,0,0,0,0,2020-11-04T10:43:37Z,25.08235,R+25,Marchant +25,republican,NV-G-H-4-2020-11-03,nv-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-nevada.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,likely-dem,4,District 4,NV,nevada,Nevada,Nev.,vertical,1.1,"",FALSE,TRUE,winner,AP,FALSE,"",315223,0,unknown,Polls closed at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,402,440,91% reporting,91%,92,344000,edison,92%,92% reported,edison,democrat,FALSE,2020-11-10T21:52:55Z,TRUE,4.96633,15655,D+5,Horsford +5,democrat,"","",7,0,1604692222853
32023,Nye,23567,0,32,33,Merged into voters' home precincts and released with cumulative results,97,24298,97%,97% reported,edison,4,unknown,18099,6914,15853,410,390,0,0,0,0,2020-11-07T17:13:40Z,37.93016,R+38,Marchant +38,republican,NV-G-H-4-2020-11-03,nv-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-nevada.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,likely-dem,4,District 4,NV,nevada,Nevada,Nev.,vertical,1.1,"",FALSE,TRUE,winner,AP,FALSE,"",315223,0,unknown,Polls closed at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,402,440,91% reporting,91%,92,344000,edison,92%,92% reported,edison,democrat,FALSE,2020-11-10T21:52:55Z,TRUE,4.96633,15655,D+5,Horsford +5,democrat,"","",7,0,1604692222853
32033,White Pine,4088,0,9,10,Merged into voters' home precincts and released with cumulative results,87,4679,87%,87% reported,edison,4,some,3720,850,3120,53,65,0,0,0,0,2020-11-04T10:43:38Z,55.52838,R+56,Marchant +56,republican,NV-G-H-4-2020-11-03,nv-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-nevada.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-nevada.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,likely-dem,4,District 4,NV,nevada,Nevada,Nev.,vertical,1.1,"",FALSE,TRUE,winner,AP,FALSE,"",315223,0,unknown,Polls closed at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,402,440,91% reporting,91%,92,344000,edison,92%,92% reported,edison,democrat,FALSE,2020-11-10T21:52:55Z,TRUE,4.96633,15655,D+5,Horsford +5,democrat,"","",7,0,1604692222853
