fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_hawkinsh,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
39047,Fayette,12612,7126,25,25,Released as a separate subtotal as first report of the night,100,12612,>98%,>98% reported,edison,10,all,,5552,,,9473,2975,132,32,0,4916,2140,53,17,0,2020-11-27T22:47:27Z,51.52236,R+52,Trump +52,republican,51.52236,11232,46.8,11038,21.48,ohio,2020-11-28T00:47:25.488091Z
39049,Franklin,630577,0,884,884,Released as a separate subtotal as first report of the night,100,630577,>98%,>98% reported,edison,10,all,,374078,,,211237,409144,7718,2169,309,0,0,0,0,0,2020-11-27T22:47:44Z,31.38506,D+31,Biden +31,democrat,-31.38506,587524,-25.8,572188,-22.79,ohio,2020-11-28T00:47:25.488091Z
39051,Fulton,22770,0,29,29,Released as a separate subtotal as first report of the night,100,22770,>98%,>98% reported,edison,10,all,,8866,,,15731,6664,299,71,5,0,0,0,0,0,2020-11-27T22:36:28Z,39.81994,R+40,Trump +40,republican,39.81994,21353,35.8,21310,12.51,ohio,2020-11-28T00:47:25.488091Z
39053,Gallia,13799,0,26,26,Released as a separate subtotal as first report of the night,100,13799,>98%,>98% reported,edison,10,all,,5408,,,10645,2990,132,32,0,0,0,0,0,0,2020-11-27T22:55:59Z,55.47503,R+55,Trump +55,republican,55.47503,13004,55.3,12622,25.3,ohio,2020-11-28T00:47:25.488091Z
39055,Geauga,56021,0,78,78,Other,100,56021,>98%,>98% reported,edison,10,all,,25718,,,34143,21201,534,132,11,0,0,0,0,0,2020-11-27T21:47:46Z,23.10205,R+23,Trump +23,republican,23.10205,50662,25,51113,21.38,ohio,2020-11-28T00:47:25.488091Z
39057,Greene,88643,0,136,146,Other,100,88643,>98%,>98% reported,edison,10,all,,43531,,,52072,34798,1458,264,51,0,0,0,0,0,2020-11-27T22:42:49Z,19.48716,R+19,Trump +19,republican,19.48716,82937,23.6,83626,21,ohio,2020-11-28T00:47:25.488091Z
39059,Guernsey,18230,0,35,35,Merged into voters' home precincts and released with cumulative results,100,18230,>98%,>98% reported,edison,10,all,,8078,,,13407,4577,177,67,2,0,0,0,0,0,2020-11-27T22:56:02Z,48.43664,R+48,Trump +48,republican,48.43664,16647,42.6,16849,9.16,ohio,2020-11-28T00:47:25.488091Z
39061,Hamilton,430929,245471,563,563,Released as a separate subtotal as first report of the night,100,430929,>98%,>98% reported,edison,10,all,,183454,,,177886,246266,5211,1389,177,73000,169543,2161,664,103,2020-11-27T22:30:32Z,15.86804,D+16,Biden +16,democrat,-15.86804,409109,-10.3,418894,-6.35,ohio,2020-11-28T00:47:25.488091Z
39063,Hancock,38771,0,60,60,Merged into voters' home precincts and released with cumulative results,100,38771,>98%,>98% reported,edison,10,all,,19219,,,26310,11757,580,110,14,0,0,0,0,0,2020-11-27T21:49:04Z,37.53579,R+38,Trump +38,republican,37.53579,36234,40.2,35783,27.61,ohio,2020-11-28T00:47:25.488091Z
39065,Hardin,13247,0,21,21,Other,100,13247,>98%,>98% reported,edison,10,all,,6294,,,9949,3062,192,44,0,0,0,0,0,0,2020-11-27T22:36:48Z,51.98913,R+52,Trump +52,republican,51.98913,12354,46.9,12470,23.02,ohio,2020-11-28T00:47:25.488091Z
39067,Harrison,7655,0,16,16,Merged into voters' home precincts and released with cumulative results,100,7655,>98%,>98% reported,edison,10,all,,3522,,,5792,1768,59,36,0,0,0,0,0,0,2020-11-27T22:56:06Z,52.56695,R+53,Trump +53,republican,52.56695,7105,48,7153,14.94,ohio,2020-11-28T00:47:25.488091Z
39069,Henry,14764,0,23,23,Merged into voters' home precincts and released with cumulative results,100,14764,>98%,>98% reported,edison,10,all,,7016,,,10479,4062,175,44,4,0,0,0,0,0,2020-11-27T22:36:37Z,43.46383,R+43,Trump +43,republican,43.46383,14053,39.5,14257,18.23,ohio,2020-11-28T00:47:25.488091Z
39071,Highland,19676,10178,31,31,Released as a separate subtotal as first report of the night,100,19676,>98%,>98% reported,edison,10,all,,8226,,,15678,3799,146,49,4,7397,2712,40,28,1,2020-11-27T21:57:28Z,60.37304,R+60,Trump +60,republican,60.37304,18588,55.1,17879,29.97,ohio,2020-11-28T00:47:25.488091Z
39073,Hocking,13824,9844,21,21,Released as a separate subtotal as first report of the night,100,13824,>98%,>98% reported,edison,10,all,,7512,,,9737,3880,162,40,5,6465,3245,106,28,0,2020-11-27T22:48:00Z,42.36834,R+42,Trump +42,republican,42.36834,12929,36.5,12768,1,ohio,2020-11-28T00:47:25.488091Z
39075,Holmes,12947,7953,17,17,Released as a separate subtotal as first report of the night,100,12947,>98%,>98% reported,edison,10,all,,6416,,,10796,1994,125,26,6,6259,1605,69,20,0,2020-11-27T21:58:06Z,67.98486,R+68,Trump +68,republican,67.98486,11106,62.4,11567,52.68,ohio,2020-11-28T00:47:25.488091Z
39077,Huron,27190,0,46,46,Released as a separate subtotal as first report of the night,100,27190,>98%,>98% reported,edison,10,all,,12338,,,18956,7759,387,83,5,0,0,0,0,0,2020-11-27T22:34:59Z,41.18058,R+41,Trump +41,republican,41.18058,25002,36.1,24711,8.31,ohio,2020-11-28T00:47:25.488091Z
39079,Jackson,14794,0,30,30,Other,100,14794,>98%,>98% reported,edison,10,all,,7259,,,11309,3311,144,30,0,0,0,0,0,0,2020-11-27T21:58:42Z,54.06246,R+54,Trump +54,republican,54.06246,13776,48.8,13404,20.43,ohio,2020-11-28T00:47:25.488091Z
39081,Jefferson,33362,0,71,71,Merged into voters' home precincts and released with cumulative results,100,33362,>98%,>98% reported,edison,10,all,,16200,,,22828,10018,357,100,59,0,0,0,0,0,2020-11-27T22:56:10Z,38.39698,R+38,Trump +38,republican,38.39698,32411,35.3,33177,4.97,ohio,2020-11-28T00:47:25.488091Z
39083,Knox,31398,0,53,53,Released as a separate subtotal as first report of the night,100,31398,>98%,>98% reported,edison,10,all,,17702,,,22340,8589,374,86,9,0,0,0,0,0,2020-11-27T22:38:25Z,43.79578,R+44,Trump +44,republican,43.79578,28927,37.9,28463,23.88,ohio,2020-11-28T00:47:25.488091Z
39085,Lake,130509,82258,163,163,Other,100,130509,>98%,>98% reported,edison,10,all,,65162,,,73278,55514,1284,408,25,39311,42095,621,231,0,2020-11-27T22:45:22Z,13.61132,R+14,Trump +14,republican,13.61132,117190,15.2,118665,0.9,ohio,2020-11-28T00:47:25.488091Z
39087,Lawrence,28127,0,84,84,Merged into voters' home precincts and released with cumulative results,100,28127,>98%,>98% reported,edison,10,all,,11954,,,20306,7489,259,69,4,0,0,0,0,0,2020-11-27T22:37:32Z,45.56832,R+46,Trump +46,republican,45.56832,26789,43.7,25932,15.07,ohio,2020-11-28T00:47:25.488091Z
39089,Licking,94210,0,96,96,Released as a separate subtotal as first report of the night,100,94210,>98%,>98% reported,edison,10,all,,45584,,,59514,33055,1279,312,50,0,0,0,0,0,2020-11-27T22:43:52Z,28.08513,R+28,Trump +28,republican,28.08513,83624,28.5,81550,13.86,ohio,2020-11-28T00:47:25.488091Z
39091,Logan,23368,0,36,36,Released as a separate subtotal as first report of the night,100,23368,>98%,>98% reported,edison,10,all,,10603,,,17964,5055,272,69,8,0,0,0,0,0,2020-11-27T22:00:40Z,55.24221,R+55,Trump +55,republican,55.24221,21712,52.1,21199,31,ohio,2020-11-28T00:47:25.488091Z
39093,Lorain,157437,0,193,193,Merged into voters' home precincts and released with cumulative results,100,157437,>98%,>98% reported,edison,10,all,,81890,,,79520,75667,1677,534,39,0,0,0,0,0,2020-11-27T22:42:02Z,2.44733,R+2,Trump +2,republican,2.44733,140562,-0.1,143252,-15.4,ohio,2020-11-28T00:47:25.488091Z
39095,Lucas,200623,0,312,312,Released as a separate subtotal as first report of the night,100,200623,>98%,>98% reported,edison,10,all,,101640,,,81763,115411,2605,780,64,0,0,0,0,0,2020-11-27T22:42:09Z,16.77176,D+17,Biden +17,democrat,-16.77176,198830,-17.7,210621,-31.66,ohio,2020-11-28T00:47:25.488091Z
39097,Madison,19855,0,24,24,Merged into voters' home precincts and released with cumulative results,100,19855,>98%,>98% reported,edison,10,all,,9619,,,13835,5698,269,46,7,0,0,0,0,0,2020-11-27T22:48:17Z,40.98212,R+41,Trump +41,republican,40.98212,17421,39.3,17557,19.92,ohio,2020-11-28T00:47:25.488091Z
39099,Mahoning,118966,67800,212,212,Released as a separate subtotal as first report of the night,100,118966,>98%,>98% reported,edison,10,all,,67570,,,59903,57641,966,436,20,25133,42042,398,227,0,2020-11-27T22:02:04Z,1.90138,R+1.9,Trump +1.9,republican,1.90138,115971,-3.2,121584,-28.31,ohio,2020-11-28T00:47:25.488091Z
39101,Marion,27818,0,65,65,Released as a separate subtotal as first report of the night,100,27818,>98%,>98% reported,edison,10,all,,12346,,,19023,8269,414,112,0,0,0,0,0,0,2020-11-27T22:43:55Z,38.65842,R+39,Trump +39,republican,38.65842,26478,34.1,27418,6.42,ohio,2020-11-28T00:47:25.488091Z
39103,Medina,105825,64012,121,121,Released as a separate subtotal as first report of the night,100,105825,>98%,>98% reported,edison,10,all,,52920,,,64598,39800,1144,266,17,32943,30370,551,148,0,2020-11-27T22:02:41Z,23.43303,R+23,Trump +23,republican,23.43303,92163,24.6,90931,12.79,ohio,2020-11-28T00:47:25.488091Z
39105,Meigs,10951,6386,27,27,Released as a separate subtotal as first report of the night,100,10951,>98%,>98% reported,edison,10,all,,4038,,,8316,2492,111,32,0,4460,1858,48,20,0,2020-11-27T22:02:58Z,53.18236,R+53,Trump +53,republican,53.18236,10041,50.3,10218,18.28,ohio,2020-11-28T00:47:25.488091Z
39107,Mercer,23761,15432,36,36,Released as a separate subtotal as first report of the night,100,23761,>98%,>98% reported,edison,10,all,,12162,,,19452,4030,204,67,8,11941,3334,117,40,0,2020-11-27T22:40:32Z,64.90468,R+65,Trump +65,republican,64.90468,21816,64.7,21676,54.51,ohio,2020-11-28T00:47:25.488091Z
39109,Miami,57972,36353,85,85,Merged into voters' home precincts and released with cumulative results,100,57972,>98%,>98% reported,edison,10,all,,27334,,,41371,15663,782,139,17,23490,12383,398,82,0,2020-11-27T22:40:43Z,44.34555,R+44,Trump +44,republican,44.34555,53094,45.1,52014,35.03,ohio,2020-11-28T00:47:25.488091Z
39111,Monroe,7148,0,20,20,Released as a precinct as first report of the night,100,7148,>98%,>98% reported,edison,10,all,,3733,,,5463,1605,54,26,0,0,0,0,0,0,2020-11-27T22:56:15Z,53.97314,R+54,Trump +54,republican,53.97314,6853,46.8,6782,7.56,ohio,2020-11-28T00:47:25.488091Z
39113,Montgomery,268505,154486,360,360,Released as a precinct as first report of the night,100,268505,>98%,>98% reported,edison,10,all,,127390,,,129034,135064,3418,884,105,54541,98064,1412,469,0,2020-11-27T22:04:16Z,2.24577,D+2,Biden +2,democrat,-2.24577,259876,0.7,266707,-4.61,ohio,2020-11-28T00:47:25.488091Z
39115,Morgan,6847,0,13,13,Merged into voters' home precincts and released with cumulative results,100,6847,>98%,>98% reported,edison,10,all,,3651,,,5041,1725,64,17,0,0,0,0,0,0,2020-11-27T22:48:32Z,48.42997,R+48,Trump +48,republican,48.42997,6477,41.6,6136,5.95,ohio,2020-11-28T00:47:25.488091Z
39117,Morrow,18457,0,33,33,Merged into voters' home precincts and released with cumulative results,100,18457,>98%,>98% reported,edison,10,all,,7283,,,14077,4048,257,70,5,0,0,0,0,0,2020-11-27T22:04:47Z,54.33711,R+54,Trump +54,republican,54.33711,16688,49.1,16184,24.3,ohio,2020-11-28T00:47:25.488091Z
39119,Muskingum,40465,0,68,68,Merged into voters' home precincts and released with cumulative results,100,40465,>98%,>98% reported,edison,10,all,,22390,,,27867,11971,459,163,5,0,0,0,0,0,2020-11-27T22:05:07Z,39.28333,R+39,Trump +39,republican,39.28333,37245,34.7,37179,6.08,ohio,2020-11-28T00:47:25.488091Z
39121,Noble,6343,0,19,19,None,100,6343,>98%,>98% reported,edison,10,all,,3920,,,5135,1170,25,13,0,0,0,0,0,0,2020-11-27T22:05:21Z,62.50985,R+63,Trump +63,republican,62.50985,6039,55.1,5891,24.31,ohio,2020-11-28T00:47:25.488091Z
39123,Ottawa,24007,0,36,36,Merged into voters' home precincts and released with cumulative results,100,24007,>98%,>98% reported,edison,10,all,,11056,,,14628,9008,292,74,5,0,0,0,0,0,2020-11-27T22:42:19Z,23.40984,R+23,Trump +23,republican,23.40984,22385,19.5,22505,-4.29,ohio,2020-11-28T00:47:25.488091Z
39125,Paulding,9467,5735,16,16,Merged into voters' home precincts and released with cumulative results,100,9467,>98%,>98% reported,edison,10,all,,4563,,,7086,2213,124,38,6,3993,1665,56,21,0,2020-11-27T22:05:56Z,51.47354,R+51,Trump +51,republican,51.47354,9095,48.5,9150,19.85,ohio,2020-11-28T00:47:25.488091Z
39127,Perry,16675,9445,33,33,Merged into voters' home precincts and released with cumulative results,100,16675,>98%,>98% reported,edison,10,all,,7278,,,12357,4098,170,47,3,6324,3018,75,28,0,2020-11-27T22:48:45Z,49.52924,R+50,Trump +50,republican,49.52924,15101,40.3,15020,3.95,ohio,2020-11-28T00:47:25.488091Z
39129,Pickaway,28271,0,42,42,Other,100,28271,>98%,>98% reported,edison,10,some,,12064,,,20593,7304,295,65,14,0,0,0,0,0,2020-11-27T22:49:25Z,47.00577,R+47,Trump +47,republican,47.00577,24912,42.3,24154,18.02,ohio,2020-11-28T00:47:25.488091Z
39131,Pike,12412,0,22,22,Merged into voters' home precincts and released with cumulative results,100,12412,>98%,>98% reported,edison,10,all,,6190,,,9157,3110,123,22,0,0,0,0,0,0,2020-11-27T22:32:10Z,48.71898,R+49,Trump +49,republican,48.71898,11951,36.5,11596,0.01,ohio,2020-11-28T00:47:25.488091Z
39133,Portage,82872,31375,129,129,Other,100,82872,>98%,>98% reported,edison,10,all,,35339,,,45990,35661,906,295,20,11686,19250,305,134,0,2020-11-27T22:51:38Z,12.4638,R+12,Trump +12,republican,12.4638,76762,9.9,76384,-5.51,ohio,2020-11-28T00:47:25.488091Z
39135,Preble,21809,4381,42,42,Merged into voters' home precincts and released with cumulative results,100,21809,>98%,>98% reported,edison,10,all,,7200,,,17022,4493,243,51,0,2557,1762,47,15,0,2020-11-27T22:40:55Z,57.44876,R+57,Trump +57,republican,57.44876,20681,53.8,20225,36.21,ohio,2020-11-28T00:47:25.488091Z
39137,Putnam,19921,0,25,25,Merged into voters' home precincts AFTER election night,100,19921,>98%,>98% reported,edison,10,all,,8054,,,16412,3195,247,61,6,0,0,0,0,0,2020-11-27T22:36:33Z,66.34707,R+66,Trump +66,republican,66.34707,18857,63.8,18400,51.1,ohio,2020-11-28T00:47:25.488091Z
39139,Richland,59975,37772,83,83,Merged into voters' home precincts and released with cumulative results,100,59975,>98%,>98% reported,edison,10,all,,32970,,,41472,17640,680,168,15,23680,13670,314,102,6,2020-11-27T22:43:59Z,39.73656,R+40,Trump +40,republican,39.73656,55424,37,57806,19.34,ohio,2020-11-28T00:47:25.488091Z
39141,Ross,33299,0,65,65,Merged into voters' home precincts and released with cumulative results,100,33299,>98%,>98% reported,edison,10,all,,17573,,,22278,10557,345,116,3,0,0,0,0,0,2020-11-27T22:49:39Z,35.19926,R+35,Trump +35,republican,35.19926,30565,27.1,30160,1.46,ohio,2020-11-28T00:47:25.488091Z
39143,Sandusky,30074,16717,58,58,Released as a separate subtotal as first report of the night,100,30074,>98%,>98% reported,edison,10,all,,11870,,,18896,10596,448,132,2,8829,7628,185,75,0,2020-11-27T22:08:15Z,27.59859,R+28,Trump +28,republican,27.59859,28285,22.6,29095,-2.7,ohio,2020-11-28T00:47:25.488091Z
39145,Scioto,32047,0,77,77,Released as a precinct as first report of the night,100,32047,>98%,>98% reported,edison,10,all,,15107,,,22609,9080,262,91,5,0,0,0,0,0,2020-11-27T22:56:20Z,42.21612,R+42,Trump +42,republican,42.21612,31003,36.8,31262,1.33,ohio,2020-11-28T00:47:25.488091Z
39147,Seneca,25810,0,51,51,Merged into voters' home precincts and released with cumulative results,100,25810,>98%,>98% reported,edison,10,all,,9734,,,17086,8266,357,94,7,0,0,0,0,0,2020-11-27T22:35:05Z,34.1728,R+34,Trump +34,republican,34.1728,24183,30.7,25343,7.46,ohio,2020-11-28T00:47:25.488091Z
39149,Shelby,25258,14476,35,35,Merged into voters' home precincts and released with cumulative results,100,25258,>98%,>98% reported,edison,10,all,,11214,,,20422,4465,290,71,10,10730,3547,152,47,0,2020-11-27T22:09:00Z,63.17602,R+63,Trump +63,republican,63.17602,23829,60.2,23903,45.18,ohio,2020-11-28T00:47:25.488091Z
39151,Stark,189879,0,274,274,Merged into voters' home precincts and released with cumulative results,100,189879,>98%,>98% reported,edison,10,all,,83515,,,111097,75904,2163,683,32,0,0,0,0,0,2020-11-27T22:51:50Z,18.53444,R+19,Trump +19,republican,18.53444,176165,17.2,181746,-0.47,ohio,2020-11-28T00:47:25.488091Z
39153,Summit,280473,149069,420,420,None,100,280473,>98%,>98% reported,edison,10,all,,138795,,,124833,151668,3003,888,81,45298,102219,1149,403,0,2020-11-27T22:43:15Z,9.56777,D+10,Biden +10,democrat,-9.56777,260346,-8.5,268358,-15.67,ohio,2020-11-28T00:47:25.488091Z
39155,Trumbull,101001,89106,158,158,Released as a separate subtotal as first report of the night,100,101001,>98%,>98% reported,edison,10,all,,47683,,,55194,44519,913,356,19,46193,41821,787,305,0,2020-11-27T22:09:55Z,10.5692,R+11,Trump +11,republican,10.5692,96676,6.2,101963,-22.94,ohio,2020-11-28T00:47:25.488091Z
39157,Tuscarawas,44015,0,81,81,Merged into voters' home precincts and released with cumulative results,100,44015,>98%,>98% reported,edison,10,all,,22667,,,30458,12889,494,161,13,0,0,0,0,0,2020-11-27T22:10:10Z,39.91594,R+40,Trump +40,republican,39.91594,41606,35.4,41693,9.2,ohio,2020-11-28T00:47:25.488091Z
39159,Union,33445,0,45,45,Merged into voters' home precincts and released with cumulative results,100,33445,>98%,>98% reported,edison,10,all,,14723,,,21669,11141,535,100,0,0,0,0,0,0,2020-11-27T22:10:25Z,31.47855,R+31,Trump +31,republican,31.47855,27695,37.5,25623,29.21,ohio,2020-11-28T00:47:25.488091Z
39161,Van Wert,14965,0,39,39,Merged into voters' home precincts and released with cumulative results,100,14965,>98%,>98% reported,edison,10,all,,9334,,,11650,3067,201,42,5,0,0,0,0,0,2020-11-27T22:10:39Z,57.35383,R+57,Trump +57,republican,57.35383,13770,56.4,13898,39.98,ohio,2020-11-28T00:47:25.488091Z
39163,Vinton,6030,0,20,20,Merged into voters' home precincts and released with cumulative results,100,6030,>98%,>98% reported,edison,10,all,,3106,,,4632,1331,47,17,3,0,0,0,0,0,2020-11-27T22:50:04Z,54.74295,R+55,Trump +55,republican,54.74295,5540,45.7,5490,7.65,ohio,2020-11-28T00:47:25.488091Z
39165,Warren,136100,88884,175,175,Merged into voters' home precincts and released with cumulative results,100,136100,>98%,>98% reported,edison,10,all,,59072,,,87988,46069,1747,291,5,50860,36944,921,159,0,2020-11-27T22:30:34Z,30.80015,R+31,Trump +31,republican,30.80015,118309,37.1,111197,39.26,ohio,2020-11-28T00:47:25.488091Z
39167,Washington,32031,17392,50,50,Released as a precinct as first report of the night,100,32031,>98%,>98% reported,edison,10,all,,15685,,,22307,9243,372,109,0,10491,6668,172,61,0,2020-11-27T22:11:35Z,40.78549,R+41,Trump +41,republican,40.78549,30137,41.4,29602,19.03,ohio,2020-11-28T00:47:25.488091Z
