fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_hudsonr,results_timmons_goodsonp,results_absentee_hudsonr,results_absentee_timmons_goodsonp,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
37025,Cabarrus,115379,95870,39,39,Released as a precinct as first report of the night,100,115379,>98%,>98% reported,edison,10,all,66450,64522,50857,51373,44497,2020-11-17T12:39:42Z,11.84358,R+12,Hudson +12,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",380555,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,173,173,100% reporting,100%,99,381000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:34:44Z,TRUE,6.56751,24993,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37051,Cumberland,145081,121017,75,75,Released as a separate subtotal as first report of the night,100,145081,>98%,>98% reported,edison,10,unknown,132574,59464,85617,46625,74392,2020-11-17T12:45:36Z,18.02648,D+18,Timmons-Goodson +18,democrat,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",380555,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,173,173,100% reporting,100%,99,381000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:34:44Z,TRUE,6.56751,24993,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37085,Harnett,35124,29450,8,8,Released as a precinct as first report of the night,100,35124,>98%,>98% reported,edison,10,unknown,39147,20596,14528,16814,12636,2020-11-17T12:53:47Z,17.27594,R+17,Hudson +17,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",380555,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,173,173,100% reporting,100%,99,381000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:34:44Z,TRUE,6.56751,24993,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37105,Lee,20504,17202,7,7,Released as a precinct as first report of the night,100,20504,>98%,>98% reported,edison,10,unknown,27472,11191,9313,9142,8060,2020-11-17T12:58:32Z,9.15919,R+9,Hudson +9,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",380555,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,173,173,100% reporting,100%,99,381000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:34:44Z,TRUE,6.56751,24993,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37123,Montgomery,12627,8909,14,14,Released as a separate subtotal as first report of the night,100,12627,>98%,>98% reported,edison,10,unknown,7418,8277,4350,5603,3306,2020-11-17T13:03:54Z,31.10002,R+31,Hudson +31,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",380555,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,173,173,100% reporting,100%,99,381000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:34:44Z,TRUE,6.56751,24993,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37125,Moore,18435,14665,8,8,Released as a precinct as first report of the night,100,18435,>98%,>98% reported,edison,10,unknown,44755,13555,4880,10459,4206,2020-11-17T13:04:25Z,47.05723,R+47,Hudson +47,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",380555,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,173,173,100% reporting,100%,99,381000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:34:44Z,TRUE,6.56751,24993,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37167,Stanly,33405,26705,22,22,Released as a separate subtotal as first report of the night,100,33405,>98%,>98% reported,edison,6,unknown,26976,25169,8236,19985,6720,2020-11-17T20:22:21Z,50.69002,R+51,Hudson +51,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",380555,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,173,173,100% reporting,100%,99,381000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:34:44Z,TRUE,6.56751,24993,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
