fips,name,votes,absentee_votes,reporting,precincts,eevp_display,eevp_source,results_auchinclossj,results_hallj,results_write_ins,results_absentee_auchinclossj,results_absentee_hallj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
25005,Bristol,159423,7510,155,172,"",edison,81146,77364,913,3191,4311,8,2020-11-16T15:47:45Z,2.37231,D+2,Auchincloss +2,democrat,MA-G-H-4-2020-11-03,ma-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-massachusetts.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,solid-dem,4,District 4,MA,massachusetts,Massachusetts,Mass.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",363910,27250,3,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,189,220,86% reporting,86%,85,428000,edison,85%,85% reported,edison,democrat,FALSE,2020-11-16T15:48:34Z,FALSE,18.61284,67734,D+19,Auchincloss +19,democrat,"","",3,0,1604469559146
25017,Middlesex,56326,0,33,36,"",edison,44244,12082,,0,0,,2020-11-16T15:47:56Z,57.09974,D+57,Auchincloss +57,democrat,MA-G-H-4-2020-11-03,ma-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-massachusetts.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,solid-dem,4,District 4,MA,massachusetts,Massachusetts,Mass.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",363910,27250,3,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,189,220,86% reporting,86%,85,428000,edison,85%,85% reported,edison,democrat,FALSE,2020-11-16T15:48:34Z,FALSE,18.61284,67734,D+19,Auchincloss +19,democrat,"","",3,0,1604469559146
25021,Norfolk,122975,15319,60,78,"",edison,76730,46245,,12293,3026,,2020-11-16T15:47:54Z,24.78959,D+25,Auchincloss +25,democrat,MA-G-H-4-2020-11-03,ma-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-massachusetts.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,solid-dem,4,District 4,MA,massachusetts,Massachusetts,Mass.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",363910,27250,3,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,189,220,86% reporting,86%,85,428000,edison,85%,85% reported,edison,democrat,FALSE,2020-11-16T15:48:34Z,FALSE,18.61284,67734,D+19,Auchincloss +19,democrat,"","",3,0,1604469559146
25023,Plymouth,7555,4389,115,143,"",edison,2955,4023,577,2278,2090,21,2020-11-16T15:47:46Z,14.13633,R+14,Hall +14,republican,MA-G-H-4-2020-11-03,ma-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-massachusetts.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,solid-dem,4,District 4,MA,massachusetts,Massachusetts,Mass.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",363910,27250,3,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,189,220,86% reporting,86%,85,428000,edison,85%,85% reported,edison,democrat,FALSE,2020-11-16T15:48:34Z,FALSE,18.61284,67734,D+19,Auchincloss +19,democrat,"","",3,0,1604469559146
25027,Worcester,17431,0,9,9,"",edison,9902,7529,,0,0,,2020-11-16T15:47:55Z,13.61368,D+14,Auchincloss +14,democrat,MA-G-H-4-2020-11-03,ma-house-general-district-004-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts-house-district-4.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-massachusetts.html,house,general,2020-11-03,FALSE,U.S. House District 4,U.S. House,H,solid-dem,4,District 4,MA,massachusetts,Massachusetts,Mass.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",363910,27250,3,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,189,220,86% reporting,86%,85,428000,edison,85%,85% reported,edison,democrat,FALSE,2020-11-16T15:48:34Z,FALSE,18.61284,67734,D+19,Auchincloss +19,democrat,"","",3,0,1604469559146
