fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_mchenryp,results_parkerd,results_absentee_mchenryp,results_absentee_parkerd,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,edison_certified_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
37035,Catawba,72571,59203,36,36,"As a precinct in the FIRST cumulative report, along with regular precincts",100,72571,>98%,>98% reported,edison,10,unknown,67210,51120,21451,41079,18124,2020-11-24T13:24:58Z,40.88272,R+41,McHenry +41,republican,NC-G-H-10-2020-11-03,nc-house-general-district-010-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-10.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 10,U.S. House,H,solid-rep,10,District 10,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",412165,309246,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,189,189,100% reporting,100%,100,413000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:26:07Z,TRUE,37.81811,155873,R+38,McHenry +38,republican,FALSE,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604455174687
37067,Forsyth,64730,53912,32,32,Released as a precinct as first report of the night,100,64730,>98%,>98% reported,edison,10,unknown,181062,37235,27495,29422,24490,2020-11-24T13:25:00Z,15.04712,R+15,McHenry +15,republican,NC-G-H-10-2020-11-03,nc-house-general-district-010-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-10.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 10,U.S. House,H,solid-rep,10,District 10,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",412165,309246,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,189,189,100% reporting,100%,100,413000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:26:07Z,TRUE,37.81811,155873,R+38,McHenry +38,republican,FALSE,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604455174687
37097,Iredell,98357,58333,29,29,Released as a precinct as first report of the night,100,98357,>98%,>98% reported,edison,10,unknown,70424,66187,32170,55432,2901,2020-11-24T13:24:59Z,34.58524,R+35,McHenry +35,republican,NC-G-H-10-2020-11-03,nc-house-general-district-010-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-10.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 10,U.S. House,H,solid-rep,10,District 10,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",412165,309246,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,189,189,100% reporting,100%,100,413000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:26:07Z,TRUE,37.81811,155873,R+38,McHenry +38,republican,FALSE,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604455174687
37109,Lincoln,49354,40995,23,23,Released as a precinct as first report of the night,100,49354,>98%,>98% reported,edison,10,unknown,32125,36811,12543,29976,11019,2020-11-24T13:24:59Z,49.17129,R+49,McHenry +49,republican,NC-G-H-10-2020-11-03,nc-house-general-district-010-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-10.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 10,U.S. House,H,solid-rep,10,District 10,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",412165,309246,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,189,189,100% reporting,100%,100,413000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:26:07Z,TRUE,37.81811,155873,R+38,McHenry +38,republican,FALSE,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604455174687
37157,Rockingham,46548,36632,15,15,Released as a precinct as first report of the night,100,46548,>98%,>98% reported,edison,6,all,38352,30484,16064,23134,13498,2020-11-24T13:25:00Z,30.97877,R+31,McHenry +31,republican,NC-G-H-10-2020-11-03,nc-house-general-district-010-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-10.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 10,U.S. House,H,solid-rep,10,District 10,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",412165,309246,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,189,189,100% reporting,100%,100,413000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:26:07Z,TRUE,37.81811,155873,R+38,McHenry +38,republican,FALSE,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604455174687
37169,Stokes,25171,17820,18,18,Released as a precinct as first report of the night,100,25171,>98%,>98% reported,edison,10,unknown,16251,19622,5549,13494,4326,2020-11-24T13:25:01Z,55.90958,R+56,McHenry +56,republican,NC-G-H-10-2020-11-03,nc-house-general-district-010-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-10.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 10,U.S. House,H,solid-rep,10,District 10,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",412165,309246,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,189,189,100% reporting,100%,100,413000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:26:07Z,TRUE,37.81811,155873,R+38,McHenry +38,republican,FALSE,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604455174687
37171,Surry,35894,29094,24,24,Released as a precinct as first report of the night,100,35894,>98%,>98% reported,edison,10,unknown,29027,26891,9003,21415,7679,2020-11-24T13:24:59Z,49.83563,R+50,McHenry +50,republican,NC-G-H-10-2020-11-03,nc-house-general-district-010-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-10.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 10,U.S. House,H,solid-rep,10,District 10,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",412165,309246,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,189,189,100% reporting,100%,100,413000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:26:07Z,TRUE,37.81811,155873,R+38,McHenry +38,republican,FALSE,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604455174687
37197,Yadkin,19540,13257,12,12,"As a precinct in the FIRST cumulative report, along with regular precincts",100,19540,>98%,>98% reported,edison,10,unknown,9283,15669,3871,10303,2954,2020-11-24T13:25:00Z,60.37871,R+60,McHenry +60,republican,NC-G-H-10-2020-11-03,nc-house-general-district-010-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-10.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 10,U.S. House,H,solid-rep,10,District 10,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",412165,309246,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,189,189,100% reporting,100%,100,413000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-24T13:26:07Z,TRUE,37.81811,155873,R+38,McHenry +38,republican,FALSE,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604455174687
