fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_pocanm,results_theronp,results_absentee_pocanm,results_absentee_theronp,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,edison_certified_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
55025,Dane,336850,0,240,240,Merged into voters' home precincts and released with cumulative results,100,336850,>98%,>98% reported,edison,10,all,123182,253784,83066,0,0,2020-11-24T13:22:34Z,50.68072,D+51,Pocan +51,democrat,WI-G-H-2-2020-11-03,wi-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",456829,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,418,418,100% reporting,100%,100,456829,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T13:24:03Z,TRUE,39.44955,180217,D+39,Pocan +39,democrat,TRUE,"","",0,0,1604463247310
55045,Green,20934,0,24,24,None,100,20934,>98%,>98% reported,edison,10,unknown,4597,11060,9874,0,0,2020-11-24T13:22:35Z,5.66542,D+6,Pocan +6,democrat,WI-G-H-2-2020-11-03,wi-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",456829,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,418,418,100% reporting,100%,100,456829,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T13:24:03Z,TRUE,39.44955,180217,D+39,Pocan +39,democrat,TRUE,"","",0,0,1604463247310
55049,Iowa,13658,0,29,29,Merged into voters' home precincts and released with cumulative results,100,13658,>98%,>98% reported,edison,10,unknown,2770,8063,5595,0,0,2020-11-24T13:22:39Z,18.07,D+18,Pocan +18,democrat,WI-G-H-2-2020-11-03,wi-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",456829,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,418,418,100% reporting,100%,100,456829,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T13:24:03Z,TRUE,39.44955,180217,D+39,Pocan +39,democrat,TRUE,"","",0,0,1604463247310
55065,Lafayette,8290,0,28,28,Merged into voters' home precincts and released with cumulative results,100,8290,>98%,>98% reported,edison,10,unknown,1104,3836,4454,0,0,2020-11-24T13:22:37Z,7.45476,R+7,Theron +7,republican,WI-G-H-2-2020-11-03,wi-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",456829,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,418,418,100% reporting,100%,100,456829,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T13:24:03Z,TRUE,39.44955,180217,D+39,Pocan +39,democrat,TRUE,"","",0,0,1604463247310
55103,Richland,1748,0,7,7,Merged into voters' home precincts and released with cumulative results,100,1748,>98%,>98% reported,edison,10,all,1485,786,962,0,0,2020-11-24T13:22:37Z,10.06865,R+10,Theron +10,republican,WI-G-H-2-2020-11-03,wi-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",456829,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,418,418,100% reporting,100%,100,456829,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T13:24:03Z,TRUE,39.44955,180217,D+39,Pocan +39,democrat,TRUE,"","",0,0,1604463247310
55105,Rock,39900,0,49,49,Merged into voters' home precincts and released with cumulative results,100,39900,>98%,>98% reported,edison,10,unknown,26755,22604,17296,0,0,2020-11-24T13:22:36Z,13.30326,D+13,Pocan +13,democrat,WI-G-H-2-2020-11-03,wi-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",456829,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,418,418,100% reporting,100%,100,456829,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T13:24:03Z,TRUE,39.44955,180217,D+39,Pocan +39,democrat,TRUE,"","",0,0,1604463247310
55111,Sauk,35449,0,41,41,Merged into voters' home precincts and released with cumulative results,100,35449,>98%,>98% reported,edison,10,unknown,9943,18390,17059,0,0,2020-11-24T13:22:36Z,3.75469,D+4,Pocan +4,democrat,WI-G-H-2-2020-11-03,wi-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-wisconsin.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-wisconsin.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,WI,wisconsin,Wisconsin,Wis.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",456829,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,418,418,100% reporting,100%,100,456829,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T13:24:03Z,TRUE,39.44955,180217,D+39,Pocan +39,democrat,TRUE,"","",0,0,1604463247310
