fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_hawkinsh,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
09001,Fairfield,470756,27085,185,190,,,,,"",edison,,,,,,,296239,167905,4689,1670,253,21492,5188,209,107,89,2020-11-05T19:31:35Z,27.26126,D+27,Biden +27,democrat,-27.26126,421209,-19.9,396130,-10.63,connecticut,2020-11-10T19:32:51.212454Z
09003,Hartford,450740,6550,165,171,,,,,"",edison,,,,,,,284335,159361,5127,1790,127,5227,1220,73,27,3,2020-11-04T16:28:41Z,27.72641,D+28,Biden +28,democrat,-27.72641,406864,-22.7,392240,-25.85,connecticut,2020-11-10T19:32:51.212454Z
09005,Litchfield,107557,0,50,50,,,,,"",edison,,,,,,,50164,55609,1280,485,19,0,0,0,0,0,2020-11-05T19:42:35Z,5.06243,R+5,Trump +5,republican,5.06243,97442,13.6,92427,3.62,connecticut,2020-11-10T19:32:51.212454Z
09007,Middlesex,99144,0,32,34,,,,,"",edison,,,,,,,56830,40633,1207,443,31,0,0,0,0,0,2020-11-04T18:51:41Z,16.33684,D+16,Biden +16,democrat,-16.33684,88624,-7.3,83538,-15.88,connecticut,2020-11-10T19:32:51.212454Z
09009,New Haven,416399,27572,185,193,,,,,"",edison,,,,,,,241415,169566,3641,1667,110,19155,8165,143,81,28,2020-11-09T19:04:40Z,17.25484,D+17,Biden +17,democrat,-17.25484,379006,-12.3,361059,-22.33,connecticut,2020-11-10T19:32:51.212454Z
09011,New London,139604,0,60,60,,,,,"",edison,,,,,,,79459,57110,2256,757,22,0,0,0,0,0,2020-11-04T10:43:43Z,16.00885,D+16,Biden +16,democrat,-16.00885,123528,-6.7,115102,-18.27,connecticut,2020-11-10T19:32:51.212454Z
09013,Tolland,80546,0,23,25,,,,,"",edison,,,,,,,44006,34819,1274,398,49,0,0,0,0,0,2020-11-06T21:56:35Z,11.4059,D+11,Biden +11,democrat,-11.4059,77424,-5.6,70991,-12.56,connecticut,2020-11-10T19:32:51.212454Z
09015,Windham,57078,0,29,30,,,,,"",edison,,,,,,,26702,29141,914,307,14,0,0,0,0,0,2020-11-04T10:43:45Z,4.2731,R+4,Trump +4,republican,4.2731,50823,7.8,46588,-13.28,connecticut,2020-11-10T19:32:51.212454Z
