fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
38027,Eddy,1261,0,2,2,None,90,1403,90%,90% reported,edison,2,some,,776,,,854,383,22,2,0,0,0,0,2020-11-09T16:05:40Z,37.35131,R+37,Trump +37,republican,37.35131,1231,35.4,1157,12.79,north-dakota,2020-11-10T19:30:38.567340Z
38029,Emmons,2009,0,4,5,Merged into voters' home precincts and released with cumulative results,89,2258,89%,89% reported,edison,2,some,,1980,,,1738,237,27,7,0,0,0,0,2020-11-09T17:55:38Z,74.71379,R+75,Trump +75,republican,74.71379,1981,73.8,1884,55.84,north-dakota,2020-11-10T19:30:38.567340Z
38031,Foster,1778,0,5,6,None,91,1960,91%,91% reported,edison,2,unknown,,1491,,,1362,373,33,10,0,0,0,0,2020-11-09T17:20:40Z,55.6243,R+56,Trump +56,republican,55.6243,1719,52,1682,25.15,north-dakota,2020-11-10T19:30:38.567340Z
38033,Golden Valley,1026,0,1,1,Other,94,1091,94%,94% reported,edison,2,unknown,,737,,,871,137,16,2,0,0,0,0,2020-11-09T17:35:39Z,71.53996,R+72,Trump +72,republican,71.53996,957,72.8,928,62.5,north-dakota,2020-11-10T19:30:38.567340Z
38035,Grand Forks,30970,26709,24,27,Released as a precinct at the end of tabulation,100,30915,>98%,>98% reported,edison,6,all,,12348,,,16987,12880,874,229,14279,11566,680,184,2020-11-09T17:30:38Z,13.26122,R+13,Trump +13,republican,13.26122,30365,18.1,30029,3.42,north-dakota,2020-11-10T19:30:38.567340Z
38037,Grant,1367,0,3,4,Merged into voters' home precincts and released with cumulative results,86,1595,86%,86% reported,edison,2,unknown,,2609,,,1132,207,28,0,0,0,0,0,2020-11-04T10:43:37Z,67.66642,R+68,Trump +68,republican,67.66642,1381,66.8,1413,48.9,north-dakota,2020-11-10T19:30:38.567340Z
38039,Griggs,1250,0,4,5,Merged into voters' home precincts AFTER election night,82,1524,82%,82% reported,edison,2,unknown,,2127,,,907,308,34,1,0,0,0,0,2020-11-09T17:35:39Z,47.92,R+48,Trump +48,republican,47.92,1265,43.4,1343,17.5,north-dakota,2020-11-10T19:30:38.567340Z
38041,Hettinger,1306,0,4,4,Merged into voters' home precincts AFTER election night,85,1544,85%,85% reported,edison,2,some,,588,,,1086,195,23,2,0,0,0,0,2020-11-04T10:43:38Z,68.22358,R+68,Trump +68,republican,68.22358,1296,68.1,1362,50.44,north-dakota,2020-11-10T19:30:38.567340Z
38043,Kidder,1460,0,6,6,Merged into voters' home precincts and released with cumulative results,93,1569,93%,93% reported,edison,2,unknown,,1937,,,1215,221,22,2,0,0,0,0,2020-11-09T19:50:40Z,68.08219,R+68,Trump +68,republican,68.08219,1376,67.7,1328,35.92,north-dakota,2020-11-10T19:30:38.567340Z
38045,LaMoure,2219,0,4,4,None,89,2491,89%,89% reported,edison,2,unknown,,3164,,,1645,527,44,3,0,0,0,0,2020-11-09T19:15:40Z,50.38306,R+50,Trump +50,republican,50.38306,2151,45.5,2194,29.03,north-dakota,2020-11-10T19:30:38.567340Z
38047,Logan,1076,0,4,5,Merged into voters' home precincts and released with cumulative results,88,1216,88%,88% reported,edison,2,some,,1856,,,930,128,14,4,0,0,0,0,2020-11-09T19:25:39Z,74.53532,R+75,Trump +75,republican,74.53532,1067,72.5,1073,53.87,north-dakota,2020-11-10T19:30:38.567340Z
38049,McHenry,3003,0,5,5,Merged into voters' home precincts and released with cumulative results,93,3215,93%,93% reported,edison,2,unknown,,5709,,,2364,564,68,7,0,0,0,0,2020-11-09T20:46:39Z,59.94006,R+60,Trump +60,republican,59.94006,2820,55.3,2712,27.1,north-dakota,2020-11-10T19:30:38.567340Z
38051,McIntosh,1455,0,5,6,Merged into voters' home precincts and released with cumulative results,84,1733,84%,84% reported,edison,2,unknown,,2307,,,1153,261,30,11,0,0,0,0,2020-11-09T22:11:38Z,61.30584,R+61,Trump +61,republican,61.30584,1446,59.8,1530,37.65,north-dakota,2020-11-10T19:30:38.567340Z
38053,McKenzie,5419,0,11,11,Merged into voters' home precincts and released with cumulative results,100,5326,>98%,>98% reported,edison,2,unknown,,1593,,,4482,814,110,13,0,0,0,0,2020-11-09T20:36:40Z,67.68777,R+68,Trump +68,republican,67.68777,4672,63.6,3451,44.36,north-dakota,2020-11-10T19:30:38.567340Z
38055,McLean,5536,0,3,3,Merged into voters' home precincts and released with cumulative results,91,6059,91%,91% reported,edison,2,some,,7064,,,4198,1230,96,12,0,0,0,0,2020-11-09T16:55:39Z,53.61272,R+54,Trump +54,republican,53.61272,5315,52.3,4938,29.79,north-dakota,2020-11-10T19:30:38.567340Z
38057,Mercer,4675,0,12,14,None,88,5337,88%,88% reported,edison,2,unknown,,8208,,,3856,704,102,13,0,0,0,0,2020-11-09T20:30:41Z,67.42246,R+67,Trump +67,republican,67.42246,4682,67,4455,44.58,north-dakota,2020-11-10T19:30:38.567340Z
38059,Morton,16619,0,17,18,Other,92,18048,92%,92% reported,edison,2,unknown,,7220,,,12243,3872,432,72,0,0,0,0,2020-11-09T21:26:39Z,50.37006,R+50,Trump +50,republican,50.37006,15832,52.1,13613,30.93,north-dakota,2020-11-10T19:30:38.567340Z
38061,Mountrail,4142,0,8,9,Merged into voters' home precincts and released with cumulative results,88,4681,88%,88% reported,edison,2,unknown,,1784,,,2806,1251,75,10,0,0,0,0,2020-11-04T10:43:44Z,37.54225,R+38,Trump +38,republican,37.54225,4106,33.2,3457,16.17,north-dakota,2020-11-10T19:30:38.567340Z
38063,Nelson,1777,0,1,1,Merged into voters' home precincts and released with cumulative results,91,1957,91%,91% reported,edison,2,some,,3279,,,1141,586,43,7,0,0,0,0,2020-11-09T18:05:43Z,31.23241,R+31,Trump +31,republican,31.23241,1717,28.5,1678,5.84,north-dakota,2020-11-10T19:30:38.567340Z
38065,Oliver,1066,0,6,7,Merged into voters' home precincts and released with cumulative results,92,1159,92%,92% reported,edison,2,unknown,,795,,,918,129,18,1,0,0,0,0,2020-11-09T20:10:38Z,74.01501,R+74,Trump +74,republican,74.01501,1017,69.9,1013,40.67,north-dakota,2020-11-10T19:30:38.567340Z
38067,Pembina,3331,0,6,6,None,90,3695,90%,90% reported,edison,2,some,,6545,,,2460,786,66,19,0,0,0,0,2020-11-09T20:20:40Z,50.25518,R+50,Trump +50,republican,50.25518,3153,48.4,3255,19.85,north-dakota,2020-11-10T19:30:38.567340Z
38069,Pierce,2128,0,8,8,Merged into voters' home precincts and released with cumulative results,86,2473,86%,86% reported,edison,2,some,,1553,,,1585,497,38,8,0,0,0,0,2020-11-10T17:57:19Z,51.12782,R+51,Trump +51,republican,51.12782,2071,48.6,2178,36.96,north-dakota,2020-11-10T19:30:38.567340Z
38071,Ramsey,5372,0,4,4,Merged into voters' home precincts and released with cumulative results,89,6048,89%,89% reported,edison,2,some,,7131,,,3577,1639,128,28,0,0,0,0,2020-11-09T20:16:39Z,36.07595,R+36,Trump +36,republican,36.07595,5305,32.3,4999,10.02,north-dakota,2020-11-10T19:30:38.567340Z
38073,Ransom,2454,0,4,4,Released as a separate subtotal at the end of tabulation,89,2753,89%,89% reported,edison,2,some,,3752,,,1418,945,86,5,0,0,0,0,2020-11-09T21:55:38Z,19.27465,R+19,Trump +19,republican,19.27465,2359,15.8,2425,-13.77,north-dakota,2020-11-10T19:30:38.567340Z
38075,Renville,1319,0,4,5,Merged into voters' home precincts and released with cumulative results,89,1474,89%,89% reported,edison,2,unknown,,1788,,,1065,220,32,2,0,0,0,0,2020-11-09T22:01:37Z,64.06368,R+64,Trump +64,republican,64.06368,1293,61.3,1278,35.45,north-dakota,2020-11-10T19:30:38.567340Z
38077,Richland,7812,0,13,15,Merged into voters' home precincts and released with cumulative results,90,8655,90%,90% reported,edison,2,unknown,,4052,,,5072,2510,191,39,0,0,0,0,2020-11-09T23:25:38Z,32.7957,R+33,Trump +33,republican,32.7957,7592,35.6,7613,13.54,north-dakota,2020-11-10T19:30:38.567340Z
38079,Rolette,3804,0,4,5,"As a precinct in the FIRST cumulative report, along with regular precincts",74,5166,74%,74% reported,edison,2,unknown,,1383,,,1257,2482,60,5,0,0,0,0,2020-11-09T17:50:39Z,32.20294,D+32,Biden +32,democrat,-32.20294,3755,-23.5,4552,-49.67,north-dakota,2020-11-10T19:30:38.567340Z
38081,Sargent,2070,0,5,5,Released separately AFTER election night,91,2277,91%,91% reported,edison,2,unknown,,3540,,,1266,738,62,4,0,0,0,0,2020-11-10T17:58:06Z,25.50725,R+26,Trump +26,republican,25.50725,1997,19.7,2007,-9.77,north-dakota,2020-11-10T19:30:38.567340Z
38083,Sheridan,812,0,1,1,Merged into voters' home precincts and released with cumulative results,87,930,87%,87% reported,edison,2,unknown,,1353,,,688,104,16,4,0,0,0,0,2020-11-04T10:43:50Z,71.92118,R+72,Trump +72,republican,71.92118,787,70.5,822,58.27,north-dakota,2020-11-10T19:30:38.567340Z
38085,Sioux,1186,0,5,6,Merged into voters' home precincts and released with cumulative results,84,1404,84%,84% reported,edison,2,unknown,,519,,,258,804,48,76,0,0,0,0,2020-11-09T23:05:37Z,46.0371,D+46,Biden +46,democrat,-46.0371,1232,-40.4,1144,-59,north-dakota,2020-11-10T19:30:38.567340Z
38087,Slope,427,0,3,3,Merged into voters' home precincts and released with cumulative results,86,495,86%,86% reported,edison,2,unknown,,336,,,380,44,2,1,0,0,0,0,2020-11-09T23:21:37Z,78.68852,R+79,Trump +79,republican,78.68852,430,74.2,437,59.04,north-dakota,2020-11-10T19:30:38.567340Z
38089,Stark,15050,6883,6,6,Merged into voters' home precincts and released with cumulative results,100,5669,>98%,>98% reported,edison,4,all,,6735,,,12110,2499,396,45,4973,1689,199,22,2020-11-09T23:45:37Z,63.86047,R+64,Trump +64,republican,63.86047,12322,64.9,11633,49.08,north-dakota,2020-11-10T19:30:38.567340Z
38091,Steele,1088,0,5,5,None,92,1180,92%,92% reported,edison,2,unknown,,1853,,,652,392,38,6,0,0,0,0,2020-11-09T16:46:39Z,23.89706,R+24,Trump +24,republican,23.89706,999,17.7,1042,-1.92,north-dakota,2020-11-10T19:30:38.567340Z
38093,Stutsman,9959,0,10,12,Merged into voters' home precincts and released with cumulative results,100,9939,>98%,>98% reported,edison,6,all,,4200,,,6994,2676,249,40,0,0,0,0,2020-11-09T17:00:39Z,43.35777,R+43,Trump +43,republican,43.35777,10155,41.6,9558,21.97,north-dakota,2020-11-10T19:30:38.567340Z
38095,Towner,1172,0,3,3,Merged into voters' home precincts and released with cumulative results,88,1337,88%,88% reported,edison,2,unknown,,1520,,,828,317,25,2,0,0,0,0,2020-11-04T10:43:52Z,43.60068,R+44,Trump +44,republican,43.60068,1157,37,1182,9.05,north-dakota,2020-11-10T19:30:38.567340Z
38097,Traill,4136,0,11,12,Merged into voters' home precincts and released with cumulative results,92,4484,92%,92% reported,edison,2,some,,4857,,,2522,1493,110,11,0,0,0,0,2020-11-09T18:35:39Z,24.87911,R+25,Trump +25,republican,24.87911,3933,26,3921,4.72,north-dakota,2020-11-10T19:30:38.567340Z
38099,Walsh,4783,0,2,2,Merged into voters' home precincts and released with cumulative results,88,5433,88%,88% reported,edison,2,some,,8924,,,3324,1333,95,31,0,0,0,0,2020-11-09T20:20:40Z,41.62659,R+42,Trump +42,republican,41.62659,4636,39.4,5096,13.52,north-dakota,2020-11-10T19:30:38.567340Z
38101,Ward,28246,0,16,18,Merged into voters' home precincts and released with cumulative results,90,31250,90%,90% reported,edison,2,some,,15399,,,19974,7293,845,134,0,0,0,0,2020-11-09T20:00:44Z,44.89485,R+45,Trump +45,republican,44.89485,27412,46.8,25463,30.59,north-dakota,2020-11-10T19:30:38.567340Z
38103,Wells,2374,0,5,6,Merged into voters' home precincts and released with cumulative results,87,2717,87%,87% reported,edison,2,some,,1575,,,1893,442,32,7,0,0,0,0,2020-11-09T21:55:38Z,61.12047,R+61,Trump +61,republican,61.12047,2383,57.8,2379,41.24,north-dakota,2020-11-10T19:30:38.567340Z
38105,Williams,14285,0,15,15,Merged into voters' home precincts and released with cumulative results,98,14600,98%,98% reported,edison,2,some,,8895,,,11707,2157,357,64,0,0,0,0,2020-11-04T10:43:54Z,66.85334,R+67,Trump +67,republican,66.85334,12807,65.1,9808,49.57,north-dakota,2020-11-10T19:30:38.567340Z
