fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
30021,Dawson,4837,0,7,7,Merged into voters' home precincts and released with cumulative results,100,4837,>98%,>98% reported,edison,6,all,,4322,,,3758,962,105,12,0,0,0,0,2020-11-04T10:43:45Z,57.80442,R+58,Trump +58,republican,57.80442,4409,57.5,4423,40.92,montana,2020-11-10T19:31:51.522489Z
30023,Deer Lodge,4888,0,14,14,Merged into voters' home precincts and released with cumulative results,98,5005,98%,98% reported,edison,2,some,,3414,,,2184,2562,142,0,0,0,0,0,2020-11-05T00:02:52Z,7.73322,D+8,Biden +8,democrat,-7.73322,4206,-7,4460,-31.66,montana,2020-11-10T19:31:51.522489Z
30025,Fallon,1575,0,1,1,Merged into voters' home precincts and released with cumulative results,90,1751,90%,90% reported,edison,2,unknown,,899,,,1375,172,28,0,0,0,0,0,2020-11-04T10:43:46Z,76.38095,R+76,Trump +76,republican,76.38095,1484,75.8,1406,63.37,montana,2020-11-10T19:31:51.522489Z
30027,Fergus,6487,0,15,16,None,93,7000,93%,93% reported,edison,4,all,,5078,,,4830,1491,142,24,0,0,0,0,2020-11-04T10:54:11Z,51.47218,R+51,Trump +51,republican,51.47218,5840,52.5,6071,43.11,montana,2020-11-10T19:31:51.522489Z
30029,Flathead,60132,0,42,42,Merged into voters' home precincts and released with cumulative results,100,54863,>98%,>98% reported,edison,2,some,,38453,,,38233,20238,1339,322,0,0,0,0,2020-11-04T23:37:07Z,29.92583,R+30,Trump +30,republican,29.92583,47496,35.7,43476,33.16,montana,2020-11-10T19:31:51.522489Z
30031,Gallatin,71363,0,32,32,Merged into voters' home precincts and released with cumulative results,100,62885,>98%,>98% reported,edison,4,some,,51851,,,31639,36964,2232,528,0,0,0,0,2020-11-05T20:36:59Z,7.46185,D+7,Biden +7,democrat,-7.46185,53819,-0.8,47908,5,montana,2020-11-10T19:31:51.522489Z
30033,Garfield,813,0,4,4,Merged into voters' home precincts and released with cumulative results,96,845,96%,96% reported,edison,2,unknown,,432,,,764,41,8,0,0,0,0,0,2020-11-04T10:43:49Z,88.92989,R+89,Trump +89,republican,88.92989,718,86.2,701,79.32,montana,2020-11-10T19:31:51.522489Z
30035,Glacier,5630,0,15,16,Merged into voters' home precincts and released with cumulative results,99,5709,>98%,>98% reported,edison,6,none,,3322,,,1882,3603,123,22,0,0,0,0,2020-11-04T10:43:50Z,30.56838,D+31,Biden +31,democrat,-30.56838,5075,-29.6,4452,-33.89,montana,2020-11-10T19:31:51.522489Z
30037,Golden Valley,503,0,2,2,Merged into voters' home precincts and released with cumulative results,89,565,89%,89% reported,edison,2,unknown,,422,,,414,78,11,0,0,0,0,0,2020-11-04T10:43:51Z,66.7992,R+67,Trump +67,republican,66.7992,474,62,479,50.31,montana,2020-11-10T19:31:51.522489Z
30039,Granite,2102,0,4,4,Merged into voters' home precincts and released with cumulative results,100,2095,>98%,>98% reported,edison,2,unknown,,1243,,,1419,638,45,0,0,0,0,0,2020-11-04T10:43:51Z,37.15509,R+37,Trump +37,republican,37.15509,1777,40.5,1705,33.67,montana,2020-11-10T19:31:51.522489Z
30041,Hill,7167,0,16,17,Other,100,4897,>98%,>98% reported,edison,6,unknown,,5547,,,3952,2972,243,0,0,0,0,0,2020-11-05T00:06:40Z,13.67378,R+14,Trump +14,republican,13.67378,6445,17.2,6825,-3.5,montana,2020-11-10T19:31:51.522489Z
30043,Jefferson,8191,0,10,10,Released as a separate subtotal as first report of the night,100,8191,>98%,>98% reported,edison,6,all,,4742,,,5345,2625,181,40,0,0,0,0,2020-11-04T10:43:52Z,33.20718,R+33,Trump +33,republican,33.20718,6714,32.5,6521,27.34,montana,2020-11-10T19:31:51.522489Z
30045,Judith Basin,1344,0,4,4,Merged into voters' home precincts and released with cumulative results,94,1434,94%,94% reported,edison,2,unknown,,837,,,1040,275,29,0,0,0,0,0,2020-11-04T10:43:52Z,56.91964,R+57,Trump +57,republican,56.91964,1208,52.7,1215,42.55,montana,2020-11-10T19:31:51.522489Z
30047,Lake,16617,0,22,22,Merged into voters' home precincts and released with cumulative results,100,15699,>98%,>98% reported,edison,2,unknown,,10643,,,9319,6911,387,0,0,0,0,0,2020-11-04T10:43:52Z,14.49118,R+14,Trump +14,republican,14.49118,13181,20.9,13304,10,montana,2020-11-10T19:31:51.522489Z
