fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_hawkinsh,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
48021,Bastrop,36709,31298,23,23,Released as a precinct as first report of the night,100,33601,>98%,>98% reported,edison,2,unknown,,25791,,,20486,15452,530,128,113,16881,13890,406,107,14,2020-11-04T10:44:10Z,13.71326,R+14,Trump +14,republican,13.71326,28454,20.2,24481,17.03,texas,2020-11-11T00:33:30.603488Z
48023,Baylor,1680,1373,4,5,Released as a precinct as first report of the night,89,1880,89%,89% reported,edison,2,unknown,,1554,,,1478,179,22,1,0,1211,145,16,1,0,2020-11-04T10:43:29Z,77.32143,R+77,Trump +77,republican,77.32143,1499,71.8,1592,64.7,texas,2020-11-11T00:33:30.603488Z
48025,Bee,9405,7536,15,18,Released as a precinct as first report of the night,94,10020,94%,94% reported,edison,2,unknown,,7301,,,5999,3280,93,27,6,4688,2753,68,21,6,2020-11-04T10:43:29Z,28.91015,R+29,Trump +29,republican,28.91015,8485,15.3,7879,11.47,texas,2020-11-11T00:33:30.603488Z
48027,Bell,125867,102935,49,49,Released as a precinct as first report of the night,100,117276,>98%,>98% reported,edison,4,some,,89466,,,67113,56032,1940,430,352,53404,47880,1303,318,30,2020-11-04T10:43:30Z,8.80374,R+9,Trump +9,republican,8.80374,94994,14.9,86206,16.31,texas,2020-11-11T00:33:30.603488Z
48029,Bexar,757667,674018,756,767,Released as a precinct as first report of the night,99,766539,>98%,>98% reported,edison,2,all,,609654,,,303871,440823,8575,2752,1646,266145,397338,6853,2237,1445,2020-11-04T10:43:32Z,18.07549,D+18,Biden +18,democrat,-18.07549,589645,-13.4,513681,-4.52,texas,2020-11-11T00:33:30.603488Z
48031,Blanco,7419,6432,7,7,Released as a precinct as first report of the night,100,7019,>98%,>98% reported,edison,2,unknown,,4204,,,5429,1905,70,15,0,4613,1752,56,11,0,2020-11-04T10:43:34Z,47.49966,R+47,Trump +47,republican,47.49966,5685,52.2,4973,48.62,texas,2020-11-11T00:33:30.603488Z
48033,Borden,412,306,7,8,Released as a precinct as first report of the night,87,475,87%,87% reported,edison,2,unknown,,320,,,395,16,1,0,0,294,11,1,0,0,2020-11-04T10:43:35Z,91.99029,R+92,Trump +92,republican,91.99029,365,81.9,363,80.44,texas,2020-11-11T00:33:30.603488Z
48035,Bosque,9094,6535,11,12,Released as a precinct as first report of the night,98,9256,98%,98% reported,edison,2,unknown,,4229,,,7446,1552,83,13,0,5274,1201,50,10,0,2020-11-04T10:43:36Z,64.81196,R+65,Trump +65,republican,64.81196,7838,64.6,7356,61.42,texas,2020-11-11T00:33:30.603488Z
48037,Bowie,38194,30019,37,43,Released as a precinct as first report of the night,91,41804,91%,91% reported,edison,4,all,,32487,,,27053,10692,297,90,62,20555,9153,198,68,45,2020-11-04T10:43:37Z,42.83657,R+43,Trump +43,republican,42.83657,34602,46.5,35404,41.44,texas,2020-11-11T00:33:30.603488Z
48039,Brazoria,154037,139447,66,67,Released as a precinct as first report of the night,100,149605,>98%,>98% reported,edison,2,some,,131649,,,89939,61780,1856,417,45,80822,56749,1494,345,37,2020-11-04T10:43:38Z,18.28067,R+18,Trump +18,republican,18.28067,121181,24.4,106739,34.14,texas,2020-11-11T00:33:30.603488Z
48041,Brazos,84753,71847,96,99,Released as a precinct as first report of the night,100,84753,>98%,>98% reported,edison,6,all,,57474,,,47456,35242,1803,252,0,39853,30536,1295,163,0,2020-11-04T10:43:40Z,14.41129,R+14,Trump +14,republican,14.41129,67211,23.2,55962,35.26,texas,2020-11-11T00:33:30.603488Z
48043,Brewster,4805,3978,8,9,Released as a precinct as first report of the night,100,4805,>98%,>98% reported,edison,6,all,,4467,,,2451,2251,89,14,0,1985,1916,68,9,0,2020-11-04T10:43:41Z,4.16233,R+4,Trump +4,republican,4.16233,4252,4.8,3867,5.46,texas,2020-11-11T00:33:30.603488Z
48045,Briscoe,724,452,5,6,Released as a precinct as first report of the night,76,957,76%,76% reported,edison,2,unknown,,503,,,639,77,7,1,0,396,51,5,0,0,2020-11-04T10:43:43Z,77.62431,R+78,Trump +78,republican,77.62431,736,72.6,702,65.67,texas,2020-11-11T00:33:30.603488Z
48047,Brooks,2484,1821,4,6,Released as a precinct as first report of the night,74,3375,74%,74% reported,edison,2,unknown,,1853,,,998,1470,10,6,0,650,1159,7,5,0,2020-11-04T10:43:44Z,19.00161,D+19,Biden +19,democrat,-19.00161,2596,-51,2403,-57.39,texas,2020-11-11T00:33:30.603488Z
48049,Brown,15940,12544,17,19,Released as a precinct as first report of the night,96,16564,96%,96% reported,edison,2,some,,14372,,,13681,2103,132,24,0,10745,1704,80,15,0,2020-11-04T10:43:44Z,72.63488,R+73,Trump +73,republican,72.63488,14026,74.1,13947,71.64,texas,2020-11-11T00:33:30.603488Z
48051,Burleson,8604,6680,13,14,Released as a precinct as first report of the night,100,8219,>98%,>98% reported,edison,2,unknown,,5572,,,6740,1786,63,15,0,5182,1451,34,13,0,2020-11-04T10:43:45Z,57.57787,R+58,Trump +58,republican,57.57787,6960,55,6456,45.94,texas,2020-11-11T00:33:30.603488Z
48053,Burnet,24646,20840,21,21,Released as a precinct as first report of the night,100,23708,>98%,>98% reported,edison,2,unknown,,17630,,,18721,5615,266,34,10,15673,4932,203,25,7,2020-11-04T10:43:46Z,53.17699,R+53,Trump +53,republican,53.17699,19204,56.5,16796,54.59,texas,2020-11-11T00:33:30.603488Z
48055,Caldwell,14775,12320,30,32,Released as a precinct as first report of the night,100,14280,>98%,>98% reported,edison,2,unknown,,10580,,,7975,6536,185,46,33,6577,5550,141,31,21,2020-11-04T10:43:47Z,9.73942,R+10,Trump +10,republican,9.73942,12092,15.7,11068,11.11,texas,2020-11-11T00:33:30.603488Z
48057,Calhoun,7853,5695,23,26,Released as a precinct as first report of the night,95,8225,95%,95% reported,edison,2,unknown,,5674,,,5640,2146,61,6,0,3878,1769,43,5,0,2020-11-04T10:43:49Z,44.49255,R+44,Trump +44,republican,44.49255,6965,36.2,6648,26.08,texas,2020-11-11T00:33:30.603488Z
48059,Callahan,6826,5495,8,8,Released as a precinct as first report of the night,100,6589,>98%,>98% reported,edison,2,unknown,,4184,,,6006,734,71,15,0,4819,623,43,10,0,2020-11-04T10:43:50Z,77.2341,R+77,Trump +77,republican,77.2341,5579,77,5197,69.79,texas,2020-11-11T00:33:30.603488Z
48061,Cameron,113789,95867,99,104,Released as a precinct as first report of the night,95,119703,95%,95% reported,edison,4,some,,71585,,,48834,63732,725,334,164,40303,54592,574,275,123,2020-11-04T10:44:53Z,13.09265,D+13,Biden +13,democrat,-13.09265,92079,-32.5,76895,-31.05,texas,2020-11-11T00:33:30.603488Z
48063,Camp,5057,4296,4,5,Released as a precinct as first report of the night,94,5364,94%,94% reported,edison,2,unknown,,4295,,,3626,1392,31,7,1,3119,1147,24,5,1,2020-11-04T10:43:52Z,44.17639,R+44,Trump +44,republican,44.17639,4542,42.7,4335,33.52,texas,2020-11-11T00:33:30.603488Z
48065,Carson,3081,1895,7,9,Released as a precinct as first report of the night,84,3659,84%,84% reported,edison,2,unknown,,1767,,,2747,289,36,3,6,1649,216,23,2,5,2020-11-04T10:43:53Z,79.77929,R+80,Trump +80,republican,79.77929,2964,80,2778,77.72,texas,2020-11-11T00:33:30.603488Z
48067,Cass,13856,10773,16,19,Released as a precinct as first report of the night,95,14577,95%,95% reported,edison,2,unknown,,8478,,,10979,2777,79,17,4,8424,2281,56,10,2,2020-11-04T10:43:54Z,59.19457,R+59,Trump +59,republican,59.19457,12344,59.4,11788,49.53,texas,2020-11-11T00:33:30.603488Z
48069,Castro,2082,1106,7,9,Released as a precinct as first report of the night,76,2755,76%,76% reported,edison,2,unknown,,1417,,,1601,466,9,6,0,834,269,2,1,0,2020-11-04T10:43:54Z,54.51489,R+55,Trump +55,republican,54.51489,1997,44.5,2119,39.64,texas,2020-11-11T00:33:30.603488Z
48071,Chambers,21641,19074,15,15,Released as a precinct as first report of the night,100,19823,>98%,>98% reported,edison,2,some,,17808,,,17343,3997,250,49,2,15380,3457,201,34,2,2020-11-04T10:43:56Z,61.66998,R+62,Trump +62,republican,61.66998,16786,61.9,14735,61.06,texas,2020-11-11T00:33:30.603488Z
48073,Cherokee,19457,15460,22,25,Released as a precinct as first report of the night,98,19827,98%,98% reported,edison,2,unknown,,16073,,,15065,4196,160,36,0,11818,3502,116,24,0,2020-11-04T10:43:58Z,55.86164,R+56,Trump +56,republican,55.86164,16790,56.3,16126,50.97,texas,2020-11-11T00:33:30.603488Z
48075,Childress,2259,1785,4,5,Released as a precinct as first report of the night,92,2461,92%,92% reported,edison,2,unknown,,1817,,,1928,305,18,8,0,1525,244,12,4,0,2020-11-04T10:43:59Z,71.84595,R+72,Trump +72,republican,71.84595,2084,74.3,1996,67.38,texas,2020-11-11T00:33:30.603488Z
48077,Clay,5736,4166,14,17,Released as a precinct as first report of the night,96,5971,96%,96% reported,edison,2,unknown,,3005,,,5064,614,46,12,0,3659,474,28,5,0,2020-11-04T10:44:00Z,77.5802,R+78,Trump +78,republican,77.5802,5018,76.5,5057,69.73,texas,2020-11-11T00:33:30.603488Z
48079,Cochran,996,676,3,4,Released as a precinct as first report of the night,84,1192,84%,84% reported,edison,2,unknown,,604,,,806,176,11,3,0,550,118,5,3,0,2020-11-04T10:44:01Z,63.25301,R+63,Trump +63,republican,63.25301,901,54.3,917,42.86,texas,2020-11-11T00:33:30.603488Z
48081,Coke,1794,1278,5,5,Released as a precinct as first report of the night,100,1681,>98%,>98% reported,edison,2,unknown,,1206,,,1565,215,9,5,0,1104,168,4,2,0,2020-11-04T10:44:01Z,75.25084,R+75,Trump +75,republican,75.25084,1423,79.1,1408,73.79,texas,2020-11-11T00:33:30.603488Z
48083,Coleman,4128,3553,4,5,Released as a precinct as first report of the night,96,4302,96%,96% reported,edison,2,some,,3691,,,3640,451,23,9,5,3128,394,19,7,5,2020-11-06T13:36:10Z,77.25291,R+77,Trump +77,republican,77.25291,3643,76.6,3492,73.6,texas,2020-11-11T00:33:30.603488Z
48085,Collin,486917,469632,240,240,Released as a precinct as first report of the night,100,486391,>98%,>98% reported,edison,6,unknown,,368567,,,250194,227868,6038,1223,1594,236307,225756,5156,1052,1361,2020-11-04T10:44:02Z,4.58518,R+5,Trump +5,republican,4.58518,361419,16.7,302821,31.53,texas,2020-11-11T00:33:30.603488Z
48087,Collingsworth,1218,845,6,8,Released as a precinct as first report of the night,89,1365,89%,89% reported,edison,2,unknown,,1021,,,1048,155,12,1,2,724,112,8,1,0,2020-11-04T10:44:04Z,73.31691,R+73,Trump +73,republican,73.31691,1156,72.5,1150,68.26,texas,2020-11-11T00:33:30.603488Z
48089,Colorado,9912,8022,4,5,Released as a precinct as first report of the night,99,10053,>98%,>98% reported,edison,2,some,,6404,,,7440,2403,49,19,1,5894,2076,38,14,0,2020-11-06T20:29:31Z,50.81719,R+51,Trump +51,republican,50.81719,8513,51,8117,49.24,texas,2020-11-11T00:33:30.603488Z
48091,Comal,87942,79588,30,30,Released as a precinct as first report of the night,100,87942,>98%,>98% reported,edison,6,unknown,,64101,,,62260,24369,1094,190,29,56111,22457,843,155,22,2020-11-04T10:44:07Z,43.08635,R+43,Trump +43,republican,43.08635,62178,49.7,51529,54.08,texas,2020-11-11T00:33:30.603488Z
48093,Comanche,6084,4680,13,15,Released as a precinct as first report of the night,98,6184,98%,98% reported,edison,2,unknown,,4034,,,5177,852,49,5,1,3965,686,26,2,1,2020-11-04T10:44:08Z,71.0881,R+71,Trump +71,republican,71.0881,5237,67.7,4906,62.25,texas,2020-11-11T00:33:30.603488Z
48095,Concho,1268,783,8,9,Released as a precinct as first report of the night,100,1261,>98%,>98% reported,edison,2,unknown,,569,,,1058,197,10,3,0,636,138,7,2,0,2020-11-04T10:44:08Z,67.90221,R+68,Trump +68,republican,67.90221,1068,69,1001,59.84,texas,2020-11-11T00:33:30.603488Z
48097,Cooke,18997,13661,27,30,Released as a precinct as first report of the night,100,18842,>98%,>98% reported,edison,2,some,,10395,,,15579,3205,156,26,31,10956,2555,100,19,31,2020-11-04T10:44:09Z,65.1366,R+65,Trump +65,republican,65.1366,15955,67.9,14351,67.63,texas,2020-11-11T00:33:30.603488Z
48099,Coryell,23425,19277,16,16,Released as a precinct as first report of the night,100,21555,>98%,>98% reported,edison,2,some,,16701,,,15397,7542,406,77,3,12453,6479,285,57,3,2020-11-04T10:44:09Z,33.53255,R+34,Trump +34,republican,33.53255,18253,39.2,16604,36.51,texas,2020-11-11T00:33:30.603488Z
48101,Cottle,665,492,4,5,Released as a precinct as first report of the night,69,963,69%,69% reported,edison,2,unknown,,690,,,543,113,6,3,0,399,88,4,1,0,2020-11-04T10:44:09Z,64.66165,R+65,Trump +65,republican,64.66165,612,67.6,741,50.61,texas,2020-11-11T00:33:30.603488Z
48103,Crane,1503,1086,3,4,Released as a precinct as first report of the night,84,1799,84%,84% reported,edison,2,unknown,,1280,,,1247,241,10,4,1,906,170,7,2,1,2020-11-04T10:44:10Z,66.9328,R+67,Trump +67,republican,66.9328,1384,54.2,1283,55.34,texas,2020-11-11T00:33:30.603488Z
48105,Crockett,1573,1212,4,5,Released as a precinct as first report of the night,83,1894,83%,83% reported,edison,2,unknown,,1379,,,1219,344,9,1,0,939,269,4,0,0,2020-11-04T10:44:10Z,55.62619,R+56,Trump +56,republican,55.62619,1395,43.6,1457,32.74,texas,2020-11-11T00:33:30.603488Z
48107,Crosby,1953,1221,4,5,Released as a precinct as first report of the night,93,2110,93%,93% reported,edison,2,unknown,,1368,,,1396,527,22,8,0,868,337,12,4,0,2020-11-04T10:44:10Z,44.49565,R+44,Trump +44,republican,44.49565,1728,41.3,1787,27.59,texas,2020-11-11T00:33:30.603488Z
48109,Culberson,864,558,5,6,Released as a precinct as first report of the night,76,1143,76%,76% reported,edison,2,unknown,,681,,,415,438,9,2,0,256,297,4,1,0,2020-11-04T10:44:11Z,2.66204,D+3,Biden +3,democrat,-2.66204,767,-22.7,879,-31.06,texas,2020-11-11T00:33:30.603488Z
48111,Dallam,1605,1029,8,10,Released as a precinct as first report of the night,88,1823,88%,88% reported,edison,2,unknown,,954,,,1386,196,18,5,0,889,128,8,4,0,2020-11-04T10:44:11Z,74.1433,R+74,Trump +74,republican,74.1433,1544,67.3,1534,64.86,texas,2020-11-11T00:33:30.603488Z
48113,Dallas,921638,800089,1092,1170,Released as a precinct as first report of the night,93,986665,93%,93% reported,edison,4,some,,739551,,,307076,598576,9635,3667,2684,261349,526075,7250,2731,2684,2020-11-10T17:45:40Z,31.62847,D+32,Biden +32,democrat,-31.62847,758973,-26.1,710117,-15.46,texas,2020-11-11T00:33:30.603488Z
48115,Dawson,3789,2918,8,10,Released as a precinct as first report of the night,88,4301,88%,88% reported,edison,2,unknown,,3346,,,2951,808,25,5,0,2307,589,18,4,0,2020-11-04T10:44:12Z,56.55846,R+57,Trump +57,republican,56.55846,3563,50.5,3642,43.16,texas,2020-11-11T00:33:30.603488Z
48123,De Witt,8118,6229,9,10,Released as a precinct as first report of the night,100,8082,>98%,>98% reported,edison,2,unknown,,5965,,,6567,1494,46,11,0,5000,1187,35,7,0,2020-11-04T10:44:14Z,62.49076,R+62,Trump +62,republican,62.49076,6844,63.6,6638,55.06,texas,2020-11-11T00:33:30.603488Z
48117,Deaf Smith,4608,3634,4,5,Released as a precinct as first report of the night,82,5602,82%,82% reported,edison,2,unknown,,739,,,3293,1263,35,17,0,2672,925,23,14,0,2020-11-04T10:44:13Z,44.05382,R+44,Trump +44,republican,44.05382,4216,40.9,4309,41.84,texas,2020-11-11T00:33:30.603488Z
48119,Delta,2587,1829,7,8,Released as a precinct as first report of the night,96,2693,96%,96% reported,edison,2,unknown,,1505,,,2157,403,24,3,0,1485,327,15,2,0,2020-11-04T10:44:13Z,67.80054,R+68,Trump +68,republican,67.80054,2281,63,2018,53.02,texas,2020-11-11T00:33:30.603488Z
48121,Denton,416610,382980,186,186,Released as a precinct as first report of the night,100,416610,>98%,>98% reported,edison,6,all,,280830,,,221829,188023,5395,1089,274,202732,174573,4524,914,237,2020-11-04T10:44:14Z,8.11454,R+8,Trump +8,republican,8.11454,298645,20,242781,31.55,texas,2020-11-11T00:33:30.603488Z
48125,Dickens,985,676,6,7,Released as a precinct as first report of the night,74,1325,74%,74% reported,edison,2,unknown,,846,,,850,130,3,2,0,586,87,2,1,0,2020-11-04T10:44:14Z,73.09645,R+73,Trump +73,republican,73.09645,909,69,1019,56.62,texas,2020-11-11T00:33:30.603488Z
48127,Dimmit,3666,2455,7,8,Released as a precinct as first report of the night,87,4193,87%,87% reported,edison,2,unknown,,2084,,,1384,2264,10,8,0,852,1592,8,3,0,2020-11-04T10:44:15Z,24.00436,D+24,Biden +24,democrat,-24.00436,3225,-37.2,2917,-47.27,texas,2020-11-11T00:33:30.603488Z
48129,Donley,1648,1158,6,7,Released as a precinct as first report of the night,91,1811,91%,91% reported,edison,2,unknown,,1330,,,1438,198,11,1,0,1009,143,6,0,0,2020-11-04T10:44:15Z,75.24272,R+75,Trump +75,republican,75.24272,1465,70.6,1535,69.12,texas,2020-11-11T00:33:30.603488Z
48131,Duval,5050,5050,9,10,Released as a precinct as first report of the night,89,5647,89%,89% reported,edison,2,unknown,,4122,,,2442,2573,22,13,0,2442,2573,22,13,0,2020-11-04T10:44:15Z,2.59406,D+3,Biden +3,democrat,-2.59406,4168,-35.2,4344,-54.12,texas,2020-11-11T00:33:30.603488Z
48133,Eastland,8271,6521,9,10,Released as a precinct as first report of the night,100,8223,>98%,>98% reported,edison,2,unknown,,5907,,,7216,982,60,12,1,5683,792,35,10,1,2020-11-04T10:44:15Z,75.37178,R+75,Trump +75,republican,75.37178,6963,75.2,6495,68.88,texas,2020-11-11T00:33:30.603488Z
48135,Ector,44417,35430,38,41,Released as a precinct as first report of the night,100,43138,>98%,>98% reported,edison,2,unknown,,35298,,,32586,11310,428,89,4,25867,9211,292,56,4,2020-11-04T10:44:16Z,47.90058,R+48,Trump +48,republican,47.90058,36530,40.4,32513,48.88,texas,2020-11-11T00:33:30.603488Z
48137,Edwards,1064,773,4,5,Released as a precinct as first report of the night,84,1267,84%,84% reported,edison,2,unknown,,827,,,893,166,5,0,0,646,125,2,0,0,2020-11-04T10:44:16Z,68.32707,R+68,Trump +68,republican,68.32707,1073,41.3,884,46.38,texas,2020-11-11T00:33:30.603488Z
48141,El Paso,254576,208372,191,209,Released as a precinct as first report of the night,92,278210,92%,92% reported,edison,2,some,,157724,,,81235,168801,2592,1401,547,64255,141211,1889,1017,0,2020-11-04T10:44:16Z,34.3968,D+34,Biden +34,democrat,-34.3968,214008,-43.1,172412,-32.37,texas,2020-11-11T00:33:30.603488Z
48139,Ellis,85566,75249,50,50,Released as a precinct as first report of the night,100,85566,>98%,>98% reported,edison,6,all,,56843,,,56651,27513,951,220,231,49647,24503,734,168,197,2020-11-04T10:44:16Z,34.05325,R+34,Trump +34,republican,34.05325,63673,45.1,54151,47.45,texas,2020-11-11T00:33:30.603488Z
48143,Erath,16837,13626,21,22,Released as a precinct as first report of the night,98,17152,98%,98% reported,edison,2,unknown,,13085,,,13669,2914,217,35,2,11028,2407,164,26,1,2020-11-04T10:44:16Z,63.87718,R+64,Trump +64,republican,63.87718,13893,65.1,12473,67.06,texas,2020-11-11T00:33:30.603488Z
48145,Falls,6133,3683,11,13,Released as a precinct as first report of the night,96,6415,96%,96% reported,edison,2,unknown,,3515,,,4177,1899,44,13,0,2342,1306,27,8,0,2020-11-04T20:56:56Z,37.14332,R+37,Trump +37,republican,37.14332,5248,33.5,5434,24.35,texas,2020-11-11T00:33:30.603488Z
48147,Fannin,14969,11041,16,17,Released as a precinct as first report of the night,100,14223,>98%,>98% reported,edison,2,unknown,,8408,,,12150,2638,155,23,3,8804,2124,94,16,3,2020-11-04T10:44:17Z,63.54466,R+64,Trump +64,republican,63.54466,12044,61.6,10804,52.53,texas,2020-11-11T00:33:30.603488Z
48149,Fayette,12924,9289,24,27,Released as a precinct as first report of the night,98,13195,98%,98% reported,edison,2,unknown,,7646,,,10163,2650,83,26,2,7185,2032,53,17,2,2020-11-04T10:44:17Z,58.13216,R+58,Trump +58,republican,58.13216,11174,59.1,10551,54.89,texas,2020-11-11T00:33:30.603488Z
48151,Fisher,1826,1304,4,5,Released as a precinct as first report of the night,89,2042,89%,89% reported,edison,2,unknown,,1044,,,1448,352,21,5,0,1022,262,17,3,0,2020-11-04T10:44:17Z,60.02191,R+60,Trump +60,republican,60.02191,1729,49.9,1629,35.73,texas,2020-11-11T00:33:30.603488Z
48153,Floyd,2035,1663,6,7,Released as a precinct as first report of the night,83,2463,83%,83% reported,edison,2,unknown,,2191,,,1581,437,15,2,0,1314,339,8,2,0,2020-11-04T10:44:17Z,56.21622,R+56,Trump +56,republican,56.21622,1959,53,2085,46.62,texas,2020-11-11T00:33:30.603488Z
48155,Foard,551,412,4,5,Released as a precinct as first report of the night,83,667,83%,83% reported,edison,2,unknown,,398,,,445,99,6,1,0,332,76,3,1,0,2020-11-04T10:44:17Z,62.79492,R+63,Trump +63,republican,62.79492,513,52.6,495,42.02,texas,2020-11-11T00:33:30.603488Z
48157,Fort Bend,357833,327278,160,160,Released as a precinct as first report of the night,100,340686,>98%,>98% reported,edison,2,unknown,,267057,,,157595,195191,3019,1089,939,143623,180197,2555,903,0,2020-11-04T23:45:55Z,10.50658,D+11,Biden +11,democrat,-10.50658,262066,-6.6,219489,6.83,texas,2020-11-11T00:33:30.603488Z
48159,Franklin,5000,3938,8,9,Released as a precinct as first report of the night,92,5407,92%,92% reported,edison,2,unknown,,3878,,,4153,803,36,8,0,3246,661,24,7,0,2020-11-04T10:44:17Z,67,R+67,Trump +67,republican,67,4380,66.7,4257,63.31,texas,2020-11-11T00:33:30.603488Z
48161,Freestone,8678,6531,14,16,Released as a precinct as first report of the night,96,9074,96%,96% reported,edison,2,unknown,,7301,,,6966,1629,65,18,0,5175,1313,33,10,0,2020-11-04T10:44:18Z,61.50035,R+62,Trump +62,republican,61.50035,7684,59.3,7570,50.15,texas,2020-11-11T00:33:30.603488Z
48163,Frio,5264,3707,9,10,Released as a precinct as first report of the night,92,5720,92%,92% reported,edison,2,some,,2129,,,2812,2421,23,8,0,1865,1825,11,6,0,2020-11-04T10:44:18Z,7.42781,R+7,Trump +7,republican,7.42781,4400,-13.4,3968,-20.59,texas,2020-11-11T00:33:30.603488Z
48165,Gaines,5960,5217,9,9,Released as a precinct as first report of the night,100,5456,>98%,>98% reported,edison,2,unknown,,3944,,,5323,572,54,10,1,4709,463,37,7,1,2020-11-04T10:44:18Z,79.71477,R+80,Trump +80,republican,79.71477,4620,71.6,4066,72.53,texas,2020-11-11T00:33:30.603488Z
48167,Galveston,153843,139837,90,93,Released as a precinct as first report of the night,100,151732,>98%,>98% reported,edison,2,unknown,,137290,,,93306,58247,1899,391,0,84668,53326,1533,310,0,2020-11-04T10:44:18Z,22.78882,R+23,Trump +23,republican,22.78882,122903,24.5,110078,26.84,texas,2020-11-11T00:33:30.603488Z
48169,Garza,1651,1235,6,7,Released as a precinct as first report of the night,90,1842,90%,90% reported,edison,2,unknown,,1568,,,1411,231,5,4,0,1058,169,4,4,0,2020-11-04T10:44:18Z,71.47184,R+71,Trump +71,republican,71.47184,1484,67,1560,63.08,texas,2020-11-11T00:33:30.603488Z
48171,Gillespie,15817,12665,13,14,Released as a precinct as first report of the night,94,16761,94%,94% reported,edison,2,unknown,,13119,,,12495,3163,139,16,4,9747,2799,105,12,2,2020-11-04T10:44:18Z,58.99981,R+59,Trump +59,republican,58.99981,13214,61.7,12550,65.75,texas,2020-11-11T00:33:30.603488Z
