fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_westk,results_jorgensenj,results_collinsp,results_hawkinsh,results_carrollb,results_blankenshipd,results_pierceb,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_westk,results_absentee_jorgensenj,results_absentee_collinsp,results_absentee_hawkinsh,results_absentee_carrollb,results_absentee_blankenshipd,results_absentee_pierceb,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
28089,Madison,56335,0,43,43,None,100,56335,>98%,>98% reported,edison,10,unknown,,2144,,,31091,24440,140,351,53,41,45,37,14,123,0,0,0,0,0,0,0,0,0,0,2020-11-17T19:12:49Z,11.80616,R+12,Trump +12,republican,11.80616,50131,15.8,49571,15.7,mississippi,2020-11-19T00:42:46.792655Z
28091,Marion,12194,0,22,22,None,100,12194,>98%,>98% reported,edison,10,unknown,,980,,,8273,3787,29,44,11,11,5,12,5,17,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:08Z,36.78858,R+37,Trump +37,republican,36.78858,11693,35.6,12729,30.2,mississippi,2020-11-19T00:42:46.792655Z
28093,Marshall,15830,0,24,24,Merged into voters' home precincts and released with cumulative results,100,15830,>98%,>98% reported,edison,10,unknown,,920,,,7566,8057,51,48,23,27,11,23,11,13,0,0,0,0,0,0,0,0,0,0,2020-11-16T17:46:21Z,3.10171,D+3,Biden +3,democrat,-3.10171,14839,-9.7,16240,-19.56,mississippi,2020-11-19T00:42:46.792655Z
28095,Monroe,17279,0,26,26,None,100,17280,>98%,>98% reported,edison,10,unknown,,978,,,11177,5874,39,93,22,17,13,20,4,20,0,0,0,0,0,0,0,0,0,0,2020-11-16T17:48:19Z,30.69043,R+31,Trump +31,republican,30.69043,15884,29.2,16918,15.76,mississippi,2020-11-19T00:42:46.792655Z
28097,Montgomery,5078,3763,15,15,None,100,5091,>98%,>98% reported,edison,10,unknown,,726,,,2917,2121,11,9,4,3,4,5,1,3,2236,1507,11,1,0,1,0,5,1,1,2020-11-16T15:48:11Z,15.67546,R+16,Trump +16,republican,15.67546,4996,14.1,5645,4.82,mississippi,2020-11-19T00:42:46.792655Z
28099,Neshoba,11720,0,27,27,None,100,11720,>98%,>98% reported,edison,10,unknown,,468,,,8320,3260,34,46,12,6,8,15,2,17,0,0,0,0,0,0,0,0,0,0,2020-11-16T17:50:13Z,43.17406,R+43,Trump +43,republican,43.17406,10553,47,11015,43.1,mississippi,2020-11-19T00:42:46.792655Z
28101,Newton,10189,0,16,16,Merged into voters' home precincts and released with cumulative results,100,10189,>98%,>98% reported,edison,10,unknown,,568,,,6997,3075,28,47,9,8,6,7,6,6,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:12Z,38.49249,R+38,Trump +38,republican,38.49249,9438,40.2,9777,31.45,mississippi,2020-11-19T00:42:46.792655Z
28103,Noxubee,5341,0,8,8,Merged into voters' home precincts and released with cumulative results,100,5341,>98%,>98% reported,edison,10,unknown,,382,,,1240,4040,15,13,6,6,5,10,4,2,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:13Z,52.42464,D+52,Biden +52,democrat,-52.42464,5574,-56.5,6264,-57.39,mississippi,2020-11-19T00:42:46.792655Z
28105,Oktibbeha,19812,0,20,20,Released as a separate subtotal at the end of tabulation,100,19812,>98%,>98% reported,edison,10,some,,1134,,,9004,10299,61,255,28,51,28,17,14,55,0,0,0,0,0,0,0,0,0,0,2020-11-16T17:44:29Z,6.53644,D+7,Biden +7,democrat,-6.53644,18124,-1.6,18117,-1.84,mississippi,2020-11-19T00:42:46.792655Z
28107,Panola,15635,0,21,21,Merged into voters' home precincts AFTER election night,100,15635,>98%,>98% reported,edison,10,unknown,,1296,,,8060,7403,49,48,19,11,7,19,11,8,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:14Z,4.20211,R+4,Trump +4,republican,4.20211,15064,0.1,16826,-8.62,mississippi,2020-11-19T00:42:46.792655Z
28109,Pearl River,24056,0,26,26,Merged into voters' home precincts and released with cumulative results,100,24056,>98%,>98% reported,edison,10,unknown,,1048,,,19595,4148,42,160,12,31,14,18,13,23,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:14Z,64.21267,R+64,Trump +64,republican,64.21267,21883,64.8,22224,59.32,mississippi,2020-11-19T00:42:46.792655Z
28111,Perry,5922,0,15,15,Merged into voters' home precincts and released with cumulative results,100,5922,>98%,>98% reported,edison,10,unknown,,400,,,4500,1362,9,21,4,7,3,6,4,6,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:15Z,52.98886,R+53,Trump +53,republican,52.98886,5432,53.7,5722,45.61,mississippi,2020-11-19T00:42:46.792655Z
28113,Pike,17360,0,25,25,None,100,17362,>98%,>98% reported,edison,10,some,,1376,,,8479,8646,43,91,22,18,18,21,4,18,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:15Z,0.96198,D+0.96,Biden +0.96,democrat,-0.96198,16360,-0.2,17974,-8.17,mississippi,2020-11-19T00:42:46.792655Z
28115,Pontotoc,14377,0,28,28,Merged into voters' home precincts and released with cumulative results,100,14377,>98%,>98% reported,edison,10,unknown,,602,,,11550,2614,30,103,16,17,11,16,4,16,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:16Z,62.15483,R+62,Trump +62,republican,62.15483,12984,61.2,12411,53.53,mississippi,2020-11-19T00:42:46.792655Z
28117,Prentiss,10588,0,15,15,None,100,10588,>98%,>98% reported,edison,10,unknown,,438,,,8312,2139,20,69,9,6,3,10,3,17,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:16Z,58.30185,R+58,Trump +58,republican,58.30185,9872,56.5,10033,42.44,mississippi,2020-11-19T00:42:46.792655Z
28119,Quitman,3229,0,10,10,Merged into voters' home precincts and released with cumulative results,100,3238,>98%,>98% reported,edison,10,unknown,,1586,,,1026,2150,12,12,3,5,8,7,3,3,0,0,0,0,0,0,0,0,0,0,2020-11-16T17:52:13Z,34.80954,D+35,Biden +35,democrat,-34.80954,3365,-39,3979,-43.25,mississippi,2020-11-19T00:42:46.792655Z
28121,Rankin,70655,0,48,48,None,100,70655,>98%,>98% reported,edison,10,some,,3512,,,50895,18847,135,555,57,62,50,42,12,0,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:17Z,45.35843,R+45,Trump +45,republican,45.35843,63110,52.4,64145,52.16,mississippi,2020-11-19T00:42:46.792655Z
28123,Scott,10744,0,23,23,None,100,10744,>98%,>98% reported,edison,10,unknown,,356,,,6285,4330,24,38,13,22,11,6,4,11,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:18Z,18.1962,R+18,Trump +18,republican,18.1962,10522,17.6,11202,9.44,mississippi,2020-11-19T00:42:46.792655Z
28125,Sharkey,2183,0,10,10,Released with cumulative results periodically election night,100,2183,>98%,>98% reported,edison,10,unknown,,144,,,688,1465,8,9,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:19Z,35.59322,D+36,Biden +36,democrat,-35.59322,2190,-35.9,2532,-41.27,mississippi,2020-11-19T00:42:46.792655Z
28127,Simpson,11820,0,23,23,None,100,11825,>98%,>98% reported,edison,10,unknown,,558,,,7635,4037,30,49,14,23,9,14,4,5,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:19Z,30.43993,R+30,Trump +30,republican,30.43993,11419,30.8,12249,22.05,mississippi,2020-11-19T00:42:46.792655Z
28129,Smith,8327,0,18,18,Merged into voters' home precincts and released with cumulative results,100,8327,>98%,>98% reported,edison,10,unknown,,678,,,6458,1791,13,33,11,6,4,9,2,0,0,0,0,0,0,0,0,0,0,0,2020-11-16T15:48:20Z,56.0466,R+56,Trump +56,republican,56.0466,7627,56.5,8099,50.25,mississippi,2020-11-19T00:42:46.792655Z
28131,Stone,7878,0,15,15,Merged into voters' home precincts and released with cumulative results,100,7878,>98%,>98% reported,edison,10,unknown,,338,,,5964,1802,12,57,14,8,6,13,2,0,0,0,0,0,0,0,0,0,0,0,2020-11-16T17:54:23Z,52.83067,R+53,Trump +53,republican,52.83067,7045,53,7532,45.37,mississippi,2020-11-19T00:42:46.792655Z
