fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_hawkinsh,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
39063,Hancock,37999,0,56,60,Merged into voters' home precincts and released with cumulative results,93,41066,93%,93% reported,edison,2,unknown,,19219,,,25796,11535,565,103,,0,0,0,0,,2020-11-16T15:48:26Z,37.52993,R+38,Trump +38,republican,37.52993,36234,40.2,35783,27.61,ohio,2020-11-19T00:43:36.073300Z
39065,Hardin,13247,0,20,21,Other,100,13111,>98%,>98% reported,edison,2,unknown,,6294,,,9949,3062,192,44,0,0,0,0,0,0,2020-11-18T19:33:54Z,51.98913,R+52,Trump +52,republican,51.98913,12354,46.9,12470,23.02,ohio,2020-11-19T00:43:36.073300Z
39067,Harrison,7500,0,15,16,Merged into voters' home precincts and released with cumulative results,100,7403,>98%,>98% reported,edison,2,unknown,,3522,,,5668,1742,56,34,,0,0,0,0,,2020-11-16T15:48:27Z,52.34667,R+52,Trump +52,republican,52.34667,7105,48,7153,14.94,ohio,2020-11-19T00:43:36.073300Z
39069,Henry,14788,0,21,23,Merged into voters' home precincts and released with cumulative results,98,15090,98%,98% reported,edison,2,unknown,,7016,,,10479,4062,175,44,28,0,0,0,0,0,2020-11-18T22:15:48Z,43.39329,R+43,Trump +43,republican,43.39329,14053,39.5,14257,18.23,ohio,2020-11-19T00:43:36.073300Z
39071,Highland,19303,10178,31,31,Released as a separate subtotal as first report of the night,100,19303,>98%,>98% reported,edison,6,some,,8226,,,15369,3741,140,49,4,7397,2712,40,28,1,2020-11-16T15:48:28Z,60.23934,R+60,Trump +60,republican,60.23934,18588,55.1,17879,29.97,ohio,2020-11-19T00:43:36.073300Z
39073,Hocking,13786,9874,21,21,Released as a separate subtotal as first report of the night,100,13521,>98%,>98% reported,edison,2,some,,7512,,,9554,3836,160,40,196,6465,3245,106,28,30,2020-11-16T15:48:28Z,41.47686,R+41,Trump +41,republican,41.47686,12929,36.5,12768,1,ohio,2020-11-19T00:43:36.073300Z
39075,Holmes,12978,7977,17,17,Released as a separate subtotal as first report of the night,100,11959,>98%,>98% reported,edison,4,unknown,,6416,,,10796,1994,125,26,37,6259,1605,69,20,24,2020-11-18T19:39:51Z,67.82247,R+68,Trump +68,republican,67.82247,11106,62.4,11567,52.68,ohio,2020-11-19T00:43:36.073300Z
39077,Huron,26628,0,46,46,Released as a separate subtotal as first report of the night,100,26628,>98%,>98% reported,edison,6,all,,12338,,,18537,7643,367,81,0,0,0,0,0,0,2020-11-16T15:48:29Z,40.91182,R+41,Trump +41,republican,40.91182,25002,36.1,24711,8.31,ohio,2020-11-19T00:43:36.073300Z
39079,Jackson,14160,0,30,30,Other,100,14160,>98%,>98% reported,edison,6,all,,7259,,,10804,3193,134,29,0,0,0,0,0,0,2020-11-16T15:48:29Z,53.75,R+54,Trump +54,republican,53.75,13776,48.8,13404,20.43,ohio,2020-11-19T00:43:36.073300Z
39081,Jefferson,33370,0,65,71,Merged into voters' home precincts and released with cumulative results,96,34830,96%,96% reported,edison,2,unknown,,16200,,,22828,10018,357,100,67,0,0,0,0,0,2020-11-18T19:18:30Z,38.38777,R+38,Trump +38,republican,38.38777,32411,35.3,33177,4.97,ohio,2020-11-19T00:43:36.073300Z
39083,Knox,31459,0,50,53,Released as a separate subtotal as first report of the night,100,30409,>98%,>98% reported,edison,2,unknown,,17702,,,22340,8589,374,86,70,0,0,0,0,0,2020-11-18T19:43:29Z,43.71086,R+44,Trump +44,republican,43.71086,28927,37.9,28463,23.88,ohio,2020-11-19T00:43:36.073300Z
