fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
51540,Charlottesville,24101,17826,9,10,Released as a precinct in the middle of the night,91,26517,91%,91% reported,edison,2,unknown,,3257,,,20696,3094,311,,16289,1399,138,,2020-11-16T15:48:03Z,73.03431,D+73,Biden +73,democrat,-73.03431,22467,-66.5,21797,-53.52,virginia,2020-11-19T00:42:36.632538Z
51550,Chesapeake,126655,90410,61,64,"As a precinct in the FIRST cumulative report, along with regular precincts",95,132992,95%,95% reported,edison,2,none,,15226,,,66377,58180,2098,,53788,35502,1120,,2020-11-16T15:48:04Z,6.47191,D+6,Biden +6,democrat,-6.47191,112662,1.3,110425,-1.04,virginia,2020-11-19T00:42:36.632538Z
51041,Chesterfield,203955,154319,81,81,Released as a precinct at the end of tabulation,98,208224,98%,98% reported,edison,2,unknown,,17975,,,106935,93326,2927,767,90088,62602,1629,0,2020-11-17T20:37:02Z,6.67255,D+7,Biden +7,democrat,-6.67255,176362,2.3,170988,7.74,virginia,2020-11-19T00:42:36.632538Z
51043,Clarke,9337,5765,8,8,Released as a precinct at the end of tabulation,100,8619,>98%,>98% reported,edison,2,unknown,,1052,,,3920,5192,178,47,3121,2554,90,0,2020-11-17T20:37:13Z,13.62322,R+14,Trump +14,republican,13.62322,8213,19.6,7762,13.62,virginia,2020-11-19T00:42:36.632538Z
51570,Colonial Heights,9114,5736,5,6,Released as a separate subtotal at the end of tabulation,100,9026,>98%,>98% reported,edison,2,unknown,,1209,,,2972,6007,135,,2095,3577,64,,2020-11-16T15:48:05Z,33.30042,R+33,Trump +33,republican,33.30042,8457,39.2,8624,39.39,virginia,2020-11-19T00:42:36.632538Z
51580,Covington,2594,1108,6,6,None,100,2554,>98%,>98% reported,edison,4,unknown,,181,,,964,1580,50,,578,510,20,,2020-11-16T15:48:06Z,23.74711,R+24,Trump +24,republican,23.74711,2382,18.3,2330,-14.76,virginia,2020-11-19T00:42:36.632538Z
51045,Craig,3170,1127,9,9,Merged into voters' home precincts and released with cumulative results,100,2996,>98%,>98% reported,edison,2,unknown,,2794,,,587,2536,40,7,313,804,10,0,2020-11-17T20:37:25Z,61.48265,R+61,Trump +61,republican,61.48265,2791,57.3,2667,34.76,virginia,2020-11-19T00:42:36.632538Z
51047,Culpeper,27116,15044,16,16,"As a precinct in the FIRST cumulative report, along with regular precincts",100,23318,>98%,>98% reported,edison,4,unknown,,2558,,,10617,16012,406,81,8016,6837,191,0,2020-11-16T15:48:07Z,19.896,R+20,Trump +20,republican,19.896,22218,25.2,20211,16.3,virginia,2020-11-19T00:42:36.632538Z
51049,Cumberland,5313,2481,5,6,Released as a separate subtotal in the middle of the tabulation,98,5404,98%,98% reported,edison,4,some,,345,,,2227,3019,53,14,1422,1039,20,0,2020-11-17T20:38:02Z,14.90683,R+15,Trump +15,republican,14.90683,4906,13.5,5048,2.3,virginia,2020-11-19T00:42:36.632538Z
51590,Danville,19333,11815,15,17,Released as a precinct in the middle of the night,81,23811,81%,81% reported,edison,4,unknown,,2090,,,11710,7428,195,,7555,4186,74,,2020-11-16T15:48:07Z,22.14866,D+22,Biden +22,democrat,-22.14866,18940,-19.8,20204,-22.05,virginia,2020-11-19T00:42:36.632538Z
51051,Dickenson,7307,3510,11,11,None,99,7376,>98%,>98% reported,edison,4,all,,793,,,1503,5748,44,12,1030,2462,18,0,2020-11-17T20:38:17Z,58.09498,R+58,Trump +58,republican,58.09498,6440,55.9,6904,26.09,virginia,2020-11-19T00:42:36.632538Z
51053,Dinwiddie,15092,8306,13,14,None,100,14555,>98%,>98% reported,edison,4,all,,1542,,,6224,8695,144,29,4265,3982,59,0,2020-11-17T20:38:32Z,16.37291,R+16,Trump +16,republican,16.37291,13575,12.4,13589,2.39,virginia,2020-11-19T00:42:36.632538Z
51595,Emporia,2379,1043,7,8,Merged into voters' home precincts and released with cumulative results,75,3177,75%,75% reported,edison,4,all,,2367,,,1612,754,13,,796,244,3,,2020-11-16T15:48:09Z,36.06557,D+36,Biden +36,democrat,-36.06557,2366,-31.3,2696,-33.64,virginia,2020-11-19T00:42:36.632538Z
51057,Essex,6178,3893,5,5,"As a precinct in the FIRST cumulative report, along with regular precincts",100,6082,>98%,>98% reported,edison,2,unknown,,644,,,3038,3075,58,7,2131,1736,26,0,2020-11-17T20:38:44Z,0.5989,R+0.60,Trump +0.60,republican,0.5989,5372,2.1,5675,-7.3,virginia,2020-11-19T00:42:36.632538Z
51059,Fairfax,601243,410021,244,244,Released as a precinct in the middle of the night,92,650396,92%,92% reported,edison,4,all,,93111,,,419943,168401,8014,4885,321219,84585,4217,0,2020-11-17T20:39:01Z,41.83699,D+42,Biden +42,democrat,-41.83699,551183,-35.8,529287,-20.5,virginia,2020-11-19T00:42:36.632538Z
51600,Fairfax City,13397,10107,7,7,Released separately AFTER election night,100,13209,>98%,>98% reported,edison,6,none,,2574,,,9192,4002,203,,7610,2374,123,,2020-11-16T15:48:10Z,38.74002,D+39,Biden +39,democrat,-38.74002,12028,-30.5,11629,-16.13,virginia,2020-11-19T00:42:36.632538Z
51610,Falls Church,8750,7531,4,4,Released as a precinct in the middle of the night,96,9153,96%,96% reported,edison,4,none,,2617,,,7146,1490,114,,6481,976,74,,2020-11-16T15:48:11Z,64.64,D+65,Biden +65,democrat,-64.64,7757,-57.9,7276,-39.42,virginia,2020-11-19T00:42:36.632538Z
51061,Fauquier,43671,28122,21,21,None,100,39321,>98%,>98% reported,edison,2,none,,4691,,,17565,25106,777,223,14131,13573,418,0,2020-11-17T20:39:15Z,17.26775,R+17,Trump +17,republican,17.26775,37460,24.4,35555,19.88,virginia,2020-11-19T00:42:36.632538Z
51063,Floyd,9412,5466,6,6,Released as a precinct at the end of tabulation,100,9329,>98%,>98% reported,edison,6,some,,1069,,,3004,6225,147,36,2524,2851,91,0,2020-11-17T20:39:33Z,34.22227,R+34,Trump +34,republican,34.22227,8050,37.2,7644,25.39,virginia,2020-11-19T00:42:36.632538Z
51065,Fluvanna,15846,10462,6,6,Released with cumulative results periodically election night,100,15620,>98%,>98% reported,edison,6,all,,1896,,,7414,8155,226,51,6083,4248,131,0,2020-11-17T20:39:49Z,4.67626,R+5,Trump +5,republican,4.67626,13592,9.3,12749,6.16,virginia,2020-11-19T00:42:36.632538Z
51067,Franklin,29704,12153,22,24,None,100,29646,>98%,>98% reported,edison,6,all,,2169,,,8381,20895,354,74,5368,6670,115,0,2020-11-17T20:40:06Z,42.12901,R+42,Trump +42,republican,42.12901,26971,41.9,26707,28.56,virginia,2020-11-19T00:42:36.632538Z
51620,Franklin City,4047,2363,6,7,"As a precinct in the FIRST cumulative report, along with regular precincts",79,5138,79%,79% reported,edison,4,all,,369,,,2525,1487,35,,1615,737,11,,2020-11-16T15:48:11Z,25.64863,D+26,Biden +26,democrat,-25.64863,4061,-27,4360,-30.67,virginia,2020-11-19T00:42:36.632538Z
51069,Frederick,48718,28873,22,22,"As a precinct in the FIRST cumulative report, along with regular precincts",100,42442,>98%,>98% reported,edison,4,unknown,,3376,,,17207,30558,781,172,13094,15416,363,0,2020-11-17T20:40:41Z,27.40466,R+27,Trump +27,republican,27.40466,40440,35,36394,27.94,virginia,2020-11-19T00:42:36.632538Z
51630,Fredericksburg,12794,8870,6,6,None,100,12710,>98%,>98% reported,edison,6,unknown,,1464,,,8517,4037,240,,6529,2202,139,,2020-11-16T15:48:12Z,35.01641,D+35,Biden +35,democrat,-35.01641,11257,-26.3,11437,-26.85,virginia,2020-11-19T00:42:36.632538Z
51640,Galax,2633,1431,4,4,Released as a precinct at the end of tabulation,100,2548,>98%,>98% reported,edison,2,unknown,,275,,,777,1838,18,,537,886,8,,2020-11-16T15:48:13Z,40.29624,R+40,Trump +40,republican,40.29624,2376,38.8,2277,18.97,virginia,2020-11-19T00:42:36.632538Z
51071,Giles,9178,4240,9,10,Released as a precinct at the end of tabulation,100,8805,>98%,>98% reported,edison,2,unknown,,706,,,2156,6876,125,21,1443,2754,43,0,2020-11-17T20:40:59Z,51.42733,R+51,Trump +51,republican,51.42733,8212,48.2,7558,25.54,virginia,2020-11-19T00:42:36.632538Z
51073,Gloucester,22284,11428,12,12,Released separately AFTER election night,100,20590,>98%,>98% reported,edison,4,none,,1618,,,6964,14875,389,56,4993,6267,168,0,2020-11-17T20:41:13Z,35.50081,R+36,Trump +36,republican,35.50081,19619,39.2,19283,27.86,virginia,2020-11-19T00:42:36.632538Z
51075,Goochland,16952,10767,11,11,"As a subtotal in the FIRST cumulative report, along with regular precincts",100,15882,>98%,>98% reported,edison,2,unknown,,1503,,,6685,9966,242,59,5260,5393,114,0,2020-11-17T20:41:31Z,19.35465,R+19,Trump +19,republican,19.35465,14037,24.9,13315,28.33,virginia,2020-11-19T00:42:36.632538Z
51077,Grayson,8131,3152,15,16,Released separately AFTER election night,100,7811,>98%,>98% reported,edison,2,unknown,,769,,,1535,6529,56,11,987,2146,19,0,2020-11-17T20:41:45Z,61.41926,R+61,Trump +61,republican,61.41926,7285,57.4,7121,38.38,virginia,2020-11-19T00:42:36.632538Z
51079,Greene,11270,7032,6,6,Released as a precinct at the end of tabulation,100,10083,>98%,>98% reported,edison,2,unknown,,1078,,,4163,6866,241,,3343,3558,131,,2020-11-16T15:48:21Z,23.98403,R+24,Trump +24,republican,23.98403,9607,31.4,9023,25.26,virginia,2020-11-19T00:42:36.632538Z
51081,Greensville,4574,2017,9,10,Merged into voters' home precincts and released with cumulative results,100,4551,>98%,>98% reported,edison,6,all,,4363,,,2627,1914,23,10,1353,658,6,0,2020-11-17T20:42:15Z,15.58811,D+16,Biden +16,democrat,-15.58811,4363,-18.8,4926,-27.79,virginia,2020-11-19T00:42:36.632538Z
51083,Halifax,18248,10459,19,21,Released separately AFTER election night,100,18228,>98%,>98% reported,edison,4,unknown,,1636,,,7666,10418,140,24,5551,4844,64,0,2020-11-17T20:42:27Z,15.0811,R+15,Trump +15,republican,15.0811,16994,16.5,16692,5.56,virginia,2020-11-19T00:42:36.632538Z
51650,Hampton,65656,45108,28,31,None,84,78306,84%,84% reported,edison,2,unknown,,6950,,,46220,18430,1006,,35251,9386,471,,2020-11-16T15:48:14Z,42.32667,D+42,Biden +42,democrat,-42.32667,62277,-37.6,66490,-42.6,virginia,2020-11-19T00:42:36.632538Z
51085,Hanover,70988,43342,35,37,Released separately AFTER election night,100,71002,>98%,>98% reported,edison,2,unknown,,5539,,,25307,44318,1103,260,19046,23708,588,0,2020-11-17T20:42:46Z,26.78058,R+27,Trump +27,republican,26.78058,62723,32.3,59058,36.65,virginia,2020-11-19T00:42:36.632538Z
51660,Harrisonburg,16977,11265,7,9,Released separately AFTER election night,83,20358,83%,83% reported,edison,2,unknown,,1409,,,11022,5591,364,,8254,2830,181,,2020-11-16T15:48:15Z,31.99034,D+32,Biden +32,democrat,-31.99034,17987,-22,15593,-13.4,virginia,2020-11-19T00:42:36.632538Z
51087,Henrico,183299,109861,87,92,Released as a precinct at the end of tabulation,95,193112,95%,95% reported,edison,2,unknown,,17095,,,116572,63440,2414,873,81563,27296,1002,0,2020-11-17T20:43:04Z,28.98652,D+29,Biden +29,democrat,-28.98652,163536,-20.8,162241,-11.8,virginia,2020-11-19T00:42:36.632538Z
51089,Henry,26105,13396,23,25,"As a precinct in the FIRST cumulative report, along with regular precincts",100,25817,>98%,>98% reported,edison,6,some,,1528,,,9127,16725,223,30,6395,6911,90,0,2020-11-17T20:43:16Z,29.10554,R+29,Trump +29,republican,29.10554,24091,29.1,24963,14.69,virginia,2020-11-19T00:42:36.632538Z
51091,Highland,1533,479,7,7,Merged into voters' home precincts and released with cumulative results,100,1527,>98%,>98% reported,edison,6,all,,1391,,,417,1092,22,2,233,237,9,0,2020-11-17T20:43:29Z,44.03131,R+44,Trump +44,republican,44.03131,1391,42.2,1413,32.91,virginia,2020-11-19T00:42:36.632538Z
51670,Hopewell,9606,5426,7,8,Released as a precinct at the end of tabulation,90,10637,90%,90% reported,edison,4,unknown,,788,,,5427,4018,161,,3390,1964,72,,2020-11-16T15:48:16Z,14.66792,D+15,Biden +15,democrat,-14.66792,9008,-9.3,9031,-15.95,virginia,2020-11-19T00:42:36.632538Z
51093,Isle of Wight,23456,13524,13,14,Released as a precinct at the end of tabulation,100,22119,>98%,>98% reported,edison,4,none,,1924,,,9399,13707,328,22,6891,6487,146,0,2020-11-17T20:43:43Z,18.3663,R+18,Trump +18,republican,18.3663,21075,20.5,20827,14.6,virginia,2020-11-19T00:42:36.632538Z
51095,James City,49639,37016,19,20,"As a precinct in the FIRST cumulative report, along with regular precincts",100,48847,>98%,>98% reported,edison,4,unknown,,7037,,,25553,23153,710,223,21882,14707,427,0,2020-11-17T20:44:01Z,4.83491,D+5,Biden +5,democrat,-4.83491,43169,5.1,41240,12.04,virginia,2020-11-19T00:42:36.632538Z
51099,King George,14227,9750,6,6,"As a precinct in the FIRST cumulative report, along with regular precincts",100,12656,>98%,>98% reported,edison,4,unknown,,1496,,,5404,8446,314,63,4376,5182,192,0,2020-11-17T20:44:20Z,21.38188,R+21,Trump +21,republican,21.38188,12050,27.7,11325,18.78,virginia,2020-11-19T00:42:36.632538Z
51101,King William,10737,4827,7,7,Released separately AFTER election night,100,9614,>98%,>98% reported,edison,4,unknown,,566,,,3260,7320,142,15,2054,2735,38,0,2020-11-17T20:44:29Z,37.81317,R+38,Trump +38,republican,37.81317,9146,35.2,8923,23.78,virginia,2020-11-19T00:42:36.632538Z
51097,King and Queen,4115,1891,6,6,"As a precinct in the FIRST cumulative report, along with regular precincts",100,3880,>98%,>98% reported,edison,2,unknown,,354,,,1590,2450,64,11,984,887,20,0,2020-11-17T20:44:11Z,20.89915,R+21,Trump +21,republican,20.89915,3690,17.1,3655,3.28,virginia,2020-11-19T00:42:36.632538Z
51103,Lancaster,7152,4194,6,7,"As a precinct in the FIRST cumulative report, along with regular precincts",98,7295,98%,98% reported,edison,2,unknown,,810,,,3368,3697,71,16,2478,1687,29,0,2020-11-17T20:44:40Z,4.60011,R+5,Trump +5,republican,4.60011,6645,9.8,6961,8.68,virginia,2020-11-19T00:42:36.632538Z
51105,Lee,9947,3001,15,17,None,97,10274,97%,97% reported,edison,2,unknown,,754,,,1489,8365,78,15,765,2219,17,0,2020-11-17T20:44:50Z,69.12637,R+69,Trump +69,republican,69.12637,9399,62.9,9598,44.43,virginia,2020-11-19T00:42:36.632538Z
51678,Lexington,2753,2112,2,2,Merged into voters' home precincts and released with cumulative results,100,2736,>98%,>98% reported,edison,6,none,,437,,,1797,908,48,,1574,515,23,,2020-11-16T15:48:16Z,32.29205,D+32,Biden +32,democrat,-32.29205,2465,-30.3,2687,-12.65,virginia,2020-11-19T00:42:36.632538Z
51107,Loudoun,224976,155434,99,99,Released as a precinct at the end of tabulation,100,221500,>98%,>98% reported,edison,4,unknown,,31586,,,138372,82088,3139,1377,109335,44292,1807,0,2020-11-17T20:45:12Z,25.01778,D+25,Biden +25,democrat,-25.01778,183050,-16.9,160060,-4.49,virginia,2020-11-19T00:42:36.632538Z
51109,Louisa,21916,11522,16,16,Released as a precinct in the middle of the night,100,21740,>98%,>98% reported,edison,6,unknown,,1893,,,8269,13294,295,58,6092,5313,117,0,2020-11-17T20:46:34Z,22.92845,R+23,Trump +23,republican,22.92845,17612,24.5,16452,13.75,virginia,2020-11-19T00:42:36.632538Z
51111,Lunenburg,6002,2871,11,12,Released as a precinct in the middle of the night,98,6140,98%,98% reported,edison,2,unknown,,507,,,2418,3537,40,7,1495,1354,22,0,2020-11-17T20:47:53Z,18.64379,R+19,Trump +19,republican,18.64379,5586,17.5,5734,4.97,virginia,2020-11-19T00:42:36.632538Z
51680,Lynchburg,36002,18012,19,19,"As a precinct in the FIRST cumulative report, along with regular precincts",94,38146,94%,94% reported,edison,4,all,,2505,,,18048,17097,857,,11985,5746,281,,2020-11-16T15:48:17Z,2.64152,D+3,Biden +3,democrat,-2.64152,35657,8.9,36448,10.58,virginia,2020-11-19T00:42:36.632538Z
51113,Madison,8133,3804,10,10,"As a precinct in the FIRST cumulative report, along with regular precincts",100,7324,>98%,>98% reported,edison,4,some,,658,,,2698,5300,106,29,1911,1856,37,0,2020-11-17T20:47:06Z,31.99311,R+32,Trump +32,republican,31.99311,6979,31.8,6614,18.6,virginia,2020-11-19T00:42:36.632538Z
51683,Manassas,16892,11922,7,7,"As a precinct in the FIRST cumulative report, along with regular precincts",100,16174,>98%,>98% reported,edison,2,unknown,,2919,,,10356,6256,280,,8007,3760,155,,2020-11-16T15:48:18Z,24.27184,D+24,Biden +24,democrat,-24.27184,15411,-16,15200,-13.26,virginia,2020-11-19T00:42:36.632538Z
51685,Manassas Park,6071,4437,4,4,None,100,5491,>98%,>98% reported,edison,2,unknown,,1108,,,3913,2062,96,,3137,1239,61,,2020-11-16T15:48:19Z,30.48921,D+30,Biden +30,democrat,-30.48921,5232,-28.1,4656,-25.34,virginia,2020-11-19T00:42:36.632538Z
51690,Martinsville,6004,3748,6,7,"As a precinct in the FIRST cumulative report, along with regular precincts",100,5978,>98%,>98% reported,edison,6,all,,563,,,3766,2165,73,,2624,1096,28,,2020-11-16T15:48:20Z,26.66556,D+27,Biden +27,democrat,-26.66556,5907,-23.4,6284,-24.55,virginia,2020-11-19T00:42:36.632538Z
51115,Mathews,5829,4239,4,4,None,100,5630,>98%,>98% reported,edison,4,all,,1133,,,1825,3901,87,16,1560,2618,53,8,2020-11-17T20:47:32Z,35.61503,R+36,Trump +36,republican,35.61503,5311,36.8,5374,31.28,virginia,2020-11-19T00:42:36.632538Z
51117,Mecklenburg,16207,8302,22,24,Released separately AFTER election night,100,16162,>98%,>98% reported,edison,4,some,,1999,,,6803,9266,113,25,4150,4111,41,0,2020-11-17T20:48:10Z,15.19714,R+15,Trump +15,republican,15.19714,14945,13.4,15077,6.98,virginia,2020-11-19T00:42:36.632538Z
51119,Middlesex,6785,3480,7,7,Released as a precinct in the middle of the night,100,6367,>98%,>98% reported,edison,2,unknown,,626,,,2491,4196,77,21,1788,1664,28,0,2020-11-17T20:48:25Z,25.12896,R+25,Trump +25,republican,25.12896,6017,26,6080,20.54,virginia,2020-11-19T00:42:36.632538Z
51121,Montgomery,45037,28450,22,25,Released as a precinct at the end of tabulation,93,48687,93%,93% reported,edison,4,all,,3313,,,23218,20629,942,248,18499,9479,472,0,2020-11-17T20:48:38Z,5.74861,D+6,Biden +6,democrat,-5.74861,43031,-1.3,41009,0.25,virginia,2020-11-19T00:42:36.632538Z
51125,Nelson,9318,4839,10,10,None,100,8730,>98%,>98% reported,edison,4,some,,580,,,4327,4812,150,29,3184,1512,143,0,2020-11-17T20:49:23Z,5.20498,R+5,Trump +5,republican,5.20498,8311,5.6,8250,-2.72,virginia,2020-11-19T00:42:36.632538Z
51127,New Kent,14461,6202,11,11,Released as a precinct in the middle of the night,100,12848,>98%,>98% reported,edison,2,unknown,,992,,,4610,9636,172,43,3143,2989,70,0,2020-11-17T20:49:46Z,34.75555,R+35,Trump +35,republican,34.75555,12233,37.4,10953,33.7,virginia,2020-11-19T00:42:36.632538Z
51700,Newport News,81203,48299,46,46,None,87,93580,87%,87% reported,edison,2,all,,5890,,,53099,26377,1438,289,35999,11557,622,121,2020-11-16T15:48:20Z,32.90765,D+33,Biden +33,democrat,-32.90765,75637,-26.6,79444,-30.05,virginia,2020-11-19T00:42:36.632538Z
51710,Norfolk,89491,57966,45,49,Released as a precinct at the end of tabulation,87,102455,87%,87% reported,edison,2,none,,6725,,,64440,23443,1608,,45563,11652,751,,2020-11-16T15:48:21Z,45.81131,D+46,Biden +46,democrat,-45.81131,83385,-42.5,87043,-45.43,virginia,2020-11-19T00:42:36.632538Z
