fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_troned,results_parrottn,results_gluckg,results_absentee_troned,results_absentee_parrottn,results_absentee_gluckg,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
24001,Allegany,29060,0,22,26,"As a subtotal in the FIRST cumulative report, along with regular precincts",85,34012,85%,85% reported,edison,2,unknown,4312,9181,19450,429,0,0,0,2020-11-12T23:01:43Z,35.33723,R+35,Parrott +35,republican,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",320176,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,200,235,85% reporting,85%,85,378000,edison,85%,85% reported,edison,democrat,FALSE,2020-11-12T23:01:47Z,TRUE,15.38466,49258,D+15,Trone +15,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24021,Frederick,65851,22102,38,38,Released as a precinct as first report of the night,100,65591,>98%,>98% reported,edison,4,some,22179,40527,23984,1340,11027,10734,341,2020-11-12T23:01:43Z,25.12187,D+25,Trone +25,democrat,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",320176,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,200,235,85% reporting,85%,85,378000,edison,85%,85% reported,edison,democrat,FALSE,2020-11-12T23:01:47Z,TRUE,15.38466,49258,D+15,Trone +15,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24023,Garrett,15138,0,19,20,Released separately AFTER election night,98,15512,98%,98% reported,edison,2,none,2480,3247,11734,157,0,0,0,2020-11-12T17:25:44Z,56.06421,R+56,Parrott +56,republican,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",320176,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,200,235,85% reporting,85%,85,378000,edison,85%,85% reported,edison,democrat,FALSE,2020-11-12T23:01:47Z,TRUE,15.38466,49258,D+15,Trone +15,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24031,Montgomery,146207,0,74,97,Released as a precinct as first report of the night,77,189603,77%,77% reported,edison,2,unknown,124702,105160,38135,2912,0,0,0,2020-11-12T01:33:43Z,45.84254,D+46,Trone +46,democrat,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",320176,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,200,235,85% reporting,85%,85,378000,edison,85%,85% reported,edison,democrat,FALSE,2020-11-12T23:01:47Z,TRUE,15.38466,49258,D+15,Trone +15,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24043,Washington,63920,31980,47,54,Released as a precinct as first report of the night,88,72877,88%,88% reported,edison,4,some,11758,23763,39317,840,15149,16417,414,2020-11-11T03:25:15Z,24.33354,R+24,Parrott +24,republican,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",320176,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,200,235,85% reporting,85%,85,378000,edison,85%,85% reported,edison,democrat,FALSE,2020-11-12T23:01:47Z,TRUE,15.38466,49258,D+15,Trone +15,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
