fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
42021,Cambria,70605,0,121,125,Merged into voters' home precincts AFTER election night,100,70400,>98%,>98% reported,edison,4,some,,4526,,,21752,48094,759,,0,0,0,,2020-11-14T16:39:20Z,37.30897,R+37,Trump +37,republican,37.30897,63589,36.8,60526,18.03,pennsylvania,2020-11-15T00:43:40.064032Z
42023,Cameron,2434,0,10,10,Merged into voters' home precincts AFTER election night,100,2434,>98%,>98% reported,edison,6,none,,235,,,634,1771,29,,0,0,0,,2020-11-14T16:39:21Z,46.71323,R+47,Trump +47,republican,46.71323,2210,47.9,2111,30.08,pennsylvania,2020-11-15T00:43:40.064032Z
42025,Carbon,33285,9138,51,51,Merged into voters' home precincts and released with cumulative results,100,32591,>98%,>98% reported,edison,4,unknown,,2334,,,11083,21773,429,,5893,3146,99,,2020-11-14T16:39:22Z,32.11657,R+32,Trump +32,republican,32.11657,28993,33.8,25581,7.52,pennsylvania,2020-11-15T00:43:40.064032Z
42027,Centre,77490,0,76,87,Merged into voters' home precincts and released with cumulative results,100,77000,>98%,>98% reported,edison,4,unknown,,6518,,,40054,36371,1065,,0,0,0,,2020-11-14T16:39:23Z,4.75287,D+5,Biden +5,democrat,-4.75287,77307,-2.3,69626,-0.25,pennsylvania,2020-11-15T00:43:40.064032Z
42029,Chester,313649,148475,230,230,Merged into voters' home precincts and released with cumulative results,100,311000,>98%,>98% reported,edison,4,some,,26734,,,181170,127693,3545,1241,117192,29939,1344,0,2020-11-14T16:39:25Z,17.04995,D+17,Biden +17,democrat,-17.04995,272998,-9.4,251973,0.21,pennsylvania,2020-11-15T00:43:40.064032Z
42031,Clarion,19458,0,39,41,Merged into voters' home precincts and released with cumulative results,100,19300,>98%,>98% reported,edison,4,some,,1514,,,4671,14550,237,,0,0,0,,2020-11-14T16:39:25Z,50.77089,R+51,Trump +51,republican,50.77089,17660,47,16186,35.66,pennsylvania,2020-11-15T00:43:40.064032Z
42033,Clearfield,39496,0,70,70,Merged into voters' home precincts and released with cumulative results,100,38815,>98%,>98% reported,edison,4,some,,2733,,,9673,29203,546,74,0,0,0,0,2020-11-14T16:39:27Z,49.44805,R+49,Trump +49,republican,49.44805,34550,48.4,31967,28.86,pennsylvania,2020-11-15T00:43:40.064032Z
42035,Clinton,17619,0,34,34,Released with cumulative results periodically election night,100,17435,>98%,>98% reported,edison,4,unknown,,925,,,5501,11897,221,,0,0,0,,2020-11-14T16:39:27Z,36.30172,R+36,Trump +36,republican,36.30172,15505,34,13265,11.83,pennsylvania,2020-11-15T00:43:40.064032Z
42037,Columbia,31171,0,42,42,Merged into voters' home precincts and released with cumulative results,100,30800,>98%,>98% reported,edison,4,all,,2053,,,10532,20098,541,0,0,0,0,0,2020-11-14T22:00:28Z,30.68878,R+31,Trump +31,republican,30.68878,28506,31.8,25623,12.88,pennsylvania,2020-11-15T00:43:40.064032Z
42039,Crawford,41125,0,64,68,Merged into voters' home precincts and released with cumulative results,97,42463,97%,97% reported,edison,4,none,,3675,,,12610,28002,513,,0,0,0,,2020-11-14T16:39:29Z,37.42736,R+37,Trump +37,republican,37.42736,37813,37.1,35388,19.83,pennsylvania,2020-11-15T00:43:40.064032Z
42041,Cumberland,141587,0,118,118,Merged into voters' home precincts and released with cumulative results,100,140600,>98%,>98% reported,edison,4,none,,10347,,,62237,77212,2138,,0,0,0,,2020-11-14T16:39:29Z,10.57654,R+11,Trump +11,republican,10.57654,123486,17.8,110814,18.45,pennsylvania,2020-11-15T00:43:40.064032Z
42043,Dauphin,147254,48638,154,159,Merged into voters' home precincts and released with cumulative results,100,145000,>98%,>98% reported,edison,4,all,,8061,,,78912,66365,1977,,38576,9550,512,,2020-11-14T16:39:31Z,8.52065,D+9,Biden +9,democrat,-8.52065,131783,-2.9,124008,-6.06,pennsylvania,2020-11-15T00:43:40.064032Z
42045,Delaware,326659,73887,405,428,None,100,322600,>98%,>98% reported,edison,4,some,,18510,,,205332,118358,2969,,63482,10020,385,,2020-11-14T16:39:32Z,26.62532,D+27,Biden +27,democrat,-26.62532,299336,-22.3,285564,-21.34,pennsylvania,2020-11-15T00:43:40.064032Z
42047,Elk,16896,0,29,29,None,100,16713,>98%,>98% reported,edison,6,all,,1149,,,4517,12135,244,,0,0,0,,2020-11-14T16:39:32Z,45.08759,R+45,Trump +45,republican,45.08759,14547,42.4,13238,15.98,pennsylvania,2020-11-15T00:43:40.064032Z
42049,Erie,137184,5908,142,149,None,100,136400,>98%,>98% reported,edison,4,unknown,,10038,,,68336,66912,1936,,3687,2124,97,,2020-11-14T16:39:33Z,1.03802,D+1.0,Biden +1.0,democrat,-1.03802,125129,1.6,118619,-16.03,pennsylvania,2020-11-15T00:43:40.064032Z
42051,Fayette,59941,0,74,77,Released as a separate subtotal at the end of tabulation,98,60896,98%,98% reported,edison,4,none,,2958,,,19518,39978,445,,0,0,0,,2020-11-14T16:39:34Z,34.13356,R+34,Trump +34,republican,34.13356,54099,30.8,48505,8.34,pennsylvania,2020-11-15T00:43:40.064032Z
42053,Forest,2621,0,8,9,Merged into voters' home precincts and released with cumulative results,100,2621,>98%,>98% reported,edison,6,all,,302,,,715,1864,34,8,0,0,0,0,2020-11-14T16:39:36Z,43.83823,R+44,Trump +44,republican,43.83823,2420,43.7,2312,21.06,pennsylvania,2020-11-15T00:43:40.064032Z
42055,Franklin,80896,0,73,73,Merged into voters' home precincts and released with cumulative results,100,80200,>98%,>98% reported,edison,4,none,,4866,,,22468,57308,1120,,0,0,0,,2020-11-14T16:39:36Z,43.06764,R+43,Trump +43,republican,43.06764,70506,45.8,63078,38.47,pennsylvania,2020-11-15T00:43:40.064032Z
42057,Fulton,7978,0,13,13,Merged into voters' home precincts and released with cumulative results,100,7668,>98%,>98% reported,edison,4,unknown,,456,,,1085,6824,69,,0,0,0,,2020-11-14T16:39:37Z,71.93532,R+72,Trump +72,republican,71.93532,6822,70.1,6195,56.56,pennsylvania,2020-11-15T00:43:40.064032Z
42059,Greene,17635,0,42,42,Merged into voters' home precincts AFTER election night,100,17494,>98%,>98% reported,edison,6,unknown,,1218,,,4900,12556,179,,0,0,0,,2020-11-14T16:39:38Z,43.41367,R+43,Trump +43,republican,43.41367,15868,40.1,14464,17.81,pennsylvania,2020-11-15T00:43:40.064032Z
42061,Huntingdon,22793,0,58,58,Merged into voters' home precincts and released with cumulative results,100,22833,>98%,>98% reported,edison,4,none,,1354,,,5448,17059,286,,0,0,0,,2020-11-14T16:39:38Z,50.94108,R+51,Trump +51,republican,50.94108,19866,50.1,17639,37.25,pennsylvania,2020-11-15T00:43:40.064032Z
42063,Indiana,41196,0,65,69,None,100,40773,>98%,>98% reported,edison,6,unknown,,2701,,,12634,28087,475,,0,0,0,,2020-11-14T16:38:25Z,37.51092,R+38,Trump +38,republican,37.51092,38122,35,36321,18.68,pennsylvania,2020-11-15T00:43:40.064032Z
42065,Jefferson,22761,813,37,37,Merged into voters' home precincts AFTER election night,99,22900,>98%,>98% reported,edison,4,all,,1357,,,4498,17928,335,,307,487,19,,2020-11-14T16:38:27Z,59.00444,R+59,Trump +59,republican,59.00444,19595,58.9,18097,45.65,pennsylvania,2020-11-15T00:43:40.064032Z
42067,Juniata,12042,0,18,18,Merged into voters' home precincts and released with cumulative results,100,12042,>98%,>98% reported,edison,6,none,,670,,,2253,9648,141,,0,0,0,,2020-11-14T16:38:28Z,61.41006,R+61,Trump +61,republican,61.41006,10545,61.2,9535,45.25,pennsylvania,2020-11-15T00:43:40.064032Z
42069,Lackawanna,115057,41041,156,163,Merged into voters' home precincts and released with cumulative results,100,115000,>98%,>98% reported,edison,4,all,,9229,,,61768,52206,1083,,31994,8738,309,,2020-11-14T16:38:31Z,8.31066,D+8,Biden +8,democrat,-8.31066,104404,-3.4,98015,-27.29,pennsylvania,2020-11-15T00:43:40.064032Z
42071,Lancaster,280485,0,241,242,Merged into voters' home precincts and released with cumulative results,100,275000,>98%,>98% reported,edison,4,some,,17110,,,115294,159902,4161,1128,0,0,0,0,2020-11-14T16:38:33Z,15.90388,R+16,Trump +16,republican,15.90388,244832,19.1,222436,18.97,pennsylvania,2020-11-15T00:43:40.064032Z
42073,Lawrence,45558,11876,72,75,Released as a separate subtotal at the end of tabulation,99,46000,>98%,>98% reported,edison,4,some,,3605,,,15772,29290,496,,7717,4042,117,,2020-11-14T16:38:34Z,29.67207,R+30,Trump +30,republican,29.67207,41076,27.8,39036,9.05,pennsylvania,2020-11-15T00:43:40.064032Z
42075,Lebanon,71858,19761,60,60,Released with cumulative results periodically election night,100,70500,>98%,>98% reported,edison,4,some,,4514,,,23932,46731,989,206,12879,6628,179,75,2020-11-14T16:38:36Z,31.72785,R+32,Trump +32,republican,31.72785,62503,34.5,56580,28.23,pennsylvania,2020-11-15T00:43:40.064032Z
42077,Lehigh,180284,0,159,159,Merged into voters' home precincts AFTER election night,100,179770,>98%,>98% reported,edison,4,unknown,,10606,,,95889,82287,2108,,0,0,0,,2020-11-14T16:38:38Z,7.54476,D+8,Biden +8,democrat,-7.54476,162733,-4.7,147002,-7.76,pennsylvania,2020-11-15T00:43:40.064032Z
42079,Luzerne,153229,56420,182,186,None,100,151000,>98%,>98% reported,edison,4,none,,10448,,,64822,86889,1518,,38340,17578,502,,2020-11-14T16:38:41Z,14.40132,R+14,Trump +14,republican,14.40132,135901,19.3,124439,-4.81,pennsylvania,2020-11-15T00:43:40.064032Z
42081,Lycoming,59221,0,81,81,Merged into voters' home precincts and released with cumulative results,100,59000,>98%,>98% reported,edison,4,some,,3546,,,16961,41439,821,,0,0,0,,2020-11-14T16:38:42Z,41.33331,R+41,Trump +41,republican,41.33331,51131,44.2,46493,33.24,pennsylvania,2020-11-15T00:43:40.064032Z
42083,McKean,19427,0,42,42,Released separately AFTER election night,100,18456,>98%,>98% reported,edison,4,unknown,,1194,,,5076,14067,284,,0,0,0,,2020-11-14T16:38:43Z,46.28095,R+46,Trump +46,republican,46.28095,16464,46.2,15108,28.12,pennsylvania,2020-11-15T00:43:40.064032Z
42085,Mercer,57948,0,90,90,Released separately AFTER election night,100,57000,>98%,>98% reported,edison,4,unknown,,4235,,,20984,36059,742,163,0,0,0,0,2020-11-14T16:38:43Z,26.0147,R+26,Trump +26,republican,26.0147,52839,24.2,50863,3.33,pennsylvania,2020-11-15T00:43:40.064032Z
42087,Mifflin,21491,0,26,26,Merged into voters' home precincts and released with cumulative results,100,21067,>98%,>98% reported,edison,4,unknown,,1134,,,4599,16663,229,,0,0,0,,2020-11-14T16:38:44Z,56.13513,R+56,Trump +56,republican,56.13513,18721,54.6,16371,46.83,pennsylvania,2020-11-15T00:43:40.064032Z
42089,Monroe,83566,0,52,52,Merged into voters' home precincts and released with cumulative results,100,80912,>98%,>98% reported,edison,4,some,,5680,,,43884,38642,1040,0,0,0,0,0,2020-11-14T16:38:46Z,6.27289,D+6,Biden +6,democrat,-6.27289,70008,-0.8,62917,-13.28,pennsylvania,2020-11-15T00:43:40.064032Z
42091,Montgomery,507910,238122,426,426,Merged into voters' home precincts and released with cumulative results,100,504237,>98%,>98% reported,edison,4,all,,32850,,,318041,184698,5171,,196801,39490,1831,,2020-11-14T16:38:49Z,26.25327,D+26,Biden +26,democrat,-26.25327,438652,-21.3,412200,-14.31,pennsylvania,2020-11-15T00:43:40.064032Z
42093,Montour,9812,0,15,15,Merged into voters' home precincts and released with cumulative results,99,9925,>98%,>98% reported,edison,4,none,,1008,,,3768,5842,156,46,0,0,0,0,2020-11-14T16:38:49Z,21.13738,R+21,Trump +21,republican,21.13738,8556,28.4,7831,20.42,pennsylvania,2020-11-15T00:43:40.064032Z
42095,Northampton,171032,73628,154,154,Merged into voters' home precincts AFTER election night,100,170000,>98%,>98% reported,edison,4,some,,9456,,,84847,83732,1997,456,53441,19182,761,244,2020-11-14T21:58:19Z,0.65192,D+0.65,Biden +0.65,democrat,-0.65192,144569,3.8,130735,-4.71,pennsylvania,2020-11-15T00:43:40.064032Z
42097,Northumberland,42335,0,74,74,None,100,41478,>98%,>98% reported,edison,4,some,,2466,,,12703,28975,657,,0,0,0,,2020-11-14T16:38:52Z,38.43628,R+38,Trump +38,republican,38.43628,36907,42.4,33212,19.41,pennsylvania,2020-11-15T00:43:40.064032Z
42099,Perry,24652,646,31,31,Merged into voters' home precincts and released with cumulative results,100,23963,>98%,>98% reported,edison,4,some,,1426,,,5950,18293,409,,378,258,10,,2020-11-14T16:38:54Z,50.06896,R+50,Trump +50,republican,50.06896,21371,51.4,19128,38.87,pennsylvania,2020-11-15T00:43:40.064032Z
42101,Philadelphia,718366,75097,1703,1703,Merged into voters' home precincts and released with cumulative results,100,715000,>98%,>98% reported,edison,4,all,,23992,,,584059,129594,4713,0,70573,4279,245,0,2020-11-14T21:52:57Z,63.26371,D+63,Biden +63,democrat,-63.26371,709618,-67,690327,-71.32,pennsylvania,2020-11-15T00:43:40.064032Z
42103,Pike,32616,13058,18,18,None,100,32179,>98%,>98% reported,edison,4,unknown,,3176,,,13052,19241,323,,8500,4421,137,,2020-11-14T16:38:58Z,18.97535,R+19,Trump +19,republican,18.97535,26303,25.8,23279,11.07,pennsylvania,2020-11-15T00:43:40.064032Z
42105,Potter,9031,0,30,30,Merged into voters' home precincts and released with cumulative results,100,8816,>98%,>98% reported,edison,4,unknown,,790,,,1716,7216,99,,0,0,0,,2020-11-14T16:38:58Z,60.90134,R+61,Trump +61,republican,60.90134,7864,62.9,7242,46.04,pennsylvania,2020-11-15T00:43:40.064032Z
42107,Schuylkill,69522,0,119,125,Merged into voters' home precincts and released with cumulative results,98,71205,98%,98% reported,edison,4,unknown,,5456,,,20425,48100,997,,0,0,0,,2020-11-14T16:38:59Z,39.80754,R+40,Trump +40,republican,39.80754,63385,43,57727,13.39,pennsylvania,2020-11-15T00:43:40.064032Z
42109,Snyder,19140,0,25,25,Merged into voters' home precincts and released with cumulative results,100,18532,>98%,>98% reported,edison,4,some,,1165,,,4910,13983,247,,0,0,0,,2020-11-14T16:38:59Z,47.40334,R+47,Trump +47,republican,47.40334,16486,46.8,15002,35.9,pennsylvania,2020-11-15T00:43:40.064032Z
42111,Somerset,40062,0,48,50,Merged into voters' home precincts and released with cumulative results,99,40516,>98%,>98% reported,edison,2,unknown,,3224,,,8543,31105,414,,0,0,0,,2020-11-14T16:39:00Z,56.31771,R+56,Trump +56,republican,56.31771,36073,55.5,33942,42.86,pennsylvania,2020-11-15T00:43:40.064032Z
42113,Sullivan,3599,0,15,15,Merged into voters' home precincts and released with cumulative results,100,3552,>98%,>98% reported,edison,4,unknown,,398,,,921,2622,56,,0,0,0,,2020-11-14T16:39:01Z,47.26313,R+47,Trump +47,republican,47.26313,3152,48.9,2949,28.28,pennsylvania,2020-11-15T00:43:40.064032Z
42115,Susquehanna,21325,0,40,41,Merged into voters' home precincts and released with cumulative results,100,21364,>98%,>98% reported,edison,4,some,,1736,,,6084,14879,301,61,0,0,0,0,2020-11-14T16:39:03Z,41.24267,R+41,Trump +41,republican,41.24267,19043,40.8,18044,21.42,pennsylvania,2020-11-15T00:43:40.064032Z
42117,Tioga,21091,0,41,41,Merged into voters' home precincts AFTER election night,100,20755,>98%,>98% reported,edison,4,unknown,,1650,,,4959,15753,379,,0,0,0,,2020-11-14T16:39:03Z,51.17823,R+51,Trump +51,republican,51.17823,18507,52.5,17004,35.2,pennsylvania,2020-11-15T00:43:40.064032Z
42119,Union,20078,0,27,27,Released with cumulative results periodically election night,99,20263,>98%,>98% reported,edison,4,some,,1664,,,7377,12342,282,77,0,0,0,0,2020-11-14T16:39:05Z,24.72856,R+25,Trump +25,republican,24.72856,17696,25.1,16268,23.28,pennsylvania,2020-11-15T00:43:40.064032Z
42121,Venango,26528,0,43,44,Released separately at end; NOT included in cumulative results,100,26444,>98%,>98% reported,edison,4,none,,2155,,,7585,18569,374,,0,0,0,,2020-11-14T16:39:05Z,41.40531,R+41,Trump +41,republican,41.40531,23530,41.3,22167,26.48,pennsylvania,2020-11-15T00:43:40.064032Z
42123,Warren,20401,5048,31,33,Merged into voters' home precincts and released with cumulative results,98,20878,98%,98% reported,edison,4,unknown,,1773,,,5987,14020,338,56,3061,1883,87,17,2020-11-14T16:39:07Z,39.37552,R+39,Trump +39,republican,39.37552,18606,39.4,17299,17.43,pennsylvania,2020-11-15T00:43:40.064032Z
42125,Washington,117443,35410,180,180,None,97,121000,97%,97% reported,edison,4,all,,7216,,,44746,71397,1300,,24463,10576,371,,2020-11-14T16:39:08Z,22.69271,R+23,Trump +23,republican,22.69271,102267,24.5,94750,13.6,pennsylvania,2020-11-15T00:43:40.064032Z
42127,Wayne,28089,0,35,35,Merged into voters' home precincts and released with cumulative results,100,27858,>98%,>98% reported,edison,6,unknown,,2445,,,9191,18637,261,,0,0,0,,2020-11-14T16:39:09Z,33.62882,R+34,Trump +34,republican,33.62882,24018,38.5,21607,20.83,pennsylvania,2020-11-15T00:43:40.064032Z
42129,Westmoreland,202492,59209,294,307,Merged into voters' home precincts and released with cumulative results,100,202000,>98%,>98% reported,edison,4,none,,13342,,,71099,128596,2316,481,39502,19098,609,0,2020-11-14T16:39:11Z,28.3947,R+28,Trump +28,republican,28.3947,183492,31,169572,23.71,pennsylvania,2020-11-15T00:43:40.064032Z
42131,Wyoming,14858,4020,27,28,Merged into voters' home precincts and released with cumulative results,100,14887,>98%,>98% reported,edison,4,all,,1042,,,4704,9936,218,,2463,1503,54,,2020-11-14T16:39:12Z,35.21335,R+35,Trump +35,republican,35.21335,13262,37.9,11872,12.85,pennsylvania,2020-11-15T00:43:40.064032Z
42133,York,233060,0,156,160,Merged into voters' home precincts AFTER election night,98,238944,98%,98% reported,edison,4,some,,12789,,,85491,143415,3477,677,0,0,0,0,2020-11-14T16:39:13Z,24.85369,R+25,Trump +25,republican,24.85369,208029,28.8,189229,21.2,pennsylvania,2020-11-15T00:43:40.064032Z
