fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_troned,results_parrottn,results_gluckg,results_absentee_troned,results_absentee_parrottn,results_absentee_gluckg,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
24001,Allegany,29464,0,22,26,"As a subtotal in the FIRST cumulative report, along with regular precincts",87,34012,87%,87% reported,edison,2,unknown,4312,9359,19671,434,0,0,0,2020-11-13T21:01:43Z,34.99864,R+35,Parrott +35,republican,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",330755,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,206,235,88% reporting,88%,88,378000,edison,88%,88% reported,edison,democrat,FALSE,2020-11-13T21:01:52Z,TRUE,16.17753,53508,D+16,Trone +16,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24021,Frederick,65851,22102,38,38,Released as a precinct as first report of the night,100,65591,>98%,>98% reported,edison,4,some,22179,40527,23984,1340,11027,10734,341,2020-11-12T23:01:43Z,25.12187,D+25,Trone +25,democrat,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",330755,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,206,235,88% reporting,88%,88,378000,edison,88%,88% reported,edison,democrat,FALSE,2020-11-13T21:01:52Z,TRUE,16.17753,53508,D+16,Trone +16,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24023,Garrett,15218,0,19,20,Released separately AFTER election night,98,15512,98%,98% reported,edison,2,none,2480,3265,11795,158,0,0,0,2020-11-13T17:45:42Z,56.05204,R+56,Parrott +56,republican,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",330755,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,206,235,88% reporting,88%,88,378000,edison,88%,88% reported,edison,democrat,FALSE,2020-11-13T21:01:52Z,TRUE,16.17753,53508,D+16,Trone +16,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24031,Montgomery,154496,0,79,97,Released as a precinct as first report of the night,81,189603,81%,81% reported,edison,2,unknown,124702,111323,40062,3111,0,0,0,2020-11-13T03:49:50Z,46.12482,D+46,Trone +46,democrat,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",330755,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,206,235,88% reporting,88%,88,378000,edison,88%,88% reported,edison,democrat,FALSE,2020-11-13T21:01:52Z,TRUE,16.17753,53508,D+16,Trone +16,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24043,Washington,65726,31980,48,54,Released as a precinct as first report of the night,90,72877,90%,90% reported,edison,4,some,11758,24688,40142,896,15149,16417,414,2020-11-13T17:27:43Z,23.51277,R+24,Parrott +24,republican,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",330755,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,206,235,88% reporting,88%,88,378000,edison,88%,88% reported,edison,democrat,FALSE,2020-11-13T21:01:52Z,TRUE,16.17753,53508,D+16,Trone +16,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
