fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_steubeg,results_ellisona,results_murrayt,results_absentee_steubeg,results_absentee_ellisona,results_absentee_murrayt,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,state_aspect_ratio_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
12015,Charlotte,113963,98817,68,68,Released as a precinct as first report of the night,100,113900,>98%,>98% reported,edison,6,all,97168,73801,38632,1530,61948,35723,1146,2020-11-07T16:48:42Z,30.86002,R+31,Steube +31,republican,FL-G-H-17-2020-11-03,fl-house-general-district-017-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-17.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 17,U.S. House,H,solid-rep,17,District 17,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",412310,190184,6,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,218,221,99% reporting,99%,95,436000,edison,95%,95% reported,edison,republican,FALSE,2020-11-07T16:48:57Z,TRUE,30.56414,126019,R+31,Steube +31,republican,"","",0,0,1604452402558
12027,DeSoto,12357,9126,15,15,Released as a precinct as first report of the night,100,12330,>98%,>98% reported,edison,6,all,8368,8171,4050,136,5854,3186,86,2020-11-07T16:48:42Z,33.34952,R+33,Steube +33,republican,FL-G-H-17-2020-11-03,fl-house-general-district-017-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-17.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 17,U.S. House,H,solid-rep,17,District 17,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",412310,190184,6,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,218,221,99% reporting,99%,95,436000,edison,95%,95% reported,edison,republican,FALSE,2020-11-07T16:48:57Z,TRUE,30.56414,126019,R+31,Steube +31,republican,"","",0,0,1604452402558
12043,Glades,5077,0,12,13,Released as a precinct as first report of the night,95,5354,95%,95% reported,edison,4,some,2314,3685,1319,73,0,0,0,2020-11-07T16:48:42Z,46.60232,R+47,Steube +47,republican,FL-G-H-17-2020-11-03,fl-house-general-district-017-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-17.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 17,U.S. House,H,solid-rep,17,District 17,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",412310,190184,6,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,218,221,99% reporting,99%,95,436000,edison,95%,95% reported,edison,republican,FALSE,2020-11-07T16:48:57Z,TRUE,30.56414,126019,R+31,Steube +31,republican,"","",0,0,1604452402558
12049,Hardee,8327,4814,12,12,"As a precinct in the FIRST cumulative report, along with regular precincts",100,8318,>98%,>98% reported,edison,6,all,6306,5771,2422,134,3505,1253,56,2020-11-07T16:48:41Z,40.21857,R+40,Steube +40,republican,FL-G-H-17-2020-11-03,fl-house-general-district-017-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-17.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 17,U.S. House,H,solid-rep,17,District 17,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",412310,190184,6,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,218,221,99% reporting,99%,95,436000,edison,95%,95% reported,edison,republican,FALSE,2020-11-07T16:48:57Z,TRUE,30.56414,126019,R+31,Steube +31,republican,"","",0,0,1604452402558
12055,Highlands,50887,39007,23,25,Released as a separate subtotal as first report of the night,91,56194,91%,91% reported,edison,4,all,42875,34514,15787,586,25615,13017,375,2020-11-07T16:48:41Z,36.80115,R+37,Steube +37,republican,FL-G-H-17-2020-11-03,fl-house-general-district-017-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-17.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 17,U.S. House,H,solid-rep,17,District 17,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",412310,190184,6,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,218,221,99% reporting,99%,95,436000,edison,95%,95% reported,edison,republican,FALSE,2020-11-07T16:48:57Z,TRUE,30.56414,126019,R+31,Steube +31,republican,"","",0,0,1604452402558
12071,Lee,43031,0,12,12,Released as a separate subtotal as first report of the night,100,42962,>98%,>98% reported,edison,6,unknown,227958,27620,14733,678,0,0,0,2020-11-07T16:48:41Z,29.94818,R+30,Steube +30,republican,FL-G-H-17-2020-11-03,fl-house-general-district-017-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-17.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 17,U.S. House,H,solid-rep,17,District 17,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",412310,190184,6,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,218,221,99% reporting,99%,95,436000,edison,95%,95% reported,edison,republican,FALSE,2020-11-07T16:48:57Z,TRUE,30.56414,126019,R+31,Steube +31,republican,"","",0,0,1604452402558
12093,Okeechobee,15488,11265,11,11,Released as a separate subtotal as first report of the night,92,16793,92%,92% reported,edison,4,all,10432,11082,4128,278,7850,3231,184,2020-11-07T16:48:41Z,44.89928,R+45,Steube +45,republican,FL-G-H-17-2020-11-03,fl-house-general-district-017-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-17.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 17,U.S. House,H,solid-rep,17,District 17,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",412310,190184,6,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,218,221,99% reporting,99%,95,436000,edison,95%,95% reported,edison,republican,FALSE,2020-11-07T16:48:57Z,TRUE,30.56414,126019,R+31,Steube +31,republican,"","",0,0,1604452402558
12105,Polk,38922,27155,20,20,Released as a separate subtotal as first report of the night,100,38875,>98%,>98% reported,edison,6,some,195002,24501,13749,672,16153,10629,373,2020-11-07T16:48:41Z,27.62448,R+28,Steube +28,republican,FL-G-H-17-2020-11-03,fl-house-general-district-017-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-17.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 17,U.S. House,H,solid-rep,17,District 17,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",412310,190184,6,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,218,221,99% reporting,99%,95,436000,edison,95%,95% reported,edison,republican,FALSE,2020-11-07T16:48:57Z,TRUE,30.56414,126019,R+31,Steube +31,republican,"","",0,0,1604452402558
12115,Sarasota,124258,0,45,45,Released as a precinct as first report of the night,98,127310,98%,98% reported,edison,4,all,207136,77322,45628,1308,0,0,0,2020-11-08T19:26:37Z,25.50661,R+26,Steube +26,republican,FL-G-H-17-2020-11-03,fl-house-general-district-017-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-17.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 17,U.S. House,H,solid-rep,17,District 17,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",412310,190184,6,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,218,221,99% reporting,99%,95,436000,edison,95%,95% reported,edison,republican,FALSE,2020-11-07T16:48:57Z,TRUE,30.56414,126019,R+31,Steube +31,republican,"","",0,0,1604452402558
