fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_troned,results_parrottn,results_gluckg,results_absentee_troned,results_absentee_parrottn,results_absentee_gluckg,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
24001,Allegany,28377,0,21,26,"As a subtotal in the FIRST cumulative report, along with regular precincts",83,34012,83%,83% reported,edison,2,unknown,4312,8869,19096,412,0,0,0,2020-11-10T19:18:42Z,36.03975,R+36,Parrott +36,republican,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",303769,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,189,235,80% reporting,80%,80,378000,edison,80%,80% reported,edison,democrat,FALSE,2020-11-10T19:18:49Z,TRUE,13.84341,42052,D+14,Trone +14,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24021,Frederick,64626,22102,37,38,Released as a precinct as first report of the night,99,65591,>98%,>98% reported,edison,4,some,22179,39611,23707,1308,11027,10734,341,2020-11-10T00:26:35Z,24.60929,D+25,Trone +25,democrat,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",303769,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,189,235,80% reporting,80%,80,378000,edison,80%,80% reported,edison,democrat,FALSE,2020-11-10T19:18:49Z,TRUE,13.84341,42052,D+14,Trone +14,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24023,Garrett,14733,0,18,20,Released separately AFTER election night,95,15512,95%,95% reported,edison,2,none,2480,3097,11481,155,0,0,0,2020-11-05T21:30:36Z,56.90626,R+57,Parrott +57,republican,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",303769,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,189,235,80% reporting,80%,80,378000,edison,80%,80% reported,edison,democrat,FALSE,2020-11-10T19:18:49Z,TRUE,13.84341,42052,D+14,Trone +14,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24031,Montgomery,134468,0,68,97,Released as a precinct as first report of the night,71,189603,71%,71% reported,edison,2,unknown,124702,96255,35574,2639,0,0,0,2020-11-10T13:16:43Z,45.12672,D+45,Trone +45,democrat,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",303769,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,189,235,80% reporting,80%,80,378000,edison,80%,80% reported,edison,democrat,FALSE,2020-11-10T19:18:49Z,TRUE,13.84341,42052,D+14,Trone +14,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
24043,Washington,61565,31980,45,54,Released as a precinct as first report of the night,84,72877,84%,84% reported,edison,4,some,11758,22436,38358,771,15149,16417,414,2020-11-06T01:20:35Z,25.8621,R+26,Parrott +26,republican,MD-G-H-6-2020-11-03,md-house-general-district-006-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland-house-district-6.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-maryland.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-maryland.html,house,general,2020-11-03,FALSE,U.S. House District 6,U.S. House,H,solid-dem,6,District 6,MD,maryland,Maryland,Md.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",303769,54082,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,189,235,80% reporting,80%,80,378000,edison,80%,80% reported,edison,democrat,FALSE,2020-11-10T19:18:49Z,TRUE,13.84341,42052,D+14,Trone +14,democrat,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,Mail ballots postmarked by Election Day are accepted until Nov. 13 and will be reported each day those ballots are counted.,10,0,1604465302968
