fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,results_lambornd,results_freelandj,results_duffette,results_murphym,results_keltier,results_absentee_lambornd,results_absentee_freelandj,results_absentee_duffette,results_absentee_murphym,results_absentee_keltier,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
08015,Chaffee,13329,0,9,9,Other,100,13275,>98%,>98% reported,edison,2,unknown,6373,6448,347,98,63,0,0,0,0,0,2020-11-04T10:43:46Z,0.56268,D+0.56,Freeland +0.56,democrat,CO-G-H-5-2020-11-03,co-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-colorado-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-colorado.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-colorado.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-colorado.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-rep,5,District 5,CO,colorado,Colorado,Colo.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",428213,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,340,349,97% reporting,97%,98,439000,edison,98%,98% reported,edison,republican,FALSE,2020-11-06T18:52:38Z,TRUE,20.29317,86898,R+20,Lamborn +20,republican,"","",0,0,1604460369956
08041,El Paso,367725,0,284,291,Other,98,376381,98%,98% reported,edison,2,some,208885,140057,12794,3122,2867,0,0,0,0,0,2020-11-06T18:52:35Z,18.71725,R+19,Lamborn +19,republican,CO-G-H-5-2020-11-03,co-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-colorado-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-colorado.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-colorado.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-colorado.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-rep,5,District 5,CO,colorado,Colorado,Colo.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",428213,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,340,349,97% reporting,97%,98,439000,edison,98%,98% reported,edison,republican,FALSE,2020-11-06T18:52:38Z,TRUE,20.29317,86898,R+20,Lamborn +20,republican,"","",0,0,1604460369956
08043,Fremont,24602,0,28,30,Other,95,25928,95%,95% reported,edison,2,unknown,17012,6504,629,280,177,0,0,0,0,0,2020-11-04T10:43:48Z,42.71197,R+43,Lamborn +43,republican,CO-G-H-5-2020-11-03,co-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-colorado-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-colorado.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-colorado.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-colorado.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-rep,5,District 5,CO,colorado,Colorado,Colo.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",428213,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,340,349,97% reporting,97%,98,439000,edison,98%,98% reported,edison,republican,FALSE,2020-11-06T18:52:38Z,TRUE,20.29317,86898,R+20,Lamborn +20,republican,"","",0,0,1604460369956
08093,Park,6065,0,6,6,Other,99,6130,>98%,>98% reported,edison,2,unknown,3469,2273,223,58,42,0,0,0,0,0,2020-11-04T10:43:49Z,19.7197,R+20,Lamborn +20,republican,CO-G-H-5-2020-11-03,co-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-colorado-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-colorado.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-colorado.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-colorado.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-rep,5,District 5,CO,colorado,Colorado,Colo.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",428213,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,340,349,97% reporting,97%,98,439000,edison,98%,98% reported,edison,republican,FALSE,2020-11-06T18:52:38Z,TRUE,20.29317,86898,R+20,Lamborn +20,republican,"","",0,0,1604460369956
08119,Teller,16492,0,13,13,Other,97,17044,97%,97% reported,edison,2,unknown,11089,4648,546,97,112,0,0,0,0,0,2020-11-04T10:43:50Z,39.0553,R+39,Lamborn +39,republican,CO-G-H-5-2020-11-03,co-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-colorado-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-colorado.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-colorado.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-colorado.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-rep,5,District 5,CO,colorado,Colorado,Colo.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",428213,0,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,340,349,97% reporting,97%,98,439000,edison,98%,98% reported,edison,republican,FALSE,2020-11-06T18:52:38Z,TRUE,20.29317,86898,R+20,Lamborn +20,republican,"","",0,0,1604460369956
