fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
42021,Cambria,70574,0,125,125,Merged into voters' home precincts AFTER election night,100,70400,>98%,>98% reported,edison,4,unknown,,4526,,,21730,48085,759,0,0,0,0,0,2020-11-28T04:52:27Z,37.34378,R+37,Trump +37,republican,37.34378,63589,36.8,60526,18.03,pennsylvania,2020-11-29T00:50:03.838733Z
42023,Cameron,2434,0,10,10,Merged into voters' home precincts AFTER election night,100,2434,>98%,>98% reported,edison,6,none,,235,,,634,1771,29,,0,0,0,,2020-11-24T13:22:33Z,46.71323,R+47,Trump +47,republican,46.71323,2210,47.9,2111,30.08,pennsylvania,2020-11-29T00:50:03.838733Z
42025,Carbon,33629,9138,51,51,Merged into voters' home precincts and released with cumulative results,100,32591,>98%,>98% reported,edison,4,unknown,,2334,,,11212,21984,433,,5893,3146,99,,2020-11-24T13:22:34Z,32.03188,R+32,Trump +32,republican,32.03188,28993,33.8,25581,7.52,pennsylvania,2020-11-29T00:50:03.838733Z
42027,Centre,77493,0,87,87,Merged into voters' home precincts and released with cumulative results,100,77000,>98%,>98% reported,edison,4,unknown,,6518,,,40055,36372,1066,0,0,0,0,0,2020-11-28T04:52:33Z,4.75269,D+5,Biden +5,democrat,-4.75269,77307,-2.3,69626,-0.25,pennsylvania,2020-11-29T00:50:03.838733Z
42029,Chester,315753,148475,230,230,Merged into voters' home precincts and released with cumulative results,100,311000,>98%,>98% reported,edison,4,some,,26734,,,182372,128565,3565,1251,117192,29939,1344,0,2020-11-24T13:22:36Z,17.04085,D+17,Biden +17,democrat,-17.04085,272998,-9.4,251973,0.21,pennsylvania,2020-11-29T00:50:03.838733Z
42031,Clarion,19493,0,41,41,Merged into voters' home precincts and released with cumulative results,100,19300,>98%,>98% reported,edison,4,unknown,,1514,,,4678,14578,237,0,0,0,0,0,2020-11-28T04:52:39Z,50.78746,R+51,Trump +51,republican,50.78746,17660,47,16186,35.66,pennsylvania,2020-11-29T00:50:03.838733Z
42033,Clearfield,39496,0,70,70,Merged into voters' home precincts and released with cumulative results,100,38815,>98%,>98% reported,edison,4,some,,2733,,,9673,29203,546,74,0,0,0,0,2020-11-24T13:22:38Z,49.44805,R+49,Trump +49,republican,49.44805,34550,48.4,31967,28.86,pennsylvania,2020-11-29T00:50:03.838733Z
42035,Clinton,17625,0,34,34,Released with cumulative results periodically election night,100,17435,>98%,>98% reported,edison,4,unknown,,925,,,5502,11902,221,,0,0,0,,2020-11-24T13:22:41Z,36.31206,R+36,Trump +36,republican,36.31206,15505,34,13265,11.83,pennsylvania,2020-11-29T00:50:03.838733Z
42037,Columbia,31171,0,42,42,Merged into voters' home precincts and released with cumulative results,100,30800,>98%,>98% reported,edison,4,all,,2053,,,10532,20098,541,0,0,0,0,0,2020-11-24T13:22:42Z,30.68878,R+31,Trump +31,republican,30.68878,28506,31.8,25623,12.88,pennsylvania,2020-11-29T00:50:03.838733Z
42039,Crawford,42004,0,68,68,Merged into voters' home precincts and released with cumulative results,99,42463,>98%,>98% reported,edison,4,unknown,,3675,,,12924,28559,521,0,0,0,0,0,2020-11-28T04:52:55Z,37.22265,R+37,Trump +37,republican,37.22265,37813,37.1,35388,19.83,pennsylvania,2020-11-29T00:50:03.838733Z
42041,Cumberland,141595,0,118,118,Merged into voters' home precincts and released with cumulative results,100,140600,>98%,>98% reported,edison,4,none,,10347,,,62245,77212,2138,,0,0,0,,2020-11-24T13:22:44Z,10.57029,R+11,Trump +11,republican,10.57029,123486,17.8,110814,18.45,pennsylvania,2020-11-29T00:50:03.838733Z
42043,Dauphin,147368,48638,159,159,Merged into voters' home precincts and released with cumulative results,100,145000,>98%,>98% reported,edison,4,unknown,,8061,,,78983,66408,1977,0,38576,9550,512,0,2020-11-28T04:53:01Z,8.53306,D+9,Biden +9,democrat,-8.53306,131783,-2.9,124008,-6.06,pennsylvania,2020-11-29T00:50:03.838733Z
42045,Delaware,327931,73887,428,428,None,100,322600,>98%,>98% reported,edison,4,unknown,,18510,,,206423,118532,2976,0,63482,10020,385,0,2020-11-28T04:53:06Z,26.80167,D+27,Biden +27,democrat,-26.80167,299336,-22.3,285564,-21.34,pennsylvania,2020-11-29T00:50:03.838733Z
42047,Elk,16906,0,29,29,None,100,16713,>98%,>98% reported,edison,6,all,,1149,,,4522,12140,244,,0,0,0,,2020-11-24T13:22:50Z,45.06093,R+45,Trump +45,republican,45.06093,14547,42.4,13238,15.98,pennsylvania,2020-11-29T00:50:03.838733Z
42049,Erie,137083,5908,149,149,None,100,136400,>98%,>98% reported,edison,4,unknown,,10038,,,68286,66869,1928,0,3687,2124,97,0,2020-11-28T04:53:14Z,1.03368,D+1.0,Biden +1.0,democrat,-1.03368,125129,1.6,118619,-16.03,pennsylvania,2020-11-29T00:50:03.838733Z
42051,Fayette,62139,0,77,77,Released as a separate subtotal at the end of tabulation,100,60896,>98%,>98% reported,edison,4,none,,2958,,,20444,41227,468,0,0,0,0,0,2020-11-24T23:45:05Z,33.44598,R+33,Trump +33,republican,33.44598,54099,30.8,48505,8.34,pennsylvania,2020-11-29T00:50:03.838733Z
42053,Forest,2646,0,9,9,Merged into voters' home precincts and released with cumulative results,100,2621,>98%,>98% reported,edison,6,all,,302,,,728,1882,36,,0,0,0,,2020-11-24T13:22:52Z,43.613,R+44,Trump +44,republican,43.613,2420,43.7,2312,21.06,pennsylvania,2020-11-29T00:50:03.838733Z
42055,Franklin,80783,0,73,73,Merged into voters' home precincts and released with cumulative results,100,80200,>98%,>98% reported,edison,4,none,,4866,,,22422,57245,1116,0,0,0,0,0,2020-11-24T23:45:45Z,43.10684,R+43,Trump +43,republican,43.10684,70506,45.8,63078,38.47,pennsylvania,2020-11-29T00:50:03.838733Z
42057,Fulton,7977,0,13,13,Merged into voters' home precincts and released with cumulative results,100,7668,>98%,>98% reported,edison,4,unknown,,456,,,1085,6824,68,0,0,0,0,0,2020-11-25T00:25:19Z,71.94434,R+72,Trump +72,republican,71.94434,6822,70.1,6195,56.56,pennsylvania,2020-11-29T00:50:03.838733Z
42059,Greene,17669,0,42,42,Merged into voters' home precincts AFTER election night,100,17494,>98%,>98% reported,edison,6,unknown,,1218,,,4911,12579,179,,0,0,0,,2020-11-24T13:22:54Z,43.39804,R+43,Trump +43,republican,43.39804,15868,40.1,14464,17.81,pennsylvania,2020-11-29T00:50:03.838733Z
42061,Huntingdon,22792,0,58,58,Merged into voters' home precincts and released with cumulative results,100,22833,>98%,>98% reported,edison,4,none,,1354,,,5445,17061,286,0,0,0,0,0,2020-11-24T23:46:08Z,50.96525,R+51,Trump +51,republican,50.96525,19866,50.1,17639,37.25,pennsylvania,2020-11-29T00:50:03.838733Z
42063,Indiana,41198,0,69,69,None,100,40773,>98%,>98% reported,edison,6,unknown,,2701,,,12634,28089,475,0,0,0,0,0,2020-11-28T04:53:20Z,37.51396,R+38,Trump +38,republican,37.51396,38122,35,36321,18.68,pennsylvania,2020-11-29T00:50:03.838733Z
42065,Jefferson,22824,813,37,37,Merged into voters' home precincts AFTER election night,100,22900,>98%,>98% reported,edison,4,all,,1357,,,4527,17960,337,,307,487,19,,2020-11-24T13:22:58Z,58.85471,R+59,Trump +59,republican,58.85471,19595,58.9,18097,45.65,pennsylvania,2020-11-29T00:50:03.838733Z
42067,Juniata,12043,0,18,18,Merged into voters' home precincts and released with cumulative results,100,12042,>98%,>98% reported,edison,6,none,,670,,,2253,9649,141,,0,0,0,,2020-11-24T13:22:59Z,61.41327,R+61,Trump +61,republican,61.41327,10545,61.2,9535,45.25,pennsylvania,2020-11-29T00:50:03.838733Z
42069,Lackawanna,115410,41041,163,163,Merged into voters' home precincts and released with cumulative results,100,115000,>98%,>98% reported,edison,4,unknown,,9229,,,61991,52334,1085,0,31994,8738,309,0,2020-11-28T04:53:26Z,8.36756,D+8,Biden +8,democrat,-8.36756,104404,-3.4,98015,-27.29,pennsylvania,2020-11-29T00:50:03.838733Z
42071,Lancaster,281375,0,242,242,Merged into voters' home precincts and released with cumulative results,100,275000,>98%,>98% reported,edison,4,some,,17110,,,115847,160209,4183,1136,0,0,0,0,2020-11-24T13:23:00Z,15.76615,R+16,Trump +16,republican,15.76615,244832,19.1,222436,18.97,pennsylvania,2020-11-29T00:50:03.838733Z
42073,Lawrence,46076,11876,75,75,Released as a separate subtotal at the end of tabulation,100,46000,>98%,>98% reported,edison,4,unknown,,3605,,,15978,29597,501,0,7717,4042,117,0,2020-11-28T04:53:32Z,29.55769,R+30,Trump +30,republican,29.55769,41076,27.8,39036,9.05,pennsylvania,2020-11-29T00:50:03.838733Z
42075,Lebanon,71858,19761,60,60,Released with cumulative results periodically election night,100,70500,>98%,>98% reported,edison,4,some,,4514,,,23932,46731,989,206,12879,6628,179,75,2020-11-24T13:23:04Z,31.72785,R+32,Trump +32,republican,31.72785,62503,34.5,56580,28.23,pennsylvania,2020-11-29T00:50:03.838733Z
42077,Lehigh,184713,0,159,159,Merged into voters' home precincts AFTER election night,100,179770,>98%,>98% reported,edison,4,unknown,,10606,,,98288,84259,2166,0,0,0,0,0,2020-11-25T00:11:00Z,7.59503,D+8,Biden +8,democrat,-7.59503,162733,-4.7,147002,-7.76,pennsylvania,2020-11-29T00:50:03.838733Z
42079,Luzerne,153321,56428,186,186,None,100,151000,>98%,>98% reported,edison,4,unknown,,10448,,,64873,86929,1519,0,38344,17582,502,0,2020-11-28T04:53:39Z,14.3855,R+14,Trump +14,republican,14.3855,135901,19.3,124439,-4.81,pennsylvania,2020-11-29T00:50:03.838733Z
42081,Lycoming,59254,0,81,81,Merged into voters' home precincts and released with cumulative results,100,59000,>98%,>98% reported,edison,4,some,,3546,,,16971,41462,821,,0,0,0,,2020-11-24T13:23:07Z,41.33223,R+41,Trump +41,republican,41.33223,51131,44.2,46493,33.24,pennsylvania,2020-11-29T00:50:03.838733Z
42083,McKean,19466,0,42,42,Released separately AFTER election night,100,18456,>98%,>98% reported,edison,4,unknown,,1194,,,5098,14083,285,,0,0,0,,2020-11-24T13:23:08Z,46.1574,R+46,Trump +46,republican,46.1574,16464,46.2,15108,28.12,pennsylvania,2020-11-29T00:50:03.838733Z
42085,Mercer,57954,0,90,90,Released separately AFTER election night,100,57000,>98%,>98% reported,edison,4,unknown,,4235,,,21067,36143,744,,0,0,0,,2020-11-24T13:23:09Z,26.01374,R+26,Trump +26,republican,26.01374,52839,24.2,50863,3.33,pennsylvania,2020-11-29T00:50:03.838733Z
42087,Mifflin,21502,0,26,26,Merged into voters' home precincts and released with cumulative results,100,21067,>98%,>98% reported,edison,4,unknown,,1134,,,4603,16670,229,,0,0,0,,2020-11-24T13:23:09Z,56.12036,R+56,Trump +56,republican,56.12036,18721,54.6,16371,46.83,pennsylvania,2020-11-29T00:50:03.838733Z
42089,Monroe,83829,0,52,52,Merged into voters' home precincts and released with cumulative results,100,80912,>98%,>98% reported,edison,4,some,,5680,,,44060,38726,1043,0,0,0,0,0,2020-11-25T00:11:31Z,6.36295,D+6,Biden +6,democrat,-6.36295,70008,-0.8,62917,-13.28,pennsylvania,2020-11-29T00:50:03.838733Z
42091,Montgomery,510157,238122,426,426,Merged into voters' home precincts and released with cumulative results,100,504237,>98%,>98% reported,edison,4,all,,32850,,,319511,185460,5186,,196801,39490,1831,,2020-11-24T13:23:13Z,26.27642,D+26,Biden +26,democrat,-26.27642,438652,-21.3,412200,-14.31,pennsylvania,2020-11-29T00:50:03.838733Z
42093,Montour,9817,0,15,15,Merged into voters' home precincts and released with cumulative results,99,9925,>98%,>98% reported,edison,4,none,,1008,,,3771,5844,156,46,0,0,0,0,2020-11-25T00:21:33Z,21.11643,R+21,Trump +21,republican,21.11643,8556,28.4,7831,20.42,pennsylvania,2020-11-29T00:50:03.838733Z
42095,Northampton,171399,73628,154,154,Merged into voters' home precincts AFTER election night,100,170000,>98%,>98% reported,edison,4,some,,9456,,,85087,83854,2001,457,53441,19182,761,244,2020-11-24T13:23:14Z,0.71937,D+0.72,Biden +0.72,democrat,-0.71937,144569,3.8,130735,-4.71,pennsylvania,2020-11-29T00:50:03.838733Z
42097,Northumberland,42283,0,74,74,None,100,41478,>98%,>98% reported,edison,4,some,,2466,,,12677,28952,654,0,0,0,0,0,2020-11-25T00:12:31Z,38.49065,R+38,Trump +38,republican,38.49065,36907,42.4,33212,19.41,pennsylvania,2020-11-29T00:50:03.838733Z
42099,Perry,24652,646,31,31,Merged into voters' home precincts and released with cumulative results,100,23963,>98%,>98% reported,edison,4,some,,1426,,,5950,18293,409,,378,258,10,,2020-11-24T13:23:16Z,50.06896,R+50,Trump +50,republican,50.06896,21371,51.4,19128,38.87,pennsylvania,2020-11-29T00:50:03.838733Z
42101,Philadelphia,741377,75097,1703,1703,Merged into voters' home precincts and released with cumulative results,100,715000,>98%,>98% reported,edison,4,all,,23992,,,603790,132740,4847,0,70573,4279,245,0,2020-11-25T00:18:47Z,63.53717,D+64,Biden +64,democrat,-63.53717,709618,-67,690327,-71.32,pennsylvania,2020-11-29T00:50:03.838733Z
42103,Pike,32554,13058,18,18,None,100,32179,>98%,>98% reported,edison,4,unknown,,3176,,,13019,19213,322,0,8500,4421,137,0,2020-11-25T00:13:12Z,19.02685,R+19,Trump +19,republican,19.02685,26303,25.8,23279,11.07,pennsylvania,2020-11-29T00:50:03.838733Z
42105,Potter,9064,0,30,30,Merged into voters' home precincts and released with cumulative results,100,8816,>98%,>98% reported,edison,4,unknown,,790,,,1726,7239,99,,0,0,0,,2020-11-24T13:21:41Z,60.82304,R+61,Trump +61,republican,60.82304,7864,62.9,7242,46.04,pennsylvania,2020-11-29T00:50:03.838733Z
42107,Schuylkill,70603,0,125,125,Merged into voters' home precincts and released with cumulative results,99,71205,>98%,>98% reported,edison,4,unknown,,5456,,,20727,48871,1005,0,0,0,0,0,2020-11-28T04:53:52Z,39.86233,R+40,Trump +40,republican,39.86233,63385,43,57727,13.39,pennsylvania,2020-11-29T00:50:03.838733Z
42109,Snyder,19140,0,25,25,Merged into voters' home precincts and released with cumulative results,100,18532,>98%,>98% reported,edison,4,some,,1165,,,4910,13983,247,,0,0,0,,2020-11-24T13:21:45Z,47.40334,R+47,Trump +47,republican,47.40334,16486,46.8,15002,35.9,pennsylvania,2020-11-29T00:50:03.838733Z
42111,Somerset,40543,0,50,50,Merged into voters' home precincts and released with cumulative results,100,40516,>98%,>98% reported,edison,2,unknown,,3224,,,8654,31466,423,0,0,0,0,0,2020-11-28T04:53:58Z,56.26619,R+56,Trump +56,republican,56.26619,36073,55.5,33942,42.86,pennsylvania,2020-11-29T00:50:03.838733Z
42113,Sullivan,3595,0,15,15,Merged into voters' home precincts and released with cumulative results,100,3552,>98%,>98% reported,edison,4,unknown,,398,,,921,2619,55,0,0,0,0,0,2020-11-25T00:14:35Z,47.23227,R+47,Trump +47,republican,47.23227,3152,48.9,2949,28.28,pennsylvania,2020-11-29T00:50:03.838733Z
42115,Susquehanna,21752,0,41,41,Merged into voters' home precincts and released with cumulative results,100,21364,>98%,>98% reported,edison,4,some,,1736,,,6236,15207,309,,0,0,0,,2020-11-24T13:21:47Z,41.24218,R+41,Trump +41,republican,41.24218,19043,40.8,18044,21.42,pennsylvania,2020-11-29T00:50:03.838733Z
42117,Tioga,21075,0,41,41,Merged into voters' home precincts AFTER election night,100,20755,>98%,>98% reported,edison,4,unknown,,1650,,,4955,15742,378,0,0,0,0,0,2020-11-25T00:14:58Z,51.18387,R+51,Trump +51,republican,51.18387,18507,52.5,17004,35.2,pennsylvania,2020-11-29T00:50:03.838733Z
42119,Union,20115,0,27,27,Released with cumulative results periodically election night,99,20263,>98%,>98% reported,edison,4,some,,1664,,,7475,12356,284,,0,0,0,,2020-11-24T13:21:49Z,24.26547,R+24,Trump +24,republican,24.26547,17696,25.1,16268,23.28,pennsylvania,2020-11-29T00:50:03.838733Z
42121,Venango,26528,0,44,44,Released separately at end; NOT included in cumulative results,100,26444,>98%,>98% reported,edison,4,unknown,,2155,,,7585,18569,374,0,0,0,0,0,2020-11-28T04:54:04Z,41.40531,R+41,Trump +41,republican,41.40531,23530,41.3,22167,26.48,pennsylvania,2020-11-29T00:50:03.838733Z
42123,Warren,20650,5031,33,33,Merged into voters' home precincts and released with cumulative results,99,20878,>98%,>98% reported,edison,4,unknown,,1773,,,6066,14237,347,0,3061,1883,87,0,2020-11-28T04:54:10Z,39.56901,R+40,Trump +40,republican,39.56901,18606,39.4,17299,17.43,pennsylvania,2020-11-29T00:50:03.838733Z
42125,Washington,118478,35410,180,180,None,98,121000,98%,98% reported,edison,4,all,,7216,,,45088,72080,1310,,24463,10576,371,,2020-11-24T13:21:54Z,22.78229,R+23,Trump +23,republican,22.78229,102267,24.5,94750,13.6,pennsylvania,2020-11-29T00:50:03.838733Z
42127,Wayne,28089,0,35,35,Merged into voters' home precincts and released with cumulative results,100,27858,>98%,>98% reported,edison,6,unknown,,2445,,,9191,18637,261,,0,0,0,,2020-11-24T13:21:55Z,33.62882,R+34,Trump +34,republican,33.62882,24018,38.5,21607,20.83,pennsylvania,2020-11-29T00:50:03.838733Z
42129,Westmoreland,205183,59209,307,307,Merged into voters' home precincts and released with cumulative results,100,202000,>98%,>98% reported,edison,4,unknown,,13342,,,72129,130218,2350,486,39502,19098,609,0,2020-11-28T04:54:17Z,28.31082,R+28,Trump +28,republican,28.31082,183492,31,169572,23.71,pennsylvania,2020-11-29T00:50:03.838733Z
42131,Wyoming,14858,4020,28,28,Merged into voters' home precincts and released with cumulative results,100,14887,>98%,>98% reported,edison,4,unknown,,1042,,,4704,9936,218,0,2463,1503,54,0,2020-11-28T04:54:22Z,35.21335,R+35,Trump +35,republican,35.21335,13262,37.9,11872,12.85,pennsylvania,2020-11-29T00:50:03.838733Z
42133,York,238471,0,160,160,Merged into voters' home precincts AFTER election night,100,238944,>98%,>98% reported,edison,4,some,,12789,,,88114,146733,3624,,0,0,0,,2020-11-24T13:21:59Z,24.58119,R+25,Trump +25,republican,24.58119,208029,28.8,189229,21.2,pennsylvania,2020-11-29T00:50:03.838733Z
