fips,name,votes,absentee_votes,reporting,precincts,eevp_display,eevp_source,results_mclane_kustera,results_negrons,results_oldinga,results_absentee_mclane_kustera,results_absentee_negrons,results_absentee_oldinga,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,results_write_ins,results_absentee_write_ins,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,state_aspect_ratio_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
33001,Belknap,776,0,1,1,"",edison,363,399,14,0,0,0,2020-11-16T15:47:47Z,4.63918,R+5,Negron +5,republican,,,NH-G-H-2-2020-11-03,nh-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-new-hampshire.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,NH,new-hampshire,New Hampshire,N.H.,vertical,0.9,"",FALSE,TRUE,winner,AP,FALSE,"",386347,3618,3,unknown,Most polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,184,188,98% reporting,98%,100,386347,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-23T17:38:49Z,TRUE,10.19886,39403,D+10,McLane Kuster +10,democrat,0,0,1604466498418
33005,Cheshire,43089,0,27,27,"",edison,25323,16690,1074,0,0,0,2020-11-16T15:48:25Z,20.03528,D+20,McLane Kuster +20,democrat,2,0,NH-G-H-2-2020-11-03,nh-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-new-hampshire.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,NH,new-hampshire,New Hampshire,N.H.,vertical,0.9,"",FALSE,TRUE,winner,AP,FALSE,"",386347,3618,3,unknown,Most polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,184,188,98% reporting,98%,100,386347,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-23T17:38:49Z,TRUE,10.19886,39403,D+10,McLane Kuster +10,democrat,0,0,1604466498418
33007,Coos,16122,0,26,26,"",edison,8014,7761,347,0,0,0,2020-11-16T15:48:27Z,1.56928,D+1.6,McLane Kuster +1.6,democrat,0,0,NH-G-H-2-2020-11-03,nh-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-new-hampshire.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,NH,new-hampshire,New Hampshire,N.H.,vertical,0.9,"",FALSE,TRUE,winner,AP,FALSE,"",386347,3618,3,unknown,Most polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,184,188,98% reporting,98%,100,386347,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-23T17:38:49Z,TRUE,10.19886,39403,D+10,McLane Kuster +10,democrat,0,0,1604466498418
33009,Grafton,50710,228,39,40,"",edison,31266,18256,1188,96,128,4,2020-11-16T15:48:23Z,25.65569,D+26,McLane Kuster +26,democrat,,,NH-G-H-2-2020-11-03,nh-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-new-hampshire.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,NH,new-hampshire,New Hampshire,N.H.,vertical,0.9,"",FALSE,TRUE,winner,AP,FALSE,"",386347,3618,3,unknown,Most polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,184,188,98% reporting,98%,100,386347,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-23T17:38:49Z,TRUE,10.19886,39403,D+10,McLane Kuster +10,democrat,0,0,1604466498418
33011,Hillsborough,134332,267,34,35,"",edison,69773,61345,3214,150,113,4,2020-11-16T15:48:25Z,6.27401,D+6,McLane Kuster +6,democrat,,,NH-G-H-2-2020-11-03,nh-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-new-hampshire.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,NH,new-hampshire,New Hampshire,N.H.,vertical,0.9,"",FALSE,TRUE,winner,AP,FALSE,"",386347,3618,3,unknown,Most polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,184,188,98% reporting,98%,100,386347,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-23T17:38:49Z,TRUE,10.19886,39403,D+10,McLane Kuster +10,democrat,0,0,1604466498418
33013,Merrimack,79626,0,36,37,"",edison,44408,33316,1902,0,0,0,2020-11-16T15:48:24Z,13.93012,D+14,McLane Kuster +14,democrat,,,NH-G-H-2-2020-11-03,nh-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-new-hampshire.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,NH,new-hampshire,New Hampshire,N.H.,vertical,0.9,"",FALSE,TRUE,winner,AP,FALSE,"",386347,3618,3,unknown,Most polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,184,188,98% reporting,98%,100,386347,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-23T17:38:49Z,TRUE,10.19886,39403,D+10,McLane Kuster +10,democrat,0,0,1604466498418
33015,Rockingham,37743,3123,4,5,"",edison,16716,20308,719,1344,1683,96,2020-11-16T15:47:49Z,9.517,R+10,Negron +10,republican,,,NH-G-H-2-2020-11-03,nh-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-new-hampshire.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,NH,new-hampshire,New Hampshire,N.H.,vertical,0.9,"",FALSE,TRUE,winner,AP,FALSE,"",386347,3618,3,unknown,Most polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,184,188,98% reporting,98%,100,386347,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-23T17:38:49Z,TRUE,10.19886,39403,D+10,McLane Kuster +10,democrat,0,0,1604466498418
33019,Sullivan,23898,0,17,17,"",edison,12426,10811,661,0,0,0,2020-11-16T15:47:44Z,6.75789,D+7,McLane Kuster +7,democrat,0,0,NH-G-H-2-2020-11-03,nh-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-new-hampshire.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-new-hampshire.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,solid-dem,2,District 2,NH,new-hampshire,New Hampshire,N.H.,vertical,0.9,"",FALSE,TRUE,winner,AP,FALSE,"",386347,3618,3,unknown,Most polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,184,188,98% reporting,98%,100,386347,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-23T17:38:49Z,TRUE,10.19886,39403,D+10,McLane Kuster +10,democrat,0,0,1604466498418
