fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_scottb,results_collickj,results_absentee_scottb,results_absentee_collickj,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
51550,Chesapeake,54902,39409,29,29,"As a precinct in the FIRST cumulative report, along with regular precincts",100,54902,>98%,>98% reported,edison,10,none,15226,35042,19860,27378,12031,2020-11-22T15:09:09Z,27.65291,D+28,Scott +28,democrat,VA-G-H-3-2020-11-03,va-house-general-district-003-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-3.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 3,U.S. House,H,solid-dem,3,District 3,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",340625,217742,8,unknown,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,202,202,100% reporting,100%,100,340625,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:49:00Z,TRUE,36.99875,126027,D+37,Scott +37,democrat,"","",3,0,1604464871582
51620,Franklin City,3911,2272,7,7,"As a precinct in the FIRST cumulative report, along with regular precincts",100,3911,>98%,>98% reported,edison,10,all,369,2443,1468,1539,733,2020-11-22T15:14:24Z,24.92969,D+25,Scott +25,democrat,VA-G-H-3-2020-11-03,va-house-general-district-003-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-3.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 3,U.S. House,H,solid-dem,3,District 3,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",340625,217742,8,unknown,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,202,202,100% reporting,100%,100,340625,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:49:00Z,TRUE,36.99875,126027,D+37,Scott +37,democrat,"","",3,0,1604464871582
51650,Hampton,47906,34033,23,23,None,100,47906,>98%,>98% reported,edison,10,unknown,6950,37356,10550,28341,5692,2020-11-22T15:17:28Z,55.95541,D+56,Scott +56,democrat,VA-G-H-3-2020-11-03,va-house-general-district-003-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-3.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 3,U.S. House,H,solid-dem,3,District 3,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",340625,217742,8,unknown,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,202,202,100% reporting,100%,100,340625,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:49:00Z,TRUE,36.99875,126027,D+37,Scott +37,democrat,"","",3,0,1604464871582
51093,Isle of Wight,23017,13268,14,14,Released as a precinct at the end of tabulation,100,23017,>98%,>98% reported,edison,10,none,1924,9431,13586,6800,6468,2020-11-22T14:29:26Z,18.05187,R+18,Collick +18,republican,VA-G-H-3-2020-11-03,va-house-general-district-003-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-3.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 3,U.S. House,H,solid-dem,3,District 3,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",340625,217742,8,unknown,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,202,202,100% reporting,100%,100,340625,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:49:00Z,TRUE,36.99875,126027,D+37,Scott +37,democrat,"","",3,0,1604464871582
51700,Newport News,77954,46418,46,46,None,100,77954,>98%,>98% reported,edison,10,all,5890,52631,25323,35111,11307,2020-11-22T17:19:15Z,35.03092,D+35,Scott +35,democrat,VA-G-H-3-2020-11-03,va-house-general-district-003-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-3.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 3,U.S. House,H,solid-dem,3,District 3,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",340625,217742,8,unknown,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,202,202,100% reporting,100%,100,340625,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:49:00Z,TRUE,36.99875,126027,D+37,Scott +37,democrat,"","",3,0,1604464871582
51710,Norfolk,57517,38427,33,33,Released as a precinct at the end of tabulation,100,57517,>98%,>98% reported,edison,10,none,6725,46029,11488,32400,6027,2020-11-22T15:25:41Z,60.05355,D+60,Scott +60,democrat,VA-G-H-3-2020-11-03,va-house-general-district-003-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-3.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 3,U.S. House,H,solid-dem,3,District 3,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",340625,217742,8,unknown,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,202,202,100% reporting,100%,100,340625,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:49:00Z,TRUE,36.99875,126027,D+37,Scott +37,democrat,"","",3,0,1604464871582
51740,Portsmouth,43418,23721,32,32,Released separately AFTER election night,100,43418,>98%,>98% reported,edison,10,unknown,4194,30921,12497,19392,4329,2020-11-22T15:29:00Z,42.43401,D+42,Scott +42,democrat,VA-G-H-3-2020-11-03,va-house-general-district-003-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-3.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 3,U.S. House,H,solid-dem,3,District 3,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",340625,217742,8,unknown,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,202,202,100% reporting,100%,100,340625,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:49:00Z,TRUE,36.99875,126027,D+37,Scott +37,democrat,"","",3,0,1604464871582
51800,Suffolk,32000,20194,18,18,Released as a precinct as first report of the night,100,32000,>98%,>98% reported,edison,10,unknown,5506,19473,12527,14132,6062,2020-11-22T16:40:12Z,21.70625,D+22,Scott +22,democrat,VA-G-H-3-2020-11-03,va-house-general-district-003-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-3.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 3,U.S. House,H,solid-dem,3,District 3,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",340625,217742,8,unknown,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,202,202,100% reporting,100%,100,340625,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:49:00Z,TRUE,36.99875,126027,D+37,Scott +37,democrat,"","",3,0,1604464871582
