fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
13091,Dodge,8070,5145,16,16,Released as a precinct as first report of the night,100,8070,>98%,>98% reported,edison,10,all,,5826,,,2171,5843,56,,1620,3504,21,,2020-11-16T15:47:51Z,45.50186,R+46,Trump +46,republican,45.50186,7009,45.4,7733,35.85,georgia,2020-11-20T00:43:08.139660Z
13093,Dooly,4105,3142,5,5,Released as a precinct as first report of the night,100,4105,>98%,>98% reported,edison,6,unknown,,3453,,,1911,2159,35,,1427,1690,25,,2020-11-16T15:47:52Z,6.04141,R+6,Trump +6,republican,6.04141,3859,2,4298,-6.98,georgia,2020-11-20T00:43:08.139660Z
13095,Dougherty,35305,23490,28,28,None,100,35308,>98%,>98% reported,edison,6,unknown,,27832,,,24576,10449,280,0,17178,6168,144,0,2020-11-19T18:39:54Z,40.01416,D+40,Biden +40,democrat,-40.01416,34303,-38.1,37919,-39.15,georgia,2020-11-20T00:43:08.139660Z
13097,Douglas,69097,57951,25,25,Merged into voters' home precincts and released with cumulative results,100,68806,>98%,>98% reported,edison,6,unknown,,54542,,,42809,25451,837,,36802,20573,576,,2020-11-18T17:50:43Z,25.12121,D+25,Biden +25,democrat,-25.12121,58123,-10.6,55267,-3.98,georgia,2020-11-20T00:43:08.139660Z
13099,Early,5187,3732,5,5,Other,100,5187,>98%,>98% reported,edison,10,all,,3645,,,2437,2722,28,,1791,1920,21,,2020-11-16T15:47:56Z,5.49451,R+5,Trump +5,republican,5.49451,4803,8,5353,-3.89,georgia,2020-11-20T00:43:08.139660Z
13101,Echols,1441,1178,1,1,None,100,1441,>98%,>98% reported,edison,10,unknown,,886,,,167,1256,18,,134,1030,14,,2020-11-16T15:47:57Z,75.57252,R+76,Trump +76,republican,75.57252,1182,72,1102,67.51,georgia,2020-11-20T00:43:08.139660Z
13103,Effingham,31625,22206,17,17,Merged into voters' home precincts and released with cumulative results,100,31624,>98%,>98% reported,edison,10,unknown,,15051,,,7720,23358,492,55,5956,15991,259,0,2020-11-19T18:40:19Z,49.44822,R+49,Trump +49,republican,49.44822,23603,55.2,20816,51.16,georgia,2020-11-20T00:43:08.139660Z
13105,Elbert,9171,6775,11,11,None,100,9171,>98%,>98% reported,edison,10,unknown,,7709,,,2879,6226,66,,2350,4389,36,,2020-11-16T15:47:59Z,36.49547,R+36,Trump +36,republican,36.49547,8027,34.3,8143,20.61,georgia,2020-11-20T00:43:08.139660Z
13107,Emanuel,9501,6093,11,11,Released as a precinct as first report of the night,100,9501,>98%,>98% reported,edison,10,unknown,,5450,,,2884,6551,66,0,2042,4022,29,0,2020-11-16T15:48:00Z,38.59594,R+39,Trump +39,republican,38.59594,7896,36.7,8083,26.88,georgia,2020-11-20T00:43:08.139660Z
13109,Evans,4247,3528,1,1,Released as a precinct as first report of the night,100,4247,>98%,>98% reported,edison,10,unknown,,3528,,,1324,2888,35,,1088,2417,23,,2020-11-16T15:48:01Z,36.82599,R+37,Trump +37,republican,36.82599,3628,35.1,3563,28.07,georgia,2020-11-20T00:43:08.139660Z
13111,Fannin,14850,10237,12,12,Released as a precinct at the end of tabulation,100,14850,>98%,>98% reported,edison,10,unknown,,7570,,,2571,12169,110,,2187,7983,67,,2020-11-16T15:48:02Z,64.633,R+65,Trump +65,republican,64.633,11876,64.9,10017,58.19,georgia,2020-11-20T00:43:08.139660Z
13113,Fayette,71993,61834,36,36,Other,100,69238,>98%,>98% reported,edison,6,unknown,,60498,,,33065,37952,976,,29595,31544,695,,2020-11-19T17:00:56Z,6.78816,R+7,Trump +7,republican,6.78816,61511,19.1,58568,31.31,georgia,2020-11-20T00:43:08.139660Z
13115,Floyd,38588,28127,25,25,None,100,38588,>98%,>98% reported,edison,10,unknown,,25280,,,10972,27120,496,,8782,19048,297,,2020-11-16T15:48:04Z,41.84721,R+42,Trump +42,republican,41.84721,34860,42.9,32829,39.88,georgia,2020-11-20T00:43:08.139660Z
13117,Forsyth,129305,115722,20,20,Released as a separate subtotal in the middle of the tabulation,100,129305,>98%,>98% reported,edison,10,unknown,,77750,,,42203,85122,1980,,38807,75351,1564,,2020-11-16T15:48:05Z,33.19207,R+33,Trump +33,republican,33.19207,98964,46.9,81731,62.81,georgia,2020-11-20T00:43:08.139660Z
13119,Franklin,10786,8097,7,7,Released as a separate subtotal as first report of the night,100,10786,>98%,>98% reported,edison,10,unknown,,4626,,,1593,9069,103,21,1245,6767,72,13,2020-11-16T15:48:07Z,69.31207,R+69,Trump +69,republican,69.31207,8550,68,7762,59.46,georgia,2020-11-20T00:43:08.139660Z
13121,Fulton,524659,461979,384,384,Released as a precinct as first report of the night,100,524659,>98%,>98% reported,edison,10,unknown,,262589,,,381144,137240,6275,,340476,116772,4731,,2020-11-16T15:48:09Z,46.4881,D+46,Biden +46,democrat,-46.4881,438751,-40.9,397413,-29.78,georgia,2020-11-20T00:43:08.139660Z
13123,Gilmer,16525,11624,13,13,Released as a precinct as first report of the night,100,16525,>98%,>98% reported,edison,10,some,,8613,,,2932,13429,164,,2479,9046,99,,2020-11-16T15:48:10Z,63.52194,R+64,Trump +64,republican,63.52194,12848,66.3,11018,63.24,georgia,2020-11-20T00:43:08.139660Z
13125,Glascock,1566,1120,4,4,None,100,1566,>98%,>98% reported,edison,10,unknown,,920,,,155,1403,8,,115,1000,5,,2020-11-16T15:48:11Z,79.69349,R+80,Trump +80,republican,79.69349,1390,78.9,1333,71.94,georgia,2020-11-20T00:43:08.139660Z
13127,Glynn,41984,34923,20,20,Released as a precinct as first report of the night,100,41984,>98%,>98% reported,edison,10,unknown,,28819,,,15879,25616,489,,13704,20880,339,,2020-11-16T15:48:12Z,23.19217,R+23,Trump +23,republican,23.19217,34437,28.3,33133,26.99,georgia,2020-11-20T00:43:08.139660Z
13129,Gordon,24033,15921,12,12,Other,100,24033,>98%,>98% reported,edison,6,some,,12109,,,4384,19405,244,,3380,12404,137,,2020-11-16T15:48:13Z,62.50156,R+63,Trump +63,republican,62.50156,19062,63,16897,57.74,georgia,2020-11-20T00:43:08.139660Z
13131,Grady,10707,8001,13,13,Released as a precinct as first report of the night,100,10707,>98%,>98% reported,edison,10,all,,7808,,,3619,7034,54,,2973,4999,29,,2020-11-16T15:48:14Z,31.89502,R+32,Trump +32,republican,31.89502,9265,32.8,9396,26.66,georgia,2020-11-20T00:43:08.139660Z
13133,Greene,11247,9789,5,5,Released as a precinct as first report of the night,100,11247,>98%,>98% reported,edison,10,all,,8130,,,4088,7068,91,,3497,6222,70,,2020-11-16T15:48:15Z,26.49595,R+26,Trump +26,republican,26.49595,8919,25.7,8323,22.47,georgia,2020-11-20T00:43:08.139660Z
13135,Gwinnett,413865,340360,156,156,Released with cumulative results periodically election night,100,413865,>98%,>98% reported,edison,10,unknown,,177474,,,241827,166413,5625,,205627,130868,3865,,2020-11-16T15:48:16Z,18.22188,D+18,Biden +18,democrat,-18.22188,330950,-5.8,296728,9.22,georgia,2020-11-20T00:43:08.139660Z
13137,Habersham,20432,17204,7,7,Other,100,20432,>98%,>98% reported,edison,6,unknown,,14590,,,3563,16637,232,,3048,13988,168,,2020-11-16T15:48:17Z,63.98786,R+64,Trump +64,republican,63.98786,16333,65.6,14641,67.38,georgia,2020-11-20T00:43:08.139660Z
13139,Hall,90523,75086,31,31,None,100,90523,>98%,>98% reported,edison,6,unknown,,42947,,,25031,64170,1322,,21166,53004,916,,2020-11-16T15:48:18Z,43.23653,R+43,Trump +43,republican,43.23653,71142,50,61364,56.19,georgia,2020-11-20T00:43:08.139660Z
13141,Hancock,4165,3254,10,10,None,100,4165,>98%,>98% reported,edison,6,unknown,,2875,,,2985,1159,21,,2358,885,11,,2020-11-16T15:48:19Z,43.84154,D+44,Biden +44,democrat,-43.84154,3588,-51.8,4088,-62.11,georgia,2020-11-20T00:43:08.139660Z
13143,Haralson,14272,9497,12,12,Merged into voters' home precincts and released with cumulative results,100,14272,>98%,>98% reported,edison,10,unknown,,6862,,,1792,12331,125,24,1417,8010,70,0,2020-11-16T15:48:20Z,73.84389,R+74,Trump +74,republican,73.84389,11439,70.9,10376,64.16,georgia,2020-11-20T00:43:08.139660Z
13145,Harris,19991,12999,12,12,None,100,19991,>98%,>98% reported,edison,10,unknown,,12696,,,5457,14319,215,,4173,8714,112,,2020-11-16T15:48:21Z,44.32995,R+44,Trump +44,republican,44.32995,16502,47.6,15488,45.53,georgia,2020-11-20T00:43:08.139660Z
13147,Hart,12727,9782,7,7,Released as a precinct at the end of tabulation,100,12727,>98%,>98% reported,edison,6,some,,6811,,,3157,9464,106,,2595,7124,63,,2020-11-16T15:48:22Z,49.55606,R+50,Trump +50,republican,49.55606,10161,46.3,9511,38.35,georgia,2020-11-20T00:43:08.139660Z
13149,Heard,5397,3545,6,6,Merged into voters' home precincts and released with cumulative results,100,5397,>98%,>98% reported,edison,10,unknown,,2362,,,824,4516,51,6,639,2874,29,3,2020-11-16T15:48:23Z,68.40838,R+68,Trump +68,republican,68.40838,4244,61.9,4172,53.02,georgia,2020-11-20T00:43:08.139660Z
13151,Henry,122742,105982,37,37,Other,100,122742,>98%,>98% reported,edison,10,unknown,,101421,,,73276,48187,1279,,65014,40013,955,,2020-11-16T15:48:24Z,20.44044,D+20,Biden +20,democrat,-20.44044,99367,-4.4,91378,3.3,georgia,2020-11-20T00:43:08.139660Z
13153,Houston,74823,56310,16,16,Other,100,74823,>98%,>98% reported,edison,10,some,,53598,,,32232,41534,1057,,25837,29840,633,,2020-11-16T15:48:25Z,12.43201,R+12,Trump +12,republican,12.43201,60406,21.3,58056,20.6,georgia,2020-11-20T00:43:08.139660Z
13155,Irwin,4168,3273,3,3,Released as a precinct as first report of the night,100,4168,>98%,>98% reported,edison,10,all,,2670,,,1008,3134,26,,780,2475,18,,2020-11-16T15:48:26Z,51.00768,R+51,Trump +51,republican,51.00768,3670,49.7,3709,37.67,georgia,2020-11-20T00:43:08.139660Z
13157,Jackson,37670,31492,4,4,Released as a precinct as first report of the night,100,37670,>98%,>98% reported,edison,6,some,,20045,,,7642,29497,531,,6588,24530,374,,2020-11-16T15:48:26Z,58.01699,R+58,Trump +58,republican,58.01699,27423,63.1,23704,62.85,georgia,2020-11-20T00:43:08.139660Z
13159,Jasper,7644,5767,3,3,Released as a precinct as first report of the night,100,7644,>98%,>98% reported,edison,10,unknown,,5181,,,1761,5822,61,,1465,4263,39,,2020-11-16T15:48:27Z,53.12664,R+53,Trump +53,republican,53.12664,6067,46.4,6031,37.99,georgia,2020-11-20T00:43:08.139660Z
13161,Jeff Davis,5771,4087,7,7,Other,100,5771,>98%,>98% reported,edison,10,some,,3910,,,1028,4695,48,,780,3277,30,,2020-11-16T15:48:27Z,63.54185,R+64,Trump +64,republican,63.54185,5119,62.6,5336,50.99,georgia,2020-11-20T00:43:08.139660Z
13163,Jefferson,7642,5461,8,8,Merged into voters' home precincts and released with cumulative results,100,7642,>98%,>98% reported,edison,10,all,,4930,,,4061,3537,44,,2997,2438,26,,2020-11-16T15:48:28Z,6.85684,D+7,Biden +7,democrat,-6.85684,6976,-10.9,7298,-17.29,georgia,2020-11-20T00:43:08.139660Z
13165,Jenkins,3455,2565,4,5,Other,100,3455,>98%,>98% reported,edison,10,unknown,,2806,,,1266,2161,28,,973,1579,13,,2020-11-16T15:48:29Z,25.90449,R+26,Trump +26,republican,25.90449,3056,25.3,3390,11.77,georgia,2020-11-20T00:43:08.139660Z
13167,Johnson,4100,3111,3,4,Released as a precinct as first report of the night,100,4100,>98%,>98% reported,edison,10,unknown,,3190,,,1222,2850,28,,1013,2079,19,,2020-11-16T15:48:29Z,39.70732,R+40,Trump +40,republican,39.70732,3686,37.5,3772,30.09,georgia,2020-11-20T00:43:08.139660Z
13169,Jones,14966,11048,10,10,Merged into voters' home precincts AFTER election night,100,14966,>98%,>98% reported,edison,10,some,,10683,,,4888,9965,113,,4045,6938,65,,2020-11-16T15:48:30Z,33.92356,R+34,Trump +34,republican,33.92356,12587,34.5,12105,28.67,georgia,2020-11-20T00:43:08.139660Z
13171,Lamar,9039,6773,6,6,None,100,9039,>98%,>98% reported,edison,10,all,,6784,,,2615,6330,94,,2140,4579,54,,2020-11-16T15:48:30Z,41.09968,R+41,Trump +41,republican,41.09968,7647,38.2,7592,30.26,georgia,2020-11-20T00:43:08.139660Z
13173,Lanier,3576,2878,1,1,Released separately AFTER election night,100,3576,>98%,>98% reported,edison,10,unknown,,2618,,,1019,2509,48,,815,2028,35,,2020-11-16T15:48:31Z,41.66667,R+42,Trump +42,republican,41.66667,2871,41,2972,23.76,georgia,2020-11-20T00:43:08.139660Z
13175,Laurens,22729,15117,16,16,Released as a precinct at the end of tabulation,100,22729,>98%,>98% reported,edison,10,unknown,,14083,,,8073,14493,163,,6186,8830,101,,2020-11-16T15:48:31Z,28.24585,R+28,Trump +28,republican,28.24585,19596,28.9,19604,22.63,georgia,2020-11-20T00:43:08.139660Z
13177,Lee,16714,12697,10,10,Merged into voters' home precincts and released with cumulative results,100,16714,>98%,>98% reported,edison,10,none,,10498,,,4558,12007,149,,3661,8949,87,,2020-11-16T15:48:32Z,44.56743,R+45,Trump +45,republican,44.56743,14246,52.5,13628,52.23,georgia,2020-11-20T00:43:08.139660Z
13179,Liberty,21389,17911,13,13,Released as a precinct as first report of the night,100,21326,>98%,>98% reported,edison,6,unknown,,15842,,,13099,7959,331,,11430,6252,229,,2020-11-16T18:47:48Z,24.03104,D+24,Biden +24,democrat,-24.03104,16279,-21,16170,-30.25,georgia,2020-11-20T00:43:08.139660Z
13181,Lincoln,4650,3465,6,7,Released as a precinct as first report of the night,100,4650,>98%,>98% reported,edison,6,unknown,,4384,,,1435,3179,36,,1168,2274,23,,2020-11-16T15:48:33Z,37.50538,R+38,Trump +38,republican,37.50538,4102,36.2,4426,27.59,georgia,2020-11-20T00:43:08.139660Z
13183,Long,5656,4102,7,7,Released as a precinct as first report of the night,100,5656,>98%,>98% reported,edison,10,unknown,,2792,,,2033,3528,95,,1648,2392,62,,2020-11-16T15:48:33Z,26.43211,R+26,Trump +26,republican,26.43211,4117,30.8,3802,22.72,georgia,2020-11-20T00:43:08.139660Z
13185,Lowndes,46355,37491,13,13,Merged into voters' home precincts and released with cumulative results,100,46355,>98%,>98% reported,edison,10,unknown,,37909,,,20117,25691,547,,16946,20174,371,,2020-11-16T15:48:34Z,12.02459,R+12,Trump +12,republican,12.02459,38063,17.3,39137,9.86,georgia,2020-11-20T00:43:08.139660Z
13187,Lumpkin,15531,13133,1,1,Merged into voters' home precincts and released with cumulative results,100,15531,>98%,>98% reported,edison,6,unknown,,9491,,,3126,12163,242,,2794,10160,179,,2020-11-16T15:48:34Z,58.18685,R+58,Trump +58,republican,58.18685,12517,59.1,10905,60.45,georgia,2020-11-20T00:43:08.139660Z
13193,Macon,4662,3612,4,5,Other,100,4662,>98%,>98% reported,edison,10,unknown,,4178,,,2857,1783,22,,2165,1435,12,,2020-11-16T15:48:35Z,23.03732,D+23,Biden +23,democrat,-23.03732,4287,-27.2,4781,-34.85,georgia,2020-11-20T00:43:08.139660Z
13195,Madison,14937,10610,12,12,Other,100,14937,>98%,>98% reported,edison,10,some,,8483,,,3411,11326,200,,2670,7823,117,,2020-11-16T15:48:35Z,52.98922,R+53,Trump +53,republican,52.98922,12081,56.1,11104,53.58,georgia,2020-11-20T00:43:08.139660Z
13197,Marion,3624,2633,4,5,Merged into voters' home precincts AFTER election night,100,3624,>98%,>98% reported,edison,10,unknown,,2134,,,1311,2275,38,,1091,1516,26,,2020-11-16T15:48:35Z,26.60044,R+27,Trump +27,republican,26.60044,3190,22.2,3170,10.13,georgia,2020-11-20T00:43:08.139660Z
13189,McDuffie,10455,8989,9,9,Released as a separate subtotal as first report of the night,100,10455,>98%,>98% reported,edison,10,unknown,,8941,,,4168,6169,118,,3568,5343,78,,2020-11-16T15:48:34Z,19.13917,R+19,Trump +19,republican,19.13917,9322,18.6,9592,14.92,georgia,2020-11-20T00:43:08.139660Z
13191,McIntosh,6696,5409,6,6,Merged into voters' home precincts and released with cumulative results,100,6696,>98%,>98% reported,edison,10,unknown,,6114,,,2612,4016,68,,2170,3205,34,,2020-11-16T15:48:35Z,20.96774,R+21,Trump +21,republican,20.96774,5937,19.9,6341,8.59,georgia,2020-11-20T00:43:08.139660Z
13199,Meriwether,10877,7426,14,14,Released as a precinct as first report of the night,100,10877,>98%,>98% reported,edison,10,unknown,,5128,,,4287,6524,66,,3093,4292,41,,2020-11-16T15:48:35Z,20.56633,R+21,Trump +21,republican,20.56633,9248,15.3,9264,5.67,georgia,2020-11-20T00:43:08.139660Z
13201,Miller,2835,2121,1,1,Released as a separate subtotal in the middle of the tabulation,100,2835,>98%,>98% reported,edison,10,unknown,,2251,,,749,2066,20,,575,1533,13,,2020-11-16T15:48:36Z,46.45503,R+46,Trump +46,republican,46.45503,2544,49.8,2775,37.95,georgia,2020-11-20T00:43:08.139660Z
13205,Mitchell,8963,6570,11,11,Other,100,8963,>98%,>98% reported,edison,10,unknown,,6909,,,3995,4935,33,,3172,3382,16,,2020-11-16T15:48:36Z,10.48756,R+10,Trump +10,republican,10.48756,7880,10,8275,0.89,georgia,2020-11-20T00:43:08.139660Z
13207,Monroe,15592,11740,14,14,Released as a separate subtotal as first report of the night,100,15592,>98%,>98% reported,edison,10,unknown,,9966,,,4384,11060,148,,3692,7952,96,,2020-11-16T15:48:36Z,42.81683,R+43,Trump +43,republican,42.81683,12687,41.5,12277,37.27,georgia,2020-11-20T00:43:08.139660Z
13209,Montgomery,3966,2595,7,7,"As a subtotal in the FIRST cumulative report, along with regular precincts",100,3966,>98%,>98% reported,edison,10,all,,2408,,,979,2960,27,,729,1851,15,,2020-11-16T15:48:36Z,49.94957,R+50,Trump +50,republican,49.94957,3576,51,3832,39.85,georgia,2020-11-20T00:43:08.139660Z
13211,Morgan,11707,9291,7,7,Merged into voters' home precincts and released with cumulative results,100,11707,>98%,>98% reported,edison,10,all,,7670,,,3355,8230,122,,2857,6362,72,,2020-11-16T15:48:36Z,41.64175,R+42,Trump +42,republican,41.64175,9536,40.9,9027,38.03,georgia,2020-11-20T00:43:08.139660Z
13213,Murray,15389,10916,7,7,Merged into voters' home precincts and released with cumulative results,100,15389,>98%,>98% reported,edison,10,all,,6982,,,2302,12943,144,,1772,9050,94,,2020-11-16T15:48:36Z,69.14679,R+69,Trump +69,republican,69.14679,12509,68.3,11217,52.61,georgia,2020-11-20T00:43:08.139660Z
13215,Muscogee,80543,67080,24,25,Merged into voters' home precincts and released with cumulative results,100,80543,>98%,>98% reported,edison,10,unknown,,59253,,,49529,30049,965,,42917,23505,658,,2020-11-16T15:48:36Z,24.18584,D+24,Biden +24,democrat,-24.18584,69525,-18.5,70603,-21.33,georgia,2020-11-20T00:43:08.139660Z
13217,Newton,54239,36277,22,22,None,100,54239,>98%,>98% reported,edison,10,unknown,,40739,,,29794,23869,576,,23027,12963,287,,2020-11-16T15:48:37Z,10.92387,D+11,Biden +11,democrat,-10.92387,44238,-2.3,43234,-2.01,georgia,2020-11-20T00:43:08.139660Z
13219,Oconee,25168,21647,12,12,Merged into voters' home precincts and released with cumulative results,100,25168,>98%,>98% reported,edison,10,unknown,,16322,,,8162,16595,411,,7437,13912,298,,2020-11-16T15:48:37Z,33.50683,R+34,Trump +34,republican,33.50683,20353,38.5,17817,48.7,georgia,2020-11-20T00:43:08.139660Z
13221,Oglethorpe,8131,6623,3,3,Merged into voters' home precincts and released with cumulative results,100,8131,>98%,>98% reported,edison,10,some,,4622,,,2436,5593,102,,2018,4530,75,,2020-11-16T15:48:37Z,38.82671,R+39,Trump +39,republican,38.82671,6674,41.9,6273,37.25,georgia,2020-11-20T00:43:08.139660Z
13223,Paulding,85385,71485,19,19,Released as a precinct as first report of the night,100,85385,>98%,>98% reported,edison,10,unknown,,61685,,,29704,54525,1156,,25901,44756,828,,2020-11-16T15:48:37Z,29.06951,R+29,Trump +29,republican,29.06951,65480,40.7,57399,43.59,georgia,2020-11-20T00:43:08.139660Z
13225,Peach,12545,10721,7,7,Other,100,12545,>98%,>98% reported,edison,10,some,,12557,,,5920,6502,123,,5105,5538,78,,2020-11-16T15:48:37Z,4.6393,R+5,Trump +5,republican,4.6393,10809,2.9,11516,-7.48,georgia,2020-11-20T00:43:08.139660Z
13227,Pickens,17116,10334,11,12,"As a precinct in the FIRST cumulative report, along with regular precincts",100,17116,>98%,>98% reported,edison,10,unknown,,10978,,,2808,14075,233,,2163,8073,98,,2020-11-16T15:48:37Z,65.8273,R+66,Trump +66,republican,65.8273,14120,68.5,12680,67.6,georgia,2020-11-20T00:43:08.139660Z
13229,Pierce,9048,7704,8,8,Released as a separate subtotal as first report of the night,100,9048,>98%,>98% reported,edison,10,some,,6190,,,1100,7899,49,,978,6691,35,,2020-11-16T15:48:38Z,75.14368,R+75,Trump +75,republican,75.14368,7311,73.8,6846,66.36,georgia,2020-11-20T00:43:08.139660Z
13231,Pike,10720,8067,8,8,Released as a precinct at the end of tabulation,100,10720,>98%,>98% reported,edison,6,some,,7038,,,1505,9127,88,,1220,6786,61,,2020-11-16T15:48:38Z,71.10075,R+71,Trump +71,republican,71.10075,8766,68.9,8109,65.51,georgia,2020-11-20T00:43:08.139660Z
13233,Polk,17399,13864,7,7,Released as a precinct as first report of the night,100,17399,>98%,>98% reported,edison,6,unknown,,13243,,,3658,13589,152,,3045,10728,91,,2020-11-16T15:48:38Z,57.07799,R+57,Trump +57,republican,57.07799,14275,57.1,13608,45.53,georgia,2020-11-20T00:43:08.139660Z
13235,Pulaski,4059,3547,1,1,None,100,4059,>98%,>98% reported,edison,6,some,,3709,,,1217,2805,37,,1052,2468,27,,2020-11-16T15:47:43Z,39.12294,R+39,Trump +39,republican,39.12294,3605,37,3682,33.27,georgia,2020-11-20T00:43:08.139660Z
13237,Putnam,11855,9802,5,5,"As a precinct in the FIRST cumulative report, along with regular precincts",100,11855,>98%,>98% reported,edison,10,some,,8776,,,3448,8291,116,,2978,6743,81,,2020-11-16T15:47:46Z,40.85196,R+41,Trump +41,republican,40.85196,9528,39.7,9222,35.66,georgia,2020-11-20T00:43:08.139660Z
13239,Quitman,1106,776,2,2,None,100,1106,>98%,>98% reported,edison,10,some,,990,,,497,604,5,0,333,441,2,0,2020-11-16T15:47:47Z,9.6745,R+10,Trump +10,republican,9.6745,1044,10.9,1128,-9.04,georgia,2020-11-20T00:43:08.139660Z
13241,Rabun,9568,8134,1,1,Released as a precinct at the end of tabulation,100,9568,>98%,>98% reported,edison,6,unknown,,9325,,,1984,7474,110,,1785,6267,82,,2020-11-16T15:47:49Z,57.37876,R+57,Trump +57,republican,57.37876,8048,60.2,7463,56.21,georgia,2020-11-20T00:43:08.139660Z
13243,Randolph,3074,2342,6,6,Other,100,3074,>98%,>98% reported,edison,6,all,,2326,,,1671,1391,12,,1266,1070,6,,2020-11-16T15:47:50Z,9.10865,D+9,Biden +9,democrat,-9.10865,2899,-11.3,3058,-16.32,georgia,2020-11-20T00:43:08.139660Z
13245,Richmond,87016,65973,68,68,None,100,87016,>98%,>98% reported,edison,10,some,,59720,,,59124,26781,1111,,47128,18164,681,,2020-11-16T15:47:51Z,37.16903,D+37,Biden +37,democrat,-37.16903,76025,-32,79020,-33.81,georgia,2020-11-20T00:43:08.139660Z
13247,Rockdale,44686,38452,16,16,Released as a precinct as first report of the night,100,44686,>98%,>98% reported,edison,10,unknown,,42981,,,31244,13012,430,,27677,10471,304,,2020-11-16T15:47:52Z,40.80025,D+41,Biden +41,democrat,-40.80025,38087,-25.7,38085,-16.56,georgia,2020-11-20T00:43:08.139660Z
13249,Schley,2275,1901,1,1,Released as a precinct as first report of the night,100,2275,>98%,>98% reported,edison,10,unknown,,1795,,,462,1800,13,,397,1495,9,,2020-11-16T15:47:53Z,58.81319,R+59,Trump +59,republican,58.81319,1923,55.7,1748,47.94,georgia,2020-11-20T00:43:08.139660Z
13251,Screven,6628,4725,12,12,Other,100,6628,>98%,>98% reported,edison,10,unknown,,4550,,,2661,3916,51,,2053,2645,27,,2020-11-16T15:47:54Z,18.93482,R+19,Trump +19,republican,18.93482,5715,17.6,6100,8.41,georgia,2020-11-20T00:43:08.139660Z
13253,Seminole,3884,2631,4,5,Other,100,3884,>98%,>98% reported,edison,10,some,,2571,,,1254,2611,19,,960,1667,4,,2020-11-16T15:47:56Z,34.93821,R+35,Trump +35,republican,34.93821,3588,32.2,3769,20.35,georgia,2020-11-20T00:43:08.139660Z
13255,Spalding,30116,21274,18,18,None,100,30116,>98%,>98% reported,edison,6,all,,23630,,,11784,18057,275,,8858,12286,130,,2020-11-16T15:47:57Z,20.82946,R+21,Trump +21,republican,20.82946,25826,24.4,25088,19.98,georgia,2020-11-20T00:43:08.139660Z
13257,Stephens,11885,10323,1,1,Released as a separate subtotal as first report of the night,100,11885,>98%,>98% reported,edison,10,unknown,,9197,,,2385,9368,132,,2094,8130,99,,2020-11-16T15:47:59Z,58.75473,R+59,Trump +59,republican,58.75473,9815,59.6,9498,53.59,georgia,2020-11-20T00:43:08.139660Z
13259,Stewart,1990,1455,3,4,None,100,1990,>98%,>98% reported,edison,10,unknown,,1402,,,1182,801,7,,883,567,5,,2020-11-16T15:47:59Z,19.14573,D+19,Biden +19,democrat,-19.14573,2058,-20.3,2076,-27.84,georgia,2020-11-20T00:43:08.139660Z
13261,Sumter,12150,9442,11,11,Merged into voters' home precincts and released with cumulative results,100,12150,>98%,>98% reported,edison,10,some,,10757,,,6318,5732,100,,5173,4195,74,,2020-11-16T15:48:01Z,4.82305,D+5,Biden +5,democrat,-4.82305,11047,-2.2,11831,-8.43,georgia,2020-11-20T00:43:08.139660Z
