fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_rosendalem,results_williamsk,results_absentee_rosendalem,results_absentee_williamsk,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
30047,Lake,16481,0,22,22,Merged into voters' home precincts and released with cumulative results,100,15470,>98%,>98% reported,edison,2,unknown,10643,9236,7245,0,0,2020-11-11T03:26:04Z,12.08058,R+12,Rosendale +12,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30049,Lewis and Clark,42091,0,33,33,Released as a separate subtotal as first report of the night,100,40409,>98%,>98% reported,edison,2,some,29778,21043,21048,0,0,2020-11-11T21:22:25Z,0.01188,D+0.01,Williams +0.01,democrat,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30051,Liberty,1080,0,4,4,Merged into voters' home precincts and released with cumulative results,100,1051,>98%,>98% reported,edison,2,unknown,763,776,304,0,0,2020-11-11T03:24:58Z,43.7037,R+44,Rosendale +44,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30053,Lincoln,11519,0,14,14,Merged into voters' home precincts and released with cumulative results,100,10955,>98%,>98% reported,edison,4,unknown,6806,8434,3085,0,0,2020-11-11T03:24:58Z,46.43632,R+46,Rosendale +46,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30057,Madison,6051,0,8,8,Merged into voters' home precincts and released with cumulative results,,,,"",edison,6,unknown,2922,1942,4109,0,0,2020-11-11T03:24:59Z,35.81226,D+36,Williams +36,democrat,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30055,McCone,1119,0,3,3,Merged into voters' home precincts and released with cumulative results,96,1166,96%,96% reported,edison,2,some,688,932,187,0,0,2020-11-11T03:24:59Z,66.5773,R+67,Rosendale +67,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30059,Meagher,1107,0,1,1,Other,100,895,>98%,>98% reported,edison,2,unknown,978,834,273,0,0,2020-11-11T03:24:59Z,50.67751,R+51,Rosendale +51,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30061,Mineral,2325,0,6,6,Released as a separate subtotal as first report of the night,98,2364,98%,98% reported,edison,2,unknown,1507,1646,679,0,0,2020-11-11T03:26:35Z,41.5914,R+42,Rosendale +42,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30063,Missoula,71396,0,52,52,Merged into voters' home precincts and released with cumulative results,100,69651,>98%,>98% reported,edison,4,unknown,59576,26653,44743,0,0,2020-11-11T03:26:35Z,25.33755,D+25,Williams +25,democrat,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30065,Musselshell,2860,0,6,6,Merged into voters' home precincts and released with cumulative results,100,2657,>98%,>98% reported,edison,4,some,1734,2341,519,0,0,2020-11-11T03:25:01Z,63.70629,R+64,Rosendale +64,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30067,Park,11509,0,11,11,None,100,8538,>98%,>98% reported,edison,2,unknown,6699,5930,5579,0,0,2020-11-11T03:25:02Z,3.04979,R+3,Rosendale +3,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30069,Petroleum,349,0,1,1,None,100,349,>98%,>98% reported,edison,6,all,189,298,51,0,0,2020-11-11T03:25:02Z,70.77364,R+71,Rosendale +71,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30071,Phillips,2347,0,2,2,Merged into voters' home precincts and released with cumulative results,99,2376,>98%,>98% reported,edison,4,all,2000,1858,489,0,0,2020-11-11T03:25:03Z,58.32978,R+58,Rosendale +58,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30073,Pondera,2981,0,7,8,Released as a separate subtotal at the end of tabulation,100,2987,>98%,>98% reported,edison,2,unknown,2141,1962,1019,0,0,2020-11-11T03:26:34Z,31.63368,R+32,Rosendale +32,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30075,Powder River,1138,0,6,7,Merged into voters' home precincts and released with cumulative results,96,1191,96%,96% reported,edison,2,unknown,638,953,185,0,0,2020-11-11T03:26:34Z,67.48682,R+67,Rosendale +67,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30077,Powell,3168,0,12,13,Merged into voters' home precincts and released with cumulative results,100,3168,>98%,>98% reported,edison,6,all,1578,2270,898,0,0,2020-11-11T03:26:34Z,43.30808,R+43,Rosendale +43,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30079,Prairie,716,0,4,4,Merged into voters' home precincts and released with cumulative results,92,781,92%,92% reported,edison,2,unknown,480,568,148,0,0,2020-11-11T03:26:35Z,58.65922,R+59,Rosendale +59,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30081,Ravalli,28447,0,24,24,Released as a separate subtotal as first report of the night,100,20503,>98%,>98% reported,edison,2,unknown,16965,19103,9344,0,0,2020-11-11T03:26:35Z,34.3059,R+34,Rosendale +34,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30083,Richland,5739,0,13,13,Other,100,5739,>98%,>98% reported,edison,6,all,2582,4685,1054,0,0,2020-11-11T03:26:35Z,63.26886,R+63,Rosendale +63,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30085,Roosevelt,3973,0,11,12,Merged into voters' home precincts and released with cumulative results,100,3973,>98%,>98% reported,edison,6,all,2086,1922,2051,0,0,2020-11-11T03:26:33Z,3.24692,D+3,Williams +3,democrat,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30087,Rosebud,3749,0,11,12,Merged into voters' home precincts AFTER election night,100,3749,>98%,>98% reported,edison,6,all,2216,2425,1324,0,0,2020-11-11T03:26:33Z,29.36783,R+29,Rosendale +29,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30089,Sanders,7590,0,9,9,Merged into voters' home precincts and released with cumulative results,100,7582,>98%,>98% reported,edison,6,all,5891,5578,2012,0,0,2020-11-11T03:26:33Z,46.98287,R+47,Rosendale +47,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30091,Sheridan,2008,0,6,6,Merged into voters' home precincts and released with cumulative results,100,2015,>98%,>98% reported,edison,2,unknown,1792,1327,681,0,0,2020-11-11T03:26:34Z,32.17131,R+32,Rosendale +32,republican,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
30093,Silver Bow,18833,0,30,31,Merged into voters' home precincts AFTER election night,100,18833,>98%,>98% reported,edison,6,unknown,14293,7247,11586,0,0,2020-11-11T03:26:34Z,23.03935,D+23,Williams +23,democrat,MT-G-H-1-2020-11-03,mt-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana-house-district-at-large.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-montana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-montana.html,house,general,2020-11-03,FALSE,U.S. House At-Large,U.S. House,H,lean-rep,1,At-Large,MT,montana,Montana,Mont.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",598549,0,unknown,Polls close at 10 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T03:00:00.000Z,10 p.m.,650,663,98% reporting,98%,99,590000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-11T03:25:48Z,FALSE,12.00887,71879,R+12,Rosendale +12,republican,"","",0,0,1604473773708
