fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_gaetzm,results_ehrp,results_orama,results_absentee_gaetzm,results_absentee_ehrp,results_absentee_orama,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,state_aspect_ratio_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
12033,Escambia,168928,0,72,80,Released as a precinct as first report of the night,90,187534,90%,90% reported,edison,4,some,132013,93078,73582,2268,0,0,0,2020-11-16T15:54:30Z,11.54101,R+12,Gaetz +12,republican,FL-G-H-1-2020-11-03,fl-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",438562,35227,2,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,192,200,96% reporting,96%,94,468000,edison,94%,94% reported,edison,republican,FALSE,2020-11-16T15:47:46Z,TRUE,30.59545,134180,R+31,Gaetz +31,republican,"","",0,0,1604452335134
12059,Holmes,5668,3188,6,6,Released as a precinct as first report of the night,100,5666,>98%,>98% reported,edison,6,unknown,6853,4992,587,89,2761,427,0,2020-11-16T17:20:24Z,77.71701,R+78,Gaetz +78,republican,FL-G-H-1-2020-11-03,fl-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",438562,35227,2,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,192,200,96% reporting,96%,94,468000,edison,94%,94% reported,edison,republican,FALSE,2020-11-16T15:47:46Z,TRUE,30.59545,134180,R+31,Gaetz +31,republican,"","",0,0,1604452335134
12091,Okaloosa,114878,0,52,52,Released as a precinct as first report of the night,93,124048,93%,93% reported,edison,4,all,88549,78035,34966,1877,0,0,0,2020-11-16T15:47:50Z,37.49108,R+37,Gaetz +37,republican,FL-G-H-1-2020-11-03,fl-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",438562,35227,2,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,192,200,96% reporting,96%,94,468000,edison,94%,94% reported,edison,republican,FALSE,2020-11-16T15:47:46Z,TRUE,30.59545,134180,R+31,Gaetz +31,republican,"","",0,0,1604452335134
12113,Santa Rosa,105938,0,41,41,Released as a separate subtotal as first report of the night,98,107925,98%,98% reported,edison,4,some,63466,75075,29483,1380,0,0,0,2020-11-16T15:56:40Z,43.03649,R+43,Gaetz +43,republican,FL-G-H-1-2020-11-03,fl-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",438562,35227,2,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,192,200,96% reporting,96%,94,468000,edison,94%,94% reported,edison,republican,FALSE,2020-11-16T15:47:46Z,TRUE,30.59545,134180,R+31,Gaetz +31,republican,"","",0,0,1604452335134
12131,Walton,43150,32039,21,21,Merged into voters' home precincts and released with cumulative results,100,41374,>98%,>98% reported,edison,4,some,24936,32172,10554,424,22996,8772,271,2020-11-16T15:47:51Z,50.09965,R+50,Gaetz +50,republican,FL-G-H-1-2020-11-03,fl-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-florida.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-florida.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,FL,florida,Florida,Fla.,vertical,1,"",FALSE,TRUE,winner,AP,FALSE,"",438562,35227,2,unknown,First polls close at 7 p.m. Eastern time.,First polls close in,Most polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,192,200,96% reporting,96%,94,468000,edison,94%,94% reported,edison,republican,FALSE,2020-11-16T15:47:46Z,TRUE,30.59545,134180,R+31,Gaetz +31,republican,"","",0,0,1604452335134
