fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_bishopd,results_wallacec,results_absentee_bishopd,results_absentee_wallacec,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
37007,Anson,11067,7827,9,9,Released as a precinct as first report of the night,100,11067,>98%,>98% reported,edison,10,unknown,10515,5252,5815,3169,4658,2020-11-16T22:26:22Z,5.0872,D+5,Wallace +5,democrat,NC-G-H-9-2020-11-03,nc-house-general-district-009-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-9.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 9,U.S. House,H,lean-rep,9,District 9,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401530,334433,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,200,200,100% reporting,100%,99,402000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:29:38Z,TRUE,11.0861,44514,R+11,Bishop +11,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461264820
37093,Hoke,21153,17335,15,15,Released as a precinct as first report of the night,100,21153,>98%,>98% reported,edison,10,unknown,17363,9225,11928,7071,10264,2020-11-16T22:26:52Z,12.77833,D+13,Wallace +13,democrat,NC-G-H-9-2020-11-03,nc-house-general-district-009-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-9.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 9,U.S. House,H,lean-rep,9,District 9,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401530,334433,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,200,200,100% reporting,100%,99,402000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:29:38Z,TRUE,11.0861,44514,R+11,Bishop +11,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461264820
37119,Mecklenburg,124091,110889,44,44,Released as a precinct as first report of the night,100,124091,>98%,>98% reported,edison,10,unknown,448198,59249,64842,50347,60542,2020-11-16T22:27:13Z,4.50718,D+5,Wallace +5,democrat,NC-G-H-9-2020-11-03,nc-house-general-district-009-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-9.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 9,U.S. House,H,lean-rep,9,District 9,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401530,334433,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,200,200,100% reporting,100%,99,402000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:29:38Z,TRUE,11.0861,44514,R+11,Bishop +11,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461264820
37125,Moore,38390,32452,18,18,Released as a precinct as first report of the night,100,38390,>98%,>98% reported,edison,10,unknown,44755,23489,14901,19295,13157,2020-11-16T22:32:57Z,22.37041,R+22,Bishop +22,republican,NC-G-H-9-2020-11-03,nc-house-general-district-009-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-9.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 9,U.S. House,H,lean-rep,9,District 9,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401530,334433,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,200,200,100% reporting,100%,99,402000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:29:38Z,TRUE,11.0861,44514,R+11,Bishop +11,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461264820
37153,Richmond,20361,16097,16,16,Released as a precinct as first report of the night,100,20361,>98%,>98% reported,edison,10,all,17301,11387,8974,8836,7261,2020-11-16T22:27:53Z,11.85109,R+12,Bishop +12,republican,NC-G-H-9-2020-11-03,nc-house-general-district-009-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-9.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 9,U.S. House,H,lean-rep,9,District 9,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401530,334433,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,200,200,100% reporting,100%,99,402000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:29:38Z,TRUE,11.0861,44514,R+11,Bishop +11,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461264820
37155,Robeson,43177,30196,39,39,Released as a precinct as first report of the night,100,43177,>98%,>98% reported,edison,6,unknown,29189,25016,18161,15829,14367,2020-11-16T22:28:07Z,15.87651,R+16,Bishop +16,republican,NC-G-H-9-2020-11-03,nc-house-general-district-009-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-9.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 9,U.S. House,H,lean-rep,9,District 9,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401530,334433,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,200,200,100% reporting,100%,99,402000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:29:38Z,TRUE,11.0861,44514,R+11,Bishop +11,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461264820
37165,Scotland,14403,11741,7,7,"As a precinct in the FIRST cumulative report, along with regular precincts",100,14403,>98%,>98% reported,edison,10,unknown,14203,7268,7135,5779,5962,2020-11-16T22:28:24Z,0.92342,R+0.92,Bishop +0.92,republican,NC-G-H-9-2020-11-03,nc-house-general-district-009-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-9.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 9,U.S. House,H,lean-rep,9,District 9,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401530,334433,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,200,200,100% reporting,100%,99,402000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:29:38Z,TRUE,11.0861,44514,R+11,Bishop +11,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461264820
37179,Union,128888,107896,52,52,None,100,128888,>98%,>98% reported,edison,10,none,96600,82136,46752,66787,41109,2020-11-16T22:28:50Z,27.45329,R+27,Bishop +27,republican,NC-G-H-9-2020-11-03,nc-house-general-district-009-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-9.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 9,U.S. House,H,lean-rep,9,District 9,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",401530,334433,8,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,200,200,100% reporting,100%,99,402000,edison,>98%,>98% reported,edison,republican,FALSE,2020-11-16T22:29:38Z,TRUE,11.0861,44514,R+11,Bishop +11,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461264820
