fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
18023,Clinton,12961,0,39,39,Merged into voters' home precincts and released with cumulative results,100,12961,>98%,>98% reported,edison,6,all,,5508,,,9334,3361,246,20,0,0,0,0,2020-11-16T15:48:26Z,46.08441,R+46,Trump +46,republican,46.08441,11991,47.6,9883,30.66,indiana,2020-11-24T00:46:57.198668Z
18025,Crawford,4975,1733,17,18,Merged into voters' home precincts and released with cumulative results,100,4928,>98%,>98% reported,edison,2,some,,1953,,,3499,1369,107,,964,731,38,,2020-11-16T15:48:27Z,42.81407,R+43,Trump +43,republican,42.81407,4642,36.4,4590,8.28,indiana,2020-11-24T00:46:57.198668Z
18027,Daviess,11971,6325,28,28,Merged into voters' home precincts and released with cumulative results,100,11971,>98%,>98% reported,edison,6,all,,5181,,,9576,2169,204,22,4766,1475,77,7,2020-11-16T15:47:38Z,61.87453,R+62,Trump +62,republican,61.87453,10819,62.3,10250,50.74,indiana,2020-11-24T00:46:57.198668Z
18033,DeKalb,19656,12692,39,39,Released as a separate subtotal as first report of the night,100,19656,>98%,>98% reported,edison,6,all,,10371,,,14237,4966,425,28,8665,3792,215,20,2020-11-16T15:47:44Z,47.16626,R+47,Trump +47,republican,47.16626,16996,47.7,16328,31.65,indiana,2020-11-24T00:46:57.198668Z
18029,Dearborn,25361,0,42,45,Merged into voters' home precincts and released with cumulative results,96,26431,96%,96% reported,edison,4,none,,6893,,,19528,5446,387,,0,0,0,,2020-11-16T18:04:45Z,55.5262,R+56,Trump +56,republican,55.5262,24131,54.8,22356,39.66,indiana,2020-11-24T00:46:57.198668Z
18031,Decatur,12296,0,22,22,None,100,12261,>98%,>98% reported,edison,4,all,,5907,,,9570,2436,273,17,0,0,0,0,2020-11-16T15:47:43Z,58.01887,R+58,Trump +58,republican,58.01887,11178,57,10308,40.53,indiana,2020-11-24T00:46:57.198668Z
18035,Delaware,48191,20111,74,78,Merged into voters' home precincts and released with cumulative results,97,49722,97%,97% reported,edison,2,some,,20448,,,26827,20474,890,,8702,11166,243,,2020-11-17T15:28:43Z,13.18296,R+13,Trump +13,republican,13.18296,45509,13.4,44968,-3.12,indiana,2020-11-24T00:46:57.198668Z
18037,Dubois,21805,16461,40,40,Released as a separate subtotal as first report of the night,100,21805,>98%,>98% reported,edison,6,all,,14877,,,15032,6292,432,49,11030,5146,257,28,2020-11-16T15:47:45Z,40.08255,R+40,Trump +40,republican,40.08255,20095,39.7,18542,27.68,indiana,2020-11-24T00:46:57.198668Z
18039,Elkhart,74321,0,118,118,Released as a separate subtotal as first report of the night,100,73200,>98%,>98% reported,edison,6,unknown,,25116,,,46972,26108,1241,,0,0,0,,2020-11-16T15:47:46Z,28.07282,R+28,Trump +28,republican,28.07282,66239,31.9,67852,26.5,indiana,2020-11-24T00:46:57.198668Z
18041,Fayette,10146,4890,28,28,Released as a separate subtotal as first report of the night,99,10226,>98%,>98% reported,edison,4,all,,7320,,,7755,2237,144,10,3572,1262,53,3,2020-11-16T15:47:46Z,54.38596,R+54,Trump +54,republican,54.38596,9598,47.8,8837,16.86,indiana,2020-11-24T00:46:57.198668Z
18043,Floyd,41761,0,60,60,Released separately AFTER election night,100,41239,>98%,>98% reported,edison,2,some,,12876,,,23400,17511,850,,0,0,0,,2020-11-16T15:47:47Z,14.10167,R+14,Trump +14,republican,14.10167,37842,19.8,35305,14.35,indiana,2020-11-24T00:46:57.198668Z
18045,Fountain,7983,0,17,18,Merged into voters' home precincts and released with cumulative results,99,8039,>98%,>98% reported,edison,2,unknown,,2649,,,6154,1629,200,,0,0,0,,2020-11-16T15:47:48Z,56.68295,R+57,Trump +57,republican,56.68295,7534,55.6,7111,34.13,indiana,2020-11-24T00:46:57.198668Z
18047,Franklin,12018,4828,23,23,None,100,12018,>98%,>98% reported,edison,6,all,,3908,,,9691,2137,169,21,3483,1278,56,11,2020-11-16T15:47:49Z,62.85572,R+63,Trump +63,republican,62.85572,11097,60.4,10560,42.76,indiana,2020-11-24T00:46:57.198668Z
18049,Fulton,9144,3032,17,17,Merged into voters' home precincts and released with cumulative results,100,9110,>98%,>98% reported,edison,6,all,,5427,,,6694,2280,170,,2154,834,44,,2020-11-16T15:47:50Z,48.27209,R+48,Trump +48,republican,48.27209,8437,48,8126,33.18,indiana,2020-11-24T00:46:57.198668Z
18051,Gibson,16165,0,34,34,Merged into voters' home precincts and released with cumulative results,100,16165,>98%,>98% reported,edison,6,all,,13292,,,11817,4027,321,0,0,0,0,0,2020-11-16T15:47:50Z,48.19054,R+48,Trump +48,republican,48.19054,15484,47.5,14721,30.97,indiana,2020-11-24T00:46:57.198668Z
18053,Grant,27230,12279,61,63,None,100,27160,>98%,>98% reported,edison,2,some,,19083,,,18543,8015,584,88,7946,4136,163,34,2020-11-16T15:47:51Z,38.66324,R+39,Trump +39,republican,38.66324,25572,39.1,25285,22,indiana,2020-11-24T00:46:57.198668Z
18055,Greene,14782,7974,31,32,Released as a separate subtotal as first report of the night,100,14726,>98%,>98% reported,edison,6,all,,7323,,,11103,3389,290,,5460,2371,143,,2020-11-16T15:47:52Z,52.18509,R+52,Trump +52,republican,52.18509,13861,53,13111,31.32,indiana,2020-11-24T00:46:57.198668Z
18057,Hamilton,193871,0,225,225,Released as a separate subtotal as first report of the night,100,172767,>98%,>98% reported,edison,4,unknown,,74760,,,101587,88390,3894,,0,0,0,,2020-11-16T15:47:53Z,6.8071,R+7,Trump +7,republican,6.8071,155966,19.3,136863,34.31,indiana,2020-11-24T00:46:57.198668Z
18059,Hancock,42907,0,50,50,Released as a separate subtotal as first report of the night,100,39869,>98%,>98% reported,edison,2,unknown,,18729,,,28996,12895,1016,,0,0,0,,2020-11-16T22:09:45Z,37.52535,R+38,Trump +38,republican,37.52535,36468,44.3,32843,41.03,indiana,2020-11-24T00:46:57.198668Z
18061,Harrison,20231,8260,38,39,Merged into voters' home precincts and released with cumulative results,100,19914,>98%,>98% reported,edison,2,some,,7107,,,14565,5343,323,,5001,3154,105,,2020-11-16T15:47:54Z,45.58351,R+46,Trump +46,republican,45.58351,18558,44,17671,22.82,indiana,2020-11-24T00:46:57.198668Z
18063,Hendricks,88458,0,104,104,Released as a separate subtotal as first report of the night,100,88430,>98%,>98% reported,edison,6,all,,33144,,,53802,32604,2052,,0,0,0,,2020-11-16T15:47:55Z,23.96392,R+24,Trump +24,republican,23.96392,76184,33.8,66644,34.81,indiana,2020-11-24T00:46:57.198668Z
18065,Henry,21021,0,38,41,Released as a precinct as first report of the night,100,18244,>98%,>98% reported,edison,6,all,,6212,,,15043,5544,434,,0,0,0,,2020-11-16T16:06:45Z,45.18815,R+45,Trump +45,republican,45.18815,20290,43.2,19007,16.97,indiana,2020-11-24T00:46:57.198668Z
18067,Howard,40619,0,78,79,None,100,40619,>98%,>98% reported,edison,6,all,,16788,,,26400,13270,856,93,0,0,0,0,2020-11-16T15:47:57Z,32.32477,R+32,Trump +32,republican,32.32477,37342,33.4,36290,14.31,indiana,2020-11-24T00:46:57.198668Z
18069,Huntington,17810,0,37,37,Released as a precinct as first report of the night,100,17215,>98%,>98% reported,edison,2,unknown,,9828,,,13147,4255,408,,0,0,0,,2020-11-16T15:47:57Z,49.92701,R+50,Trump +50,republican,49.92701,16181,50.3,15765,39.75,indiana,2020-11-24T00:46:57.198668Z
18071,Jackson,19238,0,30,30,Merged into voters' home precincts and released with cumulative results,100,18857,>98%,>98% reported,edison,2,none,,7797,,,14555,4302,381,0,0,0,0,0,2020-11-16T15:47:58Z,53.29556,R+53,Trump +53,republican,53.29556,17667,51,16712,27.41,indiana,2020-11-24T00:46:57.198668Z
18073,Jasper,15495,7657,29,29,Merged into voters' home precincts and released with cumulative results,100,14355,>98%,>98% reported,edison,2,some,,4737,,,11383,3798,288,26,5099,2435,113,10,2020-11-16T15:47:59Z,48.95127,R+49,Trump +49,republican,48.95127,13478,44.9,12896,25.46,indiana,2020-11-24T00:46:57.198668Z
18075,Jay,8466,4979,18,18,Released as a separate subtotal as first report of the night,100,8466,>98%,>98% reported,edison,6,all,,5825,,,6361,1926,169,10,3479,1412,81,7,2020-11-16T15:48:00Z,52.38601,R+52,Trump +52,republican,52.38601,8022,47.5,7901,20.02,indiana,2020-11-24T00:46:57.198668Z
18077,Jefferson,14725,7840,26,26,Merged into voters' home precincts and released with cumulative results,100,14726,>98%,>98% reported,edison,6,all,,7155,,,9659,4731,295,40,4389,3320,115,16,2020-11-16T15:48:01Z,33.46689,R+33,Trump +33,republican,33.46689,13653,30.9,13126,10.42,indiana,2020-11-24T00:46:57.198668Z
18079,Jennings,12251,4993,25,25,Merged into voters' home precincts and released with cumulative results,100,12150,>98%,>98% reported,edison,6,all,,6188,,,9490,2523,238,,3477,1436,80,,2020-11-16T15:48:01Z,56.86883,R+57,Trump +57,republican,56.86883,11231,52.2,10250,22.43,indiana,2020-11-24T00:46:57.198668Z
18081,Johnson,77784,56495,135,135,Merged into voters' home precincts and released with cumulative results,100,74480,>98%,>98% reported,edison,2,unknown,,50885,,,51209,24729,1617,229,36792,18627,937,139,2020-11-16T15:48:02Z,34.04299,R+34,Trump +34,republican,34.04299,67147,41.9,57964,38.39,indiana,2020-11-24T00:46:57.198668Z
18083,Knox,16027,7995,32,33,Merged into voters' home precincts and released with cumulative results,100,16027,>98%,>98% reported,edison,6,all,,7755,,,11654,4067,282,24,5129,2739,113,14,2020-11-16T15:48:03Z,47.33887,R+47,Trump +47,republican,47.33887,15602,46.8,15145,28.95,indiana,2020-11-24T00:46:57.198668Z
18085,Kosciusko,35846,15524,69,75,Merged into voters' home precincts and released with cumulative results,100,35846,>98%,>98% reported,edison,6,all,,11537,,,26476,8350,902,118,10094,5079,311,40,2020-11-16T15:48:03Z,50.56631,R+51,Trump +51,republican,50.56631,32441,54.3,30060,52.22,indiana,2020-11-24T00:46:57.198668Z
18087,LaGrange,10633,0,16,16,Merged into voters' home precincts and released with cumulative results,100,10265,>98%,>98% reported,edison,2,unknown,,3360,,,8110,2355,168,,0,0,0,,2020-11-16T15:48:04Z,54.12395,R+54,Trump +54,republican,54.12395,9666,51.2,9316,35.78,indiana,2020-11-24T00:46:57.198668Z
18091,LaPorte,49469,18894,92,93,Released as a separate subtotal as first report of the night,100,48504,>98%,>98% reported,edison,4,unknown,,23451,,,25991,22419,968,91,8904,9752,208,30,2020-11-16T15:48:06Z,7.22068,R+7,Trump +7,republican,7.22068,45609,6.3,43681,-12.57,indiana,2020-11-24T00:46:57.198668Z
18089,Lake,220233,120368,356,356,Released as a separate subtotal as first report of the night,98,225350,98%,98% reported,edison,2,some,,88065,,,91733,124801,3211,488,44674,74343,1157,194,2020-11-16T15:48:04Z,15.01501,D+15,Biden +15,democrat,-15.01501,202803,-20.4,201758,-30.96,indiana,2020-11-24T00:46:57.198668Z
18093,Lawrence,21071,14772,39,40,Released as a separate subtotal as first report of the night,100,20551,>98%,>98% reported,edison,2,some,,13809,,,15601,4961,463,46,10511,3982,257,22,2020-11-16T15:48:07Z,50.49594,R+50,Trump +50,republican,50.49594,19238,51.1,17822,32.79,indiana,2020-11-24T00:46:57.198668Z
18095,Madison,51765,0,95,111,None,89,57847,89%,89% reported,edison,2,unknown,,23552,,,31215,19524,1026,,0,0,0,,2020-11-16T15:48:08Z,22.58476,R+23,Trump +23,republican,22.58476,54378,25.3,52370,4.51,indiana,2020-11-24T00:46:57.198668Z
18097,Marion,390405,0,577,600,Merged into voters' home precincts and released with cumulative results,96,405857,96%,96% reported,edison,4,unknown,,143564,,,133968,247265,7217,1955,0,0,0,0,2020-11-16T15:48:09Z,29.02038,D+29,Biden +29,democrat,-29.02038,366879,-22.5,359009,-22.24,indiana,2020-11-24T00:46:57.198668Z
18099,Marshall,19918,2756,30,30,Merged into voters' home precincts and released with cumulative results,100,19925,>98%,>98% reported,edison,2,unknown,,10005,,,13844,5712,362,,1285,1426,45,,2020-11-16T15:48:10Z,40.82739,R+41,Trump +41,republican,40.82739,18241,41.1,17765,28.84,indiana,2020-11-24T00:46:57.198668Z
18101,Martin,5155,0,18,18,Merged into voters' home precincts and released with cumulative results,100,5155,>98%,>98% reported,edison,6,all,,2643,,,4029,1011,104,11,0,0,0,0,2020-11-16T15:48:11Z,58.5451,R+59,Trump +59,republican,58.5451,4846,58.1,4743,40.29,indiana,2020-11-24T00:46:57.198668Z
18103,Miami,14493,10708,23,24,Merged into voters' home precincts and released with cumulative results,100,14467,>98%,>98% reported,edison,2,some,,8804,,,10925,3235,306,27,7878,2641,175,14,2020-11-16T15:48:12Z,53.0601,R+53,Trump +53,republican,53.0601,13601,53,12781,30.92,indiana,2020-11-24T00:46:57.198668Z
18105,Monroe,63037,0,79,82,Merged into voters' home precincts AFTER election night,96,65468,96%,96% reported,edison,2,unknown,,56585,,,22071,39861,1105,,0,0,0,,2020-11-16T15:48:12Z,28.22152,D+28,Biden +28,democrat,-28.22152,58454,-23.3,57223,-19.14,indiana,2020-11-24T00:46:57.198668Z
18107,Montgomery,17198,0,27,27,Released as a precinct as first report of the night,100,16164,>98%,>98% reported,edison,6,all,,7172,,,12659,4213,326,,0,0,0,,2020-11-16T15:48:13Z,49.11036,R+49,Trump +49,republican,49.11036,15272,50.4,14440,38.46,indiana,2020-11-24T00:46:57.198668Z
18109,Morgan,36214,28612,54,54,Merged into voters' home precincts and released with cumulative results,100,36214,>98%,>98% reported,edison,6,all,,24375,,,27510,7777,861,66,21230,6753,581,48,2020-11-16T15:48:14Z,54.48998,R+54,Trump +54,republican,54.48998,31446,56.1,28266,41.12,indiana,2020-11-24T00:46:57.198668Z
18111,Newton,6591,0,18,18,Merged into voters' home precincts and released with cumulative results,100,6218,>98%,>98% reported,edison,2,unknown,,1877,,,4942,1509,140,,0,0,0,,2020-11-16T15:48:14Z,52.08618,R+52,Trump +52,republican,52.08618,5860,45.6,5654,19.08,indiana,2020-11-24T00:46:57.198668Z
18113,Noble,19217,11833,29,29,None,100,19217,>98%,>98% reported,edison,6,all,,7676,,,14195,4660,335,27,8257,3413,147,16,2020-11-16T15:48:15Z,49.61753,R+50,Trump +50,republican,49.61753,17104,48.5,16244,33.56,indiana,2020-11-24T00:46:57.198668Z
18115,Ohio,3164,1732,11,11,Released as a separate subtotal as first report of the night,100,3164,>98%,>98% reported,edison,6,all,,1905,,,2392,750,22,0,1231,495,6,0,2020-11-16T15:48:16Z,51.89633,R+52,Trump +52,republican,51.89633,2921,49,2819,27.14,indiana,2020-11-24T00:46:57.198668Z
18117,Orange,8830,0,22,22,Merged into voters' home precincts and released with cumulative results,100,2682,>98%,>98% reported,edison,6,all,,3360,,,6432,2224,174,,0,0,0,,2020-11-16T15:48:16Z,47.65572,R+48,Trump +48,republican,47.65572,8278,45.4,7776,21.58,indiana,2020-11-24T00:46:57.198668Z
18119,Owen,9915,6287,18,18,Merged into voters' home precincts and released with cumulative results,100,9915,>98%,>98% reported,edison,6,all,,6477,,,7285,2419,198,13,4272,1899,109,7,2020-11-16T15:48:17Z,49.07716,R+49,Trump +49,republican,49.07716,8616,48.8,8113,27.6,indiana,2020-11-24T00:46:57.198668Z
18121,Parke,7020,0,17,17,Merged into voters' home precincts and released with cumulative results,100,7020,>98%,>98% reported,edison,6,all,,3452,,,5398,1503,110,9,0,0,0,0,2020-11-16T15:48:18Z,55.48433,R+55,Trump +55,republican,55.48433,6636,51.6,6515,32.6,indiana,2020-11-24T00:46:57.198668Z
18123,Perry,8734,1191,21,21,Merged into voters' home precincts and released with cumulative results,100,8734,>98%,>98% reported,edison,6,all,,6825,,,5343,3202,174,15,465,707,19,0,2020-11-16T15:48:19Z,24.5134,R+25,Trump +25,republican,24.5134,8092,18.5,7875,-11.59,indiana,2020-11-24T00:46:57.198668Z
18125,Pike,6220,0,17,18,Merged into voters' home precincts and released with cumulative results,97,6413,97%,97% reported,edison,2,unknown,,3717,,,4692,1415,113,,0,0,0,,2020-11-16T15:48:19Z,52.68489,R+53,Trump +53,republican,52.68489,5977,51.9,5926,25.35,indiana,2020-11-24T00:46:57.198668Z
18127,Porter,86410,0,123,123,Merged into voters' home precincts and released with cumulative results,100,85058,>98%,>98% reported,edison,2,unknown,,38280,,,45008,39746,1656,,0,0,0,,2020-11-16T15:48:20Z,6.08957,R+6,Trump +6,republican,6.08957,78266,6.6,73039,-3.9,indiana,2020-11-24T00:46:57.198668Z
18129,Posey,13264,8011,34,34,Merged into voters' home precincts AFTER election night,100,13264,>98%,>98% reported,edison,6,all,,7529,,,9206,3811,214,33,5118,2771,105,17,2020-11-16T15:48:21Z,40.674,R+41,Trump +41,republican,40.674,12592,38.8,12226,23.7,indiana,2020-11-24T00:46:57.198668Z
18131,Pulaski,5813,3160,15,15,Released as a separate subtotal as first report of the night,100,5813,>98%,>98% reported,edison,6,all,,2841,,,4246,1463,97,7,2084,1025,45,6,2020-11-16T15:48:22Z,47.87545,R+48,Trump +48,republican,47.87545,5459,46.3,5399,27.17,indiana,2020-11-24T00:46:57.198668Z
18133,Putnam,16595,0,31,31,None,100,15790,>98%,>98% reported,edison,2,some,,7191,,,12278,3946,371,,0,0,0,,2020-11-16T15:48:22Z,50.20789,R+50,Trump +50,republican,50.20789,14818,49.1,13829,32.53,indiana,2020-11-24T00:46:57.198668Z
18135,Randolph,11078,6163,17,18,Released as a separate subtotal as first report of the night,99,11222,>98%,>98% reported,edison,2,some,,3969,,,8312,2512,243,11,4309,1758,92,4,2020-11-16T15:48:23Z,52.35602,R+52,Trump +52,republican,52.35602,10523,48.2,10189,24.04,indiana,2020-11-24T00:46:57.198668Z
18137,Ripley,14264,0,25,25,Merged into voters' home precincts and released with cumulative results,100,13745,>98%,>98% reported,edison,2,unknown,,4227,,,11261,2774,229,,0,0,0,,2020-11-16T15:48:23Z,59.49944,R+59,Trump +59,republican,59.49944,12935,56.7,10983,38.63,indiana,2020-11-24T00:46:57.198668Z
18139,Rush,7932,3933,17,17,Merged into voters' home precincts and released with cumulative results,100,7741,>98%,>98% reported,edison,2,some,,3063,,,6035,1754,143,,2753,1127,53,,2020-11-16T15:48:24Z,53.97126,R+54,Trump +54,republican,53.97126,7266,51.8,7026,34.33,indiana,2020-11-24T00:46:57.198668Z
18143,Scott,10176,5787,16,40,None,100,9773,>98%,>98% reported,edison,2,some,,4923,,,7328,2698,134,16,3735,1982,60,10,2020-11-16T15:48:25Z,45.49921,R+45,Trump +45,republican,45.49921,9147,37.5,8720,6.2,indiana,2020-11-24T00:46:57.198668Z
18145,Shelby,20017,0,24,24,Merged into voters' home precincts AFTER election night,100,20017,>98%,>98% reported,edison,6,all,,8657,,,14568,5023,400,26,0,0,0,0,2020-11-16T15:48:26Z,47.68447,R+48,Trump +48,republican,47.68447,18080,46.9,16760,33.53,indiana,2020-11-24T00:46:57.198668Z
18147,Spencer,10781,1848,24,24,None,100,10781,>98%,>98% reported,edison,6,all,,6159,,,7354,3208,199,20,821,996,29,2,2020-11-16T15:48:27Z,38.45654,R+38,Trump +38,republican,38.45654,10048,36.9,9728,15.31,indiana,2020-11-24T00:46:57.198668Z
18141,St. Joseph,115547,0,16,16,Merged into voters' home precincts and released with cumulative results,94,123259,94%,94% reported,edison,4,unknown,,55661,,,53152,59870,1923,602,0,0,0,0,2020-11-16T15:48:25Z,5.81408,D+6,Biden +6,democrat,-5.81408,111842,-0.2,110704,-3.51,indiana,2020-11-24T00:46:57.198668Z
18149,Starke,10309,5104,21,21,Merged into voters' home precincts and released with cumulative results,100,10309,>98%,>98% reported,edison,6,all,,4613,,,7466,2650,174,19,3269,1766,61,8,2020-11-16T15:48:27Z,46.71646,R+47,Trump +47,republican,46.71646,9316,41.6,8754,10.61,indiana,2020-11-24T00:46:57.198668Z
18151,Steuben,16175,8259,23,23,None,100,16175,>98%,>98% reported,edison,6,all,,6699,,,11322,4509,312,32,5019,3088,138,14,2020-11-16T15:48:27Z,42.12056,R+42,Trump +42,republican,42.12056,14714,43.4,13695,26.97,indiana,2020-11-24T00:46:57.198668Z
18153,Sullivan,9004,3396,20,21,Released as a separate subtotal as first report of the night,100,9004,>98%,>98% reported,edison,6,all,,3957,,,6687,2153,150,14,2214,1133,45,4,2020-11-16T15:48:28Z,50.3554,R+50,Trump +50,republican,50.3554,8613,46.7,8290,20.64,indiana,2020-11-24T00:46:57.198668Z
18155,Switzerland,4152,0,12,12,None,100,3969,>98%,>98% reported,edison,2,unknown,,1191,,,3133,964,55,,0,0,0,,2020-11-16T15:48:28Z,52.23988,R+52,Trump +52,republican,52.23988,3709,43.9,3397,12.81,indiana,2020-11-24T00:46:57.198668Z
18157,Tippecanoe,71430,48854,119,119,Merged into voters' home precincts and released with cumulative results,100,70017,>98%,>98% reported,edison,2,unknown,,4383,,,34581,35017,1832,,22343,25569,942,,2020-11-16T15:48:28Z,0.61039,D+0.61,Biden +0.61,democrat,-0.61039,63342,5.5,56896,3.6,indiana,2020-11-24T00:46:57.198668Z
18159,Tipton,8124,3685,15,15,Merged into voters' home precincts and released with cumulative results,100,8124,>98%,>98% reported,edison,6,all,,4083,,,6110,1834,171,9,2460,1149,73,3,2020-11-16T15:48:29Z,52.63417,R+53,Trump +53,republican,52.63417,7510,53.3,7365,31.79,indiana,2020-11-24T00:46:57.198668Z
18161,Union,3491,0,10,10,None,99,3531,>98%,>98% reported,edison,2,none,,1515,,,2687,736,59,9,0,0,0,0,2020-11-16T15:48:29Z,55.88657,R+56,Trump +56,republican,55.88657,3315,52.2,3100,32.39,indiana,2020-11-24T00:46:57.198668Z
18163,Vanderburgh,77581,0,130,136,None,97,79897,97%,97% reported,edison,4,all,,72041,,,41844,34415,1322,,0,0,0,,2020-11-16T19:27:44Z,9.5758,R+10,Trump +10,republican,9.5758,73375,16.3,72404,10.59,indiana,2020-11-24T00:46:57.198668Z
18165,Vermillion,7480,3249,17,17,Released as a separate subtotal as first report of the night,100,7394,>98%,>98% reported,edison,6,unknown,,2816,,,5184,2145,151,,1253,1954,42,,2020-11-16T15:48:29Z,40.62834,R+41,Trump +41,republican,40.62834,6973,34.9,6581,6.79,indiana,2020-11-24T00:46:57.198668Z
18167,Vigo,43593,0,89,89,Merged into voters' home precincts and released with cumulative results,99,43911,>98%,>98% reported,edison,4,all,,16803,,,24512,18080,897,104,0,0,0,0,2020-11-16T15:48:29Z,14.75466,R+15,Trump +15,republican,14.75466,40127,15,39877,-0.86,indiana,2020-11-24T00:46:57.198668Z
18169,Wabash,14598,10456,26,26,Released as a separate subtotal as first report of the night,100,14598,>98%,>98% reported,edison,6,all,,6597,,,10762,3494,317,25,7357,2891,195,13,2020-11-16T15:48:30Z,49.78764,R+50,Trump +50,republican,49.78764,13552,50.2,12874,36.28,indiana,2020-11-24T00:46:57.198668Z
18171,Warren,4473,0,13,13,Released as a separate subtotal as first report of the night,100,4217,>98%,>98% reported,edison,4,all,,1629,,,3401,974,96,2,0,0,0,0,2020-11-16T15:48:30Z,54.25889,R+54,Trump +54,republican,54.25889,3953,52.1,3800,27.71,indiana,2020-11-24T00:46:57.198668Z
18173,Warrick,33884,24765,57,59,Merged into voters' home precincts and released with cumulative results,100,32605,>98%,>98% reported,edison,4,unknown,,14037,,,21324,11919,557,84,14631,9762,323,49,2020-11-16T15:48:30Z,27.75646,R+28,Trump +28,republican,27.75646,29940,33.5,24630,26.63,indiana,2020-11-24T00:46:57.198668Z
