fips,name,votes,absentee_votes,reporting,precincts,eevp_display,eevp_source,results_nealr,results_write_ins,results_absentee_nealr,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
25003,Berkshire,52440,0,48,59,"",edison,51914,526,0,0,2020-11-16T15:48:16Z,97.9939,D+98,Neal +98,democrat,MA-G-H-1-2020-11-03,ma-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-massachusetts.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-dem,1,District 1,MA,massachusetts,Massachusetts,Mass.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",263223,8013,3,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,217,278,78% reporting,78%,77,340000,edison,77%,77% reported,edison,democrat,FALSE,2020-11-20T14:22:06Z,TRUE,92.50369,243491,D+93,Neal +93,democrat,"","",3,0,1604451847946
25011,Franklin,7179,701,10,12,"",edison,6918,261,701,0,2020-11-16T15:48:17Z,92.72879,D+93,Neal +93,democrat,MA-G-H-1-2020-11-03,ma-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-massachusetts.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-dem,1,District 1,MA,massachusetts,Massachusetts,Mass.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",263223,8013,3,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,217,278,78% reporting,78%,77,340000,edison,77%,77% reported,edison,democrat,FALSE,2020-11-20T14:22:06Z,TRUE,92.50369,243491,D+93,Neal +93,democrat,"","",3,0,1604451847946
25013,Hampden,153516,4240,126,166,"",edison,146468,7048,4240,0,2020-11-16T15:48:16Z,90.8179,D+91,Neal +91,democrat,MA-G-H-1-2020-11-03,ma-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-massachusetts.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-dem,1,District 1,MA,massachusetts,Massachusetts,Mass.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",263223,8013,3,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,217,278,78% reporting,78%,77,340000,edison,77%,77% reported,edison,democrat,FALSE,2020-11-20T14:22:06Z,TRUE,92.50369,243491,D+93,Neal +93,democrat,"","",3,0,1604451847946
25015,Hampshire,27661,0,19,22,"",edison,26578,1083,0,0,2020-11-16T15:48:15Z,92.16948,D+92,Neal +92,democrat,MA-G-H-1-2020-11-03,ma-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-massachusetts.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-dem,1,District 1,MA,massachusetts,Massachusetts,Mass.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",263223,8013,3,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,217,278,78% reporting,78%,77,340000,edison,77%,77% reported,edison,democrat,FALSE,2020-11-20T14:22:06Z,TRUE,92.50369,243491,D+93,Neal +93,democrat,"","",3,0,1604451847946
25027,Worcester,25042,3079,14,19,"",edison,21479,3563,2944,135,2020-11-16T15:48:01Z,71.54381,D+72,Neal +72,democrat,MA-G-H-1-2020-11-03,ma-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-massachusetts.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-massachusetts.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-dem,1,District 1,MA,massachusetts,Massachusetts,Mass.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",263223,8013,3,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,217,278,78% reporting,78%,77,340000,edison,77%,77% reported,edison,democrat,FALSE,2020-11-20T14:22:06Z,TRUE,92.50369,243491,D+93,Neal +93,democrat,"","",3,0,1604451847946
