fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_luriae,results_taylors,results_fosterd,results_absentee_luriae,results_absentee_taylors,results_absentee_fosterd,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,nyt_race_description_race,race_rating_race,nyt_key_race_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
51001,Accomack,16842,8587,17,17,Released separately AFTER election night,100,16842,>98%,>98% reported,edison,10,unknown,1487,7707,8793,342,5467,2975,145,2020-11-22T16:18:01Z,6.44817,R+6,Taylor +6,republican,VA-G-H-2-2020-11-03,va-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,"Representative Elaine Luria, a Democrat, is defending the seat she narrowly won in the midterm elections from Scott Taylor, a Republican who is trying to win back the seat he held for one term. The coastal district, which includes the Norfolk Navy Base, was previously seen as safely Republican.",lean-dem,TRUE,2,District 2,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",359934,216681,9,all,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,176,176,100% reporting,100%,99,382000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:48:22Z,TRUE,5.75161,20702,D+6,Luria +6,democrat,"","",3,0,1604506811690
51650,Hampton,16334,10063,8,8,None,100,16334,>98%,>98% reported,edison,10,unknown,6950,8734,7024,576,6433,3315,315,2020-11-22T15:17:28Z,10.46896,D+10,Luria +10,democrat,VA-G-H-2-2020-11-03,va-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,"Representative Elaine Luria, a Democrat, is defending the seat she narrowly won in the midterm elections from Scott Taylor, a Republican who is trying to win back the seat he held for one term. The coastal district, which includes the Norfolk Navy Base, was previously seen as safely Republican.",lean-dem,TRUE,2,District 2,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",359934,216681,9,all,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,176,176,100% reporting,100%,99,382000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:48:22Z,TRUE,5.75161,20702,D+6,Luria +6,democrat,"","",3,0,1604506811690
51095,James City,10417,7547,7,7,"As a precinct in the FIRST cumulative report, along with regular precincts",100,10417,>98%,>98% reported,edison,10,all,7037,5691,4464,262,4648,2735,164,2020-11-22T17:16:06Z,11.77882,D+12,Luria +12,democrat,VA-G-H-2-2020-11-03,va-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,"Representative Elaine Luria, a Democrat, is defending the seat she narrowly won in the midterm elections from Scott Taylor, a Republican who is trying to win back the seat he held for one term. The coastal district, which includes the Norfolk Navy Base, was previously seen as safely Republican.",lean-dem,TRUE,2,District 2,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",359934,216681,9,all,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,176,176,100% reporting,100%,99,382000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:48:22Z,TRUE,5.75161,20702,D+6,Luria +6,democrat,"","",3,0,1604506811690
51710,Norfolk,31284,19079,16,16,Released as a precinct at the end of tabulation,100,31284,>98%,>98% reported,edison,10,unknown,6725,18530,11790,964,12796,5759,524,2020-11-22T15:25:41Z,21.54456,D+22,Luria +22,democrat,VA-G-H-2-2020-11-03,va-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,"Representative Elaine Luria, a Democrat, is defending the seat she narrowly won in the midterm elections from Scott Taylor, a Republican who is trying to win back the seat he held for one term. The coastal district, which includes the Norfolk Navy Base, was previously seen as safely Republican.",lean-dem,TRUE,2,District 2,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",359934,216681,9,all,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,176,176,100% reporting,100%,99,382000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:48:22Z,TRUE,5.75161,20702,D+6,Luria +6,democrat,"","",3,0,1604506811690
51131,Northampton,6693,4454,6,6,Released as a precinct at the end of tabulation,100,6693,>98%,>98% reported,edison,10,unknown,792,3780,2763,150,2854,1517,83,2020-11-22T15:26:04Z,15.19498,D+15,Luria +15,democrat,VA-G-H-2-2020-11-03,va-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,"Representative Elaine Luria, a Democrat, is defending the seat she narrowly won in the midterm elections from Scott Taylor, a Republican who is trying to win back the seat he held for one term. The coastal district, which includes the Norfolk Navy Base, was previously seen as safely Republican.",lean-dem,TRUE,2,District 2,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",359934,216681,9,all,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,176,176,100% reporting,100%,99,382000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:48:22Z,TRUE,5.75161,20702,D+6,Luria +6,democrat,"","",3,0,1604506811690
51735,Poquoson,7790,4987,4,4,Released separately AFTER election night,100,7790,>98%,>98% reported,edison,10,unknown,868,2094,5457,239,1641,3197,149,2020-11-22T14:37:25Z,43.17073,R+43,Taylor +43,republican,VA-G-H-2-2020-11-03,va-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,"Representative Elaine Luria, a Democrat, is defending the seat she narrowly won in the midterm elections from Scott Taylor, a Republican who is trying to win back the seat he held for one term. The coastal district, which includes the Norfolk Navy Base, was previously seen as safely Republican.",lean-dem,TRUE,2,District 2,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",359934,216681,9,all,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,176,176,100% reporting,100%,99,382000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:48:22Z,TRUE,5.75161,20702,D+6,Luria +6,democrat,"","",3,0,1604506811690
51810,Virginia Beach,224912,128735,101,101,Released as a precinct as first report of the night,100,224912,>98%,>98% reported,edison,10,unknown,29739,116623,102838,5451,79581,46591,2563,2020-11-22T15:38:41Z,6.12906,D+6,Luria +6,democrat,VA-G-H-2-2020-11-03,va-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,"Representative Elaine Luria, a Democrat, is defending the seat she narrowly won in the midterm elections from Scott Taylor, a Republican who is trying to win back the seat he held for one term. The coastal district, which includes the Norfolk Navy Base, was previously seen as safely Republican.",lean-dem,TRUE,2,District 2,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",359934,216681,9,all,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,176,176,100% reporting,100%,99,382000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:48:22Z,TRUE,5.75161,20702,D+6,Luria +6,democrat,"","",3,0,1604506811690
51830,Williamsburg,6847,5431,3,3,None,100,6847,>98%,>98% reported,edison,10,all,961,4712,1968,167,3964,1353,114,2020-11-22T15:40:11Z,40.07595,D+40,Luria +40,democrat,VA-G-H-2-2020-11-03,va-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,"Representative Elaine Luria, a Democrat, is defending the seat she narrowly won in the midterm elections from Scott Taylor, a Republican who is trying to win back the seat he held for one term. The coastal district, which includes the Norfolk Navy Base, was previously seen as safely Republican.",lean-dem,TRUE,2,District 2,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",359934,216681,9,all,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,176,176,100% reporting,100%,99,382000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:48:22Z,TRUE,5.75161,20702,D+6,Luria +6,democrat,"","",3,0,1604506811690
51199,York,38474,27798,14,14,Released as a precinct at the end of tabulation,100,38474,>98%,>98% reported,edison,10,none,3644,17634,19828,1012,14463,12634,701,2020-11-22T15:40:42Z,5.70255,R+6,Taylor +6,republican,VA-G-H-2-2020-11-03,va-house-general-district-002-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia-house-district-2.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-virginia.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-virginia.html,house,general,2020-11-03,FALSE,U.S. House District 2,U.S. House,H,"Representative Elaine Luria, a Democrat, is defending the seat she narrowly won in the midterm elections from Scott Taylor, a Republican who is trying to win back the seat he held for one term. The coastal district, which includes the Norfolk Navy Base, was previously seen as safely Republican.",lean-dem,TRUE,2,District 2,VA,virginia,Virginia,Va.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",359934,216681,9,all,Polls close at 7 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:00:00.000Z,7 p.m.,176,176,100% reporting,100%,99,382000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-22T19:48:22Z,TRUE,5.75161,20702,D+6,Luria +6,democrat,"","",3,0,1604506811690
