fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_scalises,results_dugasl,results_kearneyh,results_absentee_scalises,results_absentee_dugasl,results_absentee_kearneyh,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
22051,Jefferson,109617,0,149,160,Released as a separate subtotal as first report of the night,93,117856,93%,93% reported,edison,4,none,38152,78886,28045,2686,0,0,0,2020-11-16T15:47:53Z,46.38058,R+46,Scalise +46,republican,LA-G-H-1-2020-11-03,la-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-louisiana.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,LA,louisiana,Louisiana,La.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",374369,72667,1,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,533,565,94% reporting,94%,95,396000,edison,95%,95% reported,edison,republican,FALSE,2020-11-18T17:18:25Z,TRUE,46.90559,175600,R+47,Scalise +47,republican,-1,-1,1604461331229
22057,Lafourche,18871,0,30,32,Released as a separate subtotal as first report of the night,94,20078,94%,94% reported,edison,2,unknown,11030,16742,1752,377,0,0,0,2020-11-16T15:47:57Z,79.43405,R+79,Scalise +79,republican,LA-G-H-1-2020-11-03,la-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-louisiana.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,LA,louisiana,Louisiana,La.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",374369,72667,1,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,533,565,94% reporting,94%,95,396000,edison,95%,95% reported,edison,republican,FALSE,2020-11-18T17:18:25Z,TRUE,46.90559,175600,R+47,Scalise +47,republican,-1,-1,1604461331229
22071,Orleans,24940,0,47,50,Released as a separate subtotal as first report of the night,94,26477,94%,94% reported,edison,2,unknown,48486,12277,11949,714,0,0,0,2020-11-16T15:47:54Z,1.31516,R+1.3,Scalise +1.3,republican,LA-G-H-1-2020-11-03,la-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-louisiana.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,LA,louisiana,Louisiana,La.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",374369,72667,1,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,533,565,94% reporting,94%,95,396000,edison,95%,95% reported,edison,republican,FALSE,2020-11-18T17:18:25Z,TRUE,46.90559,175600,R+47,Scalise +47,republican,-1,-1,1604461331229
22075,Plaquemines,10383,0,14,16,Released as a separate subtotal as first report of the night,88,11736,88%,88% reported,edison,2,unknown,5386,7397,2749,237,0,0,0,2020-11-16T15:47:58Z,44.76548,R+45,Scalise +45,republican,LA-G-H-1-2020-11-03,la-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-louisiana.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,LA,louisiana,Louisiana,La.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",374369,72667,1,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,533,565,94% reporting,94%,95,396000,edison,95%,95% reported,edison,republican,FALSE,2020-11-18T17:18:25Z,TRUE,46.90559,175600,R+47,Scalise +47,republican,-1,-1,1604461331229
22087,St. Bernard,16476,0,29,31,Released as a separate subtotal as first report of the night,94,17555,94%,94% reported,edison,2,unknown,4363,10943,5072,461,0,0,0,2020-11-16T15:47:58Z,35.63365,R+36,Scalise +36,republican,LA-G-H-1-2020-11-03,la-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-louisiana.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,LA,louisiana,Louisiana,La.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",374369,72667,1,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,533,565,94% reporting,94%,95,396000,edison,95%,95% reported,edison,republican,FALSE,2020-11-18T17:18:25Z,TRUE,46.90559,175600,R+47,Scalise +47,republican,-1,-1,1604461331229
22103,St. Tammany,134790,72667,165,169,Released as a separate subtotal as first report of the night,98,138075,98%,98% reported,edison,4,some,44325,100594,30822,3374,50983,20249,1435,2020-11-16T15:47:55Z,51.76348,R+52,Scalise +52,republican,LA-G-H-1-2020-11-03,la-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-louisiana.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,LA,louisiana,Louisiana,La.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",374369,72667,1,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,533,565,94% reporting,94%,95,396000,edison,95%,95% reported,edison,republican,FALSE,2020-11-18T17:18:25Z,TRUE,46.90559,175600,R+47,Scalise +47,republican,-1,-1,1604461331229
22105,Tangipahoa,33252,0,49,52,Released as a separate subtotal as first report of the night,95,35004,95%,95% reported,edison,2,unknown,14341,23370,8984,898,0,0,0,2020-11-16T15:47:56Z,43.26356,R+43,Scalise +43,republican,LA-G-H-1-2020-11-03,la-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-louisiana.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,LA,louisiana,Louisiana,La.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",374369,72667,1,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,533,565,94% reporting,94%,95,396000,edison,95%,95% reported,edison,republican,FALSE,2020-11-18T17:18:25Z,TRUE,46.90559,175600,R+47,Scalise +47,republican,-1,-1,1604461331229
22109,Terrebonne,26040,0,50,55,Released as a separate subtotal as first report of the night,90,28914,90%,90% reported,edison,2,unknown,8712,20121,5357,562,0,0,0,2020-11-16T15:47:58Z,56.69739,R+57,Scalise +57,republican,LA-G-H-1-2020-11-03,la-house-general-district-001-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana-house-district-1.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-louisiana.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-louisiana.html,house,general,2020-11-03,FALSE,U.S. House District 1,U.S. House,H,solid-rep,1,District 1,LA,louisiana,Louisiana,La.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",374369,72667,1,unknown,Polls close at 9 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T02:00:00.000Z,9 p.m.,533,565,94% reporting,94%,95,396000,edison,95%,95% reported,edison,republican,FALSE,2020-11-18T17:18:25Z,TRUE,46.90559,175600,R+47,Scalise +47,republican,-1,-1,1604461331229
