fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,results_schraderk,results_ryan_coursera,results_rixm,results_absentee_schraderk,results_absentee_ryan_coursera,results_absentee_rixm,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,edison_certified_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
41003,Benton,8388,0,4,4,Other,100,7940,>98%,>98% reported,edison,2,some,4065,4108,215,0,0,0,2020-11-24T13:23:20Z,0.51264,R+0.51,Ryan Courser +0.51,republican,OR-G-H-5-2020-11-03,or-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-oregon.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-dem,5,District 5,OR,oregon,Oregon,Ore.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",451752,0,unknown,Most polls close at 11 p.m. Eastern time.,Most polls close in,Most polls have closed.,2020-11-04T04:00:00.000Z,11 p.m.,294,294,100% reporting,100%,100,426000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T20:00:42Z,TRUE,6.75725,30526,D+7,Schrader +7,democrat,FALSE,"","",0,0,1604463601176
41005,Clackamas,184608,0,90,90,Other,100,176255,>98%,>98% reported,edison,2,some,103411,76171,5026,0,0,0,2020-11-24T20:00:40Z,14.75559,D+15,Schrader +15,democrat,OR-G-H-5-2020-11-03,or-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-oregon.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-dem,5,District 5,OR,oregon,Oregon,Ore.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",451752,0,unknown,Most polls close at 11 p.m. Eastern time.,Most polls close in,Most polls have closed.,2020-11-04T04:00:00.000Z,11 p.m.,294,294,100% reporting,100%,100,426000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T20:00:42Z,TRUE,6.75725,30526,D+7,Schrader +7,democrat,FALSE,"","",0,0,1604463601176
41041,Lincoln,29906,0,32,32,Other,100,27837,>98%,>98% reported,edison,4,unknown,16916,12109,881,0,0,0,2020-11-24T13:23:21Z,16.0737,D+16,Schrader +16,democrat,OR-G-H-5-2020-11-03,or-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-oregon.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-dem,5,District 5,OR,oregon,Oregon,Ore.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",451752,0,unknown,Most polls close at 11 p.m. Eastern time.,Most polls close in,Most polls have closed.,2020-11-04T04:00:00.000Z,11 p.m.,294,294,100% reporting,100%,100,426000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T20:00:42Z,TRUE,6.75725,30526,D+7,Schrader +7,democrat,FALSE,"","",0,0,1604463601176
41047,Marion,160368,0,122,122,Other,100,149444,>98%,>98% reported,edison,4,unknown,77014,78699,4655,0,0,0,2020-11-24T13:23:22Z,1.05071,R+1.1,Ryan Courser +1.1,republican,OR-G-H-5-2020-11-03,or-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-oregon.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-dem,5,District 5,OR,oregon,Oregon,Ore.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",451752,0,unknown,Most polls close at 11 p.m. Eastern time.,Most polls close in,Most polls have closed.,2020-11-04T04:00:00.000Z,11 p.m.,294,294,100% reporting,100%,100,426000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T20:00:42Z,TRUE,6.75725,30526,D+7,Schrader +7,democrat,FALSE,"","",0,0,1604463601176
41051,Multnomah,4824,0,1,1,Other,99,4895,>98%,>98% reported,edison,2,some,3478,1228,118,0,0,0,2020-11-24T13:23:22Z,46.64179,D+47,Schrader +47,democrat,OR-G-H-5-2020-11-03,or-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-oregon.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-dem,5,District 5,OR,oregon,Oregon,Ore.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",451752,0,unknown,Most polls close at 11 p.m. Eastern time.,Most polls close in,Most polls have closed.,2020-11-04T04:00:00.000Z,11 p.m.,294,294,100% reporting,100%,100,426000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T20:00:42Z,TRUE,6.75725,30526,D+7,Schrader +7,democrat,FALSE,"","",0,0,1604463601176
41053,Polk,47186,0,16,16,Other,100,46258,>98%,>98% reported,edison,6,all,21968,23877,1341,0,0,0,2020-11-24T13:23:23Z,4.04569,R+4,Ryan Courser +4,republican,OR-G-H-5-2020-11-03,or-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-oregon.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-dem,5,District 5,OR,oregon,Oregon,Ore.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",451752,0,unknown,Most polls close at 11 p.m. Eastern time.,Most polls close in,Most polls have closed.,2020-11-04T04:00:00.000Z,11 p.m.,294,294,100% reporting,100%,100,426000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T20:00:42Z,TRUE,6.75725,30526,D+7,Schrader +7,democrat,FALSE,"","",0,0,1604463601176
41057,Tillamook,16472,0,29,29,Other,100,15275,>98%,>98% reported,edison,2,all,7972,8106,394,0,0,0,2020-11-24T13:23:23Z,0.8135,R+0.81,Ryan Courser +0.81,republican,OR-G-H-5-2020-11-03,or-house-general-district-005-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon-house-district-5.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-oregon.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-oregon.html,house,general,2020-11-03,FALSE,U.S. House District 5,U.S. House,H,solid-dem,5,District 5,OR,oregon,Oregon,Ore.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",451752,0,unknown,Most polls close at 11 p.m. Eastern time.,Most polls close in,Most polls have closed.,2020-11-04T04:00:00.000Z,11 p.m.,294,294,100% reporting,100%,100,426000,edison,>98%,>98% reported,edison,democrat,FALSE,2020-11-24T20:00:42Z,TRUE,6.75725,30526,D+7,Schrader +7,democrat,FALSE,"","",0,0,1604463601176
