fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_hudsonr,results_timmons_goodsonp,results_absentee_hudsonr,results_absentee_timmons_goodsonp,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
37025,Cabarrus,114906,95870,39,39,Released as a precinct as first report of the night,99,116079,>98%,>98% reported,edison,4,all,66450,64267,50639,51373,44497,2020-11-11T03:26:25Z,11.86013,R+12,Hudson +12,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",378575,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,159,173,92% reporting,92%,91,418000,edison,91%,91% reported,edison,republican,FALSE,2020-11-11T03:25:49Z,TRUE,6.59711,24975,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37051,Cumberland,144500,121017,68,75,Released as a separate subtotal as first report of the night,91,159066,91%,91% reported,edison,2,unknown,132574,59254,85246,46625,74392,2020-11-12T17:03:09Z,17.98754,D+18,Timmons-Goodson +18,democrat,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",378575,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,159,173,92% reporting,92%,91,418000,edison,91%,91% reported,edison,republican,FALSE,2020-11-11T03:25:49Z,TRUE,6.59711,24975,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37085,Harnett,34801,29450,8,8,Released as a precinct as first report of the night,100,33333,>98%,>98% reported,edison,2,some,39147,20441,14360,16814,12636,2020-11-12T17:05:20Z,17.47364,R+17,Hudson +17,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",378575,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,159,173,92% reporting,92%,91,418000,edison,91%,91% reported,edison,republican,FALSE,2020-11-11T03:25:49Z,TRUE,6.59711,24975,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37105,Lee,20395,17202,6,7,Released as a precinct as first report of the night,90,22733,90%,90% reported,edison,4,unknown,27472,11133,9262,9142,8060,2020-11-11T03:26:29Z,9.17382,R+9,Hudson +9,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",378575,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,159,173,92% reporting,92%,91,418000,edison,91%,91% reported,edison,republican,FALSE,2020-11-11T03:25:49Z,TRUE,6.59711,24975,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37123,Montgomery,12561,8909,12,14,Released as a separate subtotal as first report of the night,100,12561,>98%,>98% reported,edison,6,unknown,7418,8232,4329,5603,3306,2020-11-11T03:26:26Z,31.07237,R+31,Hudson +31,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",378575,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,159,173,92% reporting,92%,91,418000,edison,91%,91% reported,edison,republican,FALSE,2020-11-11T03:25:49Z,TRUE,6.59711,24975,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37125,Moore,18267,14665,7,8,Released as a precinct as first report of the night,92,19801,92%,92% reported,edison,2,unknown,44755,13448,4819,10459,4206,2020-11-11T03:26:28Z,47.23819,R+47,Hudson +47,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",378575,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,159,173,92% reporting,92%,91,418000,edison,91%,91% reported,edison,republican,FALSE,2020-11-11T03:25:49Z,TRUE,6.59711,24975,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
37167,Stanly,33145,26705,19,22,Released as a separate subtotal as first report of the night,89,37450,89%,89% reported,edison,2,unknown,26976,25000,8145,19985,6720,2020-11-11T03:26:27Z,50.85232,R+51,Hudson +51,republican,NC-G-H-8-2020-11-03,nc-house-general-district-008-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina-house-district-8.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-north-carolina.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-north-carolina.html,house,general,2020-11-03,FALSE,U.S. House District 8,U.S. House,H,lean-rep,8,District 8,NC,north-carolina,North Carolina,N.C.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",378575,313818,7,unknown,Polls close at 7:30 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T00:30:00.000Z,7:30 p.m.,159,173,92% reporting,92%,91,418000,edison,91%,91% reported,edison,republican,FALSE,2020-11-11T03:25:49Z,TRUE,6.59711,24975,R+7,Hudson +7,republican,Mail ballots postmarked by Election Day are accepted until Nov. 12.,Mail ballots postmarked by Election Day are accepted until Nov. 12.,9,0,1604461679650
