fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
51019,Bedford,48669,24216,33,33,Released as a precinct at the end of tabulation,100,48669,>98%,>98% reported,edison,10,unknown,,3722,,,12176,35600,708,185,8705,15208,303,0,2020-11-24T13:24:56Z,48.1292,R+48,Trump +48,republican,48.1292,42525,49.1,37425,44.01,virginia,2020-11-25T00:44:20.436322Z
51021,Bland,3479,1307,8,8,None,100,3479,>98%,>98% reported,edison,10,unknown,,209,,,532,2903,40,4,313,976,18,0,2020-11-24T13:24:56Z,68.15177,R+68,Trump +68,republican,68.15177,3139,67.5,2948,47.8,virginia,2020-11-25T00:44:20.436322Z
51023,Botetourt,21120,11571,11,11,"As a precinct in the FIRST cumulative report, along with regular precincts",100,21120,>98%,>98% reported,edison,10,unknown,,1719,,,5700,15099,264,57,4236,7215,120,0,2020-11-24T13:25:11Z,44.50284,R+45,Trump +45,republican,44.50284,18739,47.4,18241,38.52,virginia,2020-11-25T00:44:20.436322Z
51520,Bristol,7806,4707,5,5,Released as a separate subtotal as first report of the night,100,7806,>98%,>98% reported,edison,10,unknown,,770,,,2313,5347,125,21,1746,2898,63,0,2020-11-24T13:25:38Z,38.86754,R+39,Trump +39,republican,38.86754,7027,43.5,7387,30.97,virginia,2020-11-25T00:44:20.436322Z
51025,Brunswick,7948,4187,14,14,None,100,7948,>98%,>98% reported,edison,10,unknown,,801,,,4552,3357,34,5,2807,1368,12,0,2020-11-24T13:24:58Z,15.03523,D+15,Biden +15,democrat,-15.03523,7669,-18.7,8037,-25.21,virginia,2020-11-25T00:44:20.436322Z
51027,Buchanan,9953,3084,18,18,Released as a precinct in the middle of the night,100,9953,>98%,>98% reported,edison,10,unknown,,942,,,1587,8311,44,11,768,2306,10,0,2020-11-24T13:24:58Z,67.55752,R+68,Trump +68,republican,67.55752,9247,60.3,9646,34.65,virginia,2020-11-25T00:44:20.436322Z
51029,Buckingham,8126,4119,11,11,Released as a precinct in the middle of the night,100,8126,>98%,>98% reported,edison,10,all,,520,,,3471,4544,93,18,2285,1795,39,0,2020-11-24T13:24:59Z,13.20453,R+13,Trump +13,republican,13.20453,7289,11.3,7457,-2.43,virginia,2020-11-25T00:44:20.436322Z
51530,Buena Vista,2776,1837,3,3,Merged into voters' home precincts and released with cumulative results,100,2776,>98%,>98% reported,edison,10,all,,2407,,,825,1863,72,16,637,1128,72,0,2020-11-24T13:25:38Z,37.39193,R+37,Trump +37,republican,37.39193,2407,30.6,2526,25.53,virginia,2020-11-25T00:44:20.436322Z
51031,Campbell,29892,15055,17,17,Released separately AFTER election night,100,29892,>98%,>98% reported,edison,10,all,,2042,,,8070,21245,490,87,5539,9336,180,0,2020-11-24T13:25:11Z,44.07534,R+44,Trump +44,republican,44.07534,27535,46.8,25696,39.31,virginia,2020-11-25T00:44:20.436322Z
51033,Caroline,16288,7880,13,13,None,100,16288,>98%,>98% reported,edison,10,unknown,,1350,,,7657,8336,259,36,4957,2839,84,0,2020-11-24T13:25:02Z,4.16871,R+4,Trump +4,republican,4.16871,14248,5,13652,-8.24,virginia,2020-11-25T00:44:20.436322Z
51035,Carroll,15651,5682,18,18,Released as a precinct at the end of tabulation,100,15651,>98%,>98% reported,edison,10,all,,1199,,,2842,12659,118,32,1740,3909,33,0,2020-11-24T13:25:11Z,62.72443,R+63,Trump +63,republican,62.72443,13655,59.3,12918,39.1,virginia,2020-11-25T00:44:20.436322Z
51036,Charles City,4441,2856,4,4,Released separately AFTER election night,100,4441,>98%,>98% reported,edison,10,unknown,,611,,,2624,1761,54,2,2024,811,21,0,2020-11-24T13:25:12Z,19.43256,D+19,Biden +19,democrat,-19.43256,4107,-24.8,4232,-32.51,virginia,2020-11-25T00:44:20.436322Z
51037,Charlotte,6191,2943,8,8,None,100,6191,>98%,>98% reported,edison,10,unknown,,425,,,2317,3815,48,11,1532,1390,21,0,2020-11-24T13:25:12Z,24.19641,R+24,Trump +24,republican,24.19641,5807,22.8,5898,13.7,virginia,2020-11-25T00:44:20.436322Z
51540,Charlottesville,24205,17826,10,10,Released as a precinct in the middle of the night,100,24205,>98%,>98% reported,edison,10,unknown,,3257,,,20696,3094,311,104,16289,1399,138,0,2020-11-24T13:25:38Z,72.72051,D+73,Biden +73,democrat,-72.72051,22467,-66.5,21797,-53.52,virginia,2020-11-25T00:44:20.436322Z
51550,Chesapeake,127108,90410,64,64,"As a precinct in the FIRST cumulative report, along with regular precincts",100,127108,>98%,>98% reported,edison,10,unknown,,15226,,,66377,58180,2098,453,53788,35502,1120,0,2020-11-24T13:25:38Z,6.44885,D+6,Biden +6,democrat,-6.44885,112662,1.3,110425,-1.04,virginia,2020-11-25T00:44:20.436322Z
51041,Chesterfield,203884,154319,81,81,Released as a precinct at the end of tabulation,100,203884,>98%,>98% reported,edison,10,unknown,,17975,,,106935,93326,2927,696,90088,62602,1629,0,2020-11-24T13:25:12Z,6.67487,D+7,Biden +7,democrat,-6.67487,176362,2.3,170988,7.74,virginia,2020-11-25T00:44:20.436322Z
51043,Clarke,9337,5765,8,8,Released as a precinct at the end of tabulation,100,9337,>98%,>98% reported,edison,10,unknown,,1052,,,3920,5192,178,47,3121,2554,90,0,2020-11-24T13:25:12Z,13.62322,R+14,Trump +14,republican,13.62322,8213,19.6,7762,13.62,virginia,2020-11-25T00:44:20.436322Z
51570,Colonial Heights,9146,5736,6,6,Released as a separate subtotal at the end of tabulation,100,9146,>98%,>98% reported,edison,10,unknown,,1209,,,2972,6007,135,32,2095,3577,64,0,2020-11-24T13:25:38Z,33.18391,R+33,Trump +33,republican,33.18391,8457,39.2,8624,39.39,virginia,2020-11-25T00:44:20.436322Z
51580,Covington,2603,1108,6,6,None,100,2603,>98%,>98% reported,edison,10,unknown,,181,,,964,1580,50,9,578,510,20,0,2020-11-24T13:25:39Z,23.665,R+24,Trump +24,republican,23.665,2382,18.3,2330,-14.76,virginia,2020-11-25T00:44:20.436322Z
51045,Craig,3169,1127,9,9,Merged into voters' home precincts and released with cumulative results,100,3169,>98%,>98% reported,edison,10,unknown,,2794,,,587,2536,40,6,313,804,10,0,2020-11-24T13:25:12Z,61.50205,R+62,Trump +62,republican,61.50205,2791,57.3,2667,34.76,virginia,2020-11-25T00:44:20.436322Z
51047,Culpeper,27116,15044,16,16,"As a precinct in the FIRST cumulative report, along with regular precincts",100,27116,>98%,>98% reported,edison,10,unknown,,2558,,,10617,16012,406,81,8016,6837,191,0,2020-11-24T13:25:12Z,19.896,R+20,Trump +20,republican,19.896,22218,25.2,20211,16.3,virginia,2020-11-25T00:44:20.436322Z
51049,Cumberland,5310,2481,6,6,Released as a separate subtotal in the middle of the tabulation,100,5310,>98%,>98% reported,edison,10,unknown,,345,,,2227,3019,53,11,1422,1039,20,0,2020-11-24T13:25:13Z,14.91525,R+15,Trump +15,republican,14.91525,4906,13.5,5048,2.3,virginia,2020-11-25T00:44:20.436322Z
51590,Danville,19389,11815,17,17,Released as a precinct in the middle of the night,100,19389,>98%,>98% reported,edison,10,unknown,,2090,,,11710,7428,195,56,7555,4186,74,0,2020-11-24T13:25:39Z,22.08469,D+22,Biden +22,democrat,-22.08469,18940,-19.8,20204,-22.05,virginia,2020-11-25T00:44:20.436322Z
51051,Dickenson,7303,3510,11,11,None,100,7303,>98%,>98% reported,edison,10,unknown,,793,,,1503,5748,44,8,1030,2462,18,0,2020-11-24T13:25:13Z,58.1268,R+58,Trump +58,republican,58.1268,6440,55.9,6904,26.09,virginia,2020-11-25T00:44:20.436322Z
51053,Dinwiddie,15092,8306,14,14,None,100,15092,>98%,>98% reported,edison,10,unknown,,1542,,,6224,8695,144,29,4265,3982,59,0,2020-11-24T13:25:13Z,16.37291,R+16,Trump +16,republican,16.37291,13575,12.4,13589,2.39,virginia,2020-11-25T00:44:20.436322Z
51595,Emporia,2381,1043,8,8,Merged into voters' home precincts and released with cumulative results,100,2381,>98%,>98% reported,edison,10,unknown,,2367,,,1612,754,13,2,796,244,3,0,2020-11-24T13:25:39Z,36.03528,D+36,Biden +36,democrat,-36.03528,2366,-31.3,2696,-33.64,virginia,2020-11-25T00:44:20.436322Z
51057,Essex,6178,3893,5,5,"As a precinct in the FIRST cumulative report, along with regular precincts",100,6178,>98%,>98% reported,edison,10,unknown,,644,,,3038,3075,58,7,2131,1736,26,0,2020-11-24T13:25:13Z,0.5989,R+0.60,Trump +0.60,republican,0.5989,5372,2.1,5675,-7.3,virginia,2020-11-25T00:44:20.436322Z
51059,Fairfax,600823,410021,244,244,Released as a precinct in the middle of the night,100,600823,>98%,>98% reported,edison,10,unknown,,93111,,,419943,168401,8014,4465,321219,84585,4217,0,2020-11-24T13:25:13Z,41.86624,D+42,Biden +42,democrat,-41.86624,551183,-35.8,529287,-20.5,virginia,2020-11-25T00:44:20.436322Z
51600,Fairfax City,13483,10107,7,7,Released separately AFTER election night,100,13483,>98%,>98% reported,edison,10,unknown,,2574,,,9174,4007,201,101,7610,2374,123,0,2020-11-24T13:25:39Z,38.32233,D+38,Biden +38,democrat,-38.32233,12028,-30.5,11629,-16.13,virginia,2020-11-25T00:44:20.436322Z
51610,Falls Church,8819,7531,4,4,Released as a precinct in the middle of the night,100,8819,>98%,>98% reported,edison,10,all,,2617,,,7146,1490,114,69,6481,976,74,0,2020-11-24T13:25:39Z,64.13426,D+64,Biden +64,democrat,-64.13426,7757,-57.9,7276,-39.42,virginia,2020-11-25T00:44:20.436322Z
51061,Fauquier,43661,28122,21,21,None,100,43661,>98%,>98% reported,edison,10,unknown,,4691,,,17565,25106,777,213,14131,13573,418,0,2020-11-24T13:25:13Z,17.27171,R+17,Trump +17,republican,17.27171,37460,24.4,35555,19.88,virginia,2020-11-25T00:44:20.436322Z
51063,Floyd,9408,5466,6,6,Released as a precinct at the end of tabulation,100,9408,>98%,>98% reported,edison,10,unknown,,1069,,,3004,6225,147,32,2524,2851,91,0,2020-11-24T13:25:13Z,34.23682,R+34,Trump +34,republican,34.23682,8050,37.2,7644,25.39,virginia,2020-11-25T00:44:20.436322Z
51065,Fluvanna,15840,10462,6,6,Released with cumulative results periodically election night,100,15840,>98%,>98% reported,edison,10,all,,1896,,,7414,8155,226,45,6083,4248,131,0,2020-11-24T13:25:14Z,4.67803,R+5,Trump +5,republican,4.67803,13592,9.3,12749,6.16,virginia,2020-11-25T00:44:20.436322Z
51067,Franklin,29702,12153,24,24,None,100,29702,>98%,>98% reported,edison,10,unknown,,2169,,,8381,20895,354,72,5368,6670,115,0,2020-11-24T13:25:02Z,42.13184,R+42,Trump +42,republican,42.13184,26971,41.9,26707,28.56,virginia,2020-11-25T00:44:20.436322Z
51620,Franklin City,4058,2363,7,7,"As a precinct in the FIRST cumulative report, along with regular precincts",100,4058,>98%,>98% reported,edison,10,unknown,,369,,,2525,1487,35,11,1615,737,11,0,2020-11-24T13:25:39Z,25.5791,D+26,Biden +26,democrat,-25.5791,4061,-27,4360,-30.67,virginia,2020-11-25T00:44:20.436322Z
51069,Frederick,48703,28873,22,22,"As a precinct in the FIRST cumulative report, along with regular precincts",100,48703,>98%,>98% reported,edison,10,unknown,,3376,,,17207,30558,781,157,13094,15416,363,0,2020-11-24T13:25:05Z,27.4131,R+27,Trump +27,republican,27.4131,40440,35,36394,27.94,virginia,2020-11-25T00:44:20.436322Z
51630,Fredericksburg,12862,8870,6,6,None,75,17053,75%,75% reported,edison,10,all,,1464,,,8517,4037,240,68,6529,2202,139,0,2020-11-24T13:25:40Z,34.83129,D+35,Biden +35,democrat,-34.83129,11257,-26.3,11437,-26.85,virginia,2020-11-25T00:44:20.436322Z
51640,Galax,2638,1431,4,4,Released as a precinct at the end of tabulation,100,2638,>98%,>98% reported,edison,10,unknown,,275,,,777,1838,18,5,537,886,8,0,2020-11-24T13:25:40Z,40.21986,R+40,Trump +40,republican,40.21986,2376,38.8,2277,18.97,virginia,2020-11-25T00:44:20.436322Z
51071,Giles,9176,4240,10,10,Released as a precinct at the end of tabulation,100,9176,>98%,>98% reported,edison,10,unknown,,706,,,2156,6876,125,19,1443,2754,43,0,2020-11-24T13:25:06Z,51.43854,R+51,Trump +51,republican,51.43854,8212,48.2,7558,25.54,virginia,2020-11-25T00:44:20.436322Z
51073,Gloucester,22282,11428,12,12,Released separately AFTER election night,100,22282,>98%,>98% reported,edison,10,unknown,,1618,,,6964,14875,389,54,4993,6267,168,0,2020-11-24T13:25:25Z,35.50399,R+36,Trump +36,republican,35.50399,19619,39.2,19283,27.86,virginia,2020-11-25T00:44:20.436322Z
51075,Goochland,16950,10767,11,11,"As a subtotal in the FIRST cumulative report, along with regular precincts",100,16950,>98%,>98% reported,edison,10,all,,1503,,,6685,9966,242,57,5260,5393,114,0,2020-11-24T13:25:26Z,19.35693,R+19,Trump +19,republican,19.35693,14037,24.9,13315,28.33,virginia,2020-11-25T00:44:20.436322Z
51077,Grayson,8131,3152,16,16,Released separately AFTER election night,100,8131,>98%,>98% reported,edison,10,unknown,,769,,,1535,6529,56,11,987,2146,19,0,2020-11-24T13:25:26Z,61.41926,R+61,Trump +61,republican,61.41926,7285,57.4,7121,38.38,virginia,2020-11-25T00:44:20.436322Z
51079,Greene,11311,7032,6,6,Released as a precinct at the end of tabulation,100,11311,>98%,>98% reported,edison,10,all,,1078,,,4163,6866,241,41,3343,3558,131,0,2020-11-24T13:25:26Z,23.89709,R+24,Trump +24,republican,23.89709,9607,31.4,9023,25.26,virginia,2020-11-25T00:44:20.436322Z
51081,Greensville,4574,2017,10,10,Merged into voters' home precincts and released with cumulative results,100,4574,>98%,>98% reported,edison,10,unknown,,4363,,,2627,1914,23,10,1353,658,6,0,2020-11-24T13:25:26Z,15.58811,D+16,Biden +16,democrat,-15.58811,4363,-18.8,4926,-27.79,virginia,2020-11-25T00:44:20.436322Z
51083,Halifax,18248,10459,21,21,Released separately AFTER election night,100,18248,>98%,>98% reported,edison,10,unknown,,1636,,,7666,10418,140,24,5551,4844,64,0,2020-11-24T13:25:26Z,15.0811,R+15,Trump +15,republican,15.0811,16994,16.5,16692,5.56,virginia,2020-11-25T00:44:20.436322Z
51650,Hampton,65901,45108,31,31,None,100,65901,>98%,>98% reported,edison,10,unknown,,6950,,,46220,18430,1006,245,35251,9386,471,0,2020-11-24T13:25:40Z,42.16931,D+42,Biden +42,democrat,-42.16931,62277,-37.6,66490,-42.6,virginia,2020-11-25T00:44:20.436322Z
51085,Hanover,70967,43342,37,37,Released separately AFTER election night,100,70967,>98%,>98% reported,edison,10,unknown,,5539,,,25307,44318,1103,239,19046,23708,588,0,2020-11-24T13:25:26Z,26.78851,R+27,Trump +27,republican,26.78851,62723,32.3,59058,36.65,virginia,2020-11-25T00:44:20.436322Z
51660,Harrisonburg,17086,11265,9,9,Released separately AFTER election night,100,17086,>98%,>98% reported,edison,10,unknown,,1409,,,11022,5591,364,109,8254,2830,181,0,2020-11-24T13:25:25Z,31.78626,D+32,Biden +32,democrat,-31.78626,17987,-22,15593,-13.4,virginia,2020-11-25T00:44:20.436322Z
51087,Henrico,183152,109861,92,92,Released as a precinct at the end of tabulation,100,183152,>98%,>98% reported,edison,10,unknown,,17095,,,116572,63440,2414,726,81563,27296,1002,0,2020-11-24T13:25:27Z,29.00978,D+29,Biden +29,democrat,-29.00978,163536,-20.8,162241,-11.8,virginia,2020-11-25T00:44:20.436322Z
51089,Henry,26105,13396,25,25,"As a precinct in the FIRST cumulative report, along with regular precincts",100,26105,>98%,>98% reported,edison,10,unknown,,1528,,,9127,16725,223,30,6395,6911,90,0,2020-11-24T13:25:27Z,29.10554,R+29,Trump +29,republican,29.10554,24091,29.1,24963,14.69,virginia,2020-11-25T00:44:20.436322Z
51091,Highland,1533,479,7,7,Merged into voters' home precincts and released with cumulative results,100,1533,>98%,>98% reported,edison,10,unknown,,1391,,,417,1092,22,2,233,237,9,0,2020-11-24T13:25:27Z,44.03131,R+44,Trump +44,republican,44.03131,1391,42.2,1413,32.91,virginia,2020-11-25T00:44:20.436322Z
51670,Hopewell,9608,5426,8,8,Released as a precinct at the end of tabulation,100,9608,>98%,>98% reported,edison,10,unknown,,788,,,5430,4020,131,27,3390,1964,72,0,2020-11-24T13:25:25Z,14.67527,D+15,Biden +15,democrat,-14.67527,9008,-9.3,9031,-15.95,virginia,2020-11-25T00:44:20.436322Z
51093,Isle of Wight,23456,13524,14,14,Released as a precinct at the end of tabulation,100,23456,>98%,>98% reported,edison,10,unknown,,1924,,,9399,13707,328,22,6891,6487,146,0,2020-11-24T13:25:27Z,18.3663,R+18,Trump +18,republican,18.3663,21075,20.5,20827,14.6,virginia,2020-11-25T00:44:20.436322Z
51095,James City,49622,37016,20,20,"As a precinct in the FIRST cumulative report, along with regular precincts",100,49622,>98%,>98% reported,edison,10,unknown,,7037,,,25553,23153,710,206,21882,14707,427,0,2020-11-24T13:25:27Z,4.83656,D+5,Biden +5,democrat,-4.83656,43169,5.1,41240,12.04,virginia,2020-11-25T00:44:20.436322Z
51099,King George,14224,9750,6,6,"As a precinct in the FIRST cumulative report, along with regular precincts",100,14224,>98%,>98% reported,edison,10,all,,1496,,,5404,8446,314,60,4376,5182,192,0,2020-11-24T13:25:28Z,21.38639,R+21,Trump +21,republican,21.38639,12050,27.7,11325,18.78,virginia,2020-11-25T00:44:20.436322Z
51101,King William,10736,4827,7,7,Released separately AFTER election night,100,10736,>98%,>98% reported,edison,10,all,,566,,,3260,7320,142,14,2054,2735,38,0,2020-11-24T13:25:28Z,37.81669,R+38,Trump +38,republican,37.81669,9146,35.2,8923,23.78,virginia,2020-11-25T00:44:20.436322Z
51097,King and Queen,4115,1891,6,6,"As a precinct in the FIRST cumulative report, along with regular precincts",100,4115,>98%,>98% reported,edison,10,unknown,,354,,,1590,2450,64,11,984,887,20,0,2020-11-24T13:25:27Z,20.89915,R+21,Trump +21,republican,20.89915,3690,17.1,3655,3.28,virginia,2020-11-25T00:44:20.436322Z
51103,Lancaster,7152,4194,7,7,"As a precinct in the FIRST cumulative report, along with regular precincts",100,7152,>98%,>98% reported,edison,10,unknown,,810,,,3368,3697,71,16,2478,1687,29,0,2020-11-24T13:25:28Z,4.60011,R+5,Trump +5,republican,4.60011,6645,9.8,6961,8.68,virginia,2020-11-25T00:44:20.436322Z
51105,Lee,9946,3001,17,17,None,100,9946,>98%,>98% reported,edison,10,unknown,,754,,,1489,8365,78,14,765,2219,17,0,2020-11-24T13:25:28Z,69.13332,R+69,Trump +69,republican,69.13332,9399,62.9,9598,44.43,virginia,2020-11-25T00:44:20.436322Z
51678,Lexington,2762,2112,2,2,Merged into voters' home precincts and released with cumulative results,100,2762,>98%,>98% reported,edison,10,all,,437,,,1791,906,48,17,1574,515,23,0,2020-11-24T13:25:26Z,32.042,D+32,Biden +32,democrat,-32.042,2465,-30.3,2687,-12.65,virginia,2020-11-25T00:44:20.436322Z
51107,Loudoun,224862,155434,99,99,Released as a precinct at the end of tabulation,100,224862,>98%,>98% reported,edison,10,unknown,,31586,,,138372,82088,3139,1263,109335,44292,1807,0,2020-11-24T13:25:28Z,25.03046,D+25,Biden +25,democrat,-25.03046,183050,-16.9,160060,-4.49,virginia,2020-11-25T00:44:20.436322Z
51109,Louisa,21915,11522,16,16,Released as a precinct in the middle of the night,100,21915,>98%,>98% reported,edison,10,all,,1893,,,8269,13294,295,57,6092,5313,117,0,2020-11-24T13:25:28Z,22.9295,R+23,Trump +23,republican,22.9295,17612,24.5,16452,13.75,virginia,2020-11-25T00:44:20.436322Z
51111,Lunenburg,6000,2871,12,12,Released as a precinct in the middle of the night,100,6000,>98%,>98% reported,edison,10,unknown,,507,,,2418,3537,40,5,1495,1354,22,0,2020-11-24T13:25:29Z,18.65,R+19,Trump +19,republican,18.65,5586,17.5,5734,4.97,virginia,2020-11-25T00:44:20.436322Z
51680,Lynchburg,36363,18012,19,19,"As a precinct in the FIRST cumulative report, along with regular precincts",100,36363,>98%,>98% reported,edison,10,unknown,,2505,,,18048,17097,857,361,11985,5746,281,0,2020-11-24T13:25:26Z,2.6153,D+3,Biden +3,democrat,-2.6153,35657,8.9,36448,10.58,virginia,2020-11-25T00:44:20.436322Z
51113,Madison,8129,3804,10,10,"As a precinct in the FIRST cumulative report, along with regular precincts",100,8129,>98%,>98% reported,edison,10,unknown,,658,,,2698,5300,106,25,1911,1856,37,0,2020-11-24T13:25:29Z,32.00886,R+32,Trump +32,republican,32.00886,6979,31.8,6614,18.6,virginia,2020-11-25T00:44:20.436322Z
51683,Manassas,16968,11922,7,7,"As a precinct in the FIRST cumulative report, along with regular precincts",100,16968,>98%,>98% reported,edison,10,unknown,,2919,,,10356,6256,280,76,8007,3760,155,0,2020-11-24T13:25:26Z,24.16313,D+24,Biden +24,democrat,-24.16313,15411,-16,15200,-13.26,virginia,2020-11-25T00:44:20.436322Z
51685,Manassas Park,6087,4437,4,4,None,100,6087,>98%,>98% reported,edison,10,unknown,,1108,,,3992,1979,100,16,3137,1239,61,0,2020-11-24T13:25:26Z,33.07048,D+33,Biden +33,democrat,-33.07048,5232,-28.1,4656,-25.34,virginia,2020-11-25T00:44:20.436322Z
51690,Martinsville,6013,3748,7,7,"As a precinct in the FIRST cumulative report, along with regular precincts",100,6013,>98%,>98% reported,edison,10,unknown,,563,,,3766,2165,73,9,2624,1096,28,0,2020-11-24T13:25:26Z,26.62564,D+27,Biden +27,democrat,-26.62564,5907,-23.4,6284,-24.55,virginia,2020-11-25T00:44:20.436322Z
51115,Mathews,5826,4239,4,4,None,100,5826,>98%,>98% reported,edison,10,unknown,,1133,,,1825,3901,87,13,1560,2618,53,8,2020-11-24T13:25:29Z,35.63337,R+36,Trump +36,republican,35.63337,5311,36.8,5374,31.28,virginia,2020-11-25T00:44:20.436322Z
51117,Mecklenburg,16204,8302,24,24,Released separately AFTER election night,88,18358,88%,88% reported,edison,10,unknown,,1999,,,6803,9266,113,22,4150,4111,41,0,2020-11-24T13:25:29Z,15.19995,R+15,Trump +15,republican,15.19995,14945,13.4,15077,6.98,virginia,2020-11-25T00:44:20.436322Z
51119,Middlesex,6785,3480,7,7,Released as a precinct in the middle of the night,100,6785,>98%,>98% reported,edison,10,unknown,,626,,,2491,4196,77,21,1788,1664,28,0,2020-11-24T13:25:29Z,25.12896,R+25,Trump +25,republican,25.12896,6017,26,6080,20.54,virginia,2020-11-25T00:44:20.436322Z
51121,Montgomery,45037,28450,25,25,Released as a precinct at the end of tabulation,100,45037,>98%,>98% reported,edison,10,unknown,,3313,,,23218,20629,942,248,18499,9479,472,0,2020-11-24T13:25:29Z,5.74861,D+6,Biden +6,democrat,-5.74861,43031,-1.3,41009,0.25,virginia,2020-11-25T00:44:20.436322Z
51125,Nelson,9316,4839,10,10,None,100,9316,>98%,>98% reported,edison,10,unknown,,580,,,4327,4812,150,27,3184,1512,143,0,2020-11-24T13:25:30Z,5.2061,R+5,Trump +5,republican,5.2061,8311,5.6,8250,-2.72,virginia,2020-11-25T00:44:20.436322Z
51127,New Kent,14463,6202,11,11,Released as a precinct in the middle of the night,100,14463,>98%,>98% reported,edison,10,unknown,,992,,,4621,9631,172,39,3143,2989,70,0,2020-11-24T13:25:30Z,34.64012,R+35,Trump +35,republican,34.64012,12233,37.4,10953,33.7,virginia,2020-11-25T00:44:20.436322Z
51700,Newport News,81203,48299,46,46,None,100,81203,>98%,>98% reported,edison,10,unknown,,5890,,,53099,26377,1438,289,35999,11557,622,121,2020-11-24T13:25:26Z,32.90765,D+33,Biden +33,democrat,-32.90765,75637,-26.6,79444,-30.05,virginia,2020-11-25T00:44:20.436322Z
