fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_hawkinsh,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
48431,Sterling,639,484,3,4,Released as a precinct as first report of the night,78,823,78%,78% reported,edison,2,unknown,,408,,,584,51,1,3,,445,36,1,2,,2020-11-24T13:26:53Z,83.41158,R+83,Trump +83,republican,83.41158,633,75.7,494,86.64,texas,2020-11-25T00:44:10.486132Z
48433,Stonewall,736,736,3,4,Released as a precinct as first report of the night,81,911,81%,81% reported,edison,2,unknown,,437,,,615,116,4,1,,615,116,4,1,,2020-11-24T13:26:53Z,67.79891,R+68,Trump +68,republican,67.79891,701,59.9,675,51.41,texas,2020-11-25T00:44:10.486132Z
48435,Sutton,1557,1333,4,5,Released as a precinct as first report of the night,80,1936,80%,80% reported,edison,2,unknown,,1807,,,1222,322,9,4,,1053,273,4,3,,2020-11-24T13:26:53Z,57.80347,R+58,Trump +58,republican,57.80347,1416,53.8,1489,49.76,texas,2020-11-25T00:44:10.486132Z
48437,Swisher,2355,1759,7,9,Released as a precinct as first report of the night,88,2676,88%,88% reported,edison,2,unknown,,1756,,,1845,478,22,10,,1383,357,14,5,,2020-11-24T13:26:53Z,58.04671,R+58,Trump +58,republican,58.04671,2204,54.9,2270,47.4,texas,2020-11-25T00:44:10.486132Z
48439,Tarrant,834697,733248,701,730,Released as a precinct as first report of the night,96,869068,96%,96% reported,edison,4,some,,685898,,,409741,411567,10368,2617,404,357997,364873,8067,1972,339,2020-11-24T13:26:53Z,0.21876,D+0.22,Biden +0.22,democrat,-0.21876,668514,8.6,610890,15.69,texas,2020-11-25T00:44:10.486132Z
48441,Taylor,55112,45407,32,35,Released as a precinct as first report of the night,100,54924,>98%,>98% reported,edison,6,all,,48518,,,39547,14588,827,150,,32250,12448,596,113,,2020-11-24T13:26:53Z,45.28778,R+45,Trump +45,republican,45.28778,45759,50.6,43263,53.52,texas,2020-11-25T00:44:10.486132Z
48443,Terrell,458,360,4,5,Released as a precinct as first report of the night,64,719,64%,64% reported,edison,2,unknown,,648,,,334,119,3,2,,258,100,2,0,,2020-11-24T13:26:53Z,46.94323,R+47,Trump +47,republican,46.94323,438,33.8,555,31.35,texas,2020-11-25T00:44:10.486132Z
48445,Terry,3612,2879,7,8,Released as a precinct as first report of the night,83,4378,83%,83% reported,edison,2,unknown,,3782,,,2812,757,33,10,,2257,596,23,3,,2020-11-24T13:26:53Z,56.89369,R+57,Trump +57,republican,56.89369,3355,50.8,3709,41.6,texas,2020-11-25T00:44:10.486132Z
48447,Throckmorton,899,543,5,6,Released as a precinct as first report of the night,85,1057,85%,85% reported,edison,2,unknown,,614,,,806,82,5,1,5,484,53,0,1,5,2020-11-24T13:26:54Z,80.53393,R+81,Trump +81,republican,80.53393,808,78.1,813,72.69,texas,2020-11-25T00:44:10.486132Z
48449,Titus,10539,8228,16,19,Released as a precinct as first report of the night,95,11123,95%,95% reported,edison,2,unknown,,7555,,,7570,2856,94,19,,5947,2206,65,10,,2020-11-24T13:26:54Z,44.7291,R+45,Trump +45,republican,44.7291,9419,41.6,8854,38.81,texas,2020-11-25T00:44:10.486132Z
48451,Tom Green,44891,33289,35,35,Released as a precinct as first report of the night,94,47505,94%,94% reported,edison,2,unknown,,37998,,,32129,12106,539,96,21,23291,9615,322,51,10,2020-11-24T13:26:54Z,44.6036,R+45,Trump +45,republican,44.6036,38479,47.6,36720,47.89,texas,2020-11-25T00:44:10.486132Z
48453,Travis,610349,553103,248,248,Released as a precinct as first report of the night,100,609336,>98%,>98% reported,edison,4,some,,391428,,,161337,435860,8905,2094,2153,140321,403939,7161,1682,0,2020-11-24T13:26:54Z,44.97804,D+45,Biden +45,democrat,-44.97804,468720,-38.6,387057,-23.93,texas,2020-11-25T00:44:10.486132Z
48455,Trinity,6938,5334,18,20,Released as a precinct as first report of the night,94,7362,94%,94% reported,edison,2,unknown,,6125,,,5579,1323,25,11,,4281,1027,17,9,,2020-11-24T13:26:54Z,61.34333,R+61,Trump +61,republican,61.34333,5985,59.9,6235,46.88,texas,2020-11-25T00:44:10.486132Z
48457,Tyler,9660,6706,17,18,Released as a precinct as first report of the night,100,9466,>98%,>98% reported,edison,2,unknown,,6461,,,8194,1403,52,11,,5581,1094,25,6,,2020-11-24T13:26:54Z,70.30021,R+70,Trump +70,republican,70.30021,8016,67.1,7654,55.42,texas,2020-11-25T00:44:10.486132Z
48459,Upshur,18887,15338,20,22,Released as a precinct as first report of the night,100,18910,>98%,>98% reported,edison,2,unknown,,12933,,,15809,2877,179,22,,12770,2448,105,15,,2020-11-24T13:26:54Z,68.47038,R+68,Trump +68,republican,68.47038,16013,67.6,15138,59.74,texas,2020-11-25T00:44:10.486132Z
48461,Upton,1368,1063,4,5,Released as a precinct as first report of the night,86,1591,86%,86% reported,edison,2,unknown,,1421,,,1178,170,13,7,,910,137,10,6,,2020-11-24T13:26:55Z,73.68421,R+74,Trump +74,republican,73.68421,1347,53.5,1300,47.69,texas,2020-11-25T00:44:10.486132Z
48463,Uvalde,10342,8192,12,14,Released as a precinct as first report of the night,89,11653,89%,89% reported,edison,2,unknown,,10291,,,6174,4073,66,29,,4661,3464,46,21,,2020-11-24T13:26:55Z,20.31522,R+20,Trump +20,republican,20.31522,8964,10.8,8435,8.35,texas,2020-11-25T00:44:10.486132Z
48465,Val Verde,15272,12008,15,17,Released as a precinct as first report of the night,86,17702,86%,86% reported,edison,4,some,,12685,,,8284,6771,170,47,,6413,5460,102,33,,2020-11-24T13:26:55Z,9.90702,R+10,Trump +10,republican,9.90702,13617,-7.9,12081,-5.38,texas,2020-11-25T00:44:10.486132Z
48467,Van Zandt,25994,17151,17,19,Released as a precinct as first report of the night,100,25850,>98%,>98% reported,edison,2,unknown,,15091,,,22270,3516,175,33,,14633,2407,96,15,,2020-11-24T13:26:55Z,72.14742,R+72,Trump +72,republican,72.14742,21890,71.6,19100,66.54,texas,2020-11-25T00:44:10.486132Z
48469,Victoria,34205,27933,30,35,Released as a precinct as first report of the night,93,36753,93%,93% reported,edison,2,unknown,,29340,,,23347,10371,338,103,46,18864,8730,229,74,36,2020-11-24T13:26:55Z,37.93597,R+38,Trump +38,republican,37.93597,31324,39.6,28853,37.74,texas,2020-11-25T00:44:10.486132Z
48471,Walker,23641,19474,16,17,Released as a precinct as first report of the night,100,23641,>98%,>98% reported,edison,6,all,,16785,,,15368,7875,286,63,49,12520,6682,197,46,29,2020-11-24T13:26:55Z,31.69494,R+32,Trump +32,republican,31.69494,19796,34.3,18685,31.51,texas,2020-11-25T00:44:10.486132Z
48473,Waller,22734,19211,21,21,Released as a precinct as first report of the night,100,19820,>98%,>98% reported,edison,2,some,,15909,,,14260,8191,201,82,,12102,6902,143,64,,2020-11-24T13:26:56Z,26.6957,R+27,Trump +27,republican,26.6957,16784,28.5,15902,17.17,texas,2020-11-25T00:44:10.486132Z
48475,Ward,4060,3108,8,9,Released as a precinct as first report of the night,100,4069,>98%,>98% reported,edison,2,unknown,,3020,,,3241,764,29,26,,2510,578,18,2,,2020-11-24T13:26:56Z,61.00985,R+61,Trump +61,republican,61.00985,3445,51.2,3245,47,texas,2020-11-25T00:44:10.486132Z
48477,Washington,17418,14499,20,22,Released as a precinct as first report of the night,95,18306,95%,95% reported,edison,2,unknown,,15246,,,12959,4261,178,20,,10705,3661,121,12,,2020-11-24T13:26:56Z,49.93685,R+50,Trump +50,republican,49.93685,14832,51,14397,51.93,texas,2020-11-25T00:44:10.486132Z
48479,Webb,68397,53357,65,70,Released as a precinct as first report of the night,92,73977,92%,92% reported,edison,2,some,,48936,,,25898,41820,446,233,,19424,33454,312,167,,2020-11-24T13:26:56Z,23.2788,D+23,Biden +23,democrat,-23.2788,57585,-51,49110,-54,texas,2020-11-25T00:44:10.486132Z
48481,Wharton,16761,14497,11,13,Released as a precinct as first report of the night,96,17397,96%,96% reported,edison,2,unknown,,14576,,,11926,4694,105,36,,10422,3961,85,29,,2020-11-24T13:26:56Z,43.14778,R+43,Trump +43,republican,43.14778,14732,40.1,14087,39.15,texas,2020-11-25T00:44:10.486132Z
48483,Wheeler,2337,1643,9,11,Released as a precinct as first report of the night,86,2723,86%,86% reported,edison,2,unknown,,1640,,,2159,168,7,3,,1509,129,3,2,,2020-11-24T13:26:56Z,85.19469,R+85,Trump +85,republican,85.19469,2306,82.1,2128,77.35,texas,2020-11-25T00:44:10.486132Z
48485,Wichita,46030,37710,58,62,Released as a precinct as first report of the night,91,50639,91%,91% reported,edison,2,some,,45995,,,32069,13161,675,125,,26350,10796,474,90,,2020-11-24T13:26:56Z,41.07756,R+41,Trump +41,republican,41.07756,38119,49.5,41018,47.02,texas,2020-11-25T00:44:10.486132Z
48487,Wilbarger,4524,3739,4,5,Released as a precinct as first report of the night,93,4848,93%,93% reported,edison,2,unknown,,4072,,,3524,956,33,11,,2934,777,23,5,,2020-11-24T13:26:57Z,56.76393,R+57,Trump +57,republican,56.76393,4105,57.4,3980,49.87,texas,2020-11-25T00:44:10.486132Z
48489,Willacy,5575,3554,14,17,Released as a precinct as first report of the night,84,6624,84%,84% reported,edison,2,unknown,,3321,,,2437,3097,25,16,,1416,2116,15,7,,2020-11-24T13:26:57Z,11.83857,D+12,Biden +12,democrat,-11.83857,5095,-36.8,5064,-43.13,texas,2020-11-25T00:44:10.486132Z
48491,Williamson,289312,261100,58,58,Released as a precinct as first report of the night,100,285000,>98%,>98% reported,edison,4,all,,172960,,,139729,143795,4998,790,,123803,132612,4048,637,,2020-11-24T13:26:57Z,1.4054,D+1.4,Biden +1.4,democrat,-1.4054,204659,9.6,163271,21.52,texas,2020-11-25T00:44:10.486132Z
48493,Wilson,25006,20881,17,17,Released as a precinct as first report of the night,100,22948,>98%,>98% reported,edison,2,unknown,,17031,,,18457,6350,150,39,10,15243,5485,123,30,0,2020-11-24T13:26:57Z,48.41638,R+48,Trump +48,republican,48.41638,19395,47.5,17205,42.99,texas,2020-11-25T00:44:10.486132Z
48495,Winkler,2126,1469,5,6,Released as a precinct as first report of the night,87,2439,87%,87% reported,edison,2,unknown,,1480,,,1753,358,14,1,,1197,262,9,1,,2020-11-24T13:26:57Z,65.61618,R+66,Trump +66,republican,65.61618,1876,52.4,1725,52.93,texas,2020-11-25T00:44:10.486132Z
48497,Wise,32362,27361,26,26,Released as a precinct as first report of the night,100,29258,>98%,>98% reported,edison,2,unknown,,19355,,,27032,4973,310,47,,22836,4265,229,31,,2020-11-24T13:26:57Z,68.16328,R+68,Trump +68,republican,68.16328,24776,69.7,20745,67.42,texas,2020-11-25T00:44:10.486132Z
48499,Wood,22779,19451,13,14,Released as a precinct as first report of the night,100,22115,>98%,>98% reported,edison,2,unknown,,14753,,,19049,3509,175,40,6,16178,3114,126,33,0,2020-11-24T13:26:57Z,68.22073,R+68,Trump +68,republican,68.22073,18727,69.8,17581,64.25,texas,2020-11-25T00:44:10.486132Z
48501,Yoakum,2633,2134,6,7,Released as a precinct as first report of the night,88,2994,88%,88% reported,edison,2,some,,2155,,,2172,419,31,6,5,1795,308,21,5,5,2020-11-24T13:26:57Z,66.57805,R+67,Trump +67,republican,66.57805,2303,59.5,2128,60.57,texas,2020-11-25T00:44:10.486132Z
48503,Young,8242,7088,8,10,Released as a precinct as first report of the night,91,9101,91%,91% reported,edison,2,unknown,,9164,,,7112,1036,76,18,,6114,895,63,16,,2020-11-24T13:26:58Z,73.71997,R+74,Trump +74,republican,73.71997,7707,74.3,7316,71.53,texas,2020-11-25T00:44:10.486132Z
48505,Zapata,3874,2438,8,8,Released as a precinct as first report of the night,84,4606,84%,84% reported,edison,2,unknown,,3125,,,2033,1826,11,4,,1192,1235,9,2,,2020-11-24T13:26:58Z,5.34331,R+5,Trump +5,republican,5.34331,3142,-32.9,3543,-43.18,texas,2020-11-25T00:44:10.486132Z
48507,Zavala,4379,2968,6,6,Released as a precinct as first report of the night,92,4749,92%,92% reported,edison,2,unknown,,3597,,,1490,2864,13,12,,841,2117,5,5,,2020-11-24T13:26:58Z,31.37703,D+31,Biden +31,democrat,-31.37703,3396,-57.2,3653,-67.56,texas,2020-11-25T00:44:10.486132Z
