fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_hawkinsh,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
09001,Fairfield,473005,27012,189,190,,,,,"",edison,,,,,,,297505,169039,4593,1681,187,21492,5188,209,107,16,2020-11-24T13:23:01Z,27.15954,D+27,Biden +27,democrat,-27.15954,421209,-19.9,396130,-10.63,connecticut,2020-11-26T00:50:31.725948Z
09003,Hartford,449335,6550,167,171,,,,,"",edison,,,,,,,283368,159024,5039,1776,128,5227,1220,73,27,3,2020-11-24T13:23:09Z,27.67289,D+28,Biden +28,democrat,-27.67289,406864,-22.7,392240,-25.85,connecticut,2020-11-26T00:50:31.725948Z
09005,Litchfield,107549,0,50,50,,,,,"",edison,,,,,,,50164,55601,1280,485,19,0,0,0,0,0,2020-11-24T13:22:59Z,5.05537,R+5,Trump +5,republican,5.05537,97442,13.6,92427,3.62,connecticut,2020-11-26T00:50:31.725948Z
09007,Middlesex,99198,0,34,34,,,,,"",edison,,,,,,,56848,40665,1210,444,31,0,0,0,0,0,2020-11-24T13:23:06Z,16.31384,D+16,Biden +16,democrat,-16.31384,88624,-7.3,83538,-15.88,connecticut,2020-11-26T00:50:31.725948Z
09009,New Haven,418003,27572,188,193,,,,,"",edison,,,,,,,242629,169892,3661,1693,128,19155,8165,143,81,28,2020-11-24T13:23:00Z,17.40107,D+17,Biden +17,democrat,-17.40107,379006,-12.3,361059,-22.33,connecticut,2020-11-26T00:50:31.725948Z
09011,New London,139604,0,60,60,,,,,"",edison,,,,,,,79459,57110,2256,757,22,0,0,0,0,0,2020-11-24T13:23:00Z,16.00885,D+16,Biden +16,democrat,-16.00885,123528,-6.7,115102,-18.27,connecticut,2020-11-26T00:50:31.725948Z
09013,Tolland,80546,0,23,25,,,,,"",edison,,,,,,,44006,34819,1274,398,49,0,0,0,0,0,2020-11-24T13:21:14Z,11.4059,D+11,Biden +11,democrat,-11.4059,77424,-5.6,70991,-12.56,connecticut,2020-11-26T00:50:31.725948Z
09015,Windham,57077,0,29,30,,,,,"",edison,,,,,,,26701,29141,914,307,14,0,0,0,0,0,2020-11-24T13:23:08Z,4.27493,R+4,Trump +4,republican,4.27493,50823,7.8,46588,-13.28,connecticut,2020-11-26T00:50:31.725948Z
