fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_max_ballots,results_kellym,results_gnibusk,results_absentee_kellym,results_absentee_gnibusk,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,race_id_race,race_slug_race,url_race,state_page_url_race,ap_polls_page_race,edison_exit_polls_page_race,race_type_race,election_type_race,election_date_race,runoff_race,race_name_race,office_race,officeid_race,race_rating_race,seat_race,seat_name_race,state_id_race,state_slug_race,state_name_race,state_nyt_abbrev_race,state_shape_race,party_id_race,uncontested_race,report_race,result_race,result_source_race,gain_race,lost_seat_race,votes_race,absentee_votes_race,absentee_counties_race,absentee_count_progress_race,poll_display_race,poll_countdown_display_race,poll_waiting_display_race,poll_time_race,poll_time_short_race,precincts_reporting_race,precincts_total_race,reporting_display_race,reporting_value_race,eevp_race,tot_exp_vote_race,eevp_source_race,eevp_value_race,eevp_display_race,county_data_source_race,incumbent_party_race,no_forecast_race,last_updated_race,has_incumbent_race,leader_margin_value_race,leader_margin_votes_race,leader_margin_display_race,leader_margin_name_display_race,leader_party_id_race,expectations_text_race,expectations_text_short_race,absentee_ballot_deadline_race,absentee_postmark_deadline_race,winner_called_timestamp_race
42019,Butler,77368,0,61,63,Released as a separate subtotal at the end of tabulation,97,79861,97%,97% reported,edison,4,none,7869,52593,24775,0,0,2020-11-11T03:24:55Z,35.95543,R+36,Kelly +36,republican,PA-G-H-16-2020-11-03,pa-house-general-district-016-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-pennsylvania-house-district-16.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-pennsylvania.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-pennsylvania.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-pennsylvania.html,house,general,2020-11-03,FALSE,U.S. House District 16,U.S. House,H,likely-rep,16,District 16,PA,pennsylvania,Pennsylvania,Pa.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",348411,17553,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,411,445,92% reporting,92%,93,375000,edison,93%,93% reported,edison,republican,FALSE,2020-11-11T03:26:26Z,TRUE,18.72415,65237,R+19,Kelly +19,republican,"","",3,0,1604500830088
42039,Crawford,37369,0,58,68,Merged into voters' home precincts and released with cumulative results,86,43491,86%,86% reported,edison,2,none,3675,24847,12522,0,0,2020-11-11T03:24:58Z,32.98188,R+33,Kelly +33,republican,PA-G-H-16-2020-11-03,pa-house-general-district-016-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-pennsylvania-house-district-16.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-pennsylvania.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-pennsylvania.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-pennsylvania.html,house,general,2020-11-03,FALSE,U.S. House District 16,U.S. House,H,likely-rep,16,District 16,PA,pennsylvania,Pennsylvania,Pa.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",348411,17553,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,411,445,92% reporting,92%,93,375000,edison,93%,93% reported,edison,republican,FALSE,2020-11-11T03:26:26Z,TRUE,18.72415,65237,R+19,Kelly +19,republican,"","",3,0,1604500830088
42049,Erie,132810,5785,138,149,None,93,143468,93%,93% reported,edison,4,unknown,10038,64992,67818,2245,3540,2020-11-11T03:25:00Z,2.12785,D+2,Gnibus +2,democrat,PA-G-H-16-2020-11-03,pa-house-general-district-016-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-pennsylvania-house-district-16.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-pennsylvania.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-pennsylvania.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-pennsylvania.html,house,general,2020-11-03,FALSE,U.S. House District 16,U.S. House,H,likely-rep,16,District 16,PA,pennsylvania,Pennsylvania,Pa.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",348411,17553,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,411,445,92% reporting,92%,93,375000,edison,93%,93% reported,edison,republican,FALSE,2020-11-11T03:26:26Z,TRUE,18.72415,65237,R+19,Kelly +19,republican,"","",3,0,1604500830088
42073,Lawrence,44964,11768,71,75,Released as a separate subtotal at the end of tabulation,95,47273,95%,95% reported,edison,4,some,3605,28680,16284,4198,7570,2020-11-11T03:25:01Z,27.56872,R+28,Kelly +28,republican,PA-G-H-16-2020-11-03,pa-house-general-district-016-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-pennsylvania-house-district-16.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-pennsylvania.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-pennsylvania.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-pennsylvania.html,house,general,2020-11-03,FALSE,U.S. House District 16,U.S. House,H,likely-rep,16,District 16,PA,pennsylvania,Pennsylvania,Pa.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",348411,17553,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,411,445,92% reporting,92%,93,375000,edison,93%,93% reported,edison,republican,FALSE,2020-11-11T03:26:26Z,TRUE,18.72415,65237,R+19,Kelly +19,republican,"","",3,0,1604500830088
42085,Mercer,55900,0,83,90,Released separately AFTER election night,92,60678,92%,92% reported,edison,2,unknown,4235,35712,20188,0,0,2020-11-11T03:25:02Z,27.77102,R+28,Kelly +28,republican,PA-G-H-16-2020-11-03,pa-house-general-district-016-2020-11-03,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-pennsylvania-house-district-16.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/results-pennsylvania.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-pennsylvania.html,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-pennsylvania.html,house,general,2020-11-03,FALSE,U.S. House District 16,U.S. House,H,likely-rep,16,District 16,PA,pennsylvania,Pennsylvania,Pa.,horizontal,"",FALSE,TRUE,winner,AP,FALSE,"",348411,17553,2,unknown,Polls close at 8 p.m. Eastern time.,Polls close in,Polls have closed.,2020-11-04T01:00:00.000Z,8 p.m.,411,445,92% reporting,92%,93,375000,edison,93%,93% reported,edison,republican,FALSE,2020-11-11T03:26:26Z,TRUE,18.72415,65237,R+19,Kelly +19,republican,"","",3,0,1604500830088
