fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_hawkinsh,results_la_rivag,results_de_la_fuenter,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_la_rivag,results_absentee_de_la_fuenter,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
06021,Glenn,10891,5135,74,74,Released as a separate subtotal as first report of the night,100,10796,>98%,>98% reported,edison,4,unknown,,11067,,,3815,6854,120,32,32,37,1,1963,3069,52,14,18,18,1,2020-11-11T03:26:04Z,27.90377,R+28,Trump +28,republican,27.90377,9470,28.8,9211,25.31,california,2020-11-11T12:17:28.610187Z
06023,Humboldt,46222,38109,45,66,Released as a separate subtotal as first report of the night,68,67540,68%,68% reported,edison,2,some,,48283,,,31010,13756,565,329,160,141,261,26616,10319,428,257,134,107,248,2020-11-11T03:26:02Z,37.32854,D+37,Biden +37,democrat,-37.32854,60014,-24.7,57470,-27.2,california,2020-11-11T12:17:28.610187Z
06025,Imperial,38727,17885,218,218,Released separately AFTER election night,71,54824,71%,71% reported,edison,4,unknown,,31600,,,24551,13401,253,159,177,186,0,12510,5045,110,64,81,75,0,2020-11-11T03:26:02Z,28.79128,D+29,Biden +29,democrat,-28.79128,48091,-41.5,38565,-32.05,california,2020-11-11T12:17:28.610187Z
06027,Inyo,9147,5305,21,21,Merged into voters' home precincts and released with cumulative results,99,9218,>98%,>98% reported,edison,4,all,,8286,,,4495,4436,125,41,21,29,0,3091,2097,67,26,7,17,0,2020-11-11T03:26:03Z,0.64502,D+0.65,Biden +0.65,democrat,-0.64502,8179,13.4,8036,11.42,california,2020-11-11T12:17:28.610187Z
06029,Kern,183717,126942,458,694,Released as a separate subtotal as first report of the night,66,278346,66%,66% reported,edison,4,unknown,,202125,,,84946,94844,2135,600,563,629,0,66392,57804,1418,465,429,434,0,2020-11-11T03:26:04Z,5.38763,R+5,Trump +5,republican,5.38763,244163,12.7,221472,16.76,california,2020-11-11T12:17:28.610187Z
06031,Kings,41935,33000,96,96,Released as a separate subtotal as first report of the night,100,38663,>98%,>98% reported,edison,4,unknown,,38870,,,17729,23169,575,120,165,175,2,14079,18218,390,77,120,114,2,2020-11-11T03:26:05Z,12.97246,R+13,Trump +13,republican,12.97246,34310,13,31418,14.93,california,2020-11-11T12:17:28.610187Z
06033,Lake,11038,0,28,70,Released as a separate subtotal as first report of the night,40,27936,40%,40% reported,edison,2,unknown,,23517,,,6874,3955,94,71,18,26,0,0,0,0,0,0,0,0,2020-11-11T03:26:05Z,26.44501,D+26,Biden +26,democrat,-26.44501,24675,-3.6,23391,-16.94,california,2020-11-11T12:17:28.610187Z
06035,Lassen,11779,0,56,57,Released as a separate subtotal as first report of the night,97,12138,97%,97% reported,edison,2,unknown,,12965,,,2772,8798,137,31,16,25,0,0,0,0,0,0,0,0,2020-11-11T03:26:06Z,51.15884,R+51,Trump +51,republican,51.15884,10699,50,10683,39.72,california,2020-11-11T12:17:28.610187Z
06037,Los Angeles,4151278,2868526,3383,3383,Released as a separate subtotal as first report of the night,100,3915111,>98%,>98% reported,edison,4,all,,1561325,,,2947568,1107090,34238,20843,15105,15051,11383,2090279,720484,19435,12001,8012,7598,10717,2020-11-11T03:26:07Z,44.33521,D+44,Biden +44,democrat,-44.33521,3434308,-49.3,3181067,-41.86,california,2020-11-11T12:17:28.610187Z
06039,Madera,52029,35718,72,72,Released as a separate subtotal as first report of the night,100,49148,>98%,>98% reported,edison,4,all,,39467,,,22438,28458,599,209,156,169,0,16495,18520,372,131,86,114,0,2020-11-11T03:26:08Z,11.57047,R+12,Trump +12,republican,11.57047,43507,14.5,39866,17.14,california,2020-11-11T12:17:28.610187Z
06041,Marin,135667,0,96,112,Other,85,158771,85%,85% reported,edison,2,unknown,,140974,,,112921,20505,1198,553,200,290,0,0,0,0,0,0,0,0,2020-11-11T03:26:08Z,68.11973,D+68,Biden +68,democrat,-68.11973,140683,-61.8,134516,-51.31,california,2020-11-11T12:17:28.610187Z
06043,Mariposa,10280,8259,25,25,Other,100,10229,>98%,>98% reported,edison,4,all,,8458,,,4088,5950,155,39,22,26,0,3610,4480,109,28,13,19,0,2020-11-11T03:26:09Z,18.11284,R+18,Trump +18,republican,18.11284,8877,23.2,9000,18.24,california,2020-11-11T12:17:28.610187Z
06045,Mendocino,25171,0,147,250,Released as a separate subtotal as first report of the night,59,42724,59%,59% reported,edison,2,unknown,,46454,,,18303,6312,248,179,90,39,0,0,0,0,0,0,0,0,2020-11-11T03:26:10Z,47.63816,D+48,Biden +48,democrat,-47.63816,37915,-29.5,35017,-38.65,california,2020-11-11T12:17:28.610187Z
06047,Merced,81356,0,268,268,Released as a separate subtotal as first report of the night,100,80699,>98%,>98% reported,edison,2,unknown,,52923,,,44260,35240,821,339,373,323,0,0,0,0,0,0,0,0,2020-11-11T03:26:10Z,11.08707,D+11,Biden +11,democrat,-11.08707,70789,-12.1,62057,-8.74,california,2020-11-11T12:17:28.610187Z
06049,Modoc,3805,0,19,22,Released as a separate subtotal as first report of the night,84,4539,84%,84% reported,edison,2,unknown,,4538,,,1063,2675,31,14,10,12,0,0,0,0,0,0,0,0,2020-11-11T03:26:11Z,42.36531,R+42,Trump +42,republican,42.36531,3843,47.3,3986,41.8,california,2020-11-11T12:17:28.610187Z
06051,Mono,6714,4959,12,12,Merged into voters' home precincts AFTER election night,100,6015,>98%,>98% reported,edison,4,unknown,,5003,,,3998,2504,126,42,18,25,1,3215,1590,92,32,9,20,1,2020-11-11T03:26:11Z,22.25201,D+22,Biden +22,democrat,-22.25201,5281,-12.5,5181,-8.65,california,2020-11-11T12:17:28.610187Z
06053,Monterey,154085,112579,188,188,Released as a separate subtotal as first report of the night,100,152085,>98%,>98% reported,edison,4,some,,140518,,,107925,42784,1700,704,448,505,19,81854,28604,1063,453,274,316,15,2020-11-11T03:26:12Z,42.27602,D+42,Biden +42,democrat,-42.27602,133408,-40.6,123518,-36.86,california,2020-11-11T12:17:28.610187Z
06055,Napa,67847,42386,185,191,Other,97,69964,97%,97% reported,edison,4,all,,82274,,,46962,19388,844,292,144,217,0,31270,10392,383,166,71,104,0,2020-11-11T03:26:13Z,40.64144,D+41,Biden +41,democrat,-40.64144,61372,-35.5,56968,-28.69,california,2020-11-11T12:17:28.610187Z
06057,Nevada,54180,26012,96,111,Other,87,62626,87%,87% reported,edison,4,all,,61400,,,30860,22059,722,270,116,150,3,16019,9588,211,87,52,53,2,2020-11-11T03:26:15Z,16.244,D+16,Biden +16,democrat,-16.244,54935,-4.9,51676,0.63,california,2020-11-11T12:17:28.610187Z
06059,Orange,1496605,1086838,1795,1795,Released as a separate subtotal as first report of the night,100,1365174,>98%,>98% reported,edison,4,all,,929898,,,801749,664293,17044,5721,3319,4479,0,643287,422926,11619,3986,2116,2904,0,2020-11-11T03:26:16Z,9.18452,D+9,Biden +9,democrat,-9.18452,1197521,-8.6,1122664,6.23,california,2020-11-11T12:17:28.610187Z
06061,Placer,215442,0,127,127,Released as a separate subtotal as first report of the night,100,208436,>98%,>98% reported,edison,4,all,,184938,,,99585,110859,3465,707,295,531,0,0,0,0,0,0,0,0,2020-11-11T03:26:17Z,5.23296,R+5,Trump +5,republican,5.23296,186024,11.6,171322,19.32,california,2020-11-11T12:17:28.610187Z
06063,Plumas,10950,0,29,29,Other,96,11409,96%,96% reported,edison,4,unknown,,11534,,,4465,6247,142,38,25,30,3,0,0,0,0,0,0,0,2020-11-11T03:25:52Z,16.27397,R+16,Trump +16,republican,16.27397,9850,19.9,10047,16.87,california,2020-11-11T12:17:28.610187Z
06065,Riverside,663192,391546,669,864,Released as a separate subtotal as first report of the night,77,856586,77%,77% reported,edison,4,unknown,,594424,,,357566,294425,5758,1990,1544,1884,25,222328,163191,3094,1068,834,1006,25,2020-11-11T03:25:54Z,9.52077,D+10,Biden +10,democrat,-9.52077,751391,-5.4,661907,-1.65,california,2020-11-11T12:17:28.610187Z
06067,Sacramento,536649,0,570,677,Released as a separate subtotal as first report of the night,100,324230,>98%,>98% reported,edison,4,all,,489638,,,338632,186311,6201,2198,1586,1686,35,0,0,0,0,0,0,0,2020-11-11T03:25:54Z,28.38373,D+28,Biden +28,democrat,-28.38373,562285,-24.2,516809,-18.96,california,2020-11-11T12:17:28.610187Z
06069,San Benito,28322,21136,54,54,Released as a separate subtotal as first report of the night,100,24993,>98%,>98% reported,edison,4,unknown,,19926,,,17315,10412,337,89,81,83,5,13404,7323,238,58,60,49,4,2020-11-11T03:25:56Z,24.37328,D+24,Biden +24,democrat,-24.37328,22122,-21.2,19044,-20.65,california,2020-11-11T12:17:28.610187Z
06071,San Bernardino,675896,342615,2110,2327,Released as a separate subtotal as first report of the night,91,745541,91%,91% reported,edison,2,some,,453259,,,367354,294786,6393,2669,2235,2459,0,218798,117385,2992,1329,1033,1078,0,2020-11-11T03:25:57Z,10.73656,D+11,Biden +11,democrat,-10.73656,653983,-10.6,581517,-7.35,california,2020-11-11T12:17:28.610187Z
06073,San Diego,1574338,1399950,1414,1414,Released as a separate subtotal as first report of the night,100,1489296,>98%,>98% reported,edison,2,some,,1080011,,,948902,589248,20897,7253,2762,5117,159,881463,486575,18490,6566,2409,4447,0,2020-11-11T03:25:59Z,22.84478,D+23,Biden +23,democrat,-22.84478,1306400,-19.7,1192282,-7.57,california,2020-11-11T12:17:28.610187Z
06075,San Francisco,440610,318214,580,609,Released as a separate subtotal as first report of the night,95,462603,95%,95% reported,edison,4,all,,309114,,,375630,55988,3261,2762,1529,1248,192,278413,34477,1911,1721,974,682,36,2020-11-11T03:26:00Z,72.54533,D+73,Biden +73,democrat,-72.54533,408541,-75.2,361209,-70.5,california,2020-11-11T12:17:28.610187Z
06077,San Joaquin,193447,0,156,207,None,76,255549,76%,76% reported,edison,2,unknown,,212698,,,112786,77038,1725,634,570,694,0,0,0,0,0,0,0,0,2020-11-11T05:34:51Z,18.47948,D+18,Biden +18,democrat,-18.47948,227002,-14.2,204697,-13.7,california,2020-11-11T12:17:28.610187Z
06079,San Luis Obispo,153429,111713,112,112,Released as a separate subtotal as first report of the night,100,116049,>98%,>98% reported,edison,4,all,,128384,,,85183,64514,2286,749,255,422,20,67651,41853,1290,477,152,270,20,2020-11-11T03:25:39Z,13.47138,D+13,Biden +13,democrat,-13.47138,137202,-8,125638,-1.03,california,2020-11-11T12:17:28.610187Z
06081,San Mateo,338517,227600,381,403,Released as a separate subtotal as first report of the night,94,358398,94%,94% reported,edison,4,all,,271008,,,264762,67750,3027,1336,665,952,25,187578,36584,1715,806,378,516,23,2020-11-11T03:25:44Z,58.19855,D+58,Biden +58,democrat,-58.19855,314384,-57.2,285720,-46.66,california,2020-11-11T12:17:28.610187Z
06083,Santa Barbara,194637,0,218,226,Released as a separate subtotal as first report of the night,96,201536,96%,96% reported,edison,4,unknown,,155496,,,126419,63583,2317,889,489,681,259,0,0,0,0,0,0,0,2020-11-11T03:26:10Z,32.28369,D+32,Biden +32,democrat,-32.28369,178878,-28.4,163320,-18.08,california,2020-11-11T12:17:28.610187Z
06085,Santa Clara,808509,0,596,596,Released as a separate subtotal as first report of the night,100,802228,>98%,>98% reported,edison,4,some,,732616,,,587945,203648,8634,3829,2001,2452,0,0,0,0,0,0,0,0,2020-11-11T03:26:10Z,47.53157,D+48,Biden +48,democrat,-47.53157,703709,-52.1,643091,-42.91,california,2020-11-11T12:17:28.610187Z
06087,Santa Cruz,141098,0,161,168,Released as a separate subtotal as first report of the night,96,146856,96%,96% reported,edison,4,some,,102995,,,111534,26072,1641,1024,393,415,19,0,0,0,0,0,0,0,2020-11-11T03:26:11Z,60.56925,D+61,Biden +61,democrat,-60.56925,130012,-56,120095,-55.59,california,2020-11-11T12:17:28.610187Z
06089,Shasta,88761,0,94,97,Released as a separate subtotal as first report of the night,97,91260,97%,97% reported,edison,2,unknown,,77694,,,28889,57894,1197,349,177,255,0,0,0,0,0,0,0,0,2020-11-11T03:26:11Z,32.67764,R+33,Trump +33,republican,32.67764,81024,36.4,76335,29.15,california,2020-11-11T12:17:28.610187Z
06091,Sierra,1930,0,21,23,Other,93,2086,93%,93% reported,edison,2,unknown,,2915,,,730,1142,27,13,6,12,0,0,0,0,0,0,0,0,2020-11-11T03:26:01Z,21.34715,R+21,Trump +21,republican,21.34715,1858,24.1,1795,22.45,california,2020-11-11T12:17:28.610187Z
06093,Siskiyou,22991,0,63,64,Released as a separate subtotal as first report of the night,98,23361,98%,98% reported,edison,2,unknown,,21928,,,9456,12985,310,112,51,77,0,0,0,0,0,0,0,0,2020-11-11T03:26:02Z,15.34948,R+15,Trump +15,republican,15.34948,20493,20,19910,15.22,california,2020-11-11T12:17:28.610187Z
06095,Solano,201864,0,348,348,Released as a separate subtotal as first report of the night,100,189369,>98%,>98% reported,edison,2,unknown,,140931,,,129344,67793,2427,937,599,764,0,0,0,0,0,0,0,0,2020-11-11T03:26:07Z,30.49132,D+30,Biden +30,democrat,-30.49132,168150,-30,152444,-29.32,california,2020-11-11T12:17:28.610187Z
06097,Sonoma,197603,0,501,668,Released as a separate subtotal as first report of the night,75,263628,75%,75% reported,edison,4,all,,248885,,,153342,40478,1958,929,410,485,1,0,0,0,0,0,0,0,2020-11-11T03:26:07Z,57.11654,D+57,Biden +57,democrat,-57.11654,233303,-46.7,216508,-45.8,california,2020-11-11T12:17:28.610187Z
06099,Stanislaus,196487,138155,191,192,Released as a precinct as first report of the night,100,196246,>98%,>98% reported,edison,4,some,,171363,,,97430,94152,2195,658,615,807,630,72651,62194,1341,440,392,507,630,2020-11-11T05:34:51Z,1.6683,D+1.7,Biden +1.7,democrat,-1.6683,174406,-1.8,155369,-2.75,california,2020-11-11T12:17:28.610187Z
06101,Sutter,41694,0,45,45,"Released as first report, then NOT included in cumulative results",100,38216,>98%,>98% reported,edison,4,all,,34061,,,16961,23864,506,131,112,120,0,0,0,0,0,0,0,0,2020-11-11T03:26:08Z,16.55634,R+17,Trump +17,republican,16.55634,33824,15.1,31026,19.11,california,2020-11-11T12:17:28.610187Z
06103,Tehama,25005,0,42,46,Released as a separate subtotal as first report of the night,92,27255,92%,92% reported,edison,2,unknown,,24366,,,8105,16346,327,76,58,93,0,0,0,0,0,0,0,0,2020-11-11T03:26:09Z,32.95741,R+33,Trump +33,republican,32.95741,23908,36.3,22977,27.42,california,2020-11-11T12:17:28.610187Z
06105,Trinity,5095,5095,19,25,None,79,6482,79%,79% reported,edison,4,some,,6488,,,2383,2513,86,30,13,23,47,2383,2513,86,30,13,23,47,2020-11-11T03:26:09Z,2.55152,R+3,Trump +3,republican,2.55152,5784,10.3,5674,0.74,california,2020-11-11T12:17:28.610187Z
06107,Tulare,142819,81532,271,271,Released as a separate subtotal as first report of the night,100,128061,>98%,>98% reported,edison,4,unknown,,98048,,,64320,75471,1449,458,514,607,0,39863,40156,676,264,268,305,0,2020-11-11T03:26:07Z,7.80778,R+8,Trump +8,republican,7.80778,114102,9.4,101100,15.04,california,2020-11-11T12:17:28.610187Z
06109,Tuolumne,29820,0,73,73,Other,100,29103,>98%,>98% reported,edison,2,unknown,,30744,,,11808,17302,426,139,58,87,0,0,0,0,0,0,0,0,2020-11-11T03:26:07Z,18.42388,R+18,Trump +18,republican,18.42388,25893,21,24687,15.72,california,2020-11-11T12:17:28.610187Z
06111,Ventura,417128,0,695,695,Released as a separate subtotal as first report of the night,100,400968,>98%,>98% reported,edison,2,some,,263890,,,248349,159791,4978,1745,954,1240,71,0,0,0,0,0,0,0,2020-11-11T03:26:08Z,21.23041,D+21,Biden +21,democrat,-21.23041,356107,-17.4,326974,-7.03,california,2020-11-11T12:17:28.610187Z
06113,Yolo,64934,0,40,58,Released as a separate subtotal as first report of the night,69,93583,69%,69% reported,edison,4,some,,66098,,,47504,16128,648,301,186,167,0,0,0,0,0,0,0,0,2020-11-11T03:26:08Z,48.31983,D+48,Biden +48,democrat,-48.31983,82090,-41.4,74475,-34.03,california,2020-11-11T12:17:28.610187Z
06115,Yuba,27329,15496,34,34,None,100,26218,>98%,>98% reported,edison,4,unknown,,18752,,,10343,16210,446,115,82,133,0,7157,7960,199,71,40,69,0,2020-11-11T03:26:09Z,21.46804,R+21,Trump +21,republican,21.46804,22998,22.9,19700,18.09,california,2020-11-11T12:17:28.610187Z
