fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
42021,Cambria,70765,0,121,125,Merged into voters' home precincts AFTER election night,100,70400,>98%,>98% reported,edison,4,some,,4526,,,21749,48092,759,165,0,0,0,0,2020-11-11T03:25:40Z,37.22603,R+37,Trump +37,republican,37.22603,63589,36.8,60526,18.03,pennsylvania,2020-11-11T12:18:20.374553Z
42023,Cameron,2440,0,10,10,Merged into voters' home precincts AFTER election night,100,2434,>98%,>98% reported,edison,6,none,,235,,,634,1771,29,6,0,0,0,0,2020-11-11T03:25:40Z,46.59836,R+47,Trump +47,republican,46.59836,2208,47.9,2111,30.08,pennsylvania,2020-11-11T12:18:20.374553Z
42025,Carbon,33018,9138,50,51,Merged into voters' home precincts and released with cumulative results,100,32591,>98%,>98% reported,edison,4,unknown,,2334,,,10990,21607,421,0,5893,3146,99,0,2020-11-11T03:25:42Z,32.15519,R+32,Trump +32,republican,32.15519,28993,33.8,25581,7.52,pennsylvania,2020-11-11T12:18:20.374553Z
42027,Centre,77779,0,76,87,Merged into voters' home precincts and released with cumulative results,100,77000,>98%,>98% reported,edison,4,unknown,,6518,,,40054,36371,1065,289,0,0,0,0,2020-11-11T03:25:43Z,4.73521,D+5,Biden +5,democrat,-4.73521,77307,-2.3,69626,-0.25,pennsylvania,2020-11-11T12:18:20.374553Z
42029,Chester,310650,117736,228,230,Merged into voters' home precincts and released with cumulative results,100,311000,>98%,>98% reported,edison,4,some,,26734,,,179065,126844,3515,1226,94401,22406,929,0,2020-11-11T03:25:44Z,16.81024,D+17,Biden +17,democrat,-16.81024,272998,-9.4,251973,0.21,pennsylvania,2020-11-11T12:18:20.374553Z
42031,Clarion,19234,0,39,41,Merged into voters' home precincts and released with cumulative results,100,19300,>98%,>98% reported,edison,4,some,,1514,,,4615,14363,235,21,0,0,0,0,2020-11-11T03:25:45Z,50.68109,R+51,Trump +51,republican,50.68109,17660,47,16186,35.66,pennsylvania,2020-11-11T12:18:20.374553Z
42033,Clearfield,39124,0,69,70,Merged into voters' home precincts and released with cumulative results,100,38815,>98%,>98% reported,edison,4,unknown,,2733,,,9598,28984,542,0,0,0,0,0,2020-11-11T03:25:45Z,49.55015,R+50,Trump +50,republican,49.55015,34550,48.4,31967,28.86,pennsylvania,2020-11-11T12:18:20.374553Z
42035,Clinton,17636,0,34,34,Released with cumulative results periodically election night,100,17435,>98%,>98% reported,edison,4,unknown,,925,,,5498,11889,221,28,0,0,0,0,2020-11-11T03:25:46Z,36.23838,R+36,Trump +36,republican,36.23838,15505,34,13265,11.83,pennsylvania,2020-11-11T12:18:20.374553Z
42037,Columbia,30669,0,39,42,Merged into voters' home precincts and released with cumulative results,99,30800,>98%,>98% reported,edison,4,all,,2053,,,10289,19752,528,100,0,0,0,0,2020-11-11T03:25:46Z,30.85526,R+31,Trump +31,republican,30.85526,28506,31.8,25623,12.88,pennsylvania,2020-11-11T12:18:20.374553Z
42039,Crawford,41188,0,64,68,Merged into voters' home precincts and released with cumulative results,97,42463,97%,97% reported,edison,4,none,,3675,,,12610,28002,513,63,0,0,0,0,2020-11-11T03:25:46Z,37.37011,R+37,Trump +37,republican,37.37011,37813,37.1,35388,19.83,pennsylvania,2020-11-11T12:18:20.374553Z
42041,Cumberland,139711,0,117,118,Merged into voters' home precincts and released with cumulative results,99,140600,>98%,>98% reported,edison,4,none,,10347,,,61168,76149,2082,312,0,0,0,0,2020-11-11T03:25:47Z,10.72285,R+11,Trump +11,republican,10.72285,123486,17.8,110814,18.45,pennsylvania,2020-11-11T12:18:20.374553Z
42043,Dauphin,144898,48638,151,159,Merged into voters' home precincts and released with cumulative results,100,145000,>98%,>98% reported,edison,4,all,,8061,,,77397,65154,1931,416,38576,9550,512,0,2020-11-11T03:25:48Z,8.44939,D+8,Biden +8,democrat,-8.44939,131783,-2.9,124008,-6.06,pennsylvania,2020-11-11T12:18:20.374553Z
42045,Delaware,321088,73887,394,428,None,100,322600,>98%,>98% reported,edison,4,some,,18510,,,200911,116216,2922,1039,63482,10020,385,0,2020-11-11T03:25:49Z,26.3775,D+26,Biden +26,democrat,-26.3775,299336,-22.3,285564,-21.34,pennsylvania,2020-11-11T12:18:20.374553Z
42047,Elk,16751,0,29,29,None,100,16713,>98%,>98% reported,edison,6,all,,1149,,,4478,11993,242,38,0,0,0,0,2020-11-11T03:25:50Z,44.86299,R+45,Trump +45,republican,44.86299,14547,42.4,13238,15.98,pennsylvania,2020-11-11T12:18:20.374553Z
42049,Erie,136239,5928,141,149,None,100,136400,>98%,>98% reported,edison,4,unknown,,10038,,,67683,66230,1918,408,3687,2124,97,20,2020-11-11T03:25:51Z,1.06651,D+1.1,Biden +1.1,democrat,-1.06651,125129,1.6,118619,-16.03,pennsylvania,2020-11-11T12:18:20.374553Z
42051,Fayette,60006,0,74,77,Released as a separate subtotal at the end of tabulation,98,60896,98%,98% reported,edison,4,none,,2958,,,19518,39978,445,65,0,0,0,0,2020-11-11T03:25:52Z,34.09659,R+34,Trump +34,republican,34.09659,54099,30.8,48505,8.34,pennsylvania,2020-11-11T12:18:20.374553Z
42053,Forest,2621,0,8,9,Merged into voters' home precincts and released with cumulative results,100,2621,>98%,>98% reported,edison,6,all,,302,,,715,1864,34,8,0,0,0,0,2020-11-11T03:25:52Z,43.83823,R+44,Trump +44,republican,43.83823,2419,43.7,2312,21.06,pennsylvania,2020-11-11T12:18:20.374553Z
42055,Franklin,81039,0,73,73,Merged into voters' home precincts and released with cumulative results,100,80200,>98%,>98% reported,edison,4,none,,4866,,,22468,57308,1120,143,0,0,0,0,2020-11-11T03:25:53Z,42.99165,R+43,Trump +43,republican,42.99165,70506,45.8,63078,38.47,pennsylvania,2020-11-11T12:18:20.374553Z
42057,Fulton,7992,0,13,13,Merged into voters' home precincts and released with cumulative results,100,7668,>98%,>98% reported,edison,4,unknown,,456,,,1085,6824,69,14,0,0,0,0,2020-11-11T03:25:53Z,71.80931,R+72,Trump +72,republican,71.80931,6822,70.1,6195,56.56,pennsylvania,2020-11-11T12:18:20.374553Z
42059,Greene,17635,0,42,42,Merged into voters' home precincts AFTER election night,100,17494,>98%,>98% reported,edison,6,unknown,,1218,,,4900,12556,179,0,0,0,0,0,2020-11-11T03:25:53Z,43.41367,R+43,Trump +43,republican,43.41367,15868,40.1,14464,17.81,pennsylvania,2020-11-11T12:18:20.374553Z
42061,Huntingdon,22844,0,58,58,Merged into voters' home precincts and released with cumulative results,100,22833,>98%,>98% reported,edison,4,none,,1354,,,5448,17059,286,51,0,0,0,0,2020-11-11T03:25:54Z,50.82735,R+51,Trump +51,republican,50.82735,19866,50.1,17639,37.25,pennsylvania,2020-11-11T12:18:20.374553Z
42063,Indiana,41258,0,65,69,None,100,40773,>98%,>98% reported,edison,6,unknown,,2701,,,12634,28087,475,62,0,0,0,0,2020-11-11T03:24:57Z,37.45455,R+37,Trump +37,republican,37.45455,38122,35,36321,18.68,pennsylvania,2020-11-11T12:18:20.374553Z
42065,Jefferson,22799,816,37,37,Merged into voters' home precincts AFTER election night,99,22900,>98%,>98% reported,edison,4,all,,1357,,,4498,17928,335,38,307,487,19,3,2020-11-11T03:24:59Z,58.90609,R+59,Trump +59,republican,58.90609,19595,58.9,18097,45.65,pennsylvania,2020-11-11T12:18:20.374553Z
42067,Juniata,12058,0,18,18,Merged into voters' home precincts and released with cumulative results,100,12042,>98%,>98% reported,edison,6,none,,670,,,2253,9648,141,16,0,0,0,0,2020-11-11T03:25:00Z,61.32858,R+61,Trump +61,republican,61.32858,10545,61.2,9535,45.25,pennsylvania,2020-11-11T12:18:20.374553Z
42069,Lackawanna,113975,41168,154,163,Merged into voters' home precincts and released with cumulative results,99,115000,>98%,>98% reported,edison,4,all,,9229,,,61124,51501,1070,280,31994,8738,309,127,2020-11-11T03:25:02Z,8.44308,D+8,Biden +8,democrat,-8.44308,104404,-3.4,98015,-27.29,pennsylvania,2020-11-11T12:18:20.374553Z
42071,Lancaster,278906,0,241,242,Merged into voters' home precincts and released with cumulative results,100,275000,>98%,>98% reported,edison,4,some,,17110,,,114978,159783,4145,0,0,0,0,0,2020-11-11T03:25:03Z,16.06455,R+16,Trump +16,republican,16.06455,244832,19.1,222436,18.97,pennsylvania,2020-11-11T12:18:20.374553Z
42073,Lawrence,45665,11911,72,75,Released as a separate subtotal at the end of tabulation,99,46000,>98%,>98% reported,edison,4,some,,3605,,,15772,29290,496,107,7717,4042,117,35,2020-11-11T03:25:04Z,29.60254,R+30,Trump +30,republican,29.60254,41076,27.8,39036,9.05,pennsylvania,2020-11-11T12:18:20.374553Z
42075,Lebanon,71088,19761,59,60,Released with cumulative results periodically election night,100,70500,>98%,>98% reported,edison,4,some,,4514,,,23646,46267,977,198,12879,6628,179,75,2020-11-11T03:25:06Z,31.82112,R+32,Trump +32,republican,31.82112,62503,34.5,56580,28.23,pennsylvania,2020-11-11T12:18:20.374553Z
42077,Lehigh,180284,0,159,159,Merged into voters' home precincts AFTER election night,100,179770,>98%,>98% reported,edison,4,unknown,,10606,,,95889,82287,2108,0,0,0,0,0,2020-11-11T03:25:06Z,7.54476,D+8,Biden +8,democrat,-7.54476,162733,-4.7,147002,-7.76,pennsylvania,2020-11-11T12:18:20.374553Z
42079,Luzerne,151727,55913,180,186,None,100,151000,>98%,>98% reported,edison,4,none,,10448,,,64100,86127,1500,0,38025,17393,495,0,2020-11-11T03:25:08Z,14.51752,R+15,Trump +15,republican,14.51752,135901,19.3,124439,-4.81,pennsylvania,2020-11-11T12:18:20.374553Z
42081,Lycoming,59269,0,81,81,Merged into voters' home precincts and released with cumulative results,100,59000,>98%,>98% reported,edison,4,some,,3546,,,16958,41434,821,56,0,0,0,0,2020-11-11T03:25:09Z,41.29646,R+41,Trump +41,republican,41.29646,51131,44.2,46493,33.24,pennsylvania,2020-11-11T12:18:20.374553Z
42083,McKean,19427,0,42,42,Released separately AFTER election night,100,18456,>98%,>98% reported,edison,4,unknown,,1194,,,5076,14067,284,0,0,0,0,0,2020-11-11T03:25:10Z,46.28095,R+46,Trump +46,republican,46.28095,16464,46.2,15108,28.12,pennsylvania,2020-11-11T12:18:20.374553Z
42085,Mercer,56420,0,84,90,Released separately AFTER election night,99,57000,>98%,>98% reported,edison,4,unknown,,4235,,,20426,35282,712,0,0,0,0,0,2020-11-11T03:25:11Z,26.33109,R+26,Trump +26,republican,26.33109,52839,24.2,50863,3.33,pennsylvania,2020-11-11T12:18:20.374553Z
42087,Mifflin,21491,0,26,26,Merged into voters' home precincts and released with cumulative results,100,21067,>98%,>98% reported,edison,4,unknown,,1134,,,4599,16663,229,0,0,0,0,0,2020-11-11T03:25:12Z,56.13513,R+56,Trump +56,republican,56.13513,18721,54.6,16371,46.83,pennsylvania,2020-11-11T12:18:20.374553Z
42089,Monroe,81873,0,52,52,Merged into voters' home precincts and released with cumulative results,100,80912,>98%,>98% reported,edison,4,none,,5680,,,42865,37914,1015,79,0,0,0,0,2020-11-11T03:25:13Z,6.04717,D+6,Biden +6,democrat,-6.04717,70008,-0.8,62917,-13.28,pennsylvania,2020-11-11T12:18:20.374553Z
42091,Montgomery,501561,238122,424,426,Merged into voters' home precincts and released with cumulative results,99,504237,>98%,>98% reported,edison,4,all,,32850,,,313543,182907,5111,0,196801,39490,1831,0,2020-11-11T03:25:14Z,26.04588,D+26,Biden +26,democrat,-26.04588,438652,-21.3,412200,-14.31,pennsylvania,2020-11-11T12:18:20.374553Z
42093,Montour,9812,0,15,15,Merged into voters' home precincts and released with cumulative results,99,9925,>98%,>98% reported,edison,4,none,,1008,,,3768,5842,156,46,0,0,0,0,2020-11-11T03:25:15Z,21.13738,R+21,Trump +21,republican,21.13738,8556,28.4,7831,20.42,pennsylvania,2020-11-11T12:18:20.374553Z
42095,Northampton,169403,73523,154,154,Merged into voters' home precincts AFTER election night,100,170000,>98%,>98% reported,edison,4,some,,9456,,,84145,82830,1977,451,53392,19164,760,207,2020-11-11T03:25:17Z,0.77626,D+0.78,Biden +0.78,democrat,-0.77626,144566,3.8,130735,-4.71,pennsylvania,2020-11-11T12:18:20.374553Z
42097,Northumberland,42431,0,74,74,None,100,41478,>98%,>98% reported,edison,4,some,,2466,,,12703,28975,657,96,0,0,0,0,2020-11-11T03:25:18Z,38.34932,R+38,Trump +38,republican,38.34932,36888,42.4,33212,19.41,pennsylvania,2020-11-11T12:18:20.374553Z
42099,Perry,24704,650,31,31,Merged into voters' home precincts and released with cumulative results,100,23963,>98%,>98% reported,edison,4,some,,1426,,,5950,18293,409,52,378,258,10,4,2020-11-11T03:25:19Z,49.96357,R+50,Trump +50,republican,49.96357,21371,51.4,19128,38.87,pennsylvania,2020-11-11T12:18:20.374553Z
42101,Philadelphia,708535,75220,1686,1703,Merged into voters' home precincts and released with cumulative results,99,715000,>98%,>98% reported,edison,4,all,,23992,,,573785,128123,4661,1966,70573,4279,245,123,2020-11-11T03:25:21Z,62.89908,D+63,Biden +63,democrat,-62.89908,709618,-67,690327,-71.32,pennsylvania,2020-11-11T12:18:20.374553Z
42103,Pike,32616,13058,18,18,None,100,32179,>98%,>98% reported,edison,4,unknown,,3176,,,13052,19241,323,0,8500,4421,137,0,2020-11-11T03:25:22Z,18.97535,R+19,Trump +19,republican,18.97535,26284,25.9,23279,11.07,pennsylvania,2020-11-11T12:18:20.374553Z
42105,Potter,8901,0,30,30,Merged into voters' home precincts and released with cumulative results,100,8816,>98%,>98% reported,edison,4,unknown,,790,,,1686,7117,98,0,0,0,0,0,2020-11-11T03:25:22Z,61.01562,R+61,Trump +61,republican,61.01562,7864,62.9,7242,46.04,pennsylvania,2020-11-11T12:18:20.374553Z
42107,Schuylkill,69649,0,119,125,Merged into voters' home precincts and released with cumulative results,98,71205,98%,98% reported,edison,4,unknown,,5456,,,20425,48100,997,127,0,0,0,0,2020-11-11T03:25:23Z,39.73496,R+40,Trump +40,republican,39.73496,63385,43,57727,13.39,pennsylvania,2020-11-11T12:18:20.374553Z
42109,Snyder,18945,0,25,25,Merged into voters' home precincts and released with cumulative results,100,18532,>98%,>98% reported,edison,4,some,,1165,,,4848,13816,240,41,0,0,0,0,2020-11-11T03:24:46Z,47.33703,R+47,Trump +47,republican,47.33703,16486,46.8,15002,35.9,pennsylvania,2020-11-11T12:18:20.374553Z
42111,Somerset,40093,0,48,50,Merged into voters' home precincts and released with cumulative results,99,40516,>98%,>98% reported,edison,2,unknown,,3224,,,8543,31105,414,31,0,0,0,0,2020-11-11T03:25:23Z,56.27416,R+56,Trump +56,republican,56.27416,36073,55.5,33942,42.86,pennsylvania,2020-11-11T12:18:20.374553Z
42113,Sullivan,3602,0,15,15,Merged into voters' home precincts and released with cumulative results,100,3552,>98%,>98% reported,edison,4,unknown,,398,,,921,2622,56,3,0,0,0,0,2020-11-11T03:25:25Z,47.22376,R+47,Trump +47,republican,47.22376,3152,48.9,2949,28.28,pennsylvania,2020-11-11T12:18:20.374553Z
42115,Susquehanna,21325,0,40,41,Merged into voters' home precincts and released with cumulative results,100,21364,>98%,>98% reported,edison,4,some,,1736,,,6084,14879,301,61,0,0,0,0,2020-11-11T03:25:26Z,41.24267,R+41,Trump +41,republican,41.24267,19043,40.8,18044,21.42,pennsylvania,2020-11-11T12:18:20.374553Z
42117,Tioga,21120,0,41,41,Merged into voters' home precincts AFTER election night,100,20755,>98%,>98% reported,edison,4,unknown,,1650,,,4958,15750,379,33,0,0,0,0,2020-11-11T03:25:27Z,51.09848,R+51,Trump +51,republican,51.09848,18507,52.5,17004,35.2,pennsylvania,2020-11-11T12:18:20.374553Z
42119,Union,20078,0,27,27,Released with cumulative results periodically election night,99,20263,>98%,>98% reported,edison,4,some,,1664,,,7377,12342,282,77,0,0,0,0,2020-11-11T03:25:28Z,24.72856,R+25,Trump +25,republican,24.72856,17696,25.1,16268,23.28,pennsylvania,2020-11-11T12:18:20.374553Z
42121,Venango,26198,0,43,44,Released separately at end; NOT included in cumulative results,99,26444,>98%,>98% reported,edison,4,none,,2155,,,7475,18286,366,71,0,0,0,0,2020-11-11T03:25:28Z,41.26651,R+41,Trump +41,republican,41.26651,23530,41.3,22167,26.48,pennsylvania,2020-11-11T12:18:20.374553Z
42123,Warren,20401,5048,31,33,Merged into voters' home precincts and released with cumulative results,98,20878,98%,98% reported,edison,4,unknown,,1773,,,5987,14020,338,56,3061,1883,87,17,2020-11-11T03:25:29Z,39.37552,R+39,Trump +39,republican,39.37552,18434,39.8,17299,17.43,pennsylvania,2020-11-11T12:18:20.374553Z
42125,Washington,117658,35519,180,180,None,97,121000,97%,97% reported,edison,4,all,,7216,,,44712,71375,1298,273,24463,10576,371,109,2020-11-11T03:25:30Z,22.66144,R+23,Trump +23,republican,22.66144,102267,24.5,94750,13.6,pennsylvania,2020-11-11T12:18:20.374553Z
42127,Wayne,28134,0,35,35,Merged into voters' home precincts and released with cumulative results,100,27858,>98%,>98% reported,edison,6,unknown,,2445,,,9186,18630,261,57,0,0,0,0,2020-11-11T03:25:31Z,33.56792,R+34,Trump +34,republican,33.56792,24018,38.5,21607,20.83,pennsylvania,2020-11-11T12:18:20.374553Z
42129,Westmoreland,202492,59209,294,307,Merged into voters' home precincts and released with cumulative results,100,202000,>98%,>98% reported,edison,4,none,,13342,,,71099,128596,2316,481,39502,19098,609,0,2020-11-11T03:25:32Z,28.3947,R+28,Trump +28,republican,28.3947,183492,31,169572,23.71,pennsylvania,2020-11-11T12:18:20.374553Z
42131,Wyoming,14900,4044,27,28,Merged into voters' home precincts and released with cumulative results,100,14887,>98%,>98% reported,edison,4,all,,1042,,,4704,9936,218,42,2463,1503,54,24,2020-11-11T03:25:34Z,35.11409,R+35,Trump +35,republican,35.11409,13255,37.9,11872,12.85,pennsylvania,2020-11-11T12:18:20.374553Z
42133,York,233060,0,156,160,Merged into voters' home precincts AFTER election night,98,238944,98%,98% reported,edison,4,some,,12789,,,85491,143415,3477,677,0,0,0,0,2020-11-11T03:25:35Z,24.85369,R+25,Trump +25,republican,24.85369,208029,28.8,189229,21.2,pennsylvania,2020-11-11T12:18:20.374553Z
