fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
13269,Taylor,3839,3190,3,3,Released as a separate subtotal as first report of the night,100,3839,>98%,>98% reported,edison,10,unknown,,2794,,,2418,1387,34,0,2056,1113,21,0,2020-11-11T03:26:49Z,26.85595,R+27,Trump +27,republican,26.85595,3408,22.5,3538,10.63,georgia,2020-11-11T12:17:47.978392Z
13271,Telfair,4333,3038,5,6,None,100,4333,>98%,>98% reported,edison,10,unknown,,2662,,,2825,1487,21,0,1864,1163,11,0,2020-11-11T03:26:50Z,30.8793,R+31,Trump +31,republican,30.8793,3796,30,4336,15.57,georgia,2020-11-11T12:17:47.978392Z
13273,Terrell,4417,3168,6,6,Merged into voters' home precincts and released with cumulative results,100,4416,>98%,>98% reported,edison,10,unknown,,3389,,,2004,2376,36,1,1339,1808,21,0,2020-11-11T03:26:50Z,8.42201,D+8,Biden +8,democrat,-8.42201,4189,-9.4,4398,-16.14,georgia,2020-11-11T12:17:47.978392Z
13275,Thomas,21853,17592,20,20,None,100,21853,>98%,>98% reported,edison,10,unknown,,17408,,,12954,8708,191,0,10235,7231,126,0,2020-11-11T03:26:51Z,19.42983,R+19,Trump +19,republican,19.42983,18802,21.7,18953,18.48,georgia,2020-11-11T12:17:47.978392Z
13277,Tift,16284,12372,12,12,Released as a precinct as first report of the night,100,16283,>98%,>98% reported,edison,6,all,,12083,,,10784,5322,177,1,8054,4196,121,1,2020-11-11T03:26:51Z,33.54213,R+34,Trump +34,republican,33.54213,14219,36.8,13927,32.49,georgia,2020-11-11T12:17:47.978392Z
13279,Toombs,10914,8489,5,5,Released as a precinct as first report of the night,100,10914,>98%,>98% reported,edison,10,unknown,,6590,,,7872,2939,103,0,6069,2366,54,0,2020-11-11T03:26:52Z,45.19883,R+45,Trump +45,republican,45.19883,9138,46.8,9344,40.43,georgia,2020-11-11T12:17:47.978392Z
13281,Towns,7979,6851,3,3,None,100,7979,>98%,>98% reported,edison,6,unknown,,7256,,,6384,1550,45,0,5392,1431,28,0,2020-11-11T03:26:52Z,60.58403,R+61,Trump +61,republican,60.58403,6764,61.7,6211,58.01,georgia,2020-11-11T12:17:47.978392Z
13283,Treutlen,3077,2526,2,2,Released with cumulative results periodically election night,100,3077,>98%,>98% reported,edison,10,unknown,,2098,,,2101,952,24,0,1683,829,14,0,2020-11-11T03:26:53Z,37.34157,R+37,Trump +37,republican,37.34157,2703,35,2750,21.02,georgia,2020-11-11T12:17:47.978392Z
13285,Troup,30059,22358,14,14,None,100,30059,>98%,>98% reported,edison,10,unknown,,20235,,,18146,11585,328,0,13427,8742,189,0,2020-11-11T03:26:53Z,21.82707,R+22,Trump +22,republican,21.82707,26111,23.1,25986,17.82,georgia,2020-11-11T12:17:47.978392Z
13287,Turner,3792,3075,3,3,None,100,3792,>98%,>98% reported,edison,10,all,,3227,,,2349,1410,33,0,1971,1077,27,0,2020-11-11T03:26:53Z,24.76266,R+25,Trump +25,republican,24.76266,3398,25,3559,14.55,georgia,2020-11-11T12:17:47.978392Z
13289,Twiggs,4444,3158,4,5,Released as a precinct as first report of the night,100,4444,>98%,>98% reported,edison,10,unknown,,2886,,,2370,2044,30,0,1529,1614,15,0,2020-11-11T03:26:54Z,7.33573,R+7,Trump +7,republican,7.33573,4059,1.6,4202,-8.64,georgia,2020-11-11T12:17:47.978392Z
13291,Union,15592,11800,11,11,Merged into voters' home precincts AFTER election night,100,15592,>98%,>98% reported,edison,10,all,,11110,,,12651,2801,108,32,9240,2501,59,0,2020-11-11T03:26:54Z,63.17342,R+63,Trump +63,republican,63.17342,12063,65.4,11079,59.88,georgia,2020-11-11T12:17:47.978392Z
13293,Upson,12905,10861,4,4,None,100,12905,>98%,>98% reported,edison,10,unknown,,9845,,,8608,4201,96,0,7238,3555,68,0,2020-11-11T03:26:38Z,34.14955,R+34,Trump +34,republican,34.14955,10934,34.9,11263,29.04,georgia,2020-11-11T12:17:47.978392Z
13295,Walker,29436,23003,11,11,Released as a precinct as first report of the night,100,29436,>98%,>98% reported,edison,10,some,,18011,,,23174,5769,411,82,17937,4764,254,48,2020-11-11T03:26:39Z,59.12828,R+59,Trump +59,republican,59.12828,23956,61.5,21896,50.11,georgia,2020-11-11T12:17:47.978392Z
13297,Walton,50812,39524,21,21,Other,100,50812,>98%,>98% reported,edison,6,unknown,,26750,,,37617,12634,561,0,28640,10538,346,0,2020-11-11T03:26:40Z,49.16752,R+49,Trump +49,republican,49.16752,40698,56.1,37612,55.54,georgia,2020-11-11T12:17:47.978392Z
13299,Ware,14296,11110,12,12,Other,100,14296,>98%,>98% reported,edison,10,unknown,,9136,,,9930,4249,117,0,7353,3686,71,0,2020-11-11T03:26:54Z,39.73839,R+40,Trump +40,republican,39.73839,12184,41.6,11939,33.85,georgia,2020-11-11T12:17:47.978392Z
13301,Warren,2681,2188,1,1,Other,100,2681,>98%,>98% reported,edison,10,unknown,,1914,,,1177,1488,16,0,987,1191,10,0,2020-11-11T03:26:42Z,11.60015,D+12,Biden +12,democrat,-11.60015,2334,-13.8,2526,-21.34,georgia,2020-11-11T12:17:47.978392Z
13303,Washington,9462,6872,8,8,None,100,9459,>98%,>98% reported,edison,10,unknown,,6994,,,4663,4730,66,3,3177,3654,41,0,2020-11-11T03:26:55Z,0.7081,D+0.71,Biden +0.71,democrat,-0.7081,8461,-0.6,8808,-7.71,georgia,2020-11-11T12:17:47.978392Z
13305,Wayne,12790,9786,12,12,None,100,12778,>98%,>98% reported,edison,10,all,,8427,,,9987,2687,104,12,7485,2225,69,7,2020-11-11T03:26:55Z,57.07584,R+57,Trump +57,republican,57.07584,10413,58.7,10269,48.31,georgia,2020-11-11T12:17:47.978392Z
13307,Webster,1390,1109,1,1,Released as a precinct as first report of the night,100,1390,>98%,>98% reported,edison,6,unknown,,994,,,748,639,3,0,609,497,3,0,2020-11-11T03:26:55Z,7.84173,R+8,Trump +8,republican,7.84173,1116,14.1,1187,1.6,georgia,2020-11-11T12:17:47.978392Z
13309,Wheeler,2286,1645,2,2,None,100,2284,>98%,>98% reported,edison,6,unknown,,293,,,1583,688,13,2,1145,491,8,1,2020-11-11T03:26:56Z,39.15136,R+39,Trump +39,republican,39.15136,2102,36.9,2160,27.5,georgia,2020-11-11T12:17:47.978392Z
13311,White,14816,10910,11,11,Released as a precinct at the end of tabulation,100,14816,>98%,>98% reported,edison,10,all,,8221,,,12222,2411,183,0,8768,2039,103,0,2020-11-11T03:26:56Z,66.21895,R+66,Trump +66,republican,66.21895,11912,67.9,10488,66.55,georgia,2020-11-11T12:17:47.978392Z
13313,Whitfield,36746,24711,23,23,None,100,36746,>98%,>98% reported,edison,6,unknown,,18126,,,25636,10670,440,0,16628,7837,246,0,2020-11-11T03:26:56Z,40.72824,R+41,Trump +41,republican,40.72824,30658,44.4,26876,45,georgia,2020-11-11T12:17:47.978392Z
13315,Wilcox,3281,2245,6,6,None,100,3281,>98%,>98% reported,edison,10,unknown,,2054,,,2403,862,16,0,1660,577,8,0,2020-11-11T03:26:56Z,46.96739,R+47,Trump +47,republican,46.96739,2976,41.8,3129,31.74,georgia,2020-11-11T12:17:47.978392Z
13317,Wilkes,5029,3798,7,7,None,100,5029,>98%,>98% reported,edison,10,some,,3725,,,2823,2159,47,0,2116,1651,31,0,2020-11-11T03:26:57Z,13.20342,R+13,Trump +13,republican,13.20342,4486,16.1,4761,11.51,georgia,2020-11-11T12:17:47.978392Z
13319,Wilkinson,4770,2926,9,9,Released as a separate subtotal as first report of the night,100,4770,>98%,>98% reported,edison,10,unknown,,2746,,,2664,2075,31,0,1368,1544,14,0,2020-11-11T03:26:57Z,12.34801,R+12,Trump +12,republican,12.34801,4287,10.2,4450,1.46,georgia,2020-11-11T12:17:47.978392Z
13321,Worth,9286,5903,15,15,None,100,9286,>98%,>98% reported,edison,10,unknown,,5098,,,6831,2395,60,0,4051,1814,38,0,2020-11-11T03:26:57Z,47.77084,R+48,Trump +48,republican,47.77084,8295,49.8,8419,40.17,georgia,2020-11-11T12:17:47.978392Z
