fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_trumpd,results_bidenj,results_jorgensenj,results_write_ins,results_absentee_trumpd,results_absentee_bidenj,results_absentee_jorgensenj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
31021,Burt,3731,0,3,3,Released as a precinct as first report of the night,94,3985,94%,94% reported,edison,2,unknown,,925,,,2580,1063,88,0,0,0,0,0,2020-11-11T03:25:32Z,40.65934,R+41,Trump +41,republican,40.65934,3558,40.4,3375,21.87,nebraska,2020-11-11T12:18:00.604940Z
31023,Butler,4478,0,12,12,Released as a precinct as first report of the night,100,4459,>98%,>98% reported,edison,2,unknown,,1013,,,3526,869,83,0,0,0,0,0,2020-11-11T03:25:33Z,59.33452,R+59,Trump +59,republican,59.33452,3981,60,3859,43.87,nebraska,2020-11-11T12:18:00.604940Z
31025,Cass,15318,5883,30,30,Released as a separate subtotal as first report of the night,100,14071,>98%,>98% reported,edison,6,some,,4685,,,10121,4737,426,34,3012,2703,150,18,2020-11-11T03:25:35Z,35.14819,R+35,Trump +35,republican,35.14819,12933,38.4,12180,26.18,nebraska,2020-11-11T12:18:00.604940Z
31027,Cedar,4996,0,13,13,Released as a precinct as first report of the night,100,5000,>98%,>98% reported,edison,2,unknown,,4030,,,4174,725,97,0,0,0,0,0,2020-11-11T03:25:35Z,69.03523,R+69,Trump +69,republican,69.03523,4420,67,4334,53.53,nebraska,2020-11-11T12:18:00.604940Z
31029,Chase,1993,0,6,6,Released as a separate subtotal as first report of the night,94,2126,94%,94% reported,edison,2,unknown,,614,,,1740,226,27,0,0,0,0,0,2020-11-11T03:25:36Z,75.96588,R+76,Trump +76,republican,75.96588,1898,77.8,1867,71.24,nebraska,2020-11-11T12:18:00.604940Z
31031,Cherry,3265,0,19,20,Merged into voters' home precincts and released with cumulative results,93,3492,93%,93% reported,edison,2,unknown,,3326,,,2844,373,48,0,0,0,0,0,2020-11-11T03:25:37Z,75.68147,R+76,Trump +76,republican,75.68147,3118,74,3064,69.22,nebraska,2020-11-11T12:18:00.604940Z
31033,Cheyenne,4765,0,9,10,Released as a precinct as first report of the night,90,5276,90%,90% reported,edison,2,unknown,,1955,,,3813,855,97,0,0,0,0,0,2020-11-11T03:25:37Z,62.07765,R+62,Trump +62,republican,62.07765,4711,62.7,4649,50.87,nebraska,2020-11-11T12:18:00.604940Z
31035,Clay,3558,0,12,12,Released as a precinct as first report of the night,99,3600,>98%,>98% reported,edison,2,unknown,,699,,,2848,632,78,0,0,0,0,0,2020-11-11T03:25:37Z,62.28218,R+62,Trump +62,republican,62.28218,3065,63.5,2947,53.1,nebraska,2020-11-11T12:18:00.604940Z
31037,Colfax,3726,1506,6,6,"Released as first report, then NOT included in cumulative results",100,3600,>98%,>98% reported,edison,2,some,,1195,,,2636,1025,56,9,890,581,28,7,2020-11-11T03:25:39Z,43.23671,R+43,Trump +43,republican,43.23671,3214,40.8,3069,35.26,nebraska,2020-11-11T12:18:00.604940Z
31039,Cuming,4412,0,8,8,None,97,4563,97%,97% reported,edison,2,unknown,,1174,,,3476,862,74,0,0,0,0,0,2020-11-11T03:25:39Z,59.24751,R+59,Trump +59,republican,59.24751,4074,59,3976,46.4,nebraska,2020-11-11T12:18:00.604940Z
31041,Custer,5877,0,28,30,Released as a precinct in the middle of the night,93,6330,93%,93% reported,edison,2,unknown,,1726,,,4996,768,113,0,0,0,0,0,2020-11-11T03:25:40Z,71.94147,R+72,Trump +72,republican,71.94147,5652,71.7,5498,58.44,nebraska,2020-11-11T12:18:00.604940Z
31043,Dakota,6794,0,14,14,Released as a precinct as first report of the night,97,7032,97%,97% reported,edison,2,unknown,,2150,,,3926,2744,124,0,0,0,0,0,2020-11-11T03:25:40Z,17.3977,R+17,Trump +17,republican,17.3977,6279,20.7,6136,2.8,nebraska,2020-11-11T12:18:00.604940Z
31045,Dawes,4121,0,12,12,"As a precinct in the FIRST cumulative report, along with regular precincts",99,4156,>98%,>98% reported,edison,2,unknown,,2669,,,2931,1082,108,0,0,0,0,0,2020-11-11T03:25:41Z,44.86775,R+45,Trump +45,republican,44.86775,3676,49.8,3728,36.11,nebraska,2020-11-11T12:18:00.604940Z
31047,Dawson,9191,3388,20,21,Released as a precinct as first report of the night,95,9671,95%,95% reported,edison,2,some,,2261,,,6524,2497,157,13,1982,1328,72,6,2020-11-11T03:25:43Z,43.8146,R+44,Trump +44,republican,43.8146,8635,44.6,7859,41.49,nebraska,2020-11-11T12:18:00.604940Z
31049,Deuel,1032,0,3,3,None,91,1133,91%,91% reported,edison,2,unknown,,274,,,871,141,20,0,0,0,0,0,2020-11-11T03:25:44Z,70.73643,R+71,Trump +71,republican,70.73643,984,70,1017,53.88,nebraska,2020-11-11T12:18:00.604940Z
31051,Dixon,3083,0,13,13,Other,99,3116,>98%,>98% reported,edison,2,unknown,,3510,,,2335,651,97,0,0,0,0,0,2020-11-11T03:25:45Z,54.62212,R+55,Trump +55,republican,54.62212,2782,53.4,2686,32.58,nebraska,2020-11-11T12:18:00.604940Z
31053,Dodge,16880,0,33,34,"As a precinct in the FIRST cumulative report, along with regular precincts",97,17392,97%,97% reported,edison,4,unknown,,4152,,,10963,5526,346,45,0,0,0,0,2020-11-11T03:25:45Z,32.20972,R+32,Trump +32,republican,32.20972,15529,34.7,14950,22.22,nebraska,2020-11-11T12:18:00.604940Z
31055,Douglas,269960,0,237,237,Released separately AFTER election night,100,269285,>98%,>98% reported,edison,2,unknown,,125011,,,116696,146433,5288,1543,0,0,0,0,2020-11-11T03:25:46Z,11.01534,D+11,Biden +11,democrat,-11.01534,240433,-2.4,223927,3.02,nebraska,2020-11-11T12:18:00.604940Z
31057,Dundy,999,0,4,4,Released as a separate subtotal as first report of the night,91,1100,91%,91% reported,edison,2,unknown,,334,,,883,105,11,0,0,0,0,0,2020-11-11T03:25:46Z,77.87788,R+78,Trump +78,republican,77.87788,953,77,985,62.54,nebraska,2020-11-11T12:18:00.604940Z
31059,Fillmore,3134,0,10,10,"As a precinct in the FIRST cumulative report, along with regular precincts",95,3294,95%,95% reported,edison,2,unknown,,917,,,2359,693,82,0,0,0,0,0,2020-11-11T03:25:46Z,53.1589,R+53,Trump +53,republican,53.1589,2941,51.6,2879,41.68,nebraska,2020-11-11T12:18:00.604940Z
31061,Franklin,1721,0,5,5,Released as a precinct as first report of the night,92,1874,92%,92% reported,edison,2,unknown,,590,,,1434,276,11,0,0,0,0,0,2020-11-11T03:25:47Z,67.28646,R+67,Trump +67,republican,67.28646,1673,65.6,1536,47.4,nebraska,2020-11-11T12:18:00.604940Z
31063,Frontier,1440,0,5,5,Merged into voters' home precincts and released with cumulative results,97,1487,97%,97% reported,edison,2,unknown,,342,,,1229,189,22,0,0,0,0,0,2020-11-11T03:25:47Z,72.22222,R+72,Trump +72,republican,72.22222,1328,71.5,1305,56.4,nebraska,2020-11-11T12:18:00.604940Z
31065,Furnas,2601,0,8,8,None,99,2621,>98%,>98% reported,edison,2,unknown,,478,,,2163,399,39,0,0,0,0,0,2020-11-11T03:25:48Z,67.82007,R+68,Trump +68,republican,67.82007,2340,69.1,2240,60.67,nebraska,2020-11-11T12:18:00.604940Z
31067,Gage,11068,0,11,11,None,98,11254,98%,98% reported,edison,4,all,,6456,,,7445,3385,238,0,0,0,0,0,2020-11-11T03:25:48Z,36.68233,R+37,Trump +37,republican,36.68233,10048,34.3,9661,16.66,nebraska,2020-11-11T12:18:00.604940Z
31069,Garden,1195,0,1,1,Merged into voters' home precincts and released with cumulative results,98,1219,98%,98% reported,edison,2,unknown,,403,,,1016,161,18,0,0,0,0,0,2020-11-11T03:25:49Z,71.54812,R+72,Trump +72,republican,71.54812,1075,66.6,1091,53.8,nebraska,2020-11-11T12:18:00.604940Z
31071,Garfield,1067,0,3,3,"As a precinct in the FIRST cumulative report, along with regular precincts",97,1098,97%,97% reported,edison,2,unknown,,302,,,925,133,9,0,0,0,0,0,2020-11-11T03:25:50Z,74.2268,R+74,Trump +74,republican,74.2268,980,71.4,940,65.96,nebraska,2020-11-11T12:18:00.604940Z
31073,Gosper,1118,0,4,4,Merged into voters' home precincts and released with cumulative results,99,1131,>98%,>98% reported,edison,2,unknown,,282,,,893,215,10,0,0,0,0,0,2020-11-11T03:25:50Z,60.64401,R+61,Trump +61,republican,60.64401,1010,62.2,978,51.53,nebraska,2020-11-11T12:18:00.604940Z
31075,Grant,402,0,1,1,Merged into voters' home precincts AFTER election night,89,454,89%,89% reported,edison,2,unknown,,133,,,375,20,7,0,0,0,0,0,2020-11-11T03:24:52Z,88.30846,R+88,Trump +88,republican,88.30846,405,85.7,363,80.44,nebraska,2020-11-11T12:18:00.604940Z
31077,Greeley,1258,0,5,5,Released as a precinct at the end of tabulation,95,1323,95%,95% reported,edison,2,unknown,,282,,,1016,229,13,0,0,0,0,0,2020-11-11T03:24:53Z,62.55962,R+63,Trump +63,republican,62.55962,1175,59.7,1185,40.51,nebraska,2020-11-11T12:18:00.604940Z
31079,Hall,24374,0,27,27,Released as a precinct at the end of tabulation,99,24707,>98%,>98% reported,edison,2,unknown,,9026,,,16189,7681,504,0,0,0,0,0,2020-11-11T03:24:54Z,34.90605,R+35,Trump +35,republican,34.90605,22060,36.8,20229,27.11,nebraska,2020-11-11T12:18:00.604940Z
31081,Hamilton,5520,0,12,12,Released as a precinct as first report of the night,99,5604,>98%,>98% reported,edison,2,unknown,,5243,,,4297,1117,106,0,0,0,0,0,2020-11-11T03:24:55Z,57.6087,R+58,Trump +58,republican,57.6087,5004,58.1,4871,50.38,nebraska,2020-11-11T12:18:00.604940Z
31083,Harlan,1928,0,8,9,Released separately AFTER election night,94,2052,94%,94% reported,edison,2,unknown,,466,,,1615,282,31,0,0,0,0,0,2020-11-11T03:24:56Z,69.139,R+69,Trump +69,republican,69.139,1832,67.8,1778,58.55,nebraska,2020-11-11T12:18:00.604940Z
31085,Hayes,534,0,4,4,Released separately AFTER election night,88,604,88%,88% reported,edison,2,unknown,,277,,,494,34,6,0,0,0,0,0,2020-11-11T03:24:57Z,86.14232,R+86,Trump +86,republican,86.14232,514,86,539,78.85,nebraska,2020-11-11T12:18:00.604940Z
31087,Hitchcock,1469,0,4,5,Released as a precinct as first report of the night,88,1671,88%,88% reported,edison,2,unknown,,448,,,1264,175,30,0,0,0,0,0,2020-11-11T03:24:58Z,74.13206,R+74,Trump +74,republican,74.13206,1468,73,1495,60.47,nebraska,2020-11-11T12:18:00.604940Z
31089,Holt,5531,0,14,14,Released as a precinct as first report of the night,96,5732,96%,96% reported,edison,2,unknown,,1792,,,4766,683,82,0,0,0,0,0,2020-11-11T03:24:59Z,73.82029,R+74,Trump +74,republican,73.82029,5118,74.7,4939,61.55,nebraska,2020-11-11T12:18:00.604940Z
31091,Hooker,442,0,1,1,Merged into voters' home precincts and released with cumulative results,95,467,95%,95% reported,edison,2,unknown,,109,,,376,59,7,0,0,0,0,0,2020-11-11T03:24:59Z,71.71946,R+72,Trump +72,republican,71.71946,417,75.5,395,68.61,nebraska,2020-11-11T12:18:00.604940Z
31093,Howard,3501,0,9,9,Released as a separate subtotal as first report of the night,100,3353,>98%,>98% reported,edison,2,unknown,,934,,,2786,648,67,0,0,0,0,0,2020-11-11T03:25:00Z,61.06827,R+61,Trump +61,republican,61.06827,2994,58.1,2870,34.01,nebraska,2020-11-11T12:18:00.604940Z
31095,Jefferson,3716,0,10,11,None,95,3913,95%,95% reported,edison,2,unknown,,1011,,,2616,1016,84,0,0,0,0,0,2020-11-11T03:25:01Z,43.05705,R+43,Trump +43,republican,43.05705,3494,44.7,3446,28.18,nebraska,2020-11-11T12:18:00.604940Z
31097,Johnson,2227,0,6,6,Released as a precinct as first report of the night,95,2340,95%,95% reported,edison,2,unknown,,685,,,1517,646,64,0,0,0,0,0,2020-11-11T03:25:02Z,39.11091,R+39,Trump +39,republican,39.11091,2089,37.9,2063,21.09,nebraska,2020-11-11T12:18:00.604940Z
31099,Kearney,3604,0,12,12,Released as a precinct as first report of the night,98,3692,98%,98% reported,edison,2,unknown,,765,,,2822,701,81,0,0,0,0,0,2020-11-11T03:25:03Z,58.85128,R+59,Trump +59,republican,58.85128,3296,60.1,3180,49.56,nebraska,2020-11-11T12:18:00.604940Z
31101,Keith,4364,0,12,12,Merged into voters' home precincts and released with cumulative results,96,4528,96%,96% reported,edison,2,unknown,,1515,,,3544,763,57,0,0,0,0,0,2020-11-11T03:25:04Z,63.72594,R+64,Trump +64,republican,63.72594,4034,66,4058,52.14,nebraska,2020-11-11T12:18:00.604940Z
31103,Keya Paha,529,0,3,3,Released as a precinct as first report of the night,91,581,91%,91% reported,edison,2,unknown,,301,,,476,49,4,0,0,0,0,0,2020-11-11T03:25:04Z,80.71834,R+81,Trump +81,republican,80.71834,519,80.9,484,64.67,nebraska,2020-11-11T12:18:00.604940Z
31105,Kimball,1860,0,6,6,"As a precinct in the FIRST cumulative report, along with regular precincts",99,1884,>98%,>98% reported,edison,2,unknown,,544,,,1553,267,40,0,0,0,0,0,2020-11-11T03:25:05Z,69.13978,R+69,Trump +69,republican,69.13978,1677,65.6,1687,49.79,nebraska,2020-11-11T12:18:00.604940Z
31107,Knox,4693,0,8,8,Released as a separate subtotal as first report of the night,100,4700,>98%,>98% reported,edison,2,unknown,,1126,,,3719,903,71,0,0,0,0,0,2020-11-11T03:25:06Z,60.00426,R+60,Trump +60,republican,60.00426,4115,60,4036,45.24,nebraska,2020-11-11T12:18:00.604940Z
31109,Lancaster,154318,84632,199,199,Released as a precinct at the end of tabulation,100,152570,>98%,>98% reported,edison,2,some,,53608,,,68952,81131,3604,631,27050,55341,1610,631,2020-11-11T03:25:07Z,7.89214,D+8,Biden +8,democrat,-7.89214,136223,-0.2,127355,0.33,nebraska,2020-11-11T12:18:00.604940Z
31111,Lincoln,17151,8080,24,25,Released as a precinct as first report of the night,95,18067,95%,95% reported,edison,2,all,,6886,,,13071,3692,344,44,5310,2590,150,30,2020-11-11T03:25:09Z,54.68486,R+55,Trump +55,republican,54.68486,16131,57.3,15655,40.1,nebraska,2020-11-11T12:18:00.604940Z
31113,Logan,450,0,2,2,Released as a precinct at the end of tabulation,89,507,89%,89% reported,edison,2,unknown,,219,,,407,38,5,0,0,0,0,0,2020-11-11T03:25:09Z,82,R+82,Trump +82,republican,82,453,81.2,431,66.82,nebraska,2020-11-11T12:18:00.604940Z
31115,Loup,454,0,2,2,Released as a precinct at the end of tabulation,100,431,>98%,>98% reported,edison,2,unknown,,130,,,370,75,9,0,0,0,0,0,2020-11-11T03:25:10Z,64.97797,R+65,Trump +65,republican,64.97797,385,71.4,358,63.69,nebraska,2020-11-11T12:18:00.604940Z
31119,Madison,15407,0,22,23,Released as a precinct as first report of the night,97,15924,97%,97% reported,edison,2,unknown,,4174,,,11678,3393,336,0,0,0,0,0,2020-11-11T03:25:12Z,53.77426,R+54,Trump +54,republican,53.77426,14343,55.2,13885,47.37,nebraska,2020-11-11T12:18:00.604940Z
31117,McPherson,302,0,1,1,Other,100,301,>98%,>98% reported,edison,6,unknown,,138,,,275,17,10,0,0,0,0,0,2020-11-11T03:25:11Z,85.43046,R+85,Trump +85,republican,85.43046,287,84.7,291,67.35,nebraska,2020-11-11T12:18:00.604940Z
31121,Merrick,4267,0,15,15,Released as a precinct as first report of the night,100,4243,>98%,>98% reported,edison,2,unknown,,3923,,,3407,740,95,25,0,0,0,0,2020-11-11T03:25:13Z,62.50293,R+63,Trump +63,republican,62.50293,3788,61.4,3489,44.86,nebraska,2020-11-11T12:18:00.604940Z
31123,Morrill,2558,0,10,10,Released as a precinct as first report of the night,100,2474,>98%,>98% reported,edison,2,unknown,,1216,,,2113,386,58,1,0,0,0,0,2020-11-11T03:25:13Z,67.51368,R+68,Trump +68,republican,67.51368,2209,68.7,2190,55.98,nebraska,2020-11-11T12:18:00.604940Z
31125,Nance,1828,0,7,7,Released as a precinct at the end of tabulation,100,1816,>98%,>98% reported,edison,2,unknown,,643,,,1437,359,32,0,0,0,0,0,2020-11-11T03:25:14Z,58.97155,R+59,Trump +59,republican,58.97155,1621,60.5,1621,38.56,nebraska,2020-11-11T12:18:00.604940Z
31127,Nemaha,3423,0,9,9,Released as a precinct as first report of the night,95,3585,95%,95% reported,edison,2,unknown,,1205,,,2428,921,74,0,0,0,0,0,2020-11-11T03:25:15Z,44.02571,R+44,Trump +44,republican,44.02571,3161,42.1,3214,27.5,nebraska,2020-11-11T12:18:00.604940Z
31129,Nuckolls,2296,0,8,9,Released as a precinct as first report of the night,93,2470,93%,93% reported,edison,2,unknown,,470,,,1850,409,37,0,0,0,0,0,2020-11-11T03:25:15Z,62.76132,R+63,Trump +63,republican,62.76132,2205,62.3,2191,45.92,nebraska,2020-11-11T12:18:00.604940Z
31131,Otoe,8306,3853,14,14,Released as a precinct as first report of the night,100,8306,>98%,>98% reported,edison,6,all,,2920,,,5609,2481,176,40,2105,1638,85,25,2020-11-11T03:25:18Z,37.65952,R+38,Trump +38,republican,37.65952,7457,38,6982,24.31,nebraska,2020-11-11T12:18:00.604940Z
31133,Pawnee,1429,0,6,6,Merged into voters' home precincts AFTER election night,95,1497,95%,95% reported,edison,2,unknown,,504,,,1071,322,36,0,0,0,0,0,2020-11-11T03:25:19Z,52.41428,R+52,Trump +52,republican,52.41428,1327,52.4,1341,37.21,nebraska,2020-11-11T12:18:00.604940Z
31135,Perkins,1545,851,4,4,Released as a precinct as first report of the night,95,1630,95%,95% reported,edison,2,some,,912,,,1321,199,24,1,660,178,12,1,2020-11-11T03:25:20Z,72.62136,R+73,Trump +73,republican,72.62136,1455,72.6,1394,64.35,nebraska,2020-11-11T12:18:00.604940Z
31137,Phelps,5009,0,13,14,Released as a precinct as first report of the night,95,5258,95%,95% reported,edison,2,unknown,,1421,,,4157,752,100,0,0,0,0,0,2020-11-11T03:25:21Z,67.97764,R+68,Trump +68,republican,67.97764,4695,69.8,4380,57.53,nebraska,2020-11-11T12:18:00.604940Z
31139,Pierce,4006,0,6,6,Released as a precinct as first report of the night,99,4066,>98%,>98% reported,edison,2,unknown,,1102,,,3462,480,64,0,0,0,0,0,2020-11-11T03:25:21Z,74.43834,R+74,Trump +74,republican,74.43834,3630,73.6,3431,60.33,nebraska,2020-11-11T12:18:00.604940Z
31141,Platte,15256,0,30,32,Released as a precinct as first report of the night,94,16165,94%,94% reported,edison,2,unknown,,5291,,,11827,3208,221,0,0,0,0,0,2020-11-11T03:25:22Z,56.4958,R+56,Trump +56,republican,56.4958,14433,57.6,13473,51.31,nebraska,2020-11-11T12:18:00.604940Z
31143,Polk,2870,0,6,6,Merged into voters' home precincts and released with cumulative results,99,2892,>98%,>98% reported,edison,2,unknown,,954,,,2286,527,57,0,0,0,0,0,2020-11-11T03:25:23Z,61.2892,R+61,Trump +61,republican,61.2892,2582,62.5,2457,55.43,nebraska,2020-11-11T12:18:00.604940Z
31145,Red Willow,5452,0,13,14,Merged into voters' home precincts and released with cumulative results,94,5790,94%,94% reported,edison,2,unknown,,1754,,,4525,811,116,0,0,0,0,0,2020-11-11T03:24:25Z,68.12179,R+68,Trump +68,republican,68.12179,5170,69.9,4936,59.54,nebraska,2020-11-11T12:18:00.604940Z
31147,Richardson,4018,0,14,15,Released as a separate subtotal as first report of the night,94,4262,94%,94% reported,edison,2,unknown,,1536,,,2981,981,56,0,0,0,0,0,2020-11-11T03:25:24Z,49.77601,R+50,Trump +50,republican,49.77601,3805,51.3,3739,33.48,nebraska,2020-11-11T12:18:00.604940Z
31149,Rock,841,0,2,2,Released as a precinct as first report of the night,94,894,94%,94% reported,edison,2,unknown,,381,,,744,84,13,0,0,0,0,0,2020-11-11T03:25:25Z,78.478,R+78,Trump +78,republican,78.478,798,77.3,789,72.12,nebraska,2020-11-11T12:18:00.604940Z
31151,Saline,5770,0,13,13,Merged into voters' home precincts and released with cumulative results,100,5752,>98%,>98% reported,edison,2,unknown,,1309,,,3631,1986,153,0,0,0,0,0,2020-11-11T03:25:26Z,28.50953,R+29,Trump +29,republican,28.50953,5136,24.7,4958,5.41,nebraska,2020-11-11T12:18:00.604940Z
31153,Sarpy,95409,0,52,52,Merged into voters' home precincts and released with cumulative results,100,90250,>98%,>98% reported,edison,2,unknown,,41779,,,51518,41029,2453,409,0,0,0,0,2020-11-11T03:25:27Z,10.99372,R+11,Trump +11,republican,10.99372,80580,21.2,71490,23.14,nebraska,2020-11-11T12:18:00.604940Z
31155,Saunders,12646,0,19,19,"As a precinct in the FIRST cumulative report, along with regular precincts",100,12163,>98%,>98% reported,edison,2,unknown,,3181,,,9036,3318,292,0,0,0,0,0,2020-11-11T03:25:28Z,45.21588,R+45,Trump +45,republican,45.21588,10860,46.3,10312,33.58,nebraska,2020-11-11T12:18:00.604940Z
31157,Scotts Bluff,15289,7071,29,30,Released as a precinct as first report of the night,95,16035,95%,95% reported,edison,2,some,,6589,,,10810,4133,316,30,4245,2660,136,30,2020-11-11T03:25:29Z,43.67192,R+44,Trump +44,republican,43.67192,14317,48,14287,37.24,nebraska,2020-11-11T12:18:00.604940Z
31159,Seward,9142,0,16,16,Released as a precinct as first report of the night,100,8873,>98%,>98% reported,edison,2,unknown,,2013,,,6490,2438,214,0,0,0,0,0,2020-11-11T03:25:29Z,44.32291,R+44,Trump +44,republican,44.32291,7922,45.2,7573,34.56,nebraska,2020-11-11T12:18:00.604940Z
31161,Sheridan,2672,0,8,9,Released as a precinct as first report of the night,91,2921,91%,91% reported,edison,2,unknown,,739,,,2292,340,40,0,0,0,0,0,2020-11-11T03:25:29Z,73.05389,R+73,Trump +73,republican,73.05389,2608,73.8,2472,65.98,nebraska,2020-11-11T12:18:00.604940Z
31163,Sherman,1698,0,7,7,Released separately AFTER election night,96,1762,96%,96% reported,edison,2,unknown,,421,,,1322,343,33,0,0,0,0,0,2020-11-11T03:24:33Z,57.65607,R+58,Trump +58,republican,57.65607,1573,51.5,1530,24.51,nebraska,2020-11-11T12:18:00.604940Z
31165,Sioux,729,0,3,3,Released separately AFTER election night,88,824,88%,88% reported,edison,2,unknown,,291,,,642,72,15,0,0,0,0,0,2020-11-11T03:25:30Z,78.1893,R+78,Trump +78,republican,78.1893,736,72.7,739,70.77,nebraska,2020-11-11T12:18:00.604940Z
31167,Stanton,3165,0,16,16,Released as a precinct as first report of the night,100,3137,>98%,>98% reported,edison,2,unknown,,1576,,,2561,532,68,4,0,0,0,0,2020-11-11T03:25:31Z,64.10742,R+64,Trump +64,republican,64.10742,2801,63.2,2644,50.49,nebraska,2020-11-11T12:18:00.604940Z
31169,Thayer,2951,0,8,8,Released as a precinct as first report of the night,98,3013,98%,98% reported,edison,2,unknown,,773,,,2285,619,47,0,0,0,0,0,2020-11-11T03:25:31Z,56.45544,R+56,Trump +56,republican,56.45544,2690,57.7,2659,43.1,nebraska,2020-11-11T12:18:00.604940Z
31171,Thomas,427,0,1,1,Released as a separate subtotal at the end of tabulation,93,457,93%,93% reported,edison,2,unknown,,242,,,377,45,5,0,0,0,0,0,2020-11-11T03:25:32Z,77.75176,R+78,Trump +78,republican,77.75176,393,79.9,408,77.94,nebraska,2020-11-11T12:18:00.604940Z
31173,Thurston,2294,0,9,9,"As a precinct in the FIRST cumulative report, along with regular precincts",93,2472,93%,93% reported,edison,2,unknown,,363,,,1164,1107,23,0,0,0,0,0,2020-11-11T03:25:33Z,2.48474,R+2,Trump +2,republican,2.48474,2088,5.9,2215,-13.91,nebraska,2020-11-11T12:18:00.604940Z
31175,Valley,2333,0,8,8,"As a precinct in the FIRST cumulative report, along with regular precincts",94,2470,94%,94% reported,edison,2,unknown,,581,,,1892,410,27,4,0,0,0,0,2020-11-11T03:25:34Z,63.52336,R+64,Trump +64,republican,63.52336,2205,65.4,2195,52.8,nebraska,2020-11-11T12:18:00.604940Z
